date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1998-02-07,20,Jose Luis Rodriguez Featuring Los Panchos,No Me Quieras Tanto,12,12,4
1998-02-07,21,Luis Miguel,El Reloj,17,2,19
1998-02-07,22,Dinastia Nortena,Acabo De Enterarme,39,22,7
1998-02-07,23,Gilberto Santa Rosa,Que Se Lo Lleve El Rio,20,14,7
1998-02-07,24,MDO,Volveras A Mi,21,18,6
1998-02-07,25,Marc Anthony,Y Hubo Alguien,22,1,17
1998-02-07,26,Vicente Fernandez,Nos Estorbo La Ropa,23,4,18
1998-02-07,27,Alto Voltaje,Yo Sin Tu Amor,19,19,5
1998-02-07,28,La Makina,Nadie Se Muere,27,14,11
1998-02-07,29,Limite,Sentimientos,32,29,2
1998-02-07,30,Intocable,Donde Estas?,25,21,15
1998-02-07,31,Millie,Me Equivoque,28,28,3
1998-02-07,32,Los Tucanes de Tijuana,Hacemos Bonita Pareja,,32,1
1998-02-07,33,Limite,Hasta Manana,26,6,16
1998-02-07,34,Grupo Mania,Me Miras Y Te Miro,15,6,12
1998-02-07,35,Jose Jose,El Mas Feliz Del Mundo,30,19,6
1998-02-07,36,Banda El Recodo de Cruz Lizarraga,Como El Primer Dia,29,18,11
1998-02-07,37,Domingo Quinones,Si Pudiera Volver A Verte,,37,1
1998-02-07,38,Banda Arkangel R-15,Voy A Pintar Mi Raya,38,27,10
1998-02-07,39,Melina Leon,Viaje Al Cielo,,39,1
1998-02-07,40,Ednita Nazario,Siento Que Te Acabas De Ir,31,31,2
1998-02-14,1,Alejandro Fernandez Featuring Gloria Estefan,En El Jardin,2,1,11
1998-02-14,2,Celine Dion,My Heart Will Go On,7,2,4
1998-02-14,3,Alejandro Fernandez,Si Tu Supieras,6,1,22
1998-02-14,4,Los Temerarios,Por Que Te Conoci,1,1,2
1998-02-14,5,Ricky Martin,Vuelve,,5,1
1998-02-14,6,Olga Tanon,El Frio De Tu Adios,11,6,3
1998-02-14,7,Ana Gabriel,A Pesar De Todos,5,2,15
1998-02-14,8,India,Mi Mayor Venganza,8,8,4
1998-02-14,9,Alejandro Sanz,Corazon Partio,10,9,4
1998-02-14,10,Luis Miguel,Contigo (Estar Contigo),4,2,10
1998-02-14,11,Enrique Iglesias,Lluvia Cae,3,3,9
1998-02-14,12,Juan Gabriel,Asi Fue,14,12,4
1998-02-14,13,Cristian,Si Tu Me Amaras,9,5,10
1998-02-14,14,Marco Antonio Solis,Me Vas A Hacer Llorar,12,10,4
1998-02-14,15,Cristian,Lo Mejor De Mi,18,1,23
1998-02-14,16,Banda Arkangel R-15,Voy A Pintar Mi Raya,38,16,11
1998-02-14,17,Los Tigres del Norte,Con Que Derecho,13,13,5
1998-02-14,18,Pedro Fernandez,Despacito,15,11,12
1998-02-14,19,Marc Anthony,Si Te Vas,16,16,2
1998-02-14,20,Victor Manuelle,El Aguila,,20,1
1998-02-14,21,Limite,Sentimientos,29,21,3
1998-02-14,22,Luis Miguel,El Reloj,21,2,20
1998-02-14,23,Jose Luis Rodriguez Featuring Los Panchos,No Me Quieras Tanto,20,12,5
1998-02-14,24,Los Tucanes de Tijuana,Hacemos Bonita Pareja,32,24,2
1998-02-14,25,Vicente Fernandez,Nos Estorbo La Ropa,26,4,19
1998-02-14,26,Domingo Quinones,Si Pudiera Volver A Verte,37,26,2
1998-02-14,27,Victor Manuelle,Asi Es La Mujer,19,7,10
1998-02-14,28,Dinastia Nortena,Acabo De Enterarme,22,22,8
1998-02-14,29,Gisselle Featuring Sergio Vargas,"Perdoname, Olvidalo",,29,1
1998-02-14,30,La Makina,Nadie Se Muere,28,14,12
1998-02-14,31,Dayanara,Jerigonza,17,17,2
1998-02-14,32,Los Rieleros del Norte,Aventura Pasada,,32,1
1998-02-14,33,Limite,Hasta Manana,33,6,17
1998-02-14,34,Intocable,Donde Estas?,30,21,16
1998-02-14,35,Mana,Como Dueles En Los Labios,,35,1
1998-02-14,36,Melina Leon,Viaje Al Cielo,39,36,2
1998-02-14,37,Lucero,Corazon Lastimado,,37,1
1998-02-14,38,Millie,Me Equivoque,31,28,4
1998-02-14,39,Bobby Pulido,Le Pedire,,28,13
1998-02-14,40,Ricardo Montaner,Para Llorar,,40,1
1998-02-21,1,Celine Dion,My Heart Will Go On,2,1,5
1998-02-21,2,Ricky Martin,Vuelve,5,2,2
1998-02-21,3,Alejandro Sanz,Corazon Partio,9,3,5
1998-02-21,4,India,Mi Mayor Venganza,8,4,5
1998-02-21,5,Olga Tanon,El Frio De Tu Adios,6,5,4
1998-02-21,6,Ana Gabriel,A Pesar De Todos,7,2,16
1998-02-21,7,Juan Gabriel,Asi Fue,12,7,5
1998-02-21,8,Alejandro Fernandez Featuring Gloria Estefan,En El Jardin,1,1,12
1998-02-21,9,Alejandro Fernandez,Si Tu Supieras,3,1,23
1998-02-21,10,Marc Anthony,Si Te Vas,19,10,3
1998-02-21,11,Enrique Iglesias,Lluvia Cae,11,3,10
1998-02-21,12,Marco Antonio Solis,Me Vas A Hacer Llorar,14,10,5
1998-02-21,13,Luis Miguel,Contigo (Estar Contigo),10,2,11
1998-02-21,14,Cristian,Lo Mejor De Mi,15,1,24
1998-02-21,15,Victor Manuelle,El Aguila,20,15,2
1998-02-21,16,Los Tigres del Norte,Con Que Derecho,17,13,6
1998-02-21,17,Mana,Como Dueles En Los Labios,35,17,2
1998-02-21,18,Los Tucanes de Tijuana,Hacemos Bonita Pareja,24,18,3
1998-02-21,19,Domingo Quinones,Si Pudiera Volver A Verte,26,19,3
1998-02-21,20,Limite,Sentimientos,21,20,4
1998-02-21,21,Banda Arkangel R-15,Voy A Pintar Mi Raya,16,16,12
1998-02-21,22,Dayanara,Jerigonza,31,17,3
1998-02-21,23,Cristian,Si Tu Me Amaras,13,5,11
1998-02-21,24,Luis Miguel,Por Debajo De La Mesa,,1,23
1998-02-21,25,Gisselle Featuring Sergio Vargas,"Perdoname, Olvidalo",29,25,2
1998-02-21,26,Pedro Fernandez,Despacito,18,11,13
1998-02-21,27,Jose Luis Rodriguez Featuring Los Panchos,No Me Quieras Tanto,23,12,6
1998-02-21,28,Alejandro Fernandez,No Se Olvidar,,28,1
1998-02-21,29,Dinastia Nortena,Acabo De Enterarme,28,22,9
1998-02-21,30,Limite,Hasta Manana,33,6,18
1998-02-21,31,Ricardo Montaner,Para Llorar,40,31,2
1998-02-21,32,Lucero,Corazon Lastimado,37,32,2
1998-02-21,33,Los Rieleros del Norte,Aventura Pasada,32,32,2
1998-02-21,34,Radio Pirata,Todavia,,34,1
1998-02-21,35,Vicente Fernandez,Nos Estorbo La Ropa,25,4,20
1998-02-21,36,Eros Ramazzotti Featuring Tina Turner,Cosas De La Vida[Can't Stop Thinking Of You],,36,1
1998-02-21,37,Grupo Mania,Que Loco,,37,1
1998-02-21,38,Luis Miguel,El Reloj,22,2,21
1998-02-21,39,Bobby Pulido,Le Pedire,39,28,14
1998-02-21,40,Banda La Costena,Avientame,,40,1
1998-02-28,1,Ricky Martin,Vuelve,2,1,3
1998-02-28,2,Celine Dion,My Heart Will Go On,1,1,6
1998-02-28,3,Juan Gabriel,Asi Fue,7,3,6
1998-02-28,4,Alejandro Fernandez,Si Tu Supieras,9,1,24
1998-02-28,5,Alejandro Fernandez,No Se Olvidar,28,5,2
1998-02-28,6,Ana Gabriel,A Pesar De Todos,6,2,17
1998-02-28,7,Alejandro Sanz,Corazon Partio,3,3,6
1998-02-28,8,Olga Tanon,El Frio De Tu Adios,5,5,5
1998-02-28,9,India,Mi Mayor Venganza,4,4,6
1998-02-28,10,Cristian,Lo Mejor De Mi,14,1,25
1998-02-28,11,Marco Antonio Solis,Me Vas A Hacer Llorar,12,10,6
1998-02-28,12,Los Tigres del Norte,Con Que Derecho,16,12,7
1998-02-28,13,Ricardo Montaner,Para Llorar,31,13,3
1998-02-28,14,Luis Miguel,Contigo (Estar Contigo),13,2,12
1998-02-28,15,Los Tucanes de Tijuana,Hacemos Bonita Pareja,18,15,4
1998-02-28,16,Victor Manuelle,El Aguila,15,15,3
1998-02-28,17,Limite,Sentimientos,20,17,5
1998-02-28,18,Marc Anthony,Si Te Vas,10,10,4
1998-02-28,19,Banda Arkangel R-15,Voy A Pintar Mi Raya,21,16,13
1998-02-28,20,Gisselle Featuring Sergio Vargas,"Perdoname, Olvidalo",25,20,3
1998-02-28,21,Dinastia Nortena,Acabo De Enterarme,29,21,10
1998-02-28,22,Mana,Como Dueles En Los Labios,17,17,3
1998-02-28,23,Domingo Quinones,Si Pudiera Volver A Verte,19,19,4
1998-02-28,24,Dayanara,Jerigonza,22,17,4
1998-02-28,25,Alejandro Fernandez Featuring Gloria Estefan,En El Jardin,8,1,13
1998-02-28,26,Los Rieleros del Norte,Aventura Pasada,33,26,3
1998-02-28,27,Limite,Hasta Manana,30,6,19
1998-02-28,28,Grupo Mania,Que Loco,37,28,2
1998-02-28,29,Luis Miguel,Por Debajo De La Mesa,24,1,24
1998-02-28,30,Cristian,Si Tu Me Amaras,23,5,12
1998-02-28,31,Grupo Mania,Me Miras Y Te Miro,,6,13
1998-02-28,32,Luis Miguel,El Reloj,38,2,22
1998-02-28,33,Bobby Pulido,Le Pedire,39,28,15
1998-02-28,34,Gilberto Santa Rosa,Esa Parte De Mi (Perdona),,34,1
1998-02-28,35,Banda La Costena,Avientame,40,35,2
1998-02-28,36,Vicente Fernandez,Nos Estorbo La Ropa,35,4,21
1998-02-28,37,Marc Anthony,Y Hubo Alguien,,1,18
1998-02-28,38,Pedro Fernandez,Despacito,26,11,14
1998-02-28,39,Lucero,Corazon Lastimado,32,32,3
1998-02-28,40,Enrique Iglesias,Lluvia Cae,11,3,11
1998-03-07,1,Ricky Martin,Vuelve,1,1,4
1998-03-07,2,Celine Dion,My Heart Will Go On,2,1,7
1998-03-07,3,Alejandro Fernandez,No Se Olvidar,5,3,3
1998-03-07,4,Olga Tanon,El Frio De Tu Adios,8,4,6
1998-03-07,5,Juan Gabriel,Asi Fue,3,3,7
1998-03-07,6,Alejandro Fernandez,Si Tu Supieras,4,1,25
1998-03-07,7,India,Mi Mayor Venganza,9,4,7
1998-03-07,8,Gilberto Santa Rosa,Esa Parte De Mi (Perdona),34,8,2
1998-03-07,9,Cristian,Lo Mejor De Mi,10,1,26
1998-03-07,10,Marco Antonio Solis,Me Vas A Hacer Llorar,11,10,7
1998-03-07,11,Marc Anthony,Si Te Vas,18,10,5
1998-03-07,12,Luis Miguel,Contigo (Estar Contigo),14,2,13
1998-03-07,13,Mana,Como Dueles En Los Labios,22,13,4
1998-03-07,14,Alejandro Sanz,Corazon Partio,7,3,7
1998-03-07,15,Ricardo Montaner,Para Llorar,13,13,4
1998-03-07,16,Ana Gabriel,A Pesar De Todos,6,2,18
1998-03-07,17,Los Tigres del Norte,Con Que Derecho,12,12,8
1998-03-07,18,Enrique Iglesias,Al Despertar,,18,1
1998-03-07,19,Victor Manuelle,El Aguila,16,15,4
1998-03-07,20,Gisselle Featuring Sergio Vargas,"Perdoname, Olvidalo",20,20,4
1998-03-07,21,Los Tucanes de Tijuana,Hacemos Bonita Pareja,15,15,5
1998-03-07,22,Domingo Quinones,Si Pudiera Volver A Verte,23,19,5
1998-03-07,23,Dayanara,Jerigonza,24,17,5
1998-03-07,24,Dinastia Nortena,Acabo De Enterarme,21,21,11
1998-03-07,25,Alejandro Fernandez Featuring Gloria Estefan,En El Jardin,25,1,14
1998-03-07,26,Grupo Mania,Que Loco,28,26,3
1998-03-07,27,Luis Miguel,Por Debajo De La Mesa,29,1,25
1998-03-07,28,Limite,Hasta Manana,27,6,20
1998-03-07,29,Eros Ramazzotti Featuring Tina Turner,Cosas De La Vida[Can't Stop Thinking Of You],,29,2
1998-03-07,30,Servando y Florentino,Una Fan Enamorada,,30,1
1998-03-07,31,Limite,Sentimientos,17,17,6
1998-03-07,32,Banda Arkangel R-15,Voy A Pintar Mi Raya,19,16,14
1998-03-07,33,Chichi Peralta + Son Familia,Sol De Verano,,33,1
1998-03-07,34,Grupo Mania,Me Miras Y Te Miro,31,6,14
1998-03-07,35,Marc Anthony,Y Hubo Alguien,37,1,19
1998-03-07,36,Vicente Fernandez,Nos Estorbo La Ropa,36,4,22
1998-03-07,37,Melina Leon,Viaje Al Cielo,,36,3
1998-03-07,38,Banda La Costena,Avientame,35,35,3
1998-03-07,39,Cristian,Si Tu Me Amaras,30,5,13
1998-03-07,40,La Makina,Nadie Se Muere,,14,13
