date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1990-01-13,40,Willy Chirino,Un Artista Famoso,26,26,5
1990-01-20,1,Los Bukis,Como Fui A Enamorarme De Ti,1,1,22
1990-01-20,2,Ricardo Montaner,La Cima Del Cielo,6,2,9
1990-01-20,3,Gipsy Kings,Vamos A Bailar,11,3,6
1990-01-20,4,Isabel Pantoja,Se Me Enamora El Alma,3,3,9
1990-01-20,5,Emmanuel,La Chica De Humo,4,1,13
1990-01-20,6,Kaoma,Lambada,9,6,5
1990-01-20,7,Teresa Guerra,Lambada-Llorando Se Fue,13,7,4
1990-01-20,8,Roberto Carlos,Si Me Vas A Olvidar,2,2,16
1990-01-20,9,Dyango,El Que Mas Te Ha Querido,7,6,17
1990-01-20,10,Daniela Romo,Quiero Amanecer Con Alguien,5,5,8
1990-01-20,11,Xuxa,Ilarie,25,11,2
1990-01-20,12,Raphael,"Maravilloso, Corazon, Maravilloso",18,12,5
1990-01-20,13,Mirian Hernandez,El Hombre Que Yo Amo,10,10,13
1990-01-20,14,Chayanne,Fuiste Un Trozo De Hielo En La Escarcha,17,1,16
1990-01-20,15,Luis Miguel,Separados,8,8,9
1990-01-20,16,Lucerito,Cuentame,12,2,23
1990-01-20,17,Ana Gabriel,No Digas No,15,6,17
1990-01-20,18,Los Yonic's,Frente A Frente,16,10,11
1990-01-20,19,Mijares,Para Amarnos Mas,,19,1
1990-01-20,20,Marisela,Demasiado Tarde,14,9,7
1990-01-20,21,Angela Carrasco,Ese Hombre Es,23,21,2
1990-01-20,22,Lucia Mendez,Nos Aburriremos Juntos,22,16,11
1990-01-20,23,Lalo Rodriguez,Amame,33,23,2
1990-01-20,24,Lissette,Amantes Por Atraccion,38,24,5
1990-01-20,25,Jose Jose,Piel De Azucar,20,18,29
1990-01-20,26,A.Miguel/D.Verdager,Volvamos A Empezar,,26,1
1990-01-20,27,Lucia Mendez,No Hay Hombres,,27,1
1990-01-20,28,Vicente Fernandez,Por Tu Maldito Amor,30,10,14
1990-01-20,29,Bronco: El Gigante De America,Que No Quede Huella,34,26,12
1990-01-20,30,Paolo Salvatore,Lambada,36,30,5
1990-01-20,31,Franco de Vita,Luis,19,7,17
1990-01-20,32,La Patrulla 15,Cantinero,,32,1
1990-01-20,33,Frankie Ruiz,Tu Eres,29,22,8
1990-01-20,34,Los Caminantes,Tu Nuevo Carinito,35,34,2
1990-01-20,35,Jose Luis Rodriguez,Rodando Caminos,26,8,14
1990-01-20,36,Juan Luis Guerra 440,Como Aveja Al Panal,32,32,4
1990-01-20,37,Gloria Estefan,Si voy a perderte,24,1,22
1990-01-20,38,El Gran Combo de Puerto Rico,Mi Nina,27,27,2
1990-01-20,39,Luis Daniel Rivera/Tony Croatto,Nino Trobador,31,31,2
1990-01-20,40,Los Hispanos,Pide Que Hay,21,21,4
1990-01-27,1,Ricardo Montaner,La Cima Del Cielo,2,1,10
1990-01-27,2,Kaoma,Lambada,6,2,6
1990-01-27,3,Los Bukis,Como Fui A Enamorarme De Ti,1,1,23
1990-01-27,4,Daniela Romo,Quiero Amanecer Con Alguien,10,4,9
1990-01-27,5,Teresa Guerra,Lambada-Llorando Se Fue,7,5,5
1990-01-27,6,Gipsy Kings,Vamos A Bailar,3,3,7
1990-01-27,7,Emmanuel,La Chica De Humo,5,1,14
1990-01-27,8,Roberto Carlos,Si Me Vas A Olvidar,8,2,17
1990-01-27,9,Isabel Pantoja,Se Me Enamora El Alma,4,3,10
1990-01-27,10,Luis Miguel,Separados,15,8,10
1990-01-27,11,Mirian Hernandez,El Hombre Que Yo Amo,13,10,14
1990-01-27,12,Raphael,"Maravilloso, Corazon, Maravilloso",12,12,6
1990-01-27,13,Xuxa,Ilarie,11,11,3
1990-01-27,14,Dyango,El Que Mas Te Ha Querido,9,6,18
1990-01-27,15,Lissette,Amantes Por Atraccion,24,15,6
1990-01-27,16,Jose Jose,Piel De Azucar,25,16,30
1990-01-27,17,Los Yonic's,Frente A Frente,18,10,12
1990-01-27,18,Mijares,Para Amarnos Mas,19,18,2
1990-01-27,19,A.Miguel/D.Verdager,Volvamos A Empezar,26,19,2
1990-01-27,20,Chayanne,Fuiste Un Trozo De Hielo En La Escarcha,14,1,17
1990-01-27,21,Marisela,Demasiado Tarde,20,9,8
1990-01-27,22,Lucia Mendez,No Hay Hombres,27,22,2
1990-01-27,23,Lalo Rodriguez,Amame,23,23,3
1990-01-27,24,Ana Gabriel,Soledad,,24,1
1990-01-27,25,Angela Carrasco,Ese Hombre Es,21,21,3
1990-01-27,26,Ana Gabriel,No Digas No,17,6,18
1990-01-27,27,Franco,Nena,,27,4
1990-01-27,28,La Patrulla 15,Cantinero,32,28,2
1990-01-27,29,Bronco: El Gigante De America,Que No Quede Huella,29,26,13
1990-01-27,30,Lucerito,Cuentame,16,2,24
1990-01-27,31,Juan Luis Guerra 440,Como Aveja Al Panal,36,31,5
1990-01-27,32,Ana Gabriel,Hice Bien Quererte,,32,1
1990-01-27,33,Franco de Vita,Esta Vez,,33,1
1990-01-27,34,Suzy Gonzales,Por Que No Estas Conmigo,,34,1
1990-01-27,35,Lucia Mendez,Nos Aburriremos Juntos,22,16,12
1990-01-27,36,Los Caminantes,Tu Nuevo Carinito,34,34,3
1990-01-27,37,Franco de Vita,Luis,31,7,18
1990-01-27,38,Vicente Fernandez,Por Tu Maldito Amor,28,10,15
1990-01-27,39,Frankie Ruiz,Tu Eres,33,22,9
1990-01-27,40,Paolo Salvatore,Lambada,30,30,6
1990-02-03,1,Ricardo Montaner,La Cima Del Cielo,1,1,11
1990-02-03,2,Kaoma,Lambada,2,2,7
1990-02-03,3,Daniela Romo,Quiero Amanecer Con Alguien,4,3,10
1990-02-03,4,Los Bukis,Como Fui A Enamorarme De Ti,3,1,24
1990-02-03,5,Gipsy Kings,Vamos A Bailar,6,3,8
1990-02-03,6,Teresa Guerra,Lambada-Llorando Se Fue,5,5,6
1990-02-03,7,Raphael,"Maravilloso, Corazon, Maravilloso",12,7,7
1990-02-03,8,Ana Gabriel,Soledad,24,8,2
1990-02-03,9,Isabel Pantoja,Se Me Enamora El Alma,9,3,11
1990-02-03,10,Mirian Hernandez,El Hombre Que Yo Amo,11,10,15
1990-02-03,11,Roberto Carlos,Si Me Vas A Olvidar,8,2,18
1990-02-03,12,Emmanuel,La Chica De Humo,7,1,15
1990-02-03,13,Luis Miguel,Separados,10,8,11
1990-02-03,14,Xuxa,Ilarie,13,11,4
1990-02-03,15,Lissette,Amantes Por Atraccion,15,15,7
1990-02-03,16,Mijares,Para Amarnos Mas,18,16,3
1990-02-03,17,A.Miguel/D.Verdager,Volvamos A Empezar,19,17,3
1990-02-03,18,Jose Jose,Piel De Azucar,16,16,31
1990-02-03,19,Suzy Gonzales,Por Que No Estas Conmigo,34,19,2
1990-02-03,20,Franco de Vita,Esta Vez,33,20,2
1990-02-03,21,Ana Gabriel,Hice Bien Quererte,32,21,2
1990-02-03,22,Dyango,El Que Mas Te Ha Querido,14,6,19
1990-02-03,23,Los Yonic's,Frente A Frente,17,10,13
1990-02-03,24,Gilberto Santa Rosa,Para Decir Te Amo,,24,1
1990-02-03,25,Lucia Mendez,No Hay Hombres,22,22,3
1990-02-03,26,Chayanne,Fuiste Un Trozo De Hielo En La Escarcha,20,1,18
1990-02-03,27,Angela Carrasco,Ese Hombre Es,25,21,4
1990-02-03,28,La Patrulla 15,Cantinero,28,28,3
1990-02-03,29,Lalo Rodriguez,Amame,23,23,4
1990-02-03,30,Marisela,Demasiado Tarde,21,9,9
1990-02-03,31,Franco,Nena,27,27,5
1990-02-03,32,Bronco: El Gigante De America,Que No Quede Huella,29,26,14
1990-02-03,33,Lucerito,Cuentame,30,2,25
1990-02-03,34,Juan Luis Guerra 440,Como Aveja Al Panal,31,31,6
1990-02-03,35,Lucia Mendez,Nos Aburriremos Juntos,35,16,13
1990-02-03,36,Rocio Banquells,Primera Vez,,36,1
1990-02-03,37,Pedro Arroyo,De Carne Y Hueso,,37,1
1990-02-03,38,Franco de Vita,Luis,37,7,19
1990-02-03,39,Paolo Salvatore,Lambada,40,30,7
1990-02-03,40,Los Caminantes,Tu Nuevo Carinito,36,34,4
1990-02-10,1,Kaoma,Lambada,2,1,8
1990-02-10,2,Ricardo Montaner,La Cima Del Cielo,1,1,12
1990-02-10,3,Daniela Romo,Quiero Amanecer Con Alguien,3,3,11
1990-02-10,4,Gipsy Kings,Vamos A Bailar,5,3,9
1990-02-10,5,Ana Gabriel,Soledad,8,5,3
1990-02-10,6,Los Bukis,Como Fui A Enamorarme De Ti,4,1,25
1990-02-10,7,Raphael,"Maravilloso, Corazon, Maravilloso",7,7,8
1990-02-10,8,Mijares,Para Amarnos Mas,16,8,4
1990-02-10,9,Teresa Guerra,Lambada-Llorando Se Fue,6,5,7
1990-02-10,10,Roberto Carlos,Si Me Vas A Olvidar,11,2,19
1990-02-10,11,Xuxa,Ilarie,14,11,5
1990-02-10,12,Luis Miguel,Separados,13,8,12
1990-02-10,13,Isabel Pantoja,Se Me Enamora El Alma,9,3,12
1990-02-10,14,Franco de Vita,Esta Vez,20,14,3
1990-02-10,15,Lucia Mendez,No Hay Hombres,25,15,4
1990-02-10,16,Mirian Hernandez,El Hombre Que Yo Amo,10,10,16
1990-02-10,17,A.Miguel/D.Verdager,Volvamos A Empezar,17,17,4
1990-02-10,18,Gloria Estefan,Oye Mi Canto,,18,10
1990-02-10,19,Suzy Gonzales,Por Que No Estas Conmigo,19,19,3
1990-02-10,20,Emmanuel,La Chica De Humo,12,1,16
1990-02-10,21,Los Yonic's,Frente A Frente,23,10,14
1990-02-10,22,Gilberto Santa Rosa,Para Decir Te Amo,24,22,2
1990-02-10,23,Ana Gabriel,Hice Bien Quererte,21,21,3
1990-02-10,24,Franco,Nena,31,24,6
1990-02-10,25,Lissette,Amantes Por Atraccion,15,15,8
1990-02-10,26,Chayanne,Fuiste Un Trozo De Hielo En La Escarcha,26,1,19
1990-02-10,27,Angela Carrasco,Ese Hombre Es,27,21,5
1990-02-10,28,Lalo Rodriguez,Amame,29,23,5
1990-02-10,29,Jose Jose,Piel De Azucar,18,16,32
1990-02-10,30,Dyango,El Que Mas Te Ha Querido,22,6,20
1990-02-10,31,Braulio,Cortar Por Lo Sano,,31,1
1990-02-10,32,Luis Enrique,Mi Mundo,,32,1
1990-02-10,33,La Patrulla 15,Cantinero,28,28,4
1990-02-10,34,Bronco: El Gigante De America,Que No Quede Huella,32,26,15
1990-02-10,35,Lucia Mendez,Nos Aburriremos Juntos,35,16,14
1990-02-10,36,Antonio De Jesus,"Una Calle, Un Banco, Una Plaza",,36,1
1990-02-10,37,Valeria Lynch,Hay Un Manana,,37,1
1990-02-10,38,Yuri,Embrujada (Estoy),,38,1
1990-02-10,39,Los Caminantes,Tu Nuevo Carinito,40,34,5
1990-02-10,40,Marisela,Demasiado Tarde,30,9,10
1990-02-17,1,Kaoma,Lambada,1,1,9
1990-02-17,2,Ricardo Montaner,La Cima Del Cielo,2,1,13
1990-02-17,3,Daniela Romo,Quiero Amanecer Con Alguien,3,3,12
1990-02-17,4,Ana Gabriel,Soledad,5,4,4
1990-02-17,5,Gipsy Kings,Vamos A Bailar,4,3,10
1990-02-17,6,Los Bukis,Como Fui A Enamorarme De Ti,6,1,26
1990-02-17,7,Raphael,"Maravilloso, Corazon, Maravilloso",7,7,9
1990-02-17,8,Teresa Guerra,Lambada-Llorando Se Fue,9,5,8
1990-02-17,9,Mijares,Para Amarnos Mas,8,8,5
1990-02-17,10,Franco de Vita,Esta Vez,14,10,4
1990-02-17,11,Mirian Hernandez,El Hombre Que Yo Amo,16,10,17
1990-02-17,12,Emmanuel,La Chica De Humo,20,1,17
1990-02-17,13,Lucia Mendez,No Hay Hombres,15,13,5
1990-02-17,14,Isabel Pantoja,Se Me Enamora El Alma,13,3,13
1990-02-17,15,Luis Enrique,Mi Mundo,32,15,2
1990-02-17,16,Luis Miguel,Separados,12,8,13
1990-02-17,17,Xuxa,Ilarie,11,11,6
1990-02-17,18,A.Miguel/D.Verdager,Volvamos A Empezar,17,17,5
1990-02-17,19,Roberto Carlos,Si Me Vas A Olvidar,10,2,20
1990-02-17,20,Gilberto Santa Rosa,Para Decir Te Amo,22,20,3
1990-02-17,21,Gloria Estefan,Oye Mi Canto,18,18,11
1990-02-17,22,Ana Gabriel,Hice Bien Quererte,23,21,4
1990-02-17,23,Chayanne,Fuiste Un Trozo De Hielo En La Escarcha,26,1,20
1990-02-17,24,Lissette,Amantes Por Atraccion,25,15,9
1990-02-17,25,Angela Carrasco,Ese Hombre Es,27,21,6
1990-02-17,26,Antonio De Jesus,"Una Calle, Un Banco, Una Plaza",36,26,2
1990-02-17,27,Suzy Gonzales,Por Que No Estas Conmigo,19,19,4
1990-02-17,28,Los Yonic's,Frente A Frente,21,10,15
1990-02-17,29,Yuri,Embrujada (Estoy),38,29,2
1990-02-17,30,Franco,Nena,24,24,7
1990-02-17,31,Conjunto Chaney,Ella Dice,,31,1
1990-02-17,32,Bronco: El Gigante De America,Que No Quede Huella,34,26,16
1990-02-17,33,Marisela,Demasiado Tarde,40,9,11
1990-02-17,34,Jose Jose,Piel De Azucar,29,16,33
1990-02-17,35,Dyango,El Que Mas Te Ha Querido,30,6,21
1990-02-17,36,La Patrulla 15,Cantinero,33,28,5
1990-02-17,37,Los Caminantes,Tu Nuevo Carinito,39,34,6
1990-02-17,38,Lalo Rodriguez,Amame,28,23,6
1990-02-17,39,Valeria Lynch,Hay Un Manana,37,37,2
1990-02-17,40,Braulio,Cortar Por Lo Sano,31,31,2
1990-02-24,1,Kaoma,Lambada,1,1,10
1990-02-24,2,Ricardo Montaner,La Cima Del Cielo,2,1,14
1990-02-24,3,Daniela Romo,Quiero Amanecer Con Alguien,3,3,13
1990-02-24,4,Ana Gabriel,Soledad,4,4,5
1990-02-24,5,Los Bukis,Como Fui A Enamorarme De Ti,6,1,27
1990-02-24,6,Mijares,Para Amarnos Mas,9,6,6
1990-02-24,7,Gipsy Kings,Vamos A Bailar,5,3,11
1990-02-24,8,Raphael,"Maravilloso, Corazon, Maravilloso",7,7,10
1990-02-24,9,Teresa Guerra,Lambada-Llorando Se Fue,8,5,9
1990-02-24,10,Franco de Vita,Esta Vez,10,10,5
1990-02-24,11,Luis Enrique,Mi Mundo,15,11,3
1990-02-24,12,Mirian Hernandez,El Hombre Que Yo Amo,11,10,18
1990-02-24,13,Emmanuel,La Chica De Humo,12,1,18
1990-02-24,14,Lucia Mendez,No Hay Hombres,13,13,6
1990-02-24,15,Gloria Estefan,Oye Mi Canto,21,15,12
1990-02-24,16,Ana Gabriel,Hice Bien Quererte,22,16,5
1990-02-24,17,A.Miguel/D.Verdager,Volvamos A Empezar,18,17,6
1990-02-24,18,Roberto Carlos,Si Me Vas A Olvidar,19,2,21
1990-02-24,19,Isabel Pantoja,Se Me Enamora El Alma,14,3,14
1990-02-24,20,Antonio De Jesus,"Una Calle, Un Banco, Una Plaza",26,20,3
1990-02-24,21,Xuxa,Ilarie,17,11,7
1990-02-24,22,Luis Miguel,Separados,16,8,14
1990-02-24,23,Los Yonic's,Frente A Frente,28,10,16
1990-02-24,24,Emmanuel,La Vida Decidio,,24,1
1990-02-24,25,Gilberto Santa Rosa,Para Decir Te Amo,20,20,4
1990-02-24,26,Angela Carrasco,Ese Hombre Es,25,21,7
1990-02-24,27,Belkis Concepcion,El Hombre Que Yo Amo,,27,1
1990-02-24,28,Roberto Carlos,Abre Las Ventanas Al Amor,,28,1
1990-02-24,29,Conjunto Chaney,Ella Dice,31,29,2
1990-02-24,30,Chayanne,Fantasias,,30,1
1990-02-24,31,Yuri,Embrujada (Estoy),29,29,3
1990-02-24,32,Suzy Gonzales,Por Que No Estas Conmigo,27,19,5
1990-02-24,33,Marisela,Demasiado Tarde,33,9,12
1990-02-24,34,Franco,Nena,30,24,8
1990-02-24,35,Lissette,Amantes Por Atraccion,24,15,10
1990-02-24,36,Isabel Pantoja,Que Voy Hacer Contigo,,36,1
1990-02-24,37,Jose Jose,Piel De Azucar,34,16,34
1990-02-24,38,Bronco: El Gigante De America,Que No Quede Huella,32,26,17
1990-02-24,39,Dyango,El Que Mas Te Ha Querido,35,6,22
1990-02-24,40,Chayanne,Fuiste Un Trozo De Hielo En La Escarcha,23,1,21
1990-03-03,1,Kaoma,Lambada,1,1,11
1990-03-03,2,Ricardo Montaner,La Cima Del Cielo,2,1,15
1990-03-03,3,Daniela Romo,Quiero Amanecer Con Alguien,3,3,14
1990-03-03,4,Ana Gabriel,Soledad,4,4,6
1990-03-03,5,Mijares,Para Amarnos Mas,6,5,7
1990-03-03,6,Luis Enrique,Mi Mundo,11,6,4
1990-03-03,7,Emmanuel,La Vida Decidio,24,7,2
1990-03-03,8,Lucia Mendez,No Hay Hombres,14,8,7
1990-03-03,9,Franco de Vita,Esta Vez,10,9,6
1990-03-03,10,Gloria Estefan,Oye Mi Canto,15,10,13
1990-03-03,11,Raphael,"Maravilloso, Corazon, Maravilloso",8,7,11
1990-03-03,12,Teresa Guerra,Lambada-Llorando Se Fue,9,5,10
1990-03-03,13,Angela Carrasco,Ese Hombre Es,26,13,8
1990-03-03,14,Los Bukis,Como Fui A Enamorarme De Ti,5,1,28
1990-03-03,15,Mirian Hernandez,El Hombre Que Yo Amo,12,10,19
1990-03-03,16,Gipsy Kings,Vamos A Bailar,7,3,12
1990-03-03,17,Xuxa,Ilarie,21,11,8
1990-03-03,18,Roberto Carlos,Abre Las Ventanas Al Amor,28,18,2
1990-03-03,19,Yuri,Embrujada (Estoy),31,19,4
1990-03-03,20,Antonio De Jesus,"Una Calle, Un Banco, Una Plaza",20,20,4
1990-03-03,21,Gilberto Santa Rosa,Para Decir Te Amo,25,20,5
1990-03-03,22,Ana Gabriel,Hice Bien Quererte,16,16,6
1990-03-03,23,Emmanuel,La Chica De Humo,13,1,19
1990-03-03,24,Chayanne,Fantasias,30,24,2
1990-03-03,25,Conjunto Chaney,Ella Dice,29,25,3
1990-03-03,26,A.Miguel/D.Verdager,Volvamos A Empezar,17,17,7
1990-03-03,27,Suzy Gonzales,Por Que No Estas Conmigo,32,19,6
1990-03-03,28,Marisela,Demasiado Tarde,33,9,13
1990-03-03,29,Isabel Pantoja,Que Voy Hacer Contigo,36,29,2
1990-03-03,30,Luis Miguel,Separados,22,8,15
1990-03-03,31,Los Yonic's,Frente A Frente,23,10,17
1990-03-03,32,Eddie Santiago,Me Hiciste Caer,,32,1
1990-03-03,33,Roberto Carlos,Si Me Vas A Olvidar,18,2,22
1990-03-03,34,Isabel Pantoja,Se Me Enamora El Alma,19,3,15
1990-03-03,35,Beatriz Adriana,Dos Mares Mas Que Tu,,35,1
1990-03-03,36,El Gran Combo de Puerto Rico,Otra Vez Enamorado,,36,1
1990-03-03,37,Alvaro Torres,Ni Tu Ni Ella,,37,1
1990-03-03,38,Franco,Nena,34,24,9
1990-03-03,39,Lissette,Amantes Por Atraccion,35,15,11
1990-03-03,40,Belkis Concepcion,El Hombre Que Yo Amo,27,27,2
1990-03-10,1,Kaoma,Lambada,1,1,12
1990-03-10,2,Ana Gabriel,Soledad,4,2,7
1990-03-10,3,Daniela Romo,Quiero Amanecer Con Alguien,3,3,15
1990-03-10,4,Ricardo Montaner,La Cima Del Cielo,2,1,16
1990-03-10,5,Emmanuel,La Vida Decidio,7,5,3
1990-03-10,6,Luis Enrique,Mi Mundo,6,6,5
1990-03-10,7,Mijares,Para Amarnos Mas,5,5,8
1990-03-10,8,Yuri,Embrujada (Estoy),19,8,5
1990-03-10,9,Angela Carrasco,Ese Hombre Es,13,9,9
1990-03-10,10,Teresa Guerra,Lambada-Llorando Se Fue,12,5,11
1990-03-10,11,Franco de Vita,Esta Vez,9,9,7
1990-03-10,12,Roberto Carlos,Abre Las Ventanas Al Amor,18,12,3
1990-03-10,13,Raphael,"Maravilloso, Corazon, Maravilloso",11,7,12
1990-03-10,14,Ana Gabriel,Hice Bien Quererte,22,14,7
1990-03-10,15,Gloria Estefan,Oye Mi Canto,10,10,14
1990-03-10,16,Lucia Mendez,No Hay Hombres,8,8,8
1990-03-10,17,Los Bukis,Como Fui A Enamorarme De Ti,14,1,29
1990-03-10,18,Kaoma,Dancando Lambada,,18,1
1990-03-10,19,Gilberto Santa Rosa,Para Decir Te Amo,21,19,6
1990-03-10,20,Eddie Santiago,Me Hiciste Caer,32,20,2
1990-03-10,21,Gipsy Kings,Vamos A Bailar,16,3,13
1990-03-10,22,Mirian Hernandez,El Hombre Que Yo Amo,15,10,20
1990-03-10,23,Emmanuel,La Chica De Humo,23,1,20
1990-03-10,24,Xuxa,Ilarie,17,11,9
1990-03-10,25,Suzy Gonzales,Por Que No Estas Conmigo,27,19,7
1990-03-10,26,Antonio De Jesus,"Una Calle, Un Banco, Una Plaza",20,20,5
1990-03-10,27,Conjunto Chaney,Ella Dice,25,25,4
1990-03-10,28,Lucerito,Corazon A La Deriva,,28,1
1990-03-10,29,Isabel Pantoja,Que Voy Hacer Contigo,29,29,3
1990-03-10,30,Beatriz Adriana,Dos Mares Mas Que Tu,35,30,2
1990-03-10,31,Chayanne,Fantasias,24,24,3
1990-03-10,32,Luis Miguel,Separados,30,8,16
1990-03-10,33,Luis Angel,Flor Dormida,,33,1
1990-03-10,34,Que Pasa,Mami Yo Te Quiero,,34,1
1990-03-10,35,A.Miguel/D.Verdager,Volvamos A Empezar,26,17,8
1990-03-10,36,Jose Luis Rodriguez,Senora Bonita,,36,1
1990-03-10,37,Roberto Carlos,Si Me Vas A Olvidar,33,2,23
1990-03-10,38,El Gran Combo de Puerto Rico,Otra Vez Enamorado,36,36,2
1990-03-10,39,Marisela,Demasiado Tarde,28,9,14
1990-03-10,40,Alvaro Torres,Ni Tu Ni Ella,37,37,2
1990-03-17,1,Kaoma,Lambada,1,1,13
1990-03-17,2,Ana Gabriel,Soledad,2,2,8
1990-03-17,3,Ricardo Montaner,La Cima Del Cielo,4,1,17
1990-03-17,4,Daniela Romo,Quiero Amanecer Con Alguien,3,3,16
1990-03-17,5,Emmanuel,La Vida Decidio,5,5,4
1990-03-17,6,Mijares,Para Amarnos Mas,7,5,9
1990-03-17,7,Yuri,Embrujada (Estoy),8,7,6
1990-03-17,8,Roberto Carlos,Abre Las Ventanas Al Amor,12,8,4
1990-03-17,9,Luis Enrique,Mi Mundo,6,6,6
