date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1988-01-30,17,Alvaro Torres,HAZME OLVIDARLA,11,11,10
1988-01-30,18,Luis Angel,DAME TU AMOR,34,18,2
1988-01-30,19,Los Bukis,Tu carcel,19,3,48
1988-01-30,20,Laura Flores,Desamor,21,20,8
1988-01-30,21,Julio Iglesias,Todo El Amor Que Te Hace Falta,20,20,25
1988-01-30,22,Yolandita Monge,Laberinto,17,16,12
1988-01-30,23,Rocio Banquells/Luis Miguel,No Me Puedo Ecapar,30,14,10
1988-01-30,24,Los Lobos,La Bamba,23,1,25
1988-01-30,25,Jose Feliciano/Pandora,No Hay Mal Que Por Bien No Venga,,25,1
1988-01-30,26,Joan Sebastian,MASCARADA,31,26,2
1988-01-30,27,Rocio Durcal,CON TODO Y MI TRISTEZA,25,25,2
1988-01-30,28,Paloma San Basilio,luna de miel,24,14,16
1988-01-30,29,JOHNNY VENTURA,El olor de la lluvia,,29,1
1988-01-30,30,Wilfrido Vargas,A MOVER LA COLITA,36,30,3
1988-01-30,31,Lissette,DESCARTAME,,31,1
1988-01-30,32,Maria Conchita Alonso,Otra Mentira Mas,29,24,9
1988-01-30,33,Luis Miguel,Ahora Te Puedes Marchar,22,1,30
1988-01-30,34,Linda Ronstadt,POR UN AMOR,,34,1
1988-01-30,35,Karina,A Quien,39,35,2
1988-01-30,36,Nelson Ned,LA REVANCHA,37,36,2
1988-01-30,37,Napoleon,PARA NO PENSAR EN TI,42,30,9
1988-01-30,38,Sonia Rivas,De Pecho A Pecho,41,25,25
1988-01-30,39,Maria Sorte,SOLO QUIERO CONTIGO,45,39,2
1988-01-30,40,JOHNNY VENTURA/SOPHY,NO LO DEJES CAER,27,27,5
1988-01-30,41,Marisela Verena,RAICES,43,41,3
1988-01-30,42,Emmanuel,LUCES DE BOHEMIA,,37,2
1988-01-30,43,Prisma,ME REGALE CONTIGO,,43,1
1988-01-30,44,Sergio Facchelli,CORAZON CAUTIVO,44,44,2
1988-01-30,45,Danny Rivera,Amar o morir,26,6,17
1988-01-30,46,Wilkins,Margarita,48,4,17
1988-01-30,47,Al Bano Y Romina Power,LOVE,,35,6
1988-01-30,48,La Patrulla 15,SI TU ME DICES,28,22,8
1988-01-30,49,Millie Y Los Vecinos,LA FIESTA,32,32,4
1988-01-30,50,Conjunto Quisqueya,LAMENTO DE SOLTERO,35,15,10
1988-02-06,1,Ana Gabriel,AY AMOR,1,1,12
1988-02-06,2,Jose Jose,SOY ASI,2,1,11
1988-02-06,3,Juan Gabriel,DEBO HACERLO,5,3,7
1988-02-06,4,Eddie Santiago,LLUVIA,7,4,11
1988-02-06,5,Jose Luis Rodriguez,Y TU TAMBIEN LLORARAS,3,1,14
1988-02-06,6,Jose Javier Solis,Me estoy volviendo loco,4,4,11
1988-02-06,7,Roberto Carlos,Negra,6,2,15
1988-02-06,8,Brenda K. Starr,DESAYUNO DE AMOR,10,8,8
1988-02-06,9,Los Yonic's,PETALO Y ESPINAS,9,6,14
1988-02-06,10,Vicente Fernandez/Vikki Carr,DOS CORAZONES,15,10,9
1988-02-06,11,Alvaro Torres,HAZME OLVIDARLA,17,11,11
1988-02-06,12,Beatriz Adriana,La luna sera la luna,8,2,19
1988-02-06,13,Julio Iglesias,Todo El Amor Que Te Hace Falta,21,13,26
1988-02-06,14,Luis Angel,DAME TU AMOR,18,14,3
1988-02-06,15,Jose Feliciano,PONTE A CANTAR,12,5,15
1988-02-06,16,Karina,Se Como Duele,14,12,11
1988-02-06,17,Flans,CORRE CORRE,11,11,13
1988-02-06,18,Los Bukis,Tu carcel,19,3,49
1988-02-06,19,Lissette,GENTE,16,16,4
1988-02-06,20,Julio Iglesias,Que no se rompa la noche,13,1,24
1988-02-06,21,Wilfrido Vargas,A MOVER LA COLITA,30,21,4
1988-02-06,22,Laura Flores,Desamor,20,20,9
1988-02-06,23,Jose Feliciano/Pandora,No Hay Mal Que Por Bien No Venga,25,23,2
1988-02-06,24,Rocio Durcal,CON TODO Y MI TRISTEZA,27,24,3
1988-02-06,25,Maria Conchita Alonso,Otra Mentira Mas,32,24,10
1988-02-06,26,Lissette,DESCARTAME,31,26,2
1988-02-06,27,Joan Sebastian,MASCARADA,26,26,3
1988-02-06,28,Paloma San Basilio,luna de miel,28,14,17
1988-02-06,29,JOHNNY VENTURA,El olor de la lluvia,29,29,2
1988-02-06,30,Karina,A Quien,35,30,3
1988-02-06,31,Napoleon,PARA NO PENSAR EN TI,37,30,10
1988-02-06,32,Nelson Ned,LA REVANCHA,36,32,3
1988-02-06,33,Sonia Rivas,De Pecho A Pecho,38,25,26
1988-02-06,34,Linda Ronstadt,POR UN AMOR,34,34,2
1988-02-06,35,Rocio Banquells/Luis Miguel,No Me Puedo Ecapar,23,14,11
1988-02-06,36,Luis Miguel,Ahora Te Puedes Marchar,33,1,31
1988-02-06,37,Los Lobos,La Bamba,24,1,26
1988-02-06,38,Yolandita Monge,Laberinto,22,16,13
1988-02-06,39,Rocio Durcal,Infidelidad,,22,10
1988-02-06,40,Maria Conchita Alonso,Y es que llegaste tu,,40,1
1988-02-06,41,Sergio Facchelli,CORAZON CAUTIVO,44,41,3
1988-02-06,42,Maria Sorte,SOLO QUIERO CONTIGO,39,39,3
1988-02-06,43,Los Bukis,Me Volvi A Acordar De Ti,,26,29
1988-02-06,44,Roberto Lugo,NOS AMAMOS,,43,3
1988-02-06,45,Los Brios,Siluetas De Cristal,,45,1
1988-02-06,46,Marisela Verena,RAICES,41,41,4
1988-02-06,47,Danny Rivera,Amar o morir,45,6,18
1988-02-06,48,Jose Luis Rodriguez,SUENO CONTIGO,,40,2
1988-02-06,49,Bonny Cepeda,DARIANA,,49,1
1988-02-06,50,Los Grecos,PREGUNTATE,,49,2
1988-02-13,1,Ana Gabriel,AY AMOR,1,1,13
1988-02-13,2,Jose Jose,SOY ASI,2,1,12
1988-02-13,3,Juan Gabriel,DEBO HACERLO,3,3,8
1988-02-13,4,Jose Luis Rodriguez,Y TU TAMBIEN LLORARAS,5,1,15
1988-02-13,5,Jose Javier Solis,Me estoy volviendo loco,6,4,12
1988-02-13,6,Brenda K. Starr,DESAYUNO DE AMOR,8,6,9
1988-02-13,7,Eddie Santiago,LLUVIA,4,4,12
1988-02-13,8,Jose Feliciano/Pandora,No Hay Mal Que Por Bien No Venga,23,8,3
1988-02-13,9,Los Yonic's,PETALO Y ESPINAS,9,6,15
1988-02-13,10,Roberto Carlos,Negra,7,2,16
1988-02-13,11,Alvaro Torres,HAZME OLVIDARLA,11,11,12
1988-02-13,12,Vicente Fernandez/Vikki Carr,DOS CORAZONES,10,10,10
1988-02-13,13,Beatriz Adriana,La luna sera la luna,12,2,20
1988-02-13,14,Julio Iglesias,Todo El Amor Que Te Hace Falta,13,13,27
1988-02-13,15,Flans,CORRE CORRE,17,11,14
1988-02-13,16,Luis Angel,DAME TU AMOR,14,14,4
1988-02-13,17,Laura Flores,Desamor,22,17,10
1988-02-13,18,Julio Iglesias,Que no se rompa la noche,20,1,25
1988-02-13,19,Wilfrido Vargas,A MOVER LA COLITA,21,19,5
1988-02-13,20,Karina,Se Como Duele,16,12,12
1988-02-13,21,Maria Conchita Alonso,Y es que llegaste tu,40,21,2
1988-02-13,22,Karina,A Quien,30,22,4
1988-02-13,23,Lissette,GENTE,19,16,5
1988-02-13,24,Los Bukis,Tu carcel,18,3,50
1988-02-13,25,Joan Sebastian,MASCARADA,27,25,4
1988-02-13,26,Nelson Ned,LA REVANCHA,32,26,4
1988-02-13,27,Linda Ronstadt,POR UN AMOR,34,27,3
1988-02-13,28,Jose Feliciano,PONTE A CANTAR,15,5,16
1988-02-13,29,Lissette,DESCARTAME,26,26,3
1988-02-13,30,Los Bukis,Me Volvi A Acordar De Ti,43,26,30
1988-02-13,31,Rocio Durcal,CON TODO Y MI TRISTEZA,24,24,4
1988-02-13,32,Sonia Rivas,De Pecho A Pecho,33,25,27
1988-02-13,33,Bonny Cepeda,DARIANA,49,33,2
1988-02-13,34,Rocio Banquells/Luis Miguel,No Me Puedo Ecapar,35,14,12
1988-02-13,35,Maria Conchita Alonso,Otra Mentira Mas,25,24,11
1988-02-13,36,Marisela Verena,RAICES,46,36,5
1988-02-13,37,Jose Luis Rodriguez,POR ESA MUJER,,37,1
1988-02-13,38,Maria Sorte,SOLO QUIERO CONTIGO,42,38,4
1988-02-13,39,Napoleon,PARA NO PENSAR EN TI,31,30,11
1988-02-13,40,Lunna,CUENTO DE AMOR,,40,1
1988-02-13,41,Rocio Durcal,Infidelidad,39,22,11
1988-02-13,42,Yolandita Monge,NUNCA TE DIRE ADIOS,,42,1
1988-02-13,43,JOHNNY VENTURA,El olor de la lluvia,29,29,3
1988-02-13,44,Sergio Facchelli,CORAZON CAUTIVO,41,41,4
1988-02-13,45,Linda Ronstadt,Y ANDALE,,45,1
1988-02-13,46,Paloma San Basilio,luna de miel,28,14,18
1988-02-13,47,Danny Rivera,Amar o morir,47,6,19
1988-02-13,48,Roberto Carlos,AMOR PERFECTO,,48,1
1988-02-13,49,Jose Luis Rodriguez,DAME DAME,,49,1
1988-02-13,50,Bronco: El Gigante De America,LO TENGO DECIDIDO,,50,1
1988-02-20,1,Ana Gabriel,AY AMOR,1,1,14
1988-02-20,2,Juan Gabriel,DEBO HACERLO,3,2,9
1988-02-20,3,Jose Jose,SOY ASI,2,1,13
1988-02-20,4,Jose Feliciano/Pandora,No Hay Mal Que Por Bien No Venga,8,4,4
1988-02-20,5,Jose Luis Rodriguez,Y TU TAMBIEN LLORARAS,4,1,16
1988-02-20,6,Jose Javier Solis,Me estoy volviendo loco,5,4,13
1988-02-20,7,Eddie Santiago,LLUVIA,7,4,13
1988-02-20,8,Brenda K. Starr,DESAYUNO DE AMOR,6,6,10
1988-02-20,9,Los Yonic's,PETALO Y ESPINAS,9,6,16
1988-02-20,10,Roberto Carlos,Negra,10,2,17
1988-02-20,11,Luis Angel,DAME TU AMOR,16,11,5
1988-02-20,12,Vicente Fernandez/Vikki Carr,DOS CORAZONES,12,10,11
1988-02-20,13,Beatriz Adriana,La luna sera la luna,13,2,21
1988-02-20,14,Julio Iglesias,Todo El Amor Que Te Hace Falta,14,13,28
1988-02-20,15,Alvaro Torres,HAZME OLVIDARLA,11,11,13
1988-02-20,16,Wilfrido Vargas,A MOVER LA COLITA,19,16,6
1988-02-20,17,Karina,Se Como Duele,20,12,13
1988-02-20,18,Flans,CORRE CORRE,15,11,15
1988-02-20,19,Lissette,GENTE,23,16,6
1988-02-20,20,Joan Sebastian,MASCARADA,25,20,5
1988-02-20,21,Maria Conchita Alonso,Y es que llegaste tu,21,21,3
1988-02-20,22,Julio Iglesias,Que no se rompa la noche,18,1,26
1988-02-20,23,Laura Flores,Desamor,17,17,11
1988-02-20,24,Linda Ronstadt,POR UN AMOR,27,24,4
1988-02-20,25,Karina,A Quien,22,22,5
1988-02-20,26,Lissette,DESCARTAME,29,26,4
1988-02-20,27,Bonny Cepeda,DARIANA,33,27,3
1988-02-20,28,Yolandita Monge,NUNCA TE DIRE ADIOS,42,28,2
1988-02-20,29,Jose Luis Rodriguez,POR ESA MUJER,37,29,2
1988-02-20,30,Rocio Durcal,CON TODO Y MI TRISTEZA,31,24,5
1988-02-20,31,Maria Conchita Alonso,Otra Mentira Mas,35,24,12
1988-02-20,32,Roberto Carlos,AMOR PERFECTO,48,32,2
1988-02-20,33,Los Bukis,Tu carcel,24,3,51
1988-02-20,34,Jose Feliciano,PONTE A CANTAR,28,5,17
1988-02-20,35,Nelson Ned,LA REVANCHA,26,26,5
1988-02-20,36,Chayanne,PELIGRO DE AMOR,,36,1
1988-02-20,37,Mario Ortiz,HABLAME EN LA CAMA,,37,1
1988-02-20,38,Rocio Banquells/Luis Miguel,No Me Puedo Ecapar,34,14,13
1988-02-20,39,JOHNNY VENTURA,El olor de la lluvia,43,29,4
1988-02-20,40,Proyecto M,ESCAPATE CONMIGO,,40,1
1988-02-20,41,Rocio Durcal,Infidelidad,41,22,12
1988-02-20,42,Maria Sorte,SOLO QUIERO CONTIGO,38,38,5
1988-02-20,43,Sergio Facchelli,CORAZON CAUTIVO,44,41,5
1988-02-20,44,Linda Ronstadt,Y ANDALE,45,44,2
1988-02-20,45,Los Bukis,Y AHORA TE VAS,,45,1
1988-02-20,46,Los Bukis,Me Volvi A Acordar De Ti,30,26,31
1988-02-20,47,Jose Augusto,YO QUIERO SER,,47,1
1988-02-20,48,Jose Luis Rodriguez,DAME DAME,49,48,2
1988-02-20,49,HAROLD Y ANDY MONTANEZ,CON EL PERMISO DE MIS SENTIMIENTOS,,49,1
1988-02-20,50,Sonia Rivas,De Pecho A Pecho,32,25,28
1988-02-27,1,Ana Gabriel,AY AMOR,1,1,15
1988-02-27,2,Juan Gabriel,DEBO HACERLO,2,2,10
1988-02-27,3,Jose Jose,SOY ASI,3,1,14
1988-02-27,4,Jose Javier Solis,Me estoy volviendo loco,6,4,14
