date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1986-11-01,20,Fresas,Como no quererte a ti,16,16,6
1986-11-01,21,Jorge Rigo,No renunciare,15,15,7
1986-11-01,22,El Gran Combo de Puerto Rico,Garantia,19,13,6
1986-11-01,23,Johnny Ventura,El lunar,36,23,3
1986-11-01,24,Chayanne,Vuelve,40,24,5
1986-11-01,25,Bonny Cepeda,Asesina,23,10,7
1986-11-01,26,El Gran Combo de Puerto Rico,Por ella,26,12,7
1986-11-01,27,Jose Luis Perales,La primera vez,28,27,6
1986-11-01,28,Gilberto Santa Rosa,Sin un amor,31,24,6
1986-11-01,29,Flans,No controles,20,9,7
1986-11-01,30,Valeria Lynch,Fuera de mi vida,,30,1
1986-11-01,31,Rocio Durcal,Quedate conmigo esta noche,32,31,7
1986-11-01,32,Las Diego,Quemare,35,32,6
1986-11-01,33,Lucerito,Era la primera vez,43,33,2
1986-11-01,34,Diego Verdaguer,Estoy celoso,25,25,6
1986-11-01,35,Sophy,Sola,30,27,4
1986-11-01,36,Caridad Canelon,Atrevete,21,9,7
1986-11-01,37,Bobby Valentin,Part time lover,38,23,6
1986-11-01,38,Luis Angel,Tu me quemas,29,13,7
1986-11-01,39,Yuri,Dame un beso,33,28,6
1986-11-01,40,The New York Band,Cole,44,17,7
1986-11-01,41,Napoleon,Nunca cambies,41,29,4
1986-11-01,42,Marisela,Mi problema,,41,4
1986-11-01,43,Nelson Ned,Fiera,45,36,5
1986-11-01,44,Lunna,Ni princesa ni esclava,50,34,3
1986-11-01,45,Ramon Ayala,Debajo de aquel arbol,,27,3
1986-11-01,46,Erica Buenfil,El engano,46,24,5
1986-11-01,47,Liberacion,El muneco,47,32,6
1986-11-01,48,Sandy Reyes,Enamorar,49,30,7
1986-11-01,49,Millie Y Los Vecinos,No se muera na,,49,1
1986-11-01,50,Mario Pintor,Adios que te vaya bien,,45,2
1986-11-08,1,Emmanuel,Toda la vida,1,1,8
1986-11-08,2,Franco,Toda la vida,2,1,8
1986-11-08,3,Juan Gabriel,Yo no se que me paso,3,1,9
1986-11-08,4,Jose Jose,y quien puede ser,6,4,4
1986-11-08,5,Pandora,Solo el y yo,4,4,8
1986-11-08,6,Joan Sebastian & Prisma,Oiga,8,6,8
1986-11-08,7,Beatriz Adriana,Hasta cuando,5,5,8
1986-11-08,8,Jose Feliciano,Se me sigue olvidando,10,8,7
1986-11-08,9,Rocio Durcal,La guirnalda,7,1,9
1986-11-08,10,Los Yonic's,Corazon vacio,9,6,8
1986-11-08,11,Daniela Romo,De mi enamorate,15,11,3
1986-11-08,12,Prisma,De color de rosa,12,12,4
1986-11-08,13,Lissette,Eva,13,7,8
1986-11-08,14,Nicola de Bari,Rosa,14,8,8
1986-11-08,15,Camilo Sesto,Me la estas poniendo dificil,11,9,8
1986-11-08,16,Carmin,Otra semana,17,16,5
1986-11-08,17,Miami Sound Machine,No me vuelvo a enamorar,18,17,5
1986-11-08,18,Eddie Santiago,Tu me quemas,19,10,8
1986-11-08,19,Fresas,Como no quererte a ti,20,16,7
1986-11-08,20,El Gran Combo de Puerto Rico,Garantia,22,13,7
1986-11-08,21,Johnny Ventura,El lunar,23,21,4
1986-11-08,22,Rocio Durcal,Quedate conmigo esta noche,31,22,8
1986-11-08,23,Bonny Cepeda,Asesina,25,10,8
1986-11-08,24,Gilberto Santa Rosa,Sin un amor,28,24,7
1986-11-08,25,Jorge Rigo,No renunciare,21,15,8
1986-11-08,26,Roberto Carlos,De corazon a corazon,16,7,8
1986-11-08,27,Lucerito,Era la primera vez,33,27,3
1986-11-08,28,The New York Band,Cole,40,17,8
1986-11-08,29,Valeria Lynch,Fuera de mi vida,30,29,2
1986-11-08,30,Jose Luis Perales,La primera vez,27,27,7
1986-11-08,31,Chayanne,Vuelve,24,24,6
1986-11-08,32,El Gran Combo de Puerto Rico,Por ella,26,12,8
1986-11-08,33,Bobby Valentin,Part time lover,37,23,7
1986-11-08,34,Flans,No controles,29,9,8
1986-11-08,35,Ednita Nazario,Tu sin mi,,35,1
1986-11-08,36,Flans,Timido,,36,1
1986-11-08,37,Luis Angel,Tu me quemas,38,13,8
1986-11-08,38,Las Diego,Quemare,32,32,7
1986-11-08,39,Rocio Jurado,Vibro,,8,7
1986-11-08,40,Raphy Leavitt y Orquesta La Selecta,Chiquilla,,40,1
1986-11-08,41,Sandy Reyes,Enamorar,48,30,8
1986-11-08,42,Marisela,Mi problema,42,41,5
1986-11-08,43,Lunna,Ni princesa ni esclava,44,34,4
1986-11-08,44,Basilio,Vivir lo nuestro,,44,1
1986-11-08,45,Sophy,Sola,35,27,5
1986-11-08,46,Mario Pintor,Adios que te vaya bien,50,45,3
1986-11-08,47,Isabel Pantoja,Hoy quiero confesarme,,47,1
1986-11-08,48,Dyango y Bordon,La noria del amor,,48,1
1986-11-08,49,Millie Y Los Vecinos,No se muera na,49,49,2
1986-11-08,50,Diego Verdaguer,Estoy celoso,34,25,7
1986-11-15,1,Franco,Toda la vida,2,1,9
1986-11-15,2,Emmanuel,Toda la vida,1,1,9
1986-11-15,3,Juan Gabriel,Yo no se que me paso,3,1,10
1986-11-15,4,Pandora,Solo el y yo,5,4,9
1986-11-15,5,Jose Jose,y quien puede ser,4,4,5
1986-11-15,6,Joan Sebastian & Prisma,Oiga,6,6,9
1986-11-15,7,Daniela Romo,De mi enamorate,11,7,4
1986-11-15,8,Los Yonic's,Corazon vacio,10,6,9
1986-11-15,9,Lissette,Eva,13,7,9
1986-11-15,10,Jose Feliciano,Se me sigue olvidando,8,8,8
1986-11-15,11,Beatriz Adriana,Hasta cuando,7,5,9
1986-11-15,12,Rocio Durcal,La guirnalda,9,1,10
1986-11-15,13,Camilo Sesto,Me la estas poniendo dificil,15,9,9
1986-11-15,14,Prisma,De color de rosa,12,12,5
1986-11-15,15,Nicola de Bari,Rosa,14,8,9
1986-11-15,16,Fresas,Como no quererte a ti,19,16,8
1986-11-15,17,El Gran Combo de Puerto Rico,Garantia,20,13,8
1986-11-15,18,Carmin,Otra semana,16,16,6
1986-11-15,19,Miami Sound Machine,No me vuelvo a enamorar,17,17,6
1986-11-15,20,Johnny Ventura,El lunar,21,20,5
1986-11-15,21,Eddie Santiago,Tu me quemas,18,10,9
1986-11-15,22,Gilberto Santa Rosa,Sin un amor,24,22,8
1986-11-15,23,Lucerito,Era la primera vez,27,23,4
1986-11-15,24,Rocio Durcal,Quedate conmigo esta noche,22,22,9
1986-11-15,25,Ednita Nazario,Tu sin mi,35,25,2
1986-11-15,26,Basilio,Vivir lo nuestro,44,26,2
1986-11-15,27,Flans,Timido,36,27,2
1986-11-15,28,Valeria Lynch,Fuera de mi vida,29,28,3
1986-11-15,29,Bonny Cepeda,Asesina,23,10,9
1986-11-15,30,Millie Y Los Vecinos,No se muera na,49,30,3
1986-11-15,31,Marisela,Tu dama de hierro,,31,1
1986-11-15,32,The New York Band,Cole,28,17,9
1986-11-15,33,Bobby Valentin,Part time lover,33,23,8
1986-11-15,34,Jorge Rigo,No renunciare,25,15,9
1986-11-15,35,Roberto Carlos,De corazon a corazon,26,7,9
1986-11-15,36,Nelson Ned,Fiera,,36,6
1986-11-15,37,Lunna,Ni princesa ni esclava,43,34,5
1986-11-15,38,Mario Pintor,Adios que te vaya bien,46,38,4
1986-11-15,39,Rocio Jurado,Vibro,39,8,8
1986-11-15,40,Sandy Reyes,Enamorar,41,30,9
1986-11-15,41,Bobby Valentin,El senor de la senora,,41,1
1986-11-15,42,Dyango y Bordon,La noria del amor,48,42,2
1986-11-15,43,Raphy Leavitt y Orquesta La Selecta,Chiquilla,40,40,2
1986-11-15,44,Isabel Pantoja,Hoy quiero confesarme,47,44,2
1986-11-15,45,Sophy,Sola,45,27,6
1986-11-15,46,Las Diego,Quemare,38,32,8
1986-11-15,47,Luis Angel,Tu me quemas,37,13,9
1986-11-15,48,Jose Luis Perales,La primera vez,30,27,8
1986-11-15,49,Diego Verdaguer,Estoy celoso,50,25,8
1986-11-15,50,Wilfrido Vargas,Para que no me olvides,,50,1
1986-11-22,1,Jose Jose,y quien puede ser,5,1,6
1986-11-22,2,Franco,Toda la vida,1,1,10
1986-11-22,3,Daniela Romo,De mi enamorate,7,3,5
1986-11-22,4,Pandora,Solo el y yo,4,4,10
1986-11-22,5,Emmanuel,Toda la vida,2,1,10
1986-11-22,6,Juan Gabriel,Yo no se que me paso,3,1,11
1986-11-22,7,Joan Sebastian & Prisma,Oiga,6,6,10
1986-11-22,8,Los Yonic's,Corazon vacio,8,6,10
1986-11-22,9,Lissette,Eva,9,7,10
1986-11-22,10,Jose Feliciano,Se me sigue olvidando,10,8,9
1986-11-22,11,Beatriz Adriana,Hasta cuando,11,5,10
1986-11-22,12,Prisma,De color de rosa,14,12,6
1986-11-22,13,Rocio Durcal,La guirnalda,12,1,11
1986-11-22,14,Camilo Sesto,Me la estas poniendo dificil,13,9,10
