date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1997-01-04,1,Enrique Iglesias,Trapecista,1,1,8
1997-01-04,2,Marco Antonio Solis,Asi Como Te Conoci,2,2,5
1997-01-04,3,Los Tigres del Norte,No Pude Enamorarme Mas,3,3,8
1997-01-04,4,Michael Salgado,Palomita Blanca,4,4,9
1997-01-04,5,Joe Luciano,El Baile De La Botella,17,5,2
1997-01-04,6,Limite,El Principe,5,2,13
1997-01-04,7,Los Mismos,Ni Como Amigos,7,7,7
1997-01-04,8,Selena,Siempre Hace Frio,6,2,13
1997-01-04,9,Grupo Mania,Linda Eh,18,9,3
1997-01-04,10,Luis Miguel,Como Es Posible Que A Mi Lado,10,10,8
1997-01-04,11,Bronco: El Gigante De America,El Golpe Traidor,11,11,7
1997-01-04,12,Ednita Nazario,Lloviendo Flores,20,12,4
1997-01-04,13,Ana Barbara,Ya No Te Creo Nada,9,9,12
1997-01-04,14,Laura Pausini,Las Cosas Que Vives,14,14,3
1997-01-04,15,Grupo Mojado,Piensa En Mi,23,15,4
1997-01-04,16,Gilberto Santa Rosa,No Quiero Na' Regala'o,15,15,5
1997-01-04,17,Paco Barron Y Sus Nortenos Clan,Potpourri De Quique,19,15,3
1997-01-04,18,Emmanuel,Amor Total,16,3,17
1997-01-04,19,Noemy,Mentiras,21,17,6
1997-01-04,20,Cristian,Esperandote,12,6,11
1997-01-04,21,Los Temerarios,Cuando Fuiste Mia,24,7,14
1997-01-04,22,Tito Rojas,Amigo,37,22,5
1997-01-04,23,Los Angeles Azules,Como Te Voy A Olvidar,38,23,2
1997-01-04,24,Alejandro Fernandez,Mono Negro,32,24,2
1997-01-04,25,Amanda Miguel,Amame Una Vez Mas,8,3,17
1997-01-04,26,Pedro Fernandez,Deseos Y Delirios (Corazon),30,26,2
1997-01-04,27,Banda El Recodo de Cruz Lizarraga,Costumbres,27,27,3
1997-01-04,28,Letty Guval,Te Amare A Escondidas,31,28,2
1997-01-04,29,Banda Machos,Se Lo Dejo A Dios,,29,1
