date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1999-01-02,1,Chayanne,Dejaria Todo,2,1,8
1999-01-02,2,Juan Luis Guerra 440,Mi PC,1,1,5
1999-01-02,3,Tiranos del Norte,Crei,3,3,6
1999-01-02,4,Enrique Iglesias,Esperanza,4,1,13
1999-01-02,5,Victor Manuelle & Elvis Crespo,El Cuerpo Me Pide,5,5,3
1999-01-02,6,Limite,La Otra Parte Del Amor,7,6,11
1999-01-02,7,Vicente Fernandez,Me Voy A Quitar De En Medio,17,7,21
1999-01-02,8,Pedro Fernandez,Sin Verte,10,8,6
1999-01-02,9,Jose Feliciano,Me Has Echado Al Olvido,6,6,11
1999-01-02,10,Los Temerarios,Como Te Recuerdo,12,5,13
1999-01-02,11,Gisselle,Dame Un Beso,9,9,6
1999-01-02,12,Grupo Mania,Como Baila,23,12,3
1999-01-02,13,Pepe Aguilar,Por Mujeres Como Tu,15,2,36
1999-01-02,14,Jerry Rivera,Ese,28,14,2
1999-01-02,15,Shakira,"Ciega, Sordomuda",11,1,11
1999-01-02,16,Alejandro Fernandez,Yo Naci Para Amarte,16,1,29
1999-01-02,17,Michael Stuart,Nina Bella,20,9,8
1999-01-02,18,Los Mismos,Que Bonito,18,18,9
1999-01-02,19,Victor Manuelle,Que Habria Sido De Mi,8,5,15
1999-01-02,20,Mijares With Lucero,El Privilegio De Amar,13,6,9
1999-01-02,21,Pepe Aguilar,Directo Al Corazon,24,8,15
1999-01-02,22,Tono Rosario,Asi Fue,38,22,5
1999-01-02,23,Karis,Tus Ojos Son,19,11,8
1999-01-02,24,Melina Leon,Me Voy De Fiesta Hoy,22,22,3
1999-01-02,25,Ana Gabriel,Me Equivoque Contigo,32,25,4
1999-01-02,26,Milly Quezada With Elvis Crespo,Para Darte Mi Vida,26,4,14
1999-01-02,27,Grupo Bryndis,Sin Ti,35,25,13
1999-01-02,28,Jarabe de Palo,El Bosque De Palo,29,28,4
1999-01-02,29,Marc Anthony,Contra La Corriente,21,2,17
1999-01-02,30,Los Tigres del Norte,Asi Como Tu,36,30,5
1999-01-02,31,Banda El Recodo de Cruz Lizarraga,Pena Tras Pena,,31,2
1999-01-02,32,Frankie Negron,Princesa,,32,2
1999-01-02,33,Los Angeles Azules,Quiero Ser,40,24,9
1999-01-02,34,Olga Tanon,Tu Amor,14,4,9
1999-01-02,35,Domingo Quinones,Si Mi Papa Se Quitara,31,31,3
1999-01-02,36,Los Bukis,Navidad Sin Ti,39,13,9
1999-01-02,37,Frankie Negron,Agua Pasada,33,3,12
1999-01-02,38,Luis Fonsi,Dime Como,27,23,5
1999-01-02,39,Cristian,Despues De Ti...Que?,34,34,2
1999-01-02,40,Los Tucanes de Tijuana,El Heredero,,40,1
1999-01-09,1,Chayanne,Dejaria Todo,1,1,9
1999-01-09,2,Tiranos del Norte,Crei,3,2,7
1999-01-09,3,Juan Luis Guerra 440,Mi PC,2,1,6
1999-01-09,4,Victor Manuelle & Elvis Crespo,El Cuerpo Me Pide,5,4,4
1999-01-09,5,Limite,La Otra Parte Del Amor,6,5,12
1999-01-09,6,Vicente Fernandez,Me Voy A Quitar De En Medio,7,6,22
1999-01-09,7,Pedro Fernandez,Sin Verte,8,7,7
1999-01-09,8,Los Temerarios,Como Te Recuerdo,10,5,14
1999-01-09,9,Enrique Iglesias,Esperanza,4,1,14
1999-01-09,10,Grupo Mania,Como Baila,12,10,4
1999-01-09,11,Gisselle,Dame Un Beso,11,9,7
1999-01-09,12,Jose Feliciano,Me Has Echado Al Olvido,9,6,12
1999-01-09,13,Pepe Aguilar,Directo Al Corazon,21,8,16
1999-01-09,14,Jerry Rivera,Ese,14,14,3
1999-01-09,15,Pepe Aguilar,Por Mujeres Como Tu,13,2,37
1999-01-09,16,Karis,Tus Ojos Son,23,11,9
1999-01-09,17,Los Mismos,Que Bonito,18,17,10
1999-01-09,18,Alejandro Fernandez,Yo Naci Para Amarte,16,1,30
1999-01-09,19,Shakira,"Ciega, Sordomuda",15,1,12
1999-01-09,20,Michael Stuart,Nina Bella,17,9,9
1999-01-09,21,Ana Gabriel,Me Equivoque Contigo,25,21,5
1999-01-09,22,Tono Rosario,Asi Fue,22,22,6
1999-01-09,23,Los Angeles Azules,Quiero Ser,33,23,10
1999-01-09,24,Los Bukis,Navidad Sin Ti,36,13,10
1999-01-09,25,Victor Manuelle,Que Habria Sido De Mi,19,5,16
1999-01-09,26,Mijares With Lucero,El Privilegio De Amar,20,6,10
1999-01-09,27,Banda El Recodo de Cruz Lizarraga,Pena Tras Pena,31,27,3
1999-01-09,28,Juan Gabriel Con Banda El Recodo,Adorable Mentirosa,,28,1
1999-01-09,29,Melina Leon,Me Voy De Fiesta Hoy,24,22,4
1999-01-09,30,Shakira,Tu,,30,1
1999-01-09,31,Los Tigres del Norte,Asi Como Tu,30,30,6
1999-01-09,32,Los Tucanes de Tijuana,El Heredero,40,32,2
1999-01-09,33,Luis Fonsi,Dime Como,38,23,6
1999-01-09,34,Domingo Quinones,Si Mi Papa Se Quitara,35,31,4
1999-01-09,35,Milly Quezada With Elvis Crespo,Para Darte Mi Vida,26,4,15
1999-01-09,36,Grupo Bryndis,Sin Ti,27,25,14
1999-01-09,37,Cristian,Despues De Ti...Que?,39,34,3
1999-01-09,38,Marc Anthony,Contra La Corriente,29,2,18
1999-01-09,39,Jarabe de Palo,El Bosque De Palo,28,28,5
1999-01-09,40,Banda Maguey,Si La Ven Por Ahi,,40,1
1999-01-16,1,Juan Luis Guerra 440,Mi PC,3,1,7
1999-01-16,2,Chayanne,Dejaria Todo,1,1,10
1999-01-16,3,Tiranos del Norte,Crei,2,2,8
1999-01-16,4,Limite,La Otra Parte Del Amor,5,4,13
1999-01-16,5,Jerry Rivera,Ese,14,5,4
1999-01-16,6,Grupo Mania,Como Baila,10,6,5
1999-01-16,7,Vicente Fernandez,Me Voy A Quitar De En Medio,6,6,23
1999-01-16,8,Los Temerarios,Como Te Recuerdo,8,5,15
1999-01-16,9,Pedro Fernandez,Sin Verte,7,7,8
1999-01-16,10,Enrique Iglesias,Esperanza,9,1,15
1999-01-16,11,Pepe Aguilar,Directo Al Corazon,13,8,17
