date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1993-01-09,33,Las Chicas del Can,Hacer El Amor Con Otro,30,30,5
1993-01-09,34,Banda Machos,Sangre De Indio,33,33,3
1993-01-09,35,H2o,Nena,29,29,5
1993-01-09,36,The Barrio Boyzz,Muy Suavemente,36,36,3
1993-01-09,37,Rocio Durcal,Como Amigos,31,27,9
1993-01-09,38,Alex D'Castro,Eres La Que Quiero,,38,1
1993-01-09,39,Mijares,Quizas Quizas Quizas,34,25,8
1993-01-09,40,Bachata Magic,"Amor Mio, Que Me Has Hecho?",,40,1
1993-01-16,1,Ricardo Montaner,Castillo Azul,1,1,8
1993-01-16,2,Daniela Romo,Para Que Te Quedes Conmigo,2,1,14
1993-01-16,3,Braulio,Que Tentacion,3,2,13
1993-01-16,4,Chayanne,Provocame,4,4,11
1993-01-16,5,Jose Jose,40 Y 20,7,5,8
1993-01-16,6,Paulina Rubio,Mio,6,6,8
1993-01-16,7,Emmanuel,Magdalena,5,5,12
1993-01-16,8,La Mafia,Dile,9,8,7
1993-01-16,9,Ana Gabriel,Silueta,10,9,9
1993-01-16,10,Bronco: El Gigante De America,Adoro,8,8,9
1993-01-16,11,Juan Luis Guerra 440,El Costo De La Vida,17,11,5
1993-01-16,12,Gloria Trevi,Con Los Ojos Cerrados,13,12,9
1993-01-16,13,Frankie Ruiz,Bailando,12,10,9
1993-01-16,14,Ednita Nazario,Tanto Nos Amamos,15,14,9
1993-01-16,15,Pandora,Matandome Suavemente,11,3,14
1993-01-16,16,Alvaro Torres,Te Olvidare,14,13,7
1993-01-16,17,Jon Secada,Cree En Nuestro Amor,16,16,5
1993-01-16,18,"Jose Alberto ""El Canario""",Disculpeme Senora,23,18,6
1993-01-16,19,Jose Luis Rodriguez,Vale La Pena Volver,24,18,8
1993-01-16,20,Tony Vega,Aparentemente,22,20,4
1993-01-16,21,Los Temerarios,Extranandote,18,18,10
1993-01-16,22,Yolandita Monge,Cara De Angel,20,19,10
1993-01-16,23,Myriam Hernandez,Si No Fueras Tu,19,8,15
1993-01-16,24,Selena,Que Creias,26,24,8
1993-01-16,25,Gipsy Kings,Quiero Saber,27,25,5
1993-01-16,26,Jerry Rivera,Cuenta Conmigo,25,24,6
1993-01-16,27,Jose Feliciano,Venga La Esperanza,28,27,5
1993-01-16,28,Marisela,Te Devuelvo Tu Apellido,32,28,4
1993-01-16,29,Kiara,Que Suba La Temperatura,31,29,2
1993-01-16,30,Banda Machos,Sangre De Indio,34,30,4
1993-01-16,31,H2o,Nena,35,29,6
1993-01-16,32,Las Chicas del Can,Hacer El Amor Con Otro,33,30,6
1993-01-16,33,Gustavo Alarco,Fue La Noche,30,30,4
1993-01-16,34,Alex D'Castro,Eres La Que Quiero,38,34,2
1993-01-16,35,Sergio Vargas,La Ventanita,29,13,12
1993-01-16,36,Gilberto Santa Rosa,En La Soledad,21,19,9
1993-01-16,37,The Barrio Boyzz,Muy Suavemente,36,36,4
1993-01-16,38,Rocio Durcal,Como Amigos,37,27,10
1993-01-16,39,Bachata Magic,"Amor Mio, Que Me Has Hecho?",40,39,2
1993-01-16,40,Tierra Tejana Band,Prende El Radio,,40,1
1993-01-23,1,Ricardo Montaner,Castillo Azul,1,1,9
1993-01-23,2,Daniela Romo,Para Que Te Quedes Conmigo,2,1,15
1993-01-23,3,Braulio,Que Tentacion,3,2,14
1993-01-23,4,Paulina Rubio,Mio,6,4,9
1993-01-23,5,Jose Jose,40 Y 20,5,5,9
1993-01-23,6,Chayanne,Provocame,4,4,12
1993-01-23,7,Juan Luis Guerra 440,El Costo De La Vida,11,7,6
1993-01-23,8,La Mafia,Dile,8,8,8
1993-01-23,9,Gloria Trevi,Con Los Ojos Cerrados,12,9,10
1993-01-23,10,Bronco: El Gigante De America,Adoro,10,8,10
1993-01-23,11,Emmanuel,Magdalena,7,5,13
1993-01-23,12,Ana Gabriel,Silueta,9,9,10
1993-01-23,13,Jon Secada,Cree En Nuestro Amor,17,13,6
1993-01-23,14,Alvaro Torres,Te Olvidare,16,13,8
1993-01-23,15,Ednita Nazario,Tanto Nos Amamos,14,14,10
1993-01-23,16,Tony Vega,Aparentemente,20,16,5
1993-01-23,17,Pandora,Matandome Suavemente,15,3,15
1993-01-23,18,Frankie Ruiz,Bailando,13,10,10
1993-01-23,19,Selena,Que Creias,24,19,9
1993-01-23,20,"Jose Alberto ""El Canario""",Disculpeme Senora,18,18,7
1993-01-23,21,Kiara,Que Suba La Temperatura,29,21,3
1993-01-23,22,Banda Machos,Sangre De Indio,30,22,5
1993-01-23,23,Marisela,Te Devuelvo Tu Apellido,28,23,5
1993-01-23,24,Jose Feliciano,Venga La Esperanza,27,24,6
1993-01-23,25,Los Temerarios,Extranandote,21,18,11
1993-01-23,26,Jose Luis Rodriguez,Vale La Pena Volver,19,18,9
1993-01-23,27,Los Bukis,Viendolo Bien,,27,1
1993-01-23,28,Vicente Fernandez,La Fiesta,,28,1
1993-01-23,29,George LaMond,Baby Creo En Ti,,29,1
1993-01-23,30,Gipsy Kings,Quiero Saber,25,25,6
1993-01-23,31,H2o,Nena,31,29,7
1993-01-23,32,Rey Ruiz,Si Me Das Un Beso,,32,1
1993-01-23,33,Yolandita Monge,Cara De Angel,22,19,11
1993-01-23,34,Gustavo Alarco,Fue La Noche,33,30,5
1993-01-23,35,Jessica Cristina Y Ricky Martin,Todo Es Vida,,35,1
1993-01-23,36,Amanecer,Basta,,36,1
1993-01-23,37,Myriam Hernandez,Si No Fueras Tu,23,8,16
1993-01-23,38,Rocio Durcal,Como Amigos,38,27,11
1993-01-23,39,Bachata Magic,"Amor Mio, Que Me Has Hecho?",39,39,3
1993-01-23,40,Las Chicas del Can,Hacer El Amor Con Otro,32,30,7
1993-01-30,1,Ricardo Montaner,Castillo Azul,1,1,10
1993-01-30,2,Juan Luis Guerra 440,El Costo De La Vida,7,2,7
1993-01-30,3,Paulina Rubio,Mio,4,3,10
1993-01-30,4,Jose Jose,40 Y 20,5,4,10
1993-01-30,5,Daniela Romo,Para Que Te Quedes Conmigo,2,1,16
1993-01-30,6,La Mafia,Dile,8,6,9
1993-01-30,7,Braulio,Que Tentacion,3,2,15
1993-01-30,8,Bronco: El Gigante De America,Adoro,10,8,11
1993-01-30,9,Gloria Trevi,Con Los Ojos Cerrados,9,9,11
1993-01-30,10,Jon Secada,Cree En Nuestro Amor,13,10,7
1993-01-30,11,Alvaro Torres,Te Olvidare,14,11,9
1993-01-30,12,Chayanne,Provocame,6,4,13
1993-01-30,13,Emmanuel,Magdalena,11,5,14
1993-01-30,14,Ana Gabriel,Silueta,12,9,11
1993-01-30,15,Tony Vega,Aparentemente,16,15,6
1993-01-30,16,Marisela,Te Devuelvo Tu Apellido,23,16,6
1993-01-30,17,George LaMond,Baby Creo En Ti,29,17,2
1993-01-30,18,Selena,Que Creias,19,18,10
1993-01-30,19,Los Bukis,Viendolo Bien,27,19,2
1993-01-30,20,Banda Machos,Sangre De Indio,22,20,6
1993-01-30,21,Jessica Cristina Y Ricky Martin,Todo Es Vida,35,21,2
1993-01-30,22,Los Temerarios,Extranandote,25,18,12
1993-01-30,23,Rey Ruiz,Si Me Das Un Beso,32,23,2
1993-01-30,24,Vicente Fernandez,La Fiesta,28,24,2
1993-01-30,25,"Jose Alberto ""El Canario""",Disculpeme Senora,20,18,8
1993-01-30,26,Kiara,Que Suba La Temperatura,21,21,4
1993-01-30,27,Amanecer,Basta,36,27,2
1993-01-30,28,Frankie Ruiz,Bailando,18,10,11
1993-01-30,29,Jose Luis Rodriguez,Vale La Pena Volver,26,18,10
1993-01-30,30,Ednita Nazario,Tanto Nos Amamos,15,14,11
1993-01-30,31,Pandora,Matandome Suavemente,17,3,16
1993-01-30,32,Gustavo Alarco,Fue La Noche,34,30,6
1993-01-30,33,Jose Feliciano,Venga La Esperanza,24,24,7
1993-01-30,34,Las Chicas del Can,Hacer El Amor Con Otro,40,30,8
1993-01-30,35,Lisa M,Subeme El Radio,,35,1
1993-01-30,36,Julio Iglesias,Esos Amores,,36,1
1993-01-30,37,Xuxa,Que Cosa Buena,,37,1
1993-01-30,38,Mazz,Popurri De Boleros,,38,1
1993-01-30,39,Jerry Rivera,Una En Un Millon,,39,1
1993-01-30,40,Bachata Magic,"Amor Mio, Que Me Has Hecho?",39,39,4
1993-02-06,1,Ricardo Montaner,Castillo Azul,1,1,11
1993-02-06,2,Juan Luis Guerra 440,El Costo De La Vida,2,2,8
1993-02-06,3,Paulina Rubio,Mio,3,3,11
1993-02-06,4,Jose Jose,40 Y 20,4,4,11
1993-02-06,5,Jon Secada,Cree En Nuestro Amor,10,5,8
1993-02-06,6,Braulio,Que Tentacion,7,2,16
1993-02-06,7,Bronco: El Gigante De America,Adoro,8,7,12
1993-02-06,8,Gloria Trevi,Con Los Ojos Cerrados,9,8,12
1993-02-06,9,La Mafia,Dile,6,6,10
1993-02-06,10,Daniela Romo,Para Que Te Quedes Conmigo,5,1,17
1993-02-06,11,Alvaro Torres,Te Olvidare,11,11,10
1993-02-06,12,George LaMond,Baby Creo En Ti,17,12,3
1993-02-06,13,Chayanne,Provocame,12,4,14
1993-02-06,14,Selena,Que Creias,18,14,11
1993-02-06,15,Banda Machos,Sangre De Indio,20,15,7
1993-02-06,16,Marisela,Te Devuelvo Tu Apellido,16,16,7
1993-02-06,17,Ana Gabriel,Silueta,14,9,12
1993-02-06,18,Los Bukis,Viendolo Bien,19,18,3
1993-02-06,19,Jessica Cristina Y Ricky Martin,Todo Es Vida,21,19,3
1993-02-06,20,Tony Vega,Aparentemente,15,15,7
1993-02-06,21,Rey Ruiz,Si Me Das Un Beso,23,21,3
1993-02-06,22,Vicente Fernandez,La Fiesta,24,22,3
1993-02-06,23,Emmanuel,Magdalena,13,5,15
1993-02-06,24,Amanecer,Basta,27,24,3
1993-02-06,25,Kiara,Que Suba La Temperatura,26,21,5
1993-02-06,26,Jerry Rivera,Una En Un Millon,39,26,2
1993-02-06,27,Los Temerarios,Extranandote,22,18,13
1993-02-06,28,Frankie Ruiz,Bailando,28,10,12
1993-02-06,29,Gustavo Alarco,Fue La Noche,32,29,7
1993-02-06,30,Ednita Nazario,Tres Deseos,,30,1
1993-02-06,31,Chayanne,Exxtasis,,31,1
1993-02-06,32,Lisa M,Subeme El Radio,35,32,2
1993-02-06,33,Julio Iglesias,Esos Amores,36,33,2
1993-02-06,34,Los Fugitivos,Esta Carta,,34,1
1993-02-06,35,Mazz,Popurri De Boleros,38,35,2
1993-02-06,36,Jose Luis Rodriguez,Vale La Pena Volver,29,18,11
1993-02-06,37,Xuxa,Que Cosa Buena,37,37,2
1993-02-06,38,Texas Tornados,Tus Mentiras,,38,1
1993-02-06,39,Linda Ronstadt,Entre Abismos,,39,1
1993-02-06,40,Las Chicas del Can,Hacer El Amor Con Otro,34,30,9
1993-02-13,1,Ricardo Montaner,Castillo Azul,1,1,12
1993-02-13,2,Juan Luis Guerra 440,El Costo De La Vida,2,2,9
1993-02-13,3,Paulina Rubio,Mio,3,3,12
1993-02-13,4,Jon Secada,Cree En Nuestro Amor,5,4,9
1993-02-13,5,Jose Jose,40 Y 20,4,4,12
1993-02-13,6,Gloria Trevi,Con Los Ojos Cerrados,8,6,13
1993-02-13,7,Bronco: El Gigante De America,Adoro,7,7,13
1993-02-13,8,La Mafia,Dile,9,6,11
1993-02-13,9,Vicente Fernandez,La Fiesta,22,9,4
1993-02-13,10,Ednita Nazario,Tres Deseos,30,10,2
1993-02-13,11,George LaMond,Baby Creo En Ti,12,11,4
1993-02-13,12,Braulio,Que Tentacion,6,2,17
1993-02-13,13,Banda Machos,Sangre De Indio,15,13,8
1993-02-13,14,Los Bukis,Viendolo Bien,18,14,4
1993-02-13,15,Chayanne,Exxtasis,31,15,2
1993-02-13,16,Marisela,Te Devuelvo Tu Apellido,16,16,8
1993-02-13,17,Jessica Cristina Y Ricky Martin,Todo Es Vida,19,17,4
1993-02-13,18,Daniela Romo,Para Que Te Quedes Conmigo,10,1,18
1993-02-13,19,Selena,Que Creias,14,14,12
1993-02-13,20,Amanecer,Basta,24,20,4
1993-02-13,21,Daniela Romo,Atame A Tu Vida,,21,1
1993-02-13,22,Alvaro Torres,Te Olvidare,11,11,11
1993-02-13,23,Los Fugitivos,Esta Carta,34,23,2
1993-02-13,24,Julio Iglesias,Esos Amores,33,24,3
1993-02-13,25,Ana Gabriel,Silueta,17,9,13
1993-02-13,26,Tony Vega,Aparentemente,20,15,8
1993-02-13,27,Chayanne,Provocame,13,4,15
1993-02-13,28,La Mafia,Me Estoy Enamorando,,28,1
1993-02-13,29,Jerry Rivera,Una En Un Millon,26,26,3
1993-02-13,30,Rey Ruiz,Si Me Das Un Beso,21,21,4
1993-02-13,31,Emmanuel,Magdalena,23,5,16
1993-02-13,32,Pepe Aguilar,Recuerdame Bonito,,32,1
1993-02-13,33,Los Temerarios,Extranandote,27,18,14
1993-02-13,34,Texas Tornados,Tus Mentiras,38,34,2
1993-02-13,35,Linda Ronstadt,Entre Abismos,39,35,2
1993-02-13,36,Kiara,Que Suba La Temperatura,25,21,6
1993-02-13,37,Gustavo Alarco,Fue La Noche,29,29,8
1993-02-13,38,Braulio,Cronica De Un Viejo Amor,,38,1
1993-02-13,39,Xuxa,Que Cosa Buena,37,37,3
1993-02-13,40,Lisa M,Subeme El Radio,32,32,3
1993-02-20,1,Juan Luis Guerra 440,El Costo De La Vida,2,1,10
1993-02-20,2,Jon Secada,Cree En Nuestro Amor,4,2,10
1993-02-20,3,Ricardo Montaner,Castillo Azul,1,1,13
1993-02-20,4,Paulina Rubio,Mio,3,3,13
1993-02-20,5,Jose Jose,40 Y 20,5,4,13
1993-02-20,6,Ednita Nazario,Tres Deseos,10,6,3
1993-02-20,7,La Mafia,Dile,8,6,12
1993-02-20,8,Vicente Fernandez,La Fiesta,9,8,5
1993-02-20,9,Gloria Trevi,Con Los Ojos Cerrados,6,6,14
1993-02-20,10,Chayanne,Exxtasis,15,10,3
1993-02-20,11,George LaMond,Baby Creo En Ti,11,11,5
1993-02-20,12,Bronco: El Gigante De America,Adoro,7,7,14
1993-02-20,13,Los Bukis,Viendolo Bien,14,13,5
1993-02-20,14,Jessica Cristina Y Ricky Martin,Todo Es Vida,17,14,5
1993-02-20,15,Daniela Romo,Atame A Tu Vida,21,15,2
1993-02-20,16,Ricardo Montaner,Piel Adentro,,16,1
1993-02-20,17,Los Fugitivos,Esta Carta,23,17,3
1993-02-20,18,Amanecer,Basta,20,18,5
1993-02-20,19,Braulio,Cronica De Un Viejo Amor,38,19,2
1993-02-20,20,Marisela,Te Devuelvo Tu Apellido,16,16,9
1993-02-20,21,Banda Machos,Sangre De Indio,13,13,9
1993-02-20,22,La Mafia,Me Estoy Enamorando,28,22,2
1993-02-20,23,Julio Iglesias,Esos Amores,24,23,4
1993-02-20,24,Jerry Rivera,Una En Un Millon,29,24,4
1993-02-20,25,Myriam Hernandez,Se Me Fue,,25,1
1993-02-20,26,Daniela Romo,Para Que Te Quedes Conmigo,18,1,19
1993-02-20,27,Braulio,Que Tentacion,12,2,18
1993-02-20,28,Ana Gabriel,Todavia Tenemos Tiempo,,28,1
1993-02-20,29,Kiara,Que Suba La Temperatura,36,21,7
1993-02-20,30,Pepe Aguilar,Recuerdame Bonito,32,30,2
1993-02-20,31,Xuxa,Que Cosa Buena,39,31,4
1993-02-20,32,Chayanne,Provocame,27,4,16
1993-02-20,33,Pandora,Pierdo El Control,,33,1
1993-02-20,34,Selena,Que Creias,19,14,13
1993-02-20,35,Linda Ronstadt,Entre Abismos,35,35,3
1993-02-20,36,Texas Tornados,Tus Mentiras,34,34,3
1993-02-20,37,Cristian,Solo Dame Una Noche,,37,1
1993-02-20,38,Gustavo Alarco,Fue La Noche,37,29,9
1993-02-20,39,Alvaro Torres,Te Olvidare,22,11,12
1993-02-20,40,Lisa M,Subeme El Radio,40,32,4
1993-02-27,1,Jon Secada,Cree En Nuestro Amor,2,1,11
1993-02-27,2,Juan Luis Guerra 440,El Costo De La Vida,1,1,11
1993-02-27,3,Ednita Nazario,Tres Deseos,6,3,4
1993-02-27,4,Paulina Rubio,Mio,4,3,14
1993-02-27,5,Jose Jose,40 Y 20,5,4,14
1993-02-27,6,Ricardo Montaner,Castillo Azul,3,1,14
1993-02-27,7,Chayanne,Exxtasis,10,7,4
1993-02-27,8,Ricardo Montaner,Piel Adentro,16,8,2
1993-02-27,9,La Mafia,Me Estoy Enamorando,22,9,3
1993-02-27,10,George LaMond,Baby Creo En Ti,11,10,6
1993-02-27,11,Vicente Fernandez,La Fiesta,8,8,6
1993-02-27,12,Gloria Trevi,Con Los Ojos Cerrados,9,6,15
1993-02-27,13,Ana Gabriel,Todavia Tenemos Tiempo,28,13,2
1993-02-27,14,Los Bukis,Viendolo Bien,13,13,6
1993-02-27,15,Braulio,Cronica De Un Viejo Amor,19,15,3
1993-02-27,16,Daniela Romo,Atame A Tu Vida,15,15,3
1993-02-27,17,Jessica Cristina Y Ricky Martin,Todo Es Vida,14,14,6
1993-02-27,18,Los Fugitivos,Esta Carta,17,17,4
1993-02-27,19,Pandora,Pierdo El Control,33,19,2
1993-02-27,20,La Mafia,Dile,7,6,13
1993-02-27,21,Marisela,Te Devuelvo Tu Apellido,20,16,10
1993-02-27,22,Jerry Rivera,Una En Un Millon,24,22,5
1993-02-27,23,Banda Machos,Sangre De Indio,21,13,10
1993-02-27,24,Amanecer,Basta,18,18,6
1993-02-27,25,Bronco: El Gigante De America,Adoro,12,7,15
1993-02-27,26,Pepe Aguilar,Recuerdame Bonito,30,26,3
1993-02-27,27,Myriam Hernandez,Se Me Fue,25,25,2
1993-02-27,28,Julio Iglesias,Esos Amores,23,23,5
1993-02-27,29,Victor Victor,Asi Es Mi Amor,,29,1
1993-02-27,30,Xuxa,Que Cosa Buena,31,30,5
1993-02-27,31,Selena,Que Creias,34,14,14
1993-02-27,32,Maria Conchita Alonso,Promesas,,32,1
1993-02-27,33,Linda Ronstadt,Entre Abismos,35,33,4
1993-02-27,34,Jose Feliciano,Soy Alegre,,34,1
1993-02-27,35,Texas Tornados,Tus Mentiras,36,34,4
1993-02-27,36,Lisa M,Subeme El Radio,40,32,5
1993-02-27,37,Kiara,Que Suba La Temperatura,29,21,8
1993-02-27,38,Zona Roja,Ya Me Voy,,38,1
1993-02-27,39,Cristian,Solo Dame Una Noche,37,37,2
1993-02-27,40,Daniela Romo,Para Que Te Quedes Conmigo,26,1,20
1993-03-06,1,Jon Secada,Cree En Nuestro Amor,1,1,12
1993-03-06,2,Juan Luis Guerra 440,El Costo De La Vida,2,1,12
1993-03-06,3,Ricardo Montaner,Piel Adentro,8,3,3
1993-03-06,4,Chayanne,Exxtasis,7,4,5
1993-03-06,5,Ednita Nazario,Tres Deseos,3,3,5
1993-03-06,6,La Mafia,Me Estoy Enamorando,9,6,4
1993-03-06,7,Braulio,Cronica De Un Viejo Amor,15,7,4
1993-03-06,8,Daniela Romo,Atame A Tu Vida,16,8,4
1993-03-06,9,Paulina Rubio,Mio,4,3,15
1993-03-06,10,Jose Jose,40 Y 20,5,4,15
1993-03-06,11,Cristian,Solo Dame Una Noche,39,11,3
1993-03-06,12,Vicente Fernandez,La Fiesta,11,8,7
1993-03-06,13,George LaMond,Baby Creo En Ti,10,10,7
1993-03-06,14,Ana Gabriel,Todavia Tenemos Tiempo,13,13,3
1993-03-06,15,Victor Victor,Asi Es Mi Amor,29,15,2
1993-03-06,16,Los Bukis,Viendolo Bien,14,13,7
1993-03-06,17,Pandora,Pierdo El Control,19,17,3
1993-03-06,18,Los Fugitivos,Esta Carta,18,17,5
1993-03-06,19,Gloria Trevi,Con Los Ojos Cerrados,12,6,16
1993-03-06,20,Tony Vega,Donde Estas?,,20,1
1993-03-06,21,Myriam Hernandez,Se Me Fue,27,21,3
1993-03-06,22,Marisela,Te Devuelvo Tu Apellido,21,16,11
1993-03-06,23,Maria Conchita Alonso,Promesas,32,23,2
1993-03-06,24,Jerry Rivera,Una En Un Millon,22,22,6
1993-03-06,25,Pepe Aguilar,Recuerdame Bonito,26,25,4
1993-03-06,26,Jessica Cristina Y Ricky Martin,Todo Es Vida,17,14,7
1993-03-06,27,Ricardo Montaner,Castillo Azul,6,1,15
1993-03-06,28,Paulina Rubio,Abriendo Las Puertas Al Amor,,28,1
1993-03-06,29,Emmanuel,Y Ahora Se Me Pasan,,29,1
1993-03-06,30,Banda Machos,Sangre De Indio,23,13,11
1993-03-06,31,Eddie Santiago,Vivo Para Ti,,31,1
1993-03-06,32,Xuxa,Que Cosa Buena,30,30,6
1993-03-06,33,Lucero,Veleta,,33,1
1993-03-06,34,Kiara,Que Suba La Temperatura,37,21,9
1993-03-06,35,Lisa M,Subeme El Radio,36,32,6
1993-03-06,36,Bronco: El Gigante De America,Adoro,25,7,16
1993-03-06,37,Julio Iglesias,Esos Amores,28,23,6
1993-03-06,38,Jose Feliciano,Soy Alegre,34,34,2
1993-03-06,39,Amanecer,Basta,24,18,7
1993-03-06,40,Linda Ronstadt,Entre Abismos,33,33,5
1993-03-13,1,Ricardo Montaner,Piel Adentro,3,1,4
1993-03-13,2,Jon Secada,Cree En Nuestro Amor,1,1,13
1993-03-13,3,Chayanne,Exxtasis,4,3,6
1993-03-13,4,Ednita Nazario,Tres Deseos,5,3,6
1993-03-13,5,La Mafia,Me Estoy Enamorando,6,5,5
1993-03-13,6,Juan Luis Guerra 440,El Costo De La Vida,2,1,13
1993-03-13,7,Braulio,Cronica De Un Viejo Amor,7,7,5
1993-03-13,8,Daniela Romo,Atame A Tu Vida,8,8,5
1993-03-13,9,Ana Gabriel,Todavia Tenemos Tiempo,14,9,4
1993-03-13,10,Victor Victor,Asi Es Mi Amor,15,10,3
1993-03-13,11,Vicente Fernandez,La Fiesta,12,8,8
1993-03-13,12,Cristian,Solo Dame Una Noche,11,11,4
1993-03-13,13,Pandora,Pierdo El Control,17,13,4
1993-03-13,14,Los Bukis,Viendolo Bien,16,13,8
1993-03-13,15,Tony Vega,Donde Estas?,20,15,2
1993-03-13,16,Pepe Aguilar,Recuerdame Bonito,25,16,5
1993-03-13,17,Paulina Rubio,Abriendo Las Puertas Al Amor,28,17,2
1993-03-13,18,Jose Jose,40 Y 20,10,4,16
1993-03-13,19,George LaMond,Baby Creo En Ti,13,10,8
1993-03-13,20,Myriam Hernandez,Se Me Fue,21,20,4
1993-03-13,21,Lucero,Veleta,33,21,2
1993-03-13,22,Emmanuel,Y Ahora Se Me Pasan,29,22,2
1993-03-13,23,Paulina Rubio,Mio,9,3,16
1993-03-13,24,Marisela,Te Devuelvo Tu Apellido,22,16,12
1993-03-13,25,Jerry Rivera,Una En Un Millon,24,22,7
1993-03-13,26,Maria Conchita Alonso,Promesas,23,23,3
1993-03-13,27,Los Fugitivos,Esta Carta,18,17,6
1993-03-13,28,Eddie Santiago,Vivo Para Ti,31,28,2
1993-03-13,29,Bronco: El Gigante De America,Aqui Nomas,,29,1
1993-03-13,30,Bronco: El Gigante De America,Adoro,36,7,17
1993-03-13,31,Jose Feliciano,Soy Alegre,38,31,3
