date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1992-01-04,1,Camilo Sesto,"Amor Mio, Que Me Has Hecho?",1,1,12
1992-01-04,2,Luis Miguel,Inolvidable,5,2,7
1992-01-04,3,Ricardo Montaner,Sera,2,2,17
1992-01-04,4,Bronco: El Gigante De America,Dejame Amarte Otra Vez,3,3,10
1992-01-04,5,Magneto,Vuela Vuela,4,4,10
1992-01-04,6,Juan Luis Guerra 440,Frio Frio,6,4,22
1992-01-04,7,Roberto Carlos Y Rocio Durcal,"Si Piensas,Si Quieres",10,7,5
1992-01-04,8,Daniela Romo,Nadie Entiende,12,8,11
1992-01-04,9,Lucero,Ya No,7,7,11
1992-01-04,10,Grupo Yndio,Melodia Desencadenada,8,5,18
1992-01-04,11,Ednita Nazario,Eres Libre,13,11,14
1992-01-04,12,Rudy La Scala,Porque Sera,9,1,17
1992-01-04,13,Ana Gabriel,Mi Gusto Es,16,13,9
1992-01-04,14,Lourdes Robles,Sola,15,14,8
1992-01-04,15,Sergio Dalma,Como Me Gusta,11,10,13
1992-01-04,16,Victor Victor,Ando Buscando Un Amor,14,6,13
1992-01-04,17,La Mafia,Como Me Duele Amor,20,17,12
1992-01-04,18,La Banda Show,Ella Me Vacila,35,18,3
1992-01-04,19,Gilberto Santa Rosa,Conciencia,18,18,6
1992-01-04,20,Mijares,Que Nada Nos Separe,17,5,18
1992-01-04,21,Chayanne,Daria Cualquier Cosa,24,21,13
1992-01-04,22,Gipsy Kings,Sin Ella,22,22,6
1992-01-04,23,Pandora,No Lastimes Mas,28,23,3
1992-01-04,24,Alvaro Torres,Nada Se Compara Contigo,,24,1
1992-01-04,25,Lisa Lopez,Pecado De Amor,19,16,12
1992-01-04,26,Eddie Santiago,Hasta Aqui Te Fui Fiel,,26,1
1992-01-04,27,Gloria Trevi,Tu Angel De La Guarda,32,20,15
1992-01-04,28,Las Chicas del Can,Culeca,36,28,7
1992-01-04,29,Jose Luis Rodriguez,Esa Chica Me Vacila,30,29,3
1992-01-04,30,Los Caminantes,Dos Cartas Y Una Flor,23,11,17
1992-01-04,31,Angeles Ochoa,Como Que No,34,14,15
1992-01-04,32,Tierra Tejana Band,Yo Quiero Bailar,29,29,4
1992-01-04,33,Los Bukis,Chiquilla Bonita,25,15,24
1992-01-04,34,Tony Vega,Dame Tiempo,,34,1
1992-01-04,35,Mazz,Que Me Lleven Canciones,31,28,5
1992-01-04,36,Vikki Carr Y Ana Gabriel,Cosas Del Amor,27,1,24
1992-01-04,37,Azucar Moreno,Mambo,21,6,12
1992-01-04,38,Los Mier,Cosa Triste,33,28,9
1992-01-04,39,Alejandra Guzman,Rosas Rojas,37,36,7
1992-01-04,40,Wilfrido Vargas,Amor Casual,,40,1
1992-01-11,1,Camilo Sesto,"Amor Mio, Que Me Has Hecho?",1,1,13
1992-01-11,2,Luis Miguel,Inolvidable,2,2,8
1992-01-11,3,Magneto,Vuela Vuela,5,3,11
1992-01-11,4,Roberto Carlos Y Rocio Durcal,"Si Piensas,Si Quieres",7,4,6
1992-01-11,5,Bronco: El Gigante De America,Dejame Amarte Otra Vez,4,3,11
1992-01-11,6,Daniela Romo,Nadie Entiende,8,6,12
1992-01-11,7,Juan Luis Guerra 440,Frio Frio,6,4,23
1992-01-11,8,Ricardo Montaner,Sera,3,2,18
1992-01-11,9,Ednita Nazario,Eres Libre,11,9,15
1992-01-11,10,Lucero,Ya No,9,7,12
1992-01-11,11,Lourdes Robles,Sola,14,11,9
1992-01-11,12,Gipsy Kings,Sin Ella,22,12,7
1992-01-11,13,La Banda Show,Ella Me Vacila,18,13,4
1992-01-11,14,Pandora,No Lastimes Mas,23,14,4
1992-01-11,15,Gilberto Santa Rosa,Conciencia,19,15,7
1992-01-11,16,Grupo Yndio,Melodia Desencadenada,10,5,19
1992-01-11,17,Ana Gabriel,Mi Gusto Es,13,13,10
1992-01-11,18,Alvaro Torres,Nada Se Compara Contigo,24,18,2
1992-01-11,19,Sergio Dalma,Como Me Gusta,15,10,14
1992-01-11,20,Victor Victor,Ando Buscando Un Amor,16,6,14
1992-01-11,21,La Mafia,Como Me Duele Amor,17,17,13
1992-01-11,22,Jose Luis Rodriguez,Esa Chica Me Vacila,29,22,4
1992-01-11,23,Eddie Santiago,Hasta Aqui Te Fui Fiel,26,23,2
1992-01-11,24,Lisa Lopez,Pecado De Amor,25,16,13
1992-01-11,25,Mijares,Que Nada Nos Separe,20,5,19
1992-01-11,26,Tierra Tejana Band,Yo Quiero Bailar,32,26,5
1992-01-11,27,Chayanne,Daria Cualquier Cosa,21,21,14
1992-01-11,28,The Triplets,Sombras Y Silencios,,28,1
1992-01-11,29,Wilfrido Vargas,Amor Casual,40,29,2
1992-01-11,30,Rudy La Scala,Porque Sera,12,1,18
1992-01-11,31,Los Caminantes,Dos Cartas Y Una Flor,30,11,18
1992-01-11,32,Gloria Trevi,Tu Angel De La Guarda,27,20,16
1992-01-11,33,Angeles Ochoa,Como Que No,31,14,16
1992-01-11,34,Mazz,Que Me Lleven Canciones,35,28,6
1992-01-11,35,Tony Vega,Dame Tiempo,34,34,2
1992-01-11,36,Luis Angel,Un Amor Que Termina Asi,,36,1
1992-01-11,37,Ricardo Montaner,Muchacha,,37,1
1992-01-11,38,Las Chicas del Can,Culeca,28,28,8
1992-01-11,39,La Sonora Dinamita,Que Te La Pongo,,39,1
1992-01-11,40,Linda Ronstadt,Gritenme Piedras Del Campo,,40,1
1992-01-18,1,Camilo Sesto,"Amor Mio, Que Me Has Hecho?",1,1,14
1992-01-18,2,Luis Miguel,Inolvidable,2,2,9
1992-01-18,3,Magneto,Vuela Vuela,3,3,12
1992-01-18,4,Roberto Carlos Y Rocio Durcal,"Si Piensas,Si Quieres",4,4,7
1992-01-18,5,Bronco: El Gigante De America,Dejame Amarte Otra Vez,5,3,12
1992-01-18,6,Daniela Romo,Nadie Entiende,6,6,13
1992-01-18,7,La Banda Show,Ella Me Vacila,13,7,5
1992-01-18,8,Juan Luis Guerra 440,Frio Frio,7,4,24
1992-01-18,9,Ricardo Montaner,Sera,8,2,19
1992-01-18,10,Pandora,No Lastimes Mas,14,10,5
1992-01-18,11,Lucero,Ya No,10,7,13
1992-01-18,12,Lourdes Robles,Sola,11,11,10
1992-01-18,13,Alvaro Torres,Nada Se Compara Contigo,18,13,3
1992-01-18,14,Gipsy Kings,Sin Ella,12,12,8
1992-01-18,15,Ednita Nazario,Eres Libre,9,9,16
1992-01-18,16,Grupo Yndio,Melodia Desencadenada,16,5,20
1992-01-18,17,Ana Gabriel,Mi Gusto Es,17,13,11
1992-01-18,18,La Mafia,Como Me Duele Amor,21,17,14
1992-01-18,19,Eddie Santiago,Hasta Aqui Te Fui Fiel,23,19,3
1992-01-18,20,Sergio Dalma,Como Me Gusta,19,10,15
1992-01-18,21,Gilberto Santa Rosa,Conciencia,15,15,8
1992-01-18,22,Jose Luis Rodriguez,Esa Chica Me Vacila,22,22,5
1992-01-18,23,Victor Victor,Ando Buscando Un Amor,20,6,15
1992-01-18,24,The Triplets,Sombras Y Silencios,28,24,2
1992-01-18,25,Wilfrido Vargas,Amor Casual,29,25,3
1992-01-18,26,Ricardo Montaner,Muchacha,37,26,2
1992-01-18,27,Industria del Amor,Gracias Amor,,27,1
1992-01-18,28,Gloria Trevi,Tu Angel De La Guarda,32,20,17
1992-01-18,29,Lisa Lopez,Pecado De Amor,24,16,14
1992-01-18,30,La Sonora Dinamita,Que Te La Pongo,39,30,2
1992-01-18,31,Tierra Tejana Band,Yo Quiero Bailar,26,26,6
1992-01-18,32,Chayanne,Daria Cualquier Cosa,27,21,15
1992-01-18,33,Luis Angel,Un Amor Que Termina Asi,36,33,2
1992-01-18,34,Mijares,Que Nada Nos Separe,25,5,20
1992-01-18,35,Mazz,Que Me Lleven Canciones,34,28,7
1992-01-18,36,Las Chicas del Can,Culeca,38,28,9
1992-01-18,37,Bronco: El Gigante De America,Oro,,37,1
1992-01-18,38,Liberacion,Como Me Duele,,38,1
1992-01-18,39,Tony Vega,Dame Tiempo,35,34,3
1992-01-18,40,Linda Ronstadt,Gritenme Piedras Del Campo,40,40,2
1992-01-25,1,Luis Miguel,Inolvidable,2,1,10
1992-01-25,2,Camilo Sesto,"Amor Mio, Que Me Has Hecho?",1,1,15
1992-01-25,3,Magneto,Vuela Vuela,3,3,13
1992-01-25,4,Roberto Carlos Y Rocio Durcal,"Si Piensas,Si Quieres",4,4,8
1992-01-25,5,La Banda Show,Ella Me Vacila,7,5,6
1992-01-25,6,Pandora,No Lastimes Mas,10,6,6
1992-01-25,7,Bronco: El Gigante De America,Dejame Amarte Otra Vez,5,3,13
1992-01-25,8,Lourdes Robles,Sola,12,8,11
1992-01-25,9,Daniela Romo,Nadie Entiende,6,6,14
1992-01-25,10,Ana Gabriel,Mi Gusto Es,17,10,12
1992-01-25,11,Eddie Santiago,Hasta Aqui Te Fui Fiel,19,11,4
1992-01-25,12,Alvaro Torres,Nada Se Compara Contigo,13,12,4
1992-01-25,13,Jose Luis Rodriguez,Esa Chica Me Vacila,22,13,6
1992-01-25,14,Gilberto Santa Rosa,Conciencia,21,14,9
1992-01-25,15,Juan Luis Guerra 440,Frio Frio,8,4,25
1992-01-25,16,Ricardo Montaner,Sera,9,2,20
1992-01-25,17,The Triplets,Sombras Y Silencios,24,17,3
1992-01-25,18,Gipsy Kings,Sin Ella,14,12,9
1992-01-25,19,Wilfrido Vargas,Amor Casual,25,19,4
1992-01-25,20,Grupo Yndio,Melodia Desencadenada,16,5,21
1992-01-25,21,Ricardo Montaner,Muchacha,26,21,3
1992-01-25,22,Lucero,Ya No,11,7,14
1992-01-25,23,Victor Victor,Ando Buscando Un Amor,23,6,16
1992-01-25,24,Ednita Nazario,Eres Libre,15,9,17
1992-01-25,25,Gloria Trevi,Tu Angel De La Guarda,28,20,18
1992-01-25,26,La Sonora Dinamita,Que Te La Pongo,30,26,3
1992-01-25,27,La Mafia,Como Me Duele Amor,18,17,15
1992-01-25,28,Linda Ronstadt,Gritenme Piedras Del Campo,40,28,3
1992-01-25,29,Sergio Dalma,Como Me Gusta,20,10,16
1992-01-25,30,Lisa Lopez,Pecado De Amor,29,16,15
1992-01-25,31,Grupo Mojado,Tonta,,31,1
1992-01-25,32,Industria del Amor,Gracias Amor,27,27,2
1992-01-25,33,Bronco: El Gigante De America,Oro,37,33,2
1992-01-25,34,Nino Segarra,Entre La Espada Y La Pared,,34,1
1992-01-25,35,Luis Angel,Un Amor Que Termina Asi,33,33,3
1992-01-25,36,Altamira Banda Show,La Gallinita,,36,1
1992-01-25,37,Liberacion,Como Me Duele,38,37,2
1992-01-25,38,Mazz,Que Me Lleven Canciones,35,28,8
1992-01-25,39,Tony Vega,Dame Tiempo,39,34,4
1992-01-25,40,Tierra Tejana Band,Yo Quiero Bailar,31,26,7
1992-02-01,1,Luis Miguel,Inolvidable,1,1,11
1992-02-01,2,Roberto Carlos Y Rocio Durcal,"Si Piensas,Si Quieres",4,2,9
1992-02-01,3,Magneto,Vuela Vuela,3,3,14
1992-02-01,4,Camilo Sesto,"Amor Mio, Que Me Has Hecho?",2,1,16
1992-02-01,5,La Banda Show,Ella Me Vacila,5,5,7
1992-02-01,6,Pandora,No Lastimes Mas,6,6,7
1992-02-01,7,Alvaro Torres,Nada Se Compara Contigo,12,7,5
1992-02-01,8,Bronco: El Gigante De America,Dejame Amarte Otra Vez,7,3,14
1992-02-01,9,Jose Luis Rodriguez,Esa Chica Me Vacila,13,9,7
1992-02-01,10,Daniela Romo,Nadie Entiende,9,6,15
1992-02-01,11,Lourdes Robles,Sola,8,8,12
1992-02-01,12,Eddie Santiago,Hasta Aqui Te Fui Fiel,11,11,5
1992-02-01,13,The Triplets,Sombras Y Silencios,17,13,4
1992-02-01,14,Gilberto Santa Rosa,Conciencia,14,14,10
