date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1983-01-01,1,Daryl Hall John Oates,Maneater,1,1,12
1983-01-01,2,Toni Basil,Mickey,2,1,18
1983-01-01,3,Michael Jackson And Paul McCartney,The Girl Is Mine,3,3,9
1983-01-01,4,Don Henley,Dirty Laundry,4,4,10
1983-01-01,5,Laura Branigan,Gloria,5,2,26
1983-01-01,6,Joe Jackson,Steppin' Out,6,6,20
1983-01-01,7,Marvin Gaye,Sexual Healing,7,7,10
1983-01-01,8,Men At Work,Down Under,8,8,9
1983-01-01,9,Stray Cats,Rock This Town,9,9,16
1983-01-01,10,Lionel Richie,Truly,10,1,13
1983-01-01,11,Supertramp Featuring Roger Hodgson,It's Raining Again,11,11,10
1983-01-01,12,Dionne Warwick,Heartbreaker,12,12,13
1983-01-01,13,Pat Benatar,Shadows Of The Night,13,13,12
1983-01-01,14,Toto,Africa,14,14,10
1983-01-01,15,The Clash,Rock The Casbah,15,15,14
1983-01-01,16,Eddie Rabbitt With Crystal Gayle,You And I,16,16,13
1983-01-01,17,Patti Austin A Duet With James Ingram,"Baby, Come To Me",17,17,16
1983-01-01,18,Little River Band,The Other Guy,18,18,7
1983-01-01,19,ABC,The Look Of Love (Part One),19,19,17
1983-01-01,20,Phil Collins,You Can't Hurry Love,20,20,9
1983-01-01,21,Joe Cocker And Jennifer Warnes,Up Where We Belong,21,1,20
1983-01-01,22,Kenny Loggins,Heart To Heart,22,22,6
1983-01-01,23,Dan Fogelberg,Missing You,23,23,13
1983-01-01,24,John Cougar,Hand To Hold On To,24,24,9
1983-01-01,25,Adam Ant,Goody Two Shoes,25,25,8
1983-01-01,26,The J. Geils Band,I Do,26,26,7
1983-01-01,27,Fleetwood Mac,Love In Store,27,27,6
1983-01-01,28,Tom Petty And The Heartbreakers,You Got Lucky,28,28,8
1983-01-01,29,Jeffrey Osborne,On The Wings Of Love,29,29,15
1983-01-01,30,Bob Seger & The Silver Bullet Band,Shame On The Moon,30,30,3
1983-01-01,31,Kool & The Gang,"Let's Go Dancin' (ooh La, La, La)",31,31,10
1983-01-01,32,Billy Squier,Everybody Wants You,32,32,14
