date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1988-01-02,1,George Michael,Faith,1,1,11
1988-01-02,2,Whitney Houston,So Emotional,2,2,10
1988-01-02,3,Whitesnake,Is This Love,3,2,11
1988-01-02,4,George Harrison,Got My Mind Set On You,4,4,11
1988-01-02,5,Debbie Gibson,Shake Your Love,5,4,14
1988-01-02,6,Jody Watley,Don't You Want Me,6,6,14
1988-01-02,7,Michael Jackson,The Way You Make Me Feel,7,7,7
1988-01-02,8,Pretty Poison,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",8,8,15
1988-01-02,9,John Mellencamp,Cherry Bomb,9,9,11
1988-01-02,10,INXS,Need You Tonight,10,10,11
1988-01-02,11,Steve Winwood,Valerie,11,9,17
1988-01-02,12,Taylor Dayne,Tell It To My Heart(Dub),12,12,13
1988-01-02,13,Elton John,Candle In The Wind,13,13,9
1988-01-02,14,Aerosmith,Dude (Looks Like A Lady),14,14,14
1988-01-02,15,The Bangles,Hazy Shade Of Winter,15,15,8
1988-01-02,16,Tiffany,Could've Been,16,16,6
1988-01-02,17,Belinda Carlisle,Heaven Is A Place On Earth,17,1,15
1988-01-02,18,Heart,There's The Girl,18,18,9
1988-01-02,19,Def Leppard,Animal,19,19,13
1988-01-02,20,Expose,Seasons Change,20,20,6
1988-01-02,21,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,21,1,15
1988-01-02,22,Icehouse,Crazy,22,22,12
1988-01-02,23,Prince,I Could Never Take The Place Of Your Man,23,23,8
1988-01-02,24,Michael Bolton,That's What Love Is All About,24,19,18
1988-01-02,25,Eric Carmen,"Hungry Eyes (From ""Dirty Dancing"")",25,25,9
1988-01-02,26,Roger,I Want To Be Your Man,26,26,8
1988-01-02,27,Laura Branigan,Power Of Love,27,27,11
1988-01-02,28,Sting,We'll Be Together,28,7,13
1988-01-02,29,Richard Marx,Should've Known Better,29,3,15
1988-01-02,30,Bruce Springsteen,Tunnel Of Love,30,30,5
1988-01-02,31,Natalie Cole,I Live For Your Love,31,31,9
1988-01-02,32,New Order,True Faith,32,32,11
1988-01-02,33,Foreigner,Say You Will,33,33,5
1988-01-02,34,Paul Carrack,Don't Shed A Tear,34,34,8
1988-01-02,35,Men Without Hats,Pop Goes The World,35,35,10
1988-01-02,36,Stryper,Honestly,36,36,9
1988-01-02,37,The Kane Gang,Motortown,37,36,12
1988-01-02,38,Fleetwood Mac,Everywhere,38,38,6
1988-01-02,39,Pet Shop Boys & Dusty Springfield,What Have I Done To Deserve This?,39,39,4
1988-01-02,40,Salt-N-Pepa,Push It,40,40,7
1988-01-02,41,The Cure,Just Like Heaven,41,41,13
1988-01-02,42,R.E.M.,The One I Love,42,9,16
1988-01-02,43,Tiffany,I Think We're Alone Now,43,1,19
1988-01-02,44,Cher,I Found Someone,44,44,7
1988-01-02,45,Gloria Estefan & Miami Sound Machine,Can't Stay Away From You,45,45,7
1988-01-02,46,M/A/R/R/S,Pump Up The Volume,46,46,6
1988-01-02,47,Bourgeois Tagg,I Don't Mind At All,47,38,13
1988-01-02,48,Bananarama,I Can't Help It,48,48,7
1988-01-02,49,Stevie Wonder,Skeletons,49,19,12
1988-01-02,50,The Jets,I Do You,50,20,12
1988-01-02,51,The Cover Girls,Because Of You,51,51,6
1988-01-02,52,Billy Idol,Mony Mony,52,1,18
1988-01-02,53,U2,In God's Country,53,53,5
1988-01-02,54,Deja,You And Me Tonight,54,54,7
1988-01-02,55,Patrick Swayze (Featuring Wendy Fraser),She's Like The Wind,55,55,3
1988-01-02,56,Squeeze,853-5937,56,56,3
1988-01-02,57,Cutting Crew,I've Been In Love Before,57,9,18
1988-01-02,58,Shanice Wilson,(Baby Tell Me) Can You Dance,58,50,9
1988-01-02,59,Georgio,Lover's Lane,59,59,5
1988-01-02,60,Billy Idol,Hot In The City,60,23,21
1988-01-02,61,Rick Astley,Never Gonna Give You Up,61,61,3
1988-01-02,62,Squeeze,Hourglass,62,15,16
1988-01-02,63,Powersource (Solo...Sharon),Dear Mr. Jesus,63,63,3
1988-01-02,64,Yes,Rhythm Of Love,64,64,3
1988-01-02,65,Dan Hill,Never Thought (That I Could Love),65,65,4
1988-01-02,66,"Earth, Wind & Fire",System Of Survival,66,60,10
1988-01-02,67,Buster Poindexter & His Banshees Of Blue,Hot Hot Hot,67,67,4
1988-01-02,68,KISS,Reason To Live,68,68,5
1988-01-02,69,Poison,I Won't Forget You,69,13,18
1988-01-02,70,Eurythmics,I Need A Man,70,70,3
1988-01-02,71,Fleetwood Mac,Little Lies,71,4,19
1988-01-02,72,Swing Out Sister,Breakout,72,6,21
1988-01-02,73,Yes,Love Will Find A Way,73,30,14
1988-01-02,74,Alexander O'Neal,Criticize,74,70,8
1988-01-02,75,Prince,U Got The Look,75,2,23
1988-01-02,76,Swing Out Sister,Twilight World,76,76,3
1988-01-02,77,Mick Jagger,Throwaway,77,67,6
1988-01-02,78,Bruce Springsteen,Brilliant Disguise,78,5,14
1988-01-02,79,REO Speedwagon,In My Dreams,79,19,25
1988-01-02,80,Boy George,"Live My Life (From The Film ""Hiding Out"")",80,80,2
1988-01-02,81,The Alarm,Rain In The Summertime,81,81,3
1988-01-02,82,Dokken,Burning Like A Flame,82,82,3
1988-01-02,83,Tony Terry,She's Fly,83,82,6
1988-01-02,84,Noel,Silent Morning,84,47,20
1988-01-02,85,Europe,Cherokee,85,72,6
1988-01-02,86,Lisa Lisa And Cult Jam Featuring Full Force,Someone To Love Me For Me,86,78,8
1988-01-02,87,Glenn Jones,We've Only Just Begun (The Romance Is Not Over),87,66,10
1988-01-02,88,Glenn Medeiros,Lonely Won't Leave Me Alone,88,88,3
1988-01-02,89,Expose,Let Me Be The One,89,7,21
1988-01-02,90,Smokey Robinson,What's Too Much,90,79,8
1988-01-02,91,Motley Crue,You're All I Need,91,83,6
1988-01-02,92,Kool & The Gang,Special Way,92,72,12
1988-01-02,93,Sammy Hagar,Eagles Fly,93,82,11
1988-01-02,94,Pet Shop Boys,It's A Sin,94,9,18
1988-01-02,95,Heart,Who Will You Run To,95,7,21
1988-01-02,96,Depeche Mode,Never Let Me Down Again,96,96,2
1988-01-02,97,Madonna,Causing A Commotion,97,2,17
1988-01-02,98,Whitesnake,Here I Go Again,98,1,27
1988-01-02,99,Martha Davis,Don't Tell Me The Time,99,80,7
1988-01-02,100,Kenny G. (Vocal By Lenny Williams),Don't Make Me Wait For Love,100,15,19
1988-01-09,1,Whitney Houston,So Emotional,2,1,11
1988-01-09,2,George Harrison,Got My Mind Set On You,4,2,12
1988-01-09,3,George Michael,Faith,1,1,12
1988-01-09,4,Whitesnake,Is This Love,3,2,12
1988-01-09,5,Michael Jackson,The Way You Make Me Feel,7,5,8
1988-01-09,6,INXS,Need You Tonight,10,6,12
1988-01-09,7,Debbie Gibson,Shake Your Love,5,4,15
1988-01-09,8,John Mellencamp,Cherry Bomb,9,8,12
1988-01-09,9,Taylor Dayne,Tell It To My Heart(Dub),12,9,14
1988-01-09,10,Jody Watley,Don't You Want Me,6,6,15
1988-01-09,11,Elton John,Candle In The Wind,13,11,10
1988-01-09,12,The Bangles,Hazy Shade Of Winter,15,12,9
1988-01-09,13,Pretty Poison,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",8,8,16
1988-01-09,14,Tiffany,Could've Been,16,14,7
1988-01-09,15,Steve Winwood,Valerie,11,9,18
1988-01-09,16,Expose,Seasons Change,20,16,7
1988-01-09,17,Heart,There's The Girl,18,17,10
1988-01-09,18,Aerosmith,Dude (Looks Like A Lady),14,14,15
1988-01-09,19,Belinda Carlisle,Heaven Is A Place On Earth,17,1,16
1988-01-09,20,Prince,I Could Never Take The Place Of Your Man,23,20,9
1988-01-09,21,Icehouse,Crazy,22,21,13
1988-01-09,22,Roger,I Want To Be Your Man,26,22,9
1988-01-09,23,Eric Carmen,"Hungry Eyes (From ""Dirty Dancing"")",25,23,10
1988-01-09,24,Def Leppard,Animal,19,19,14
1988-01-09,25,Bruce Springsteen,Tunnel Of Love,30,25,6
1988-01-09,26,Laura Branigan,Power Of Love,27,26,12
1988-01-09,27,Natalie Cole,I Live For Your Love,31,27,10
1988-01-09,28,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,21,1,16
1988-01-09,29,Foreigner,Say You Will,33,29,6
1988-01-09,30,Paul Carrack,Don't Shed A Tear,34,30,9
1988-01-09,31,Pet Shop Boys & Dusty Springfield,What Have I Done To Deserve This?,39,31,5
1988-01-09,32,Richard Marx,Should've Known Better,29,3,16
1988-01-09,33,Stryper,Honestly,36,33,10
1988-01-09,34,Fleetwood Mac,Everywhere,38,34,7
1988-01-09,35,Men Without Hats,Pop Goes The World,35,35,11
1988-01-09,36,Sting,We'll Be Together,28,7,14
1988-01-09,37,Michael Bolton,That's What Love Is All About,24,19,19
1988-01-09,38,New Order,True Faith,32,32,12
1988-01-09,39,Salt-N-Pepa,Push It,40,39,8
1988-01-09,40,The Cure,Just Like Heaven,41,40,14
1988-01-09,41,Cher,I Found Someone,44,41,8
1988-01-09,42,Gloria Estefan & Miami Sound Machine,Can't Stay Away From You,45,42,8
1988-01-09,43,The Kane Gang,Motortown,37,36,13
1988-01-09,44,M/A/R/R/S,Pump Up The Volume,46,44,7
1988-01-09,45,R.E.M.,The One I Love,42,9,17
1988-01-09,46,Tiffany,I Think We're Alone Now,43,1,20
1988-01-09,47,Bananarama,I Can't Help It,48,47,8
1988-01-09,48,Patrick Swayze (Featuring Wendy Fraser),She's Like The Wind,55,48,4
1988-01-09,49,The Cover Girls,Because Of You,51,49,7
1988-01-09,50,U2,In God's Country,53,50,6
1988-01-09,51,Stevie Wonder,Skeletons,49,19,13
1988-01-09,52,Rick Astley,Never Gonna Give You Up,61,52,4
1988-01-09,53,Squeeze,853-5937,56,53,4
1988-01-09,54,The Jets,I Do You,50,20,13
1988-01-09,55,Bourgeois Tagg,I Don't Mind At All,47,38,14
1988-01-09,56,Deja,You And Me Tonight,54,54,8
1988-01-09,57,Billy Idol,Hot In The City,60,23,22
1988-01-09,58,Billy Idol,Mony Mony,52,1,19
1988-01-09,59,Georgio,Lover's Lane,59,59,6
1988-01-09,60,Cutting Crew,I've Been In Love Before,57,9,19
1988-01-09,61,Powersource (Solo...Sharon),Dear Mr. Jesus,63,61,4
1988-01-09,62,Yes,Rhythm Of Love,64,62,4
1988-01-09,63,Buster Poindexter & His Banshees Of Blue,Hot Hot Hot,67,63,5
1988-01-09,64,Dan Hill,Never Thought (That I Could Love),65,64,5
1988-01-09,65,Shanice Wilson,(Baby Tell Me) Can You Dance,58,50,10
1988-01-09,66,Squeeze,Hourglass,62,15,17
1988-01-09,67,Eurythmics,I Need A Man,70,67,4
1988-01-09,68,KISS,Reason To Live,68,68,6
1988-01-09,69,Swing Out Sister,Twilight World,76,69,4
1988-01-09,70,Poison,I Won't Forget You,69,13,19
1988-01-09,71,Boy George,"Live My Life (From The Film ""Hiding Out"")",80,71,3
1988-01-09,72,The Alarm,Rain In The Summertime,81,72,4
1988-01-09,73,Dokken,Burning Like A Flame,82,73,4
1988-01-09,74,Fleetwood Mac,Little Lies,71,4,20
1988-01-09,75,Alexander O'Neal,Criticize,74,70,9
1988-01-09,76,Glenn Medeiros,Lonely Won't Leave Me Alone,88,76,4
1988-01-09,77,Mick Jagger,Throwaway,77,67,7
1988-01-09,78,Yes,Love Will Find A Way,73,30,15
1988-01-09,79,REO Speedwagon,In My Dreams,79,19,26
1988-01-09,80,Tony Terry,She's Fly,83,80,7
1988-01-09,81,Bruce Springsteen,Brilliant Disguise,78,5,15
1988-01-09,82,Gladys Knight And The Pips,Love Overboard,,82,1
1988-01-09,83,Depeche Mode,Never Let Me Down Again,96,83,3
1988-01-09,84,Lisa Lisa And Cult Jam Featuring Full Force,Someone To Love Me For Me,86,78,9
1988-01-09,85,Europe,Cherokee,85,72,7
1988-01-09,86,"Earth, Wind & Fire",System Of Survival,66,60,11
1988-01-09,87,Swing Out Sister,Breakout,72,6,22
