date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1994-01-01,60,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"")",61,22,19
1994-01-01,61,U2,"Stay (Faraway, So Close!)",66,61,3
1994-01-01,62,Haddaway,Life (Everybody Needs Somebody To Love),83,62,2
1994-01-01,63,Shai,Yours,70,63,4
1994-01-01,64,Das EFX,Freakit,63,43,8
1994-01-01,65,Rick Astley,Hopelessly,62,28,18
1994-01-01,66,All-4-One,So Much In Love,,66,1
1994-01-01,67,R.E.M.,Everybody Hurts,64,29,17
1994-01-01,68,Ace Of Base,The Sign,,68,1
1994-01-01,69,The Breeders,Cannonball,69,69,5
1994-01-01,70,Dwight Yoakam,Fast As You,80,70,4
1994-01-01,71,The Lemonheads,Into Your Arms,67,67,8
1994-01-01,72,Dr. Dre,Let Me Ride,78,34,15
1994-01-01,73,Heart,Will You Be There (In The Morning),87,73,2
1994-01-01,74,Kenny G,Sentimental,72,72,4
1994-01-01,75,Jade,Looking For Mr. Do Right,76,69,9
1994-01-01,76,Expose,As Long As I Can Dream,68,55,12
1994-01-01,77,The Goodmen,Give It Up,71,71,6
1994-01-01,78,Wu-Tang Clan,Method Man,75,69,13
1994-01-01,79,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,86,79,2
1994-01-01,80,Ice Cube,Really Doe,74,54,4
1994-01-01,81,CeCe Peniston,I'm In The Mood,,81,1
1994-01-01,82,Trisha Yearwood,The Song Remembers When,85,82,6
1994-01-01,83,Joe Diffie,John Deere Green,91,83,2
1994-01-01,84,Tag Team,Addams Family (Whoomp!),,84,1
1994-01-01,85,Souls Of Mischief,93 'Til Infinity,81,72,8
1994-01-01,86,Mista Grimm,"Indo Smoke (From ""Poetic Justice"")",73,56,15
1994-01-01,87,Doug Stone,I Never Knew Love,,87,1
1994-01-01,88,Taylor Dayne,Send Me A Lover,77,50,14
1994-01-01,89,Rozalla,"I Love Music (From ""Carlito's Way"")",89,89,2
1994-01-01,90,Lisa Keith,Better Than You,79,36,20
1994-01-01,91,Rod Stewart,Having A Party,,91,1
1994-01-01,92,Clay Walker,What's It To You,97,73,13
1994-01-01,93,Jazzy Jeff & The Fresh Prince,I'm Looking For The One (To Be With Me),82,79,5
1994-01-01,94,Chantay Savage,Betcha'll Never Find,84,84,3
1994-01-01,95,Mary J. Blige,You Don't Have To Worry,,95,1
1994-01-01,96,Nightcrawlers,Push The Feeling On,96,80,14
1994-01-01,97,Sagat,Funk Dat/Why Is It?,,97,1
1994-01-01,98,Lords Of The Underground,Here Come The Lords,98,93,3
1994-01-01,99,Kate Bush,Rubberband Girl,88,88,2
1994-01-01,100,Reality,Yolanda,93,72,10
1994-01-08,1,Mariah Carey,Hero,1,1,12
1994-01-08,2,Bryan Adams/Rod Stewart/Sting,All For Love,4,2,7
1994-01-08,3,Ace Of Base,All That She Wants,3,2,17
1994-01-08,4,Janet Jackson,Again,2,1,12
1994-01-08,5,DRS,Gangsta Lean,7,4,13
1994-01-08,6,Toni Braxton,Breathe Again,6,6,13
1994-01-08,7,Tag Team,Whoomp! (There It Is),11,2,33
1994-01-08,8,Snoop Dogg,What's My Name?,8,8,6
1994-01-08,9,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),5,1,17
1994-01-08,10,Michael Bolton,Said I Loved You...But I Lied,9,9,10
1994-01-08,11,Tevin Campbell,Can We Talk,13,10,13
1994-01-08,12,2Pac,Keep Ya Head Up,14,12,11
1994-01-08,13,Salt-N-Pepa,Shoop,10,4,14
1994-01-08,14,Bryan Adams,Please Forgive Me,12,7,12
1994-01-08,15,Xscape,Just Kickin' It,15,2,17
1994-01-08,16,The Cranberries,Linger,16,16,12
1994-01-08,17,Domino,Getto Jam,17,17,7
1994-01-08,18,Jodeci,Cry For You,18,18,7
1994-01-08,19,Celine Dion,The Power Of Love,22,19,7
1994-01-08,20,Culture Beat,Mr. Vain,20,20,10
1994-01-08,21,Babyface,Never Keeping Secrets,21,21,12
1994-01-08,22,"10,000 Maniacs",Because The Night,19,18,10
1994-01-08,23,Xscape,Understanding,46,23,3
1994-01-08,24,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",23,23,10
1994-01-08,25,Queen Latifah,U.N.I.T.Y.,28,25,7
1994-01-08,26,K7,Come Baby Come,26,18,19
1994-01-08,27,Haddaway,What Is Love,24,11,20
1994-01-08,28,Gabrielle,Dreams,29,28,14
1994-01-08,29,R. Kelly,Sex Me (Parts I & II),27,20,11
1994-01-08,30,Mariah Carey,Dreamlover,30,1,23
1994-01-08,31,Color Me Badd,Time And Chance,33,23,11
1994-01-08,32,Boyz II Men,Let It Snow,43,32,5
1994-01-08,33,Hi-Five,"Never Should've Let You Go (From ""Sister Act 2"")",31,30,13
1994-01-08,34,Aerosmith,Cryin',34,12,24
1994-01-08,35,Joshua Kadison,Jessie,35,33,14
1994-01-08,36,Aerosmith,Amazing,36,36,6
1994-01-08,37,Shaquille O'Neal,(I Know I Got) Skillz,37,35,12
1994-01-08,38,Zhane,Hey Mr. D.J.,25,6,20
1994-01-08,39,Billy Joel,All About Soul,32,29,10
1994-01-08,40,Tony Toni Tone,Anniversary,38,10,16
1994-01-08,41,Inner Circle,Sweat (A La La La La Long),41,16,23
1994-01-08,42,Eazy-E,Real Muthaphuckkin G's,42,42,9
1994-01-08,43,Billy Joel,The River Of Dreams,40,3,24
1994-01-08,44,Gin Blossoms,Found Out About You,39,39,8
1994-01-08,45,Zapp & Roger,Slow And Easy,47,44,11
1994-01-08,46,Blind Melon,No Rain,49,20,21
1994-01-08,47,Janet Jackson,If,48,4,25
1994-01-08,48,US3,Cantaloop (Flip Fantasia),51,48,7
1994-01-08,49,Mr. Big,Wild World,44,27,14
1994-01-08,50,A Tribe Called Quest,Award Tour,53,50,10
1994-01-08,51,UB40,Higher Ground,45,45,14
1994-01-08,52,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",52,12,18
1994-01-08,53,Def Leppard,Miss You In A Heartbeat,54,53,5
1994-01-08,54,Phil Collins,Both Sides Of The Story,50,25,11
1994-01-08,55,Little Texas,God Blessed Texas,57,55,9
1994-01-08,56,Collage,I'll Be Loving You,58,56,7
1994-01-08,57,Red Hot Chili Peppers,"Soul To Squeeze (From ""Coneheads"")",60,22,20
1994-01-08,58,Intro,Come Inside,59,33,19
1994-01-08,59,Lisette Melendez,Goody Goody,55,55,5
1994-01-08,60,Elton John & Kiki Dee,True Love,56,56,7
1994-01-08,61,U2,"Stay (Faraway, So Close!)",61,61,4
1994-01-08,62,Haddaway,Life (Everybody Needs Somebody To Love),62,62,3
1994-01-08,63,CeCe Peniston,I'm In The Mood,81,63,2
1994-01-08,64,Ace Of Base,The Sign,68,64,2
1994-01-08,65,SWV,Always On My Mind,,65,1
1994-01-08,66,Shai,Yours,63,63,5
1994-01-08,67,Das EFX,Freakit,64,43,9
1994-01-08,68,R.E.M.,Everybody Hurts,67,29,18
1994-01-08,69,Joe Diffie,John Deere Green,83,69,3
1994-01-08,70,Dwight Yoakam,Fast As You,70,70,5
1994-01-08,71,The Breeders,Cannonball,69,69,6
1994-01-08,72,Dr. Dre,Let Me Ride,72,34,16
1994-01-08,73,Heart,Will You Be There (In The Morning),73,73,3
1994-01-08,74,All-4-One,So Much In Love,66,66,2
1994-01-08,75,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,79,75,3
1994-01-08,76,Rod Stewart,Having A Party,91,76,2
1994-01-08,77,Jade,Looking For Mr. Do Right,75,69,10
1994-01-08,78,Rick Astley,Hopelessly,65,28,19
1994-01-08,79,Kenny G,Sentimental,74,72,5
1994-01-08,80,The Lemonheads,Into Your Arms,71,67,9
1994-01-08,81,Doug Stone,I Never Knew Love,87,81,2
1994-01-08,82,Trisha Yearwood,The Song Remembers When,82,82,7
1994-01-08,83,The Goodmen,Give It Up,77,71,7
1994-01-08,84,Tag Team,Addams Family (Whoomp!),84,84,2
1994-01-08,85,Cypress Hill,We Ain't Goin' Out Like That,,85,1
1994-01-08,86,Mista Grimm,"Indo Smoke (From ""Poetic Justice"")",86,56,16
1994-01-08,87,Wu-Tang Clan,Method Man,78,69,14
1994-01-08,88,Ice Cube,Really Doe,80,54,5
1994-01-08,89,Sagat,Funk Dat/Why Is It?,97,89,2
1994-01-08,90,Mary J. Blige,You Don't Have To Worry,95,90,2
1994-01-08,91,Clay Walker,What's It To You,92,73,14
1994-01-08,92,Chantay Savage,Betcha'll Never Find,94,84,4
1994-01-08,93,Jazzy Jeff & The Fresh Prince,I'm Looking For The One (To Be With Me),93,79,6
1994-01-08,94,Expose,As Long As I Can Dream,76,55,13
1994-01-08,95,12 Gauge,Dunkie Butt (Please Please Please),,95,1
1994-01-08,96,Souls Of Mischief,93 'Til Infinity,85,72,9
1994-01-08,97,Kate Bush,Rubberband Girl,99,88,3
1994-01-08,98,Rozalla,"I Love Music (From ""Carlito's Way"")",89,89,3
1994-01-08,99,Nightcrawlers,Push The Feeling On,96,80,15
1994-01-08,100,Lords Of The Underground,Here Come The Lords,98,93,4
1994-01-15,1,Mariah Carey,Hero,1,1,13
1994-01-15,2,Bryan Adams/Rod Stewart/Sting,All For Love,2,2,8
1994-01-15,3,Ace Of Base,All That She Wants,3,2,18
1994-01-15,4,Janet Jackson,Again,4,1,13
1994-01-15,5,Toni Braxton,Breathe Again,6,5,14
1994-01-15,6,DRS,Gangsta Lean,5,4,14
1994-01-15,7,Michael Bolton,Said I Loved You...But I Lied,10,7,11
1994-01-15,8,Tag Team,Whoomp! (There It Is),7,2,34
1994-01-15,9,Tevin Campbell,Can We Talk,11,9,14
1994-01-15,10,Snoop Dogg,What's My Name?,8,8,7
1994-01-15,11,Salt-N-Pepa,Shoop,13,4,15
1994-01-15,12,2Pac,Keep Ya Head Up,12,12,12
1994-01-15,13,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),9,1,18
1994-01-15,14,Bryan Adams,Please Forgive Me,14,7,13
1994-01-15,15,Domino,Getto Jam,17,15,8
1994-01-15,16,The Cranberries,Linger,16,16,13
1994-01-15,17,Celine Dion,The Power Of Love,19,17,8
1994-01-15,18,Xscape,Just Kickin' It,15,2,18
1994-01-15,19,Culture Beat,Mr. Vain,20,19,11
1994-01-15,20,Jodeci,Cry For You,18,18,8
1994-01-15,21,"10,000 Maniacs",Because The Night,22,18,11
1994-01-15,22,Xscape,Understanding,23,22,4
1994-01-15,23,Babyface,Never Keeping Secrets,21,21,13
1994-01-15,24,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",24,23,11
1994-01-15,25,Queen Latifah,U.N.I.T.Y.,25,25,8
1994-01-15,26,Mariah Carey,Dreamlover,30,1,24
1994-01-15,27,K7,Come Baby Come,26,18,20
1994-01-15,28,Gabrielle,Dreams,28,28,15
1994-01-15,29,Haddaway,What Is Love,27,11,21
1994-01-15,30,Aerosmith,Amazing,36,30,7
1994-01-15,31,Joshua Kadison,Jessie,35,31,15
1994-01-15,32,R. Kelly,Sex Me (Parts I & II),29,20,12
1994-01-15,33,Aerosmith,Cryin',34,12,25
1994-01-15,34,Hi-Five,"Never Should've Let You Go (From ""Sister Act 2"")",33,30,14
1994-01-15,35,Color Me Badd,Time And Chance,31,23,12
1994-01-15,36,Zhane,Hey Mr. D.J.,38,6,21
1994-01-15,37,Shaquille O'Neal,(I Know I Got) Skillz,37,35,13
1994-01-15,38,Billy Joel,All About Soul,39,29,11
1994-01-15,39,Billy Joel,The River Of Dreams,43,3,25
1994-01-15,40,Gin Blossoms,Found Out About You,44,39,9
1994-01-15,41,Inner Circle,Sweat (A La La La La Long),41,16,24
1994-01-15,42,US3,Cantaloop (Flip Fantasia),48,42,8
1994-01-15,43,Blind Melon,No Rain,46,20,22
1994-01-15,44,Janet Jackson,If,47,4,26
1994-01-15,45,Zapp & Roger,Slow And Easy,45,44,12
1994-01-15,46,Ace Of Base,The Sign,64,46,3
1994-01-15,47,A Tribe Called Quest,Award Tour,50,47,11
1994-01-15,48,Tony Toni Tone,Anniversary,40,10,17
1994-01-15,49,Color Me Badd,Choose,,49,1
1994-01-15,50,UB40,Higher Ground,51,45,15
1994-01-15,51,Mr. Big,Wild World,49,27,15
1994-01-15,52,Def Leppard,Miss You In A Heartbeat,53,52,6
1994-01-15,53,Eazy-E,Real Muthaphuckkin G's,42,42,10
1994-01-15,54,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",52,12,19
1994-01-15,55,All-4-One,So Much In Love,74,55,3
1994-01-15,56,Haddaway,Life (Everybody Needs Somebody To Love),62,56,4
1994-01-15,57,Lisette Melendez,Goody Goody,59,55,6
1994-01-15,58,SWV,Always On My Mind,65,58,2
1994-01-15,59,CeCe Peniston,I'm In The Mood,63,59,3
1994-01-15,60,Boyz II Men,Let It Snow,32,32,6
1994-01-15,61,U2,"Stay (Faraway, So Close!)",61,61,5
1994-01-15,62,Intro,Come Inside,58,33,20
1994-01-15,63,Collage,I'll Be Loving You,56,56,8
1994-01-15,64,Heart,Will You Be There (In The Morning),73,64,4
1994-01-15,65,Cypress Hill,We Ain't Goin' Out Like That,85,65,2
1994-01-15,66,Rod Stewart,Having A Party,76,66,3
1994-01-15,67,Phil Collins,Both Sides Of The Story,54,25,12
1994-01-15,68,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,75,68,4
1994-01-15,69,The Breeders,Cannonball,71,69,7
1994-01-15,70,Little Texas,God Blessed Texas,55,55,10
1994-01-15,71,Zhane,Groove Thang,,71,1
1994-01-15,72,Das EFX,Freakit,67,43,10
1994-01-15,73,Shai,Yours,66,63,6
1994-01-15,74,R.E.M.,Everybody Hurts,68,29,19
1994-01-15,75,Elton John & Kiki Dee,True Love,60,56,8
1994-01-15,76,Dr. Dre,Let Me Ride,72,34,17
1994-01-15,77,The Lemonheads,Into Your Arms,80,67,10
1994-01-15,78,Joe Diffie,John Deere Green,69,69,4
1994-01-15,79,Rick Astley,Hopelessly,78,28,20
1994-01-15,80,Mista Grimm,"Indo Smoke (From ""Poetic Justice"")",86,56,17
1994-01-15,81,Kenny G,Sentimental,79,72,6
1994-01-15,82,Dwight Yoakam,Fast As You,70,70,6
1994-01-15,83,The Goodmen,Give It Up,83,71,8
1994-01-15,84,Chantay Savage,Betcha'll Never Find,92,84,5
1994-01-15,85,Mary J. Blige,You Don't Have To Worry,90,85,3
1994-01-15,86,Jade,Looking For Mr. Do Right,77,69,11
1994-01-15,87,Eternal,Stay,,87,1
1994-01-15,88,Sagat,Funk Dat/Why Is It?,89,88,3
1994-01-15,89,Doug Stone,I Never Knew Love,81,81,3
1994-01-15,90,Trisha Yearwood,The Song Remembers When,82,82,8
1994-01-15,91,Ice Cube,Really Doe,88,54,6
1994-01-15,92,Rozalla,"I Love Music (From ""Carlito's Way"")",98,89,4
1994-01-15,93,Tony Toni Tone,(Lay Your Head On My) Pillow,,93,1
1994-01-15,94,Lords Of The Underground,Here Come The Lords,100,93,5
1994-01-15,95,Kate Bush,Rubberband Girl,97,88,4
1994-01-15,96,Tag Team,Addams Family (Whoomp!),84,84,3
1994-01-15,97,Clay Walker,What's It To You,91,73,15
1994-01-15,98,Jazzy Jeff & The Fresh Prince,I'm Looking For The One (To Be With Me),93,79,7
1994-01-15,99,Expose,As Long As I Can Dream,94,55,14
1994-01-15,100,12 Gauge,Dunkie Butt (Please Please Please),95,95,2
1994-01-22,1,Bryan Adams/Rod Stewart/Sting,All For Love,2,1,9
1994-01-22,2,Mariah Carey,Hero,1,1,14
1994-01-22,3,Toni Braxton,Breathe Again,5,3,15
1994-01-22,4,Janet Jackson,Again,4,1,14
1994-01-22,5,Ace Of Base,All That She Wants,3,2,19
1994-01-22,6,Michael Bolton,Said I Loved You...But I Lied,7,6,12
1994-01-22,7,Bryan Adams,Please Forgive Me,14,7,14
1994-01-22,8,Salt-N-Pepa,Shoop,11,4,16
1994-01-22,9,Tevin Campbell,Can We Talk,9,9,15
1994-01-22,10,Celine Dion,The Power Of Love,17,10,9
1994-01-22,11,DRS,Gangsta Lean,6,4,15
1994-01-22,12,The Cranberries,Linger,16,12,14
1994-01-22,13,Domino,Getto Jam,15,13,9
1994-01-22,14,"10,000 Maniacs",Because The Night,21,14,12
1994-01-22,15,Snoop Dogg,What's My Name?,10,8,8
1994-01-22,16,Tag Team,Whoomp! (There It Is),8,2,35
1994-01-22,17,Culture Beat,Mr. Vain,19,17,12
1994-01-22,18,Babyface,Never Keeping Secrets,23,18,14
1994-01-22,19,Xscape,Understanding,22,19,5
1994-01-22,20,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",24,20,12
1994-01-22,21,2Pac,Keep Ya Head Up,12,12,13
1994-01-22,22,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),13,1,19
1994-01-22,23,Jodeci,Cry For You,20,18,9
1994-01-22,24,Aerosmith,Amazing,30,24,8
1994-01-22,25,Queen Latifah,U.N.I.T.Y.,25,25,9
1994-01-22,26,Gabrielle,Dreams,28,26,16
1994-01-22,27,Joshua Kadison,Jessie,31,27,16
1994-01-22,28,Xscape,Just Kickin' It,18,2,19
1994-01-22,29,Ace Of Base,The Sign,46,29,4
1994-01-22,30,Haddaway,What Is Love,29,11,22
1994-01-22,31,Gin Blossoms,Found Out About You,40,31,10
1994-01-22,32,Mariah Carey,Dreamlover,26,1,25
1994-01-22,33,Color Me Badd,Choose,49,33,2
1994-01-22,34,Billy Joel,All About Soul,38,29,12
1994-01-22,35,Hi-Five,"Never Should've Let You Go (From ""Sister Act 2"")",34,30,15
1994-01-22,36,Zhane,Hey Mr. D.J.,36,6,22
1994-01-22,37,All-4-One,So Much In Love,55,37,4
1994-01-22,38,US3,Cantaloop (Flip Fantasia),42,38,9
1994-01-22,39,Def Leppard,Miss You In A Heartbeat,52,39,7
1994-01-22,40,Billy Joel,The River Of Dreams,39,3,26
1994-01-22,41,R. Kelly,Sex Me (Parts I & II),32,20,13
1994-01-22,42,Haddaway,Life (Everybody Needs Somebody To Love),56,42,5
1994-01-22,43,Zapp & Roger,Slow And Easy,45,43,13
1994-01-22,44,Blind Melon,No Rain,43,20,23
1994-01-22,45,K7,Come Baby Come,27,18,21
1994-01-22,46,Color Me Badd,Time And Chance,35,23,13
1994-01-22,47,Aerosmith,Cryin',33,12,26
1994-01-22,48,Inner Circle,Sweat (A La La La La Long),41,16,25
1994-01-22,49,Janet Jackson,If,44,4,27
1994-01-22,50,Rod Stewart,Having A Party,66,50,4
1994-01-22,51,Heart,Will You Be There (In The Morning),64,51,5
1994-01-22,52,UB40,Higher Ground,50,45,16
1994-01-22,53,A Tribe Called Quest,Award Tour,47,47,12
1994-01-22,54,Lisette Melendez,Goody Goody,57,54,7
1994-01-22,55,CeCe Peniston,I'm In The Mood,59,55,4
1994-01-22,56,Zhane,Groove Thang,71,56,2
1994-01-22,57,Richard Marx,Now And Forever,,57,1
1994-01-22,58,SWV,Always On My Mind,58,58,3
1994-01-22,59,Shaquille O'Neal,(I Know I Got) Skillz,37,35,14
1994-01-22,60,Eternal,Stay,87,60,2
1994-01-22,61,U2,"Stay (Faraway, So Close!)",61,61,6
1994-01-22,62,Mr. Big,Wild World,51,27,16
1994-01-22,63,Tony Toni Tone,Anniversary,48,10,18
1994-01-22,64,The Breeders,Cannonball,69,64,8
1994-01-22,65,Tom Petty And The Heartbreakers,Mary Jane's Last Dance,68,65,5
1994-01-22,66,Collage,I'll Be Loving You,63,56,9
1994-01-22,67,Def Leppard,"Two Steps Behind (From ""Last Action Hero"")",54,12,20
1994-01-22,68,Tony Toni Tone,(Lay Your Head On My) Pillow,93,68,2
1994-01-22,69,Salt-N-Pepa Featuring En Vogue,Whatta Man,,69,1
1994-01-22,70,Eazy-E,Real Muthaphuckkin G's,53,42,11
1994-01-22,71,Sagat,Funk Dat/Why Is It?,88,71,4
1994-01-22,72,Shai,Yours,73,63,7
1994-01-22,73,Phil Collins,Both Sides Of The Story,67,25,13
1994-01-22,74,Chantay Savage,Betcha'll Never Find,84,74,6
1994-01-22,75,NKOTB,Dirty Dawg,,75,1
1994-01-22,76,The Goodmen,Give It Up,83,71,9
1994-01-22,77,Rozalla,"I Love Music (From ""Carlito's Way"")",92,77,5
1994-01-22,78,Mary J. Blige,You Don't Have To Worry,85,78,4
1994-01-22,79,Elton John & Kiki Dee,True Love,75,56,9
1994-01-22,80,Cypress Hill,We Ain't Goin' Out Like That,65,65,3
1994-01-22,81,Kenny G,Sentimental,81,72,7
1994-01-22,82,12 Gauge,Dunkie Butt (Please Please Please),100,82,3
1994-01-22,83,Mint Condition,U Send Me Swingin',,83,1
1994-01-22,84,Lisa Keith,I'm In Love,,84,1
1994-01-22,85,Joe Diffie,John Deere Green,78,69,5
1994-01-22,86,Little Texas,God Blessed Texas,70,55,11
1994-01-22,87,Boyz II Men,Let It Snow,60,32,7
1994-01-22,88,The Lemonheads,Into Your Arms,77,67,11
1994-01-22,89,Das EFX,Freakit,72,43,11
1994-01-22,90,Dwight Yoakam,Fast As You,82,70,7
1994-01-22,91,Mista Grimm,"Indo Smoke (From ""Poetic Justice"")",80,56,18
1994-01-22,92,R.E.M.,Everybody Hurts,74,29,20
1994-01-22,93,Kate Bush,Rubberband Girl,95,88,5
1994-01-22,94,To Be Continued...,One On One,,94,1
1994-01-22,95,Dr. Dre,Let Me Ride,76,34,18
1994-01-22,96,Jade,Looking For Mr. Do Right,86,69,12
1994-01-22,97,Doug Stone,I Never Knew Love,89,81,4
1994-01-22,98,Trisha Yearwood,The Song Remembers When,90,82,9
1994-01-22,99,Lords Of The Underground,Here Come The Lords,94,93,6
1994-01-22,100,Ice Cube,Really Doe,91,54,7
1994-01-29,1,Bryan Adams/Rod Stewart/Sting,All For Love,1,1,10
1994-01-29,2,Mariah Carey,Hero,2,1,15
1994-01-29,3,Toni Braxton,Breathe Again,3,3,16
1994-01-29,4,Celine Dion,The Power Of Love,10,4,10
1994-01-29,5,Janet Jackson,Again,4,1,15
1994-01-29,6,Michael Bolton,Said I Loved You...But I Lied,6,6,13
1994-01-29,7,Ace Of Base,All That She Wants,5,2,20
1994-01-29,8,Bryan Adams,Please Forgive Me,7,7,15
1994-01-29,9,Salt-N-Pepa,Shoop,8,4,17
1994-01-29,10,Tevin Campbell,Can We Talk,9,9,16
1994-01-29,11,Domino,Getto Jam,13,11,10
1994-01-29,12,The Cranberries,Linger,12,12,15
1994-01-29,13,Xscape,Understanding,19,13,6
1994-01-29,14,"10,000 Maniacs",Because The Night,14,14,13
1994-01-29,15,Babyface,Never Keeping Secrets,18,15,15
1994-01-29,16,Ace Of Base,The Sign,29,16,5
1994-01-29,17,Culture Beat,Mr. Vain,17,17,13
1994-01-29,18,Jimmy Cliff,"I Can See Clearly Now (From ""Cool Runnings"")",20,18,13
1994-01-29,19,DRS,Gangsta Lean,11,4,16
1994-01-29,20,Jodeci,Cry For You,23,18,10
1994-01-29,21,Tag Team,Whoomp! (There It Is),16,2,36
1994-01-29,22,Salt-N-Pepa Featuring En Vogue,Whatta Man,69,22,2
1994-01-29,23,Queen Latifah,U.N.I.T.Y.,25,23,10
1994-01-29,24,2Pac,Keep Ya Head Up,21,12,14
1994-01-29,25,Snoop Dogg,What's My Name?,15,8,9
1994-01-29,26,Joshua Kadison,Jessie,27,26,17
1994-01-29,27,Gabrielle,Dreams,26,26,17
1994-01-29,28,Aerosmith,Amazing,24,24,9
1994-01-29,29,Janet Jackson,Because Of Love,,29,1
1994-01-29,30,Gin Blossoms,Found Out About You,31,30,11
1994-01-29,31,All-4-One,So Much In Love,37,31,5
1994-01-29,32,Color Me Badd,Choose,33,32,3
1994-01-29,33,US3,Cantaloop (Flip Fantasia),38,33,10
1994-01-29,34,Meat Loaf,I'd Do Anything For Love (But I Won't Do That),22,1,20
1994-01-29,35,Haddaway,What Is Love,30,11,23
1994-01-29,36,Zhane,Groove Thang,56,36,3
1994-01-29,37,Mariah Carey,Dreamlover,32,1,26
1994-01-29,38,Richard Marx,Now And Forever,57,38,2
1994-01-29,39,Def Leppard,Miss You In A Heartbeat,39,39,8
