date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1987-01-03,1,The Bangles,Walk Like An Egyptian,1,1,15
1987-01-03,2,Wang Chung,Everybody Have Fun Tonight,2,2,14
1987-01-03,3,Duran Duran,Notorious,3,3,10
1987-01-03,4,Gregory Abbott,Shake You Down,4,4,12
1987-01-03,5,Bruce Hornsby & The Range,The Way It Is,5,1,16
1987-01-03,6,Robbie Nevil,C'est La Vie,6,6,13
1987-01-03,7,Janet Jackson,Control,7,7,10
1987-01-03,8,Bruce Springsteen,War,8,8,7
1987-01-03,9,Ben E. King,Stand By Me,9,4,28
1987-01-03,10,Pretenders,Don't Get Me Wrong,10,10,13
1987-01-03,11,Billy Idol,To Be A Lover,11,6,14
1987-01-03,12,Survivor,Is This Love,12,12,11
1987-01-03,13,Genesis,Land Of Confusion,13,13,10
1987-01-03,14,Kool & The Gang,Victory,14,14,10
1987-01-03,15,Billy Vera & The Beaters,At This Moment,15,15,9
1987-01-03,16,Billy Ocean,Love Is Forever,16,16,11
1987-01-03,17,Howard Jones,You Know I Love You ... Don't You?,17,17,12
1987-01-03,18,Glass Tiger,Someday,18,18,10
1987-01-03,19,Timbuk 3,"The Future's So Bright, I Gotta Wear Shades",19,19,11
1987-01-03,20,Huey Lewis & The News,Hip To Be Square,20,3,12
1987-01-03,21,Peter Cetera With Amy Grant,The Next Time I Fall,21,1,16
1987-01-03,22,Madonna,Open Your Heart,22,22,5
1987-01-03,23,Kansas,All I Wanted,23,23,10
1987-01-03,24,Bon Jovi,You Give Love A Bad Name,24,1,18
1987-01-03,25,Carly Simon,Coming Around Again,25,25,10
1987-01-03,26,Cyndi Lauper,Change Of Heart,26,26,6
1987-01-03,27,Samantha Fox,Touch Me (I Want Your Body),27,27,10
1987-01-03,28,Miami Sound Machine,Falling In Love (Uh-Oh),28,28,10
1987-01-03,29,Run-D.M.C.,You Be Illin',29,29,11
1987-01-03,30,The Georgia Satellites,Keep Your Hands To Yourself,30,30,7
1987-01-03,31,Tina Turner,Two People,31,31,7
1987-01-03,32,Nancy Martinez,For Tonight,32,32,14
1987-01-03,33,Cameo,Word Up,33,6,17
1987-01-03,34,Billy Joel,This Is The Time,34,34,8
1987-01-03,35,Boston,We're Ready,35,35,5
1987-01-03,36,Chicago,Will You Still Love Me?,36,36,8
1987-01-03,37,Chico DeBarge,Talk To Me,37,37,9
1987-01-03,38,The Human League,Human,38,1,17
1987-01-03,39,Ready For The World,Love You Down,39,39,6
1987-01-03,40,Luther Vandross,Stop To Love,40,40,8
1987-01-03,41,Lionel Richie,Love Will Conquer All,41,9,14
1987-01-03,42,The Jets,You Got It All,42,42,8
1987-01-03,43,Lionel Richie,Ballerina Girl,43,43,5
