date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1997-01-04,65,Da Brat,Sittin' On Top Of The World,67,30,13
1997-01-04,66,Metallica,Hero Of The Day,73,66,9
1997-01-04,67,The Braids,"Bohemian Rhapsody (From ""High School High"")",68,42,12
1997-01-04,68,Kenny G,The Moment,69,63,8
1997-01-04,69,Luscious Jackson,Naked Eye,79,69,3
1997-01-04,70,Goodfellaz,Sugar Honey Ice Tea,78,70,4
1997-01-04,71,New Edition,Hit Me Off,87,3,19
1997-01-04,72,Crush,Jellyhead,72,72,21
1997-01-04,73,R.E.M.,Bittersweet Me,70,46,8
1997-01-04,74,Richie Rich,Let's Ride,74,74,6
1997-01-04,75,Shania Twain,God Bless The Child,80,75,2
1997-01-04,76,Le Click,Tonight Is The Night,76,75,18
1997-01-04,77,Melissa Etheridge,Nowhere To Go,77,40,13
1997-01-04,78,Trace Adkins,Every Light In The House,86,78,7
1997-01-04,79,John Michael Montgomery,Friends,89,79,2
1997-01-04,80,Luther Vandross,I Can Make It Better,83,80,3
1997-01-04,81,Wild Orchid,At Night I Pray,81,63,15
1997-01-04,82,Susanna Hoffs,All I Want,82,82,6
1997-01-04,83,The Original,I Luv U Baby,71,66,12
1997-01-04,84,Freak Nasty,Da' Dip,,84,1
1997-01-04,85,Robert Miles Featuring Maria Nayler,One And One,88,54,14
1997-01-04,86,The Wonders,"That Thing You Do! (From ""That Thing You Do!"")",85,41,13
1997-01-04,87,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",91,32,16
1997-01-04,88,The Tony Rich Project,Leavin',92,88,5
1997-01-04,89,Phil Collins,Dance Into The Light,84,45,11
1997-01-04,90,Camp Lo,Luchini aka (This Is It),,90,1
1997-01-04,91,Lost Boyz,Music Makes Me High,100,51,14
1997-01-04,92,Lost Boyz,Get Up,,92,1
1997-01-04,93,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,75,47,15
1997-01-04,94,Johnny Gill,Let's Get The Mood Right,93,53,16
1997-01-04,95,Mista,Lady,,95,1
1997-01-04,96,Monifah,You Don't Have To Love Me,,96,1
1997-01-04,97,Elton John,You Can Make History (Young Again),90,70,11
1997-01-04,98,Deborah Cox,The Sound Of My Tears,,98,1
1997-01-04,99,Amanda Marshall,Birmingham,94,43,15
1997-01-04,100,Redman Featuring K-Solo,That's How It Is (It's Like That),95,95,2
1997-01-11,1,Toni Braxton,Un-Break My Heart,1,1,12
1997-01-11,2,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",2,2,5
1997-01-11,3,En Vogue,Don't Let Go (Love),3,3,10
1997-01-11,4,Keith Sweat Featuring Athena Cage,Nobody,5,3,15
1997-01-11,5,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",6,5,3
1997-01-11,6,BLACKstreet (Featuring Dr. Dre),No Diggity,4,1,14
1997-01-11,7,New Edition,I'm Still In Love With You,8,7,10
1997-01-11,8,Merril Bainbridge,Mouth,7,4,19
1997-01-11,9,Az Yet,"Last Night (From ""The Nutty Professor"")",14,9,21
1997-01-11,10,Celine Dion,It's All Coming Back To Me Now,11,2,22
1997-01-11,11,Los Del Rio,Macarena (Bayside Boys Mix),10,1,56
1997-01-11,12,Seal,"Fly Like An Eagle (From ""Space Jam"")",13,12,4
1997-01-11,13,Ginuwine,Pony,12,6,19
1997-01-11,14,Journey,When You Love A Woman,15,12,12
1997-01-11,15,Sheryl Crow,If It Makes You Happy,16,11,17
1997-01-11,16,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",9,8,8
1997-01-11,17,No Mercy,Where Do You Go,17,5,28
1997-01-11,18,Lil' Kim Featuring Puff Daddy,No Time,19,18,10
1997-01-11,19,Mint Condition,What Kind Of Man Would I Be,18,17,19
1997-01-11,20,Donna Lewis,I Love You Always Forever,20,2,30
1997-01-11,21,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",This Is For The Lover In You,21,6,12
1997-01-11,22,Nas,Street Dreams,23,22,10
1997-01-11,23,Madonna,"You Must Love Me (From ""Evita"")",24,18,9
1997-01-11,24,MC Lyte,Cold Rock A Party,26,24,7
1997-01-11,25,Jewel,Foolish Games/You Were Meant For Me,28,25,7
1997-01-11,26,Keith Sweat,Twisted,25,2,30
1997-01-11,27,Montell Jordan,Falling,22,18,15
1997-01-11,28,Dru Hill,"Tell Me (From ""Eddie"")",27,18,20
1997-01-11,29,Toni Braxton,You're Makin' Me High/Let It Flow,32,1,32
1997-01-11,30,Gina G,Ooh Aah... Just A Little Bit,31,30,7
1997-01-11,31,Eric Clapton,Change The World,29,5,26
1997-01-11,32,Amber,This Is Your Night,30,25,31
1997-01-11,33,112,Come See Me,33,33,10
1997-01-11,34,702,Steelo,35,32,18
1997-01-11,35,OutKast,ATLiens,36,35,7
1997-01-11,36,Nate Dogg Featuring Snoop Doggy Dogg,Never Leave Me Alone,38,33,10
1997-01-11,37,Quad City DJ's,"Space Jam (From ""Space Jam"")",41,37,4
1997-01-11,38,The Cranberries,When You're Gone/Free To Decide,42,38,8
1997-01-11,39,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",46,39,5
1997-01-11,40,Alanis Morissette,You Learn/You Oughta Know,40,6,25
1997-01-11,41,Westside Connection,Bow Down,44,21,16
1997-01-11,42,Dishwalla,Counting Blue Cars,37,15,41
1997-01-11,43,John Mellencamp,Key West Intermezzo (I Saw You First),39,14,20
1997-01-11,44,dc Talk,Between You And Me,34,29,9
1997-01-11,45,The Smashing Pumpkins,Thirty-Three,47,45,7
1997-01-11,46,Bryan Adams,Let's Make A Night To Remember,43,24,20
1997-01-11,47,LL Cool J,Loungin,48,3,28
1997-01-11,48,Ghost Town DJ's,My Boo,45,31,28
1997-01-11,49,Donell Jones,Knocks Me Off My Feet,49,49,11
1997-01-11,50,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",61,50,3
1997-01-11,51,Aaliyah,If Your Girl Only Knew,51,11,20
1997-01-11,52,Donna Lewis,Without Love,52,52,5
1997-01-11,53,The Blackout Allstars,I Like It,53,53,6
1997-01-11,54,Gloria Estefan,I'm Not Giving You Up,54,54,6
1997-01-11,55,Johnny Gill Featuring Roger Troutman,It's Your Body,56,55,5
1997-01-11,56,Total,When Boy Meets Girl,59,50,12
1997-01-11,57,K-Ci & JoJo,"How Could You (From ""Bulletproof"")",60,53,9
1997-01-11,58,Duncan Sheik,Barely Breathing,62,58,7
1997-01-11,59,Better Than Ezra,Desperately Wanting,63,59,4
1997-01-11,60,Metallica,Hero Of The Day,66,60,10
1997-01-11,61,Rod Stewart,If We Fall In Love Tonight,55,55,9
1997-01-11,62,Da Brat,Sittin' On Top Of The World,65,30,14
1997-01-11,63,The Braids,"Bohemian Rhapsody (From ""High School High"")",67,42,13
1997-01-11,64,Luscious Jackson,Naked Eye,69,64,4
1997-01-11,65,Dru Hill,In My Bed,,65,1
1997-01-11,66,Alan Jackson,Little Bitty,58,58,9
1997-01-11,67,Richie Rich,Let's Ride,74,67,7
1997-01-11,68,Kenny G,The Moment,68,63,9
1997-01-11,69,Rockell,I Fell In Love,64,64,10
1997-01-11,70,Goodfellaz,Sugar Honey Ice Tea,70,70,5
1997-01-11,71,R.E.M.,Bittersweet Me,73,46,9
1997-01-11,72,New Edition,Hit Me Off,71,3,20
1997-01-11,73,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",87,32,17
1997-01-11,74,Lost Boyz,Get Up,92,74,2
1997-01-11,75,Shania Twain,God Bless The Child,75,75,3
1997-01-11,76,Melissa Etheridge,Nowhere To Go,77,40,14
1997-01-11,77,Wild Orchid,At Night I Pray,81,63,16
1997-01-11,78,Freak Nasty,Da' Dip,84,78,2
1997-01-11,79,John Michael Montgomery,Friends,79,79,3
1997-01-11,80,Los Del Rio,Macarena Christmas,57,57,4
1997-01-11,81,Le Click,Tonight Is The Night,76,75,19
1997-01-11,82,Robert Miles Featuring Maria Nayler,One And One,85,54,15
1997-01-11,83,Monifah,You Don't Have To Love Me,96,83,2
1997-01-11,84,The Original,I Luv U Baby,83,66,13
1997-01-11,85,The Roots,What They Do,,85,1
1997-01-11,86,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,93,47,16
1997-01-11,87,Camp Lo,Luchini aka (This Is It),90,87,2
1997-01-11,88,The Tony Rich Project,Leavin',88,88,6
1997-01-11,89,Luther Vandross,I Can Make It Better,80,80,4
1997-01-11,90,Mista,Lady,95,90,2
1997-01-11,91,The Wonders,"That Thing You Do! (From ""That Thing You Do!"")",86,41,14
1997-01-11,92,Trace Adkins,Every Light In The House,78,78,8
1997-01-11,93,Susanna Hoffs,All I Want,82,82,7
1997-01-11,94,Phil Collins,Dance Into The Light,89,45,12
1997-01-11,95,Lost Boyz,Music Makes Me High,91,51,15
1997-01-11,96,The Isley Brothers,Tears,,96,1
1997-01-11,97,Deborah Cox,The Sound Of My Tears,98,97,2
1997-01-11,98,Elton John,You Can Make History (Young Again),97,70,12
1997-01-11,99,Johnny Gill,Let's Get The Mood Right,94,53,17
1997-01-11,100,Amanda Marshall,Birmingham,99,43,16
1997-01-18,1,Toni Braxton,Un-Break My Heart,1,1,13
1997-01-18,2,En Vogue,Don't Let Go (Love),3,2,11
1997-01-18,3,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",2,2,6
1997-01-18,4,Keith Sweat Featuring Athena Cage,Nobody,4,3,16
1997-01-18,5,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",5,5,4
1997-01-18,6,BLACKstreet (Featuring Dr. Dre),No Diggity,6,1,15
1997-01-18,7,Merril Bainbridge,Mouth,8,4,20
1997-01-18,8,New Edition,I'm Still In Love With You,7,7,11
1997-01-18,9,Celine Dion,It's All Coming Back To Me Now,10,2,23
1997-01-18,10,Seal,"Fly Like An Eagle (From ""Space Jam"")",12,10,5
1997-01-18,11,Sheryl Crow,If It Makes You Happy,15,11,18
1997-01-18,12,No Mercy,Where Do You Go,17,5,29
1997-01-18,13,Journey,When You Love A Woman,14,12,13
1997-01-18,14,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",16,8,9
1997-01-18,15,Az Yet,"Last Night (From ""The Nutty Professor"")",9,9,22
1997-01-18,16,Donna Lewis,I Love You Always Forever,20,2,31
1997-01-18,17,Ginuwine,Pony,13,6,20
1997-01-18,18,Lil' Kim Featuring Puff Daddy,No Time,18,18,11
1997-01-18,19,Los Del Rio,Macarena (Bayside Boys Mix),11,1,57
1997-01-18,20,Jewel,Foolish Games/You Were Meant For Me,25,20,8
1997-01-18,21,Mint Condition,What Kind Of Man Would I Be,19,17,20
1997-01-18,22,MC Lyte,Cold Rock A Party,24,22,8
1997-01-18,23,Gina G,Ooh Aah... Just A Little Bit,30,23,8
1997-01-18,24,Keith Sweat,Twisted,26,2,31
1997-01-18,25,Eric Clapton,Change The World,31,5,27
1997-01-18,26,Toni Braxton,You're Makin' Me High/Let It Flow,29,1,33
1997-01-18,27,Madonna,"You Must Love Me (From ""Evita"")",23,18,10
1997-01-18,28,Amber,This Is Your Night,32,25,32
1997-01-18,29,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",This Is For The Lover In You,21,6,13
1997-01-18,30,Dishwalla,Counting Blue Cars,42,15,42
1997-01-18,31,Alanis Morissette,You Learn/You Oughta Know,40,6,26
1997-01-18,32,The Cranberries,When You're Gone/Free To Decide,38,32,9
1997-01-18,33,112,Come See Me,33,33,11
1997-01-18,34,Dru Hill,"Tell Me (From ""Eddie"")",28,18,21
1997-01-18,35,Nas,Street Dreams,22,22,11
1997-01-18,36,John Mellencamp,Key West Intermezzo (I Saw You First),43,14,21
1997-01-18,37,dc Talk,Between You And Me,44,29,10
1997-01-18,38,Montell Jordan,Falling,27,18,16
1997-01-18,39,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",39,39,6
1997-01-18,40,Ghost Town DJ's,My Boo,48,31,29
1997-01-18,41,702,Steelo,34,32,19
1997-01-18,42,The Smashing Pumpkins,Thirty-Three,45,42,8
1997-01-18,43,Nate Dogg Featuring Snoop Doggy Dogg,Never Leave Me Alone,36,33,11
1997-01-18,44,Bryan Adams,Let's Make A Night To Remember,46,24,21
1997-01-18,45,Quad City DJ's,"Space Jam (From ""Space Jam"")",37,37,5
1997-01-18,46,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",50,46,4
1997-01-18,47,Westside Connection,Bow Down,41,21,17
1997-01-18,48,LL Cool J,Loungin,47,3,29
1997-01-18,49,OutKast,ATLiens,35,35,8
1997-01-18,50,Donna Lewis,Without Love,52,50,6
1997-01-18,51,The Blackout Allstars,I Like It,53,51,7
1997-01-18,52,Duncan Sheik,Barely Breathing,58,52,8
1997-01-18,53,Dru Hill,In My Bed,65,53,2
1997-01-18,54,Gloria Estefan,I'm Not Giving You Up,54,54,7
1997-01-18,55,Johnny Gill Featuring Roger Troutman,It's Your Body,55,55,6
1997-01-18,56,Rod Stewart,If We Fall In Love Tonight,61,55,10
1997-01-18,57,Better Than Ezra,Desperately Wanting,59,57,5
1997-01-18,58,Donell Jones,Knocks Me Off My Feet,49,49,12
1997-01-18,59,Total,When Boy Meets Girl,56,50,13
1997-01-18,60,Luscious Jackson,Naked Eye,64,60,5
1997-01-18,61,Rockell,I Fell In Love,69,61,11
1997-01-18,62,SWV,It's All About U,,62,1
1997-01-18,63,K-Ci & JoJo,"How Could You (From ""Bulletproof"")",57,53,10
1997-01-18,64,Goodfellaz,Sugar Honey Ice Tea,70,64,6
1997-01-18,65,Metallica,Hero Of The Day,60,60,11
1997-01-18,66,The Braids,"Bohemian Rhapsody (From ""High School High"")",63,42,14
1997-01-18,67,Richie Rich,Let's Ride,67,67,8
1997-01-18,68,Le Click,Tonight Is The Night,81,68,20
1997-01-18,69,Freak Nasty,Da' Dip,78,69,3
1997-01-18,70,Melissa Etheridge,Nowhere To Go,76,40,15
1997-01-18,71,The Roots,What They Do,85,71,2
1997-01-18,72,Lost Boyz,Get Up,74,72,3
1997-01-18,73,R.E.M.,Bittersweet Me,71,46,10
1997-01-18,74,Kenny G,The Moment,68,63,10
1997-01-18,75,Shania Twain,God Bless The Child,75,75,4
1997-01-18,76,Da Brat,Sittin' On Top Of The World,62,30,15
1997-01-18,77,Wild Orchid,At Night I Pray,77,63,17
1997-01-18,78,John Michael Montgomery,Friends,79,78,4
1997-01-18,79,Susanna Hoffs,All I Want,93,79,8
1997-01-18,80,Phil Collins,Dance Into The Light,94,45,13
1997-01-18,81,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",73,32,18
1997-01-18,82,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,86,47,17
1997-01-18,83,Monifah,You Don't Have To Love Me,83,83,3
1997-01-18,84,The Prodigy,Firestarter,,84,1
1997-01-18,85,Elton John,You Can Make History (Young Again),98,70,13
1997-01-18,86,Robert Miles Featuring Maria Nayler,One And One,82,54,16
1997-01-18,87,Camp Lo,Luchini aka (This Is It),87,87,3
1997-01-18,88,Luther Vandross,I Can Make It Better,89,80,5
1997-01-18,89,Amanda Marshall,Birmingham,100,43,17
1997-01-18,90,Amber,Colour Of Love,,90,1
1997-01-18,91,Lost Boyz,Music Makes Me High,95,51,16
1997-01-18,92,The Isley Brothers,Tears,96,92,2
1997-01-18,93,The Original,I Luv U Baby,84,66,14
1997-01-18,94,The Tony Rich Project,Leavin',88,88,7
1997-01-18,95,Alan Jackson,Little Bitty,66,58,10
1997-01-18,96,The Wonders,"That Thing You Do! (From ""That Thing You Do!"")",91,41,15
1997-01-18,97,Deborah Cox,The Sound Of My Tears,97,97,3
1997-01-18,98,Trace Adkins,Every Light In The House,92,78,9
1997-01-18,99,Mista,Lady,90,90,3
1997-01-18,100,Johnny Gill,Let's Get The Mood Right,99,53,18
1997-01-25,1,Toni Braxton,Un-Break My Heart,1,1,14
1997-01-25,2,En Vogue,Don't Let Go (Love),2,2,12
1997-01-25,3,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",3,2,7
1997-01-25,4,Keith Sweat Featuring Athena Cage,Nobody,4,3,17
1997-01-25,5,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",5,5,5
1997-01-25,6,BLACKstreet (Featuring Dr. Dre),No Diggity,6,1,16
1997-01-25,7,Merril Bainbridge,Mouth,7,4,21
1997-01-25,8,New Edition,I'm Still In Love With You,8,7,12
1997-01-25,9,Celine Dion,It's All Coming Back To Me Now,9,2,24
1997-01-25,10,Sheryl Crow,If It Makes You Happy,11,10,19
1997-01-25,11,Spice Girls,Wannabe,,11,1
1997-01-25,12,No Mercy,Where Do You Go,12,5,30
1997-01-25,13,Jewel,Foolish Games/You Were Meant For Me,20,13,9
1997-01-25,14,Journey,When You Love A Woman,13,12,14
1997-01-25,15,Seal,"Fly Like An Eagle (From ""Space Jam"")",10,10,6
1997-01-25,16,Donna Lewis,I Love You Always Forever,16,2,32
1997-01-25,17,Gina G,Ooh Aah... Just A Little Bit,23,17,9
1997-01-25,18,Lil' Kim Featuring Puff Daddy,No Time,18,18,12
1997-01-25,19,MC Lyte,Cold Rock A Party,22,19,9
1997-01-25,20,Barbra Streisand & Bryan Adams,"I Finally Found Someone (From ""The Mirror Has Two Faces"")",14,8,10
1997-01-25,21,Az Yet,"Last Night (From ""The Nutty Professor"")",15,9,23
1997-01-25,22,Keith Sweat,Twisted,24,2,32
1997-01-25,23,Ginuwine,Pony,17,6,21
1997-01-25,24,Amber,This Is Your Night,28,24,33
1997-01-25,25,Eric Clapton,Change The World,25,5,28
1997-01-25,26,Toni Braxton,You're Makin' Me High/Let It Flow,26,1,34
1997-01-25,27,Mint Condition,What Kind Of Man Would I Be,21,17,21
1997-01-25,28,Madonna,"You Must Love Me (From ""Evita"")",27,18,11
1997-01-25,29,The Cranberries,When You're Gone/Free To Decide,32,29,10
1997-01-25,30,Dishwalla,Counting Blue Cars,30,15,43
1997-01-25,31,Alanis Morissette,You Learn/You Oughta Know,31,6,27
1997-01-25,32,Puff Daddy (Featuring Mase),Can't Nobody Hold Me Down,,32,1
1997-01-25,33,Erykah Badu,On & On,,33,1
1997-01-25,34,Los Del Rio,Macarena (Bayside Boys Mix),19,1,58
1997-01-25,35,Dru Hill,In My Bed,53,35,3
1997-01-25,36,"Babyface Featuring LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels",This Is For The Lover In You,29,6,14
1997-01-25,37,John Mellencamp,Key West Intermezzo (I Saw You First),36,14,22
1997-01-25,38,The Blackout Allstars,I Like It,51,38,8
1997-01-25,39,Mack 10 & Tha Dogg Pound,"Nothin' But The Cavi Hit (From ""Rhyme & Reason"")",39,39,7
1997-01-25,40,Gloria Estefan,I'm Not Giving You Up,54,40,8
1997-01-25,41,Duncan Sheik,Barely Breathing,52,41,9
1997-01-25,42,dc Talk,Between You And Me,37,29,11
1997-01-25,43,Dru Hill,"Tell Me (From ""Eddie"")",34,18,22
1997-01-25,44,The Smashing Pumpkins,Thirty-Three,42,42,9
1997-01-25,45,Ghost Town DJ's,My Boo,40,31,30
1997-01-25,46,Donna Lewis,Without Love,50,46,7
1997-01-25,47,112,Come See Me,33,33,12
1997-01-25,48,Bryan Adams,Let's Make A Night To Remember,44,24,22
1997-01-25,49,Nate Dogg Featuring Snoop Doggy Dogg,Never Leave Me Alone,43,33,12
1997-01-25,50,Quad City DJ's,"Space Jam (From ""Space Jam"")",45,37,6
1997-01-25,51,Montell Jordan,Falling,38,18,17
1997-01-25,52,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",46,46,5
1997-01-25,53,Nas,Street Dreams,35,22,12
1997-01-25,54,702,Steelo,41,32,20
1997-01-25,55,Johnny Gill Featuring Roger Troutman,It's Your Body,55,55,7
1997-01-25,56,Westside Connection,Bow Down,47,21,18
1997-01-25,57,Better Than Ezra,Desperately Wanting,57,57,6
1997-01-25,58,Rod Stewart,If We Fall In Love Tonight,56,55,11
1997-01-25,59,Luscious Jackson,Naked Eye,60,59,6
1997-01-25,60,OutKast,ATLiens,49,35,9
1997-01-25,61,SWV,It's All About U,62,61,2
1997-01-25,62,Donell Jones,Knocks Me Off My Feet,58,49,13
1997-01-25,63,Freak Nasty,Da' Dip,69,63,4
1997-01-25,64,Goodfellaz,Sugar Honey Ice Tea,64,64,7
1997-01-25,65,The Roots,What They Do,71,65,3
1997-01-25,66,Rockell,I Fell In Love,61,61,12
1997-01-25,67,The Prodigy,Firestarter,84,67,2
1997-01-25,68,Lost Boyz,Get Up,72,68,4
1997-01-25,69,Total,When Boy Meets Girl,59,50,14
1997-01-25,70,Camp Lo,Luchini aka (This Is It),87,70,4
1997-01-25,71,Metallica,Hero Of The Day,65,60,12
1997-01-25,72,The Isley Brothers,Tears,92,72,3
1997-01-25,73,K-Ci & JoJo,"How Could You (From ""Bulletproof"")",63,53,11
1997-01-25,74,The Braids,"Bohemian Rhapsody (From ""High School High"")",66,42,15
1997-01-25,75,Richie Rich,Let's Ride,67,67,9
1997-01-25,76,Melissa Etheridge,Nowhere To Go,70,40,16
1997-01-25,77,Susanna Hoffs,All I Want,79,77,9
1997-01-25,78,John Michael Montgomery,Friends,78,78,5
1997-01-25,79,Leah Andreone,"It's Alright, It's Ok",,79,1
1997-01-25,80,Kenny G,The Moment,74,63,11
1997-01-25,81,Elton John,You Can Make History (Young Again),85,70,14
1997-01-25,82,Monifah,You Don't Have To Love Me,83,82,4
1997-01-25,83,R.E.M.,Bittersweet Me,73,46,11
1997-01-25,84,Amber,Colour Of Love,90,84,2
1997-01-25,85,Amanda Marshall,Birmingham,89,43,18
1997-01-25,86,Wild Orchid,At Night I Pray,77,63,18
1997-01-25,87,The Chemical Brothers,Setting Sun,,87,1
1997-01-25,88,Phil Collins,Dance Into The Light,80,45,14
1997-01-25,89,Love Tribe,Stand Up,,89,1
1997-01-25,90,Luther Vandross,I Can Make It Better,88,80,6
1997-01-25,91,Brady Seals,"Another You, Another Me",,91,1
1997-01-25,92,Livin' Joy,Don't Stop Movin',,92,1
1997-01-25,93,Robert Miles Featuring Maria Nayler,One And One,86,54,17
1997-01-25,94,Shania Twain,God Bless The Child,75,75,5
1997-01-25,95,Da Brat,Sittin' On Top Of The World,76,30,16
1997-01-25,96,The Original,I Luv U Baby,93,66,15
1997-01-25,97,Warren G Featuring Adina Howard,"What's Love Got To Do With It (From ""Supercop"")",81,32,19
1997-01-25,98,The Tony Rich Project,Leavin',94,88,8
1997-01-25,99,The Isley Brothers Featuring Angela Winbush,Floatin' On Your Love,82,47,18
1997-01-25,100,Deborah Cox,The Sound Of My Tears,97,97,4
1997-02-01,1,Toni Braxton,Un-Break My Heart,1,1,15
1997-02-01,2,En Vogue,Don't Let Go (Love),2,2,13
1997-02-01,3,R. Kelly,"I Believe I Can Fly (From ""Space Jam"")",3,2,8
1997-02-01,4,Whitney Houston,"I Believe In You And Me (From ""The Preacher's Wife"")",5,4,6
