date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1991-01-05,1,Deee-Lite,Power Of Love/Build A Bridge,2,1,8
1991-01-05,2,C+C Music Factory,Gonna Make You Sweat (Everybody Dance Now),1,1,9
1991-01-05,3,Madonna,Justify My Love,7,3,5
1991-01-05,4,Ceybil,Love So Special,4,4,10
1991-01-05,5,Black Box,I Don't Know Anybody Else,5,5,6
1991-01-05,6,Shawn Christopher,Another Sleepless Night,8,6,7
1991-01-05,7,M.C. Hammer,Pray,3,3,9
1991-01-05,8,Depeche Mode,World In My Eyes,6,6,8
1991-01-05,9,TKA Featuring Michelle Visage,Crash (Have Some Fun),9,9,6
1991-01-05,10,WestBam,The Roof Is On Fire/...And Party,12,10,7
1991-01-05,11,Snap!,Mary Had A Little Boy,13,11,6
1991-01-05,12,Culture Beat,I Like You,14,12,6
1991-01-05,13,The Pointer Sisters,Insanity,11,11,7
1991-01-05,14,Fast Eddie,Make Some Noise,15,14,8
1991-01-05,15,Inner City,(That Man) He's All Mine,19,15,6
1991-01-05,16,Front 242,Tragedy For You,20,16,5
1991-01-05,17,Renegade Soundwave,Thunder,28,17,4
1991-01-05,18,Ten City,Whatever Makes You Happy,16,16,8
1991-01-05,19,Ralph Tresvant,Sensitivity,23,19,6
1991-01-05,20,Whitney Houston,I'm Your Baby Tonight,17,17,6
1991-01-05,21,George Michael,Freedom,29,21,4
1991-01-05,22,Adamski,The Space Jungle,31,22,4
1991-01-05,23,Janet Jackson,Love Will Never Do (Without You),36,23,3
1991-01-05,24,Pet Shop Boys,So Hard,10,4,12
1991-01-05,25,Club Idol,Last Night A DJ Saved My Life,32,25,4
1991-01-05,26,The KLF,What Time Is Love?,37,26,4
1991-01-05,27,Nine Inch Nails,Sin,39,27,3
1991-01-05,28,The Adventures Of Stevie V,Jealousy,47,28,3
1991-01-05,29,LL Cool J,Around The Way Girl,41,29,3
1991-01-05,30,Guy,I Wanna Get With U,27,27,6
1991-01-05,31,T.D.C.,Keep Groovin',42,31,3
1991-01-05,32,Phil Collins,Hang In Long Enough,44,32,3
1991-01-05,33,Three Generations Featuring Chevell,Superlover/Get It Off,40,33,3
1991-01-05,34,Fortran 5,Love Baby/Crazy Earth,,34,1
1991-01-05,35,DNA Featuring Suzanne Vega,Tom's Diner,25,13,12
1991-01-05,36,Cathy Dennis,Just Another Dream,18,2,12
1991-01-05,37,Paul Lekakis,My House,51,37,1
1991-01-05,38,Yen,Adrenalin,43,38,3
1991-01-05,39,Inspiral Carpets,Commercial Rain,26,15,8
1991-01-05,40,Celebrate The Nun,She's A Secretary/Strange,21,12,10
1991-01-05,41,Jaya,One Kiss Per Minute,24,24,6
1991-01-05,42,S.I.N. Featuring Claudja Barry,Good Time,53,42,1
1991-01-05,43,The Chimes,True Love/Stronger Together,34,34,6
1991-01-05,44,Tech Nine,Slam Jam,45,44,3
1991-01-05,45,Information Society,Think,30,5,12
1991-01-05,46,Real Life,Kiss The Ground,52,46,1
1991-01-05,47,Monie Love,Monie In The Middle,22,7,11
1991-01-05,48,Meat Beat Manifesto,Psyche Out,54,48,1
1991-01-05,49,Chad Jackson,Hear The Drummer Get Wicked,33,27,8
1991-01-05,50,King Swamp,Wiseblood,38,38,5
1991-01-05,51,David Diebold/Kim Cataluna,White Rabbit,,51,
1991-01-05,52,Was (Not Was),How The Heart Behaves,,52,
1991-01-05,53,Blaze,So Special,,53,
1991-01-05,54,Rhythmatic,Frequency,,54,
