date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1986-01-11,15,Total Contrast,Takes A Little Time,3,1,12
1986-01-11,16,Magazine 60,Don Quichotte,18,16,7
1986-01-11,17,Chip E. Inc. Featuring K. Joy,Like This,28,17,6
1986-01-11,18,Bronski Beat,Hundreds And Thousands (EP),19,18,7
1986-01-11,19,Reggie,On The Park/Into The Groove,24,19,5
1986-01-11,20,Expose,Exposed To Love,23,20,6
1986-01-11,21,Rochelle,My Magic Man,20,17,8
1986-01-11,22,Stephanie Mills,Stand Back,32,22,3
1986-01-11,23,Colonel Abrams,Colonel Abrams (LP Cuts),39,23,3
1986-01-11,24,Phyllis Nelson,I Like You,13,1,12
1986-01-11,25,Sheena Easton,Do It For Love,26,25,5
1986-01-11,26,Kurtis Blow,If I Ruled The World,25,25,7
1986-01-11,27,Subject,"The Magic, The Moment",27,27,6
1986-01-11,28,Fine Young Cannibals,Johnny Come Home/Blue,38,28,3
1986-01-11,29,The Jets,Curiosity,21,21,7
1986-01-11,30,The Weather Girls,No One Can Love You More Than Me,37,30,4
1986-01-11,31,Siouxsie & The Banshees,Cities In Dust,36,31,4
1986-01-11,32,Arcadia,Election Day,29,29,6
1986-01-11,33,Simple Minds,Alive & Kicking,33,33,4
1986-01-11,34,Blancmange,Lose Your Love/Ave Maria,40,34,3
1986-01-11,35,Teen Rock,Set Me Free,31,31,4
1986-01-11,36,INXS,Listen Like Thieves (LP Cuts),34,34,4
1986-01-11,37,Tricky Tee,Johnny The Fox,43,37,5
1986-01-11,38,New Order,Sub-Culture (Remix),35,35,5
1986-01-11,39,Black Ivory,I've Got My Eye On You,44,39,3
1986-01-11,40,Haywoode,Roses,30,30,6
1986-01-11,41,Kool & The Gang,Emergency,41,41,5
1986-01-11,42,C-Bank,Good To The Last Drop,46,42,3
1986-01-11,43,James Brown,Living In America,52,43,1
1986-01-11,44,Yoko Ono,Hell In Paradise,17,12,10
1986-01-11,45,Boys Don't Cry,I Wanna Be A Cowboy,45,45,3
1986-01-11,46,a-ha,The Sun Always Shines On T.V. (Remix),51,46,1
1986-01-11,47,ZZ Top,Sleeping Bag (Remix),,47,1
1986-01-11,48,Natalie Cole,Secrets,50,48,3
1986-01-11,49,Evelyn Thomas,Reflections/Sorry Wrong Number,,49,1
1986-01-11,50,Sheila E.,A Love Bizarre,22,1,13
1986-01-11,51,The Art Of Noise,Legs,,51,
1986-01-11,52,Alexis,Don't Give It Away,,52,
1986-01-11,53,Big Audio,The Bottom Line/Bad,,53,
1986-01-11,54,Dead Or Alive,My Heart Goes Bang,,54,
1986-01-11,55,Freddie Jackson,He'll Never Love You (Like I Do),,55,
1986-01-18,1,Stevie Wonder,Go Home (Remix),1,1,7
1986-01-18,2,Jocelyn Brown,Love's Gonna Get You,2,2,9
1986-01-18,3,Grace Jones,Slave To The Rhythm (LP Cuts),3,3,9
1986-01-18,4,Jennifer Holliday,No Frills Love (Remix),4,4,7
1986-01-18,5,Ready For The World,Digital Display (Remix),8,5,6
1986-01-18,6,Lisa Lisa And Cult Jam With Full Force,Can You Feel The Beat,7,6,9
1986-01-18,7,Various Artists,Krush Groove (LP Cuts),6,6,8
1986-01-18,8,Third World,One More Time (Remix),9,8,7
1986-01-18,9,Five Star,Let Me Be The One (Remix),10,9,9
1986-01-18,10,Eurythmics & Aretha Franklin,Sisters Are Doin' It For Themselves,12,10,7
1986-01-18,11,Alisha,Baby Talk,5,1,13
1986-01-18,12,Colonel Abrams,Colonel Abrams (LP Cuts),23,12,4
1986-01-18,13,Reggie,On The Park/Into The Groove,19,13,6
1986-01-18,14,Stephanie Mills,Stand Back,22,14,4
1986-01-18,15,Expose,Exposed To Love,20,15,7
1986-01-18,16,Magazine 60,Don Quichotte,16,16,8
1986-01-18,17,Chip E. Inc. Featuring K. Joy,Like This,17,17,7
1986-01-18,18,Fine Young Cannibals,Johnny Come Home/Blue,28,18,4
1986-01-18,19,Bronski Beat,Hundreds And Thousands (EP),18,18,8
1986-01-18,20,Blancmange,Lose Your Love/Ave Maria,34,20,4
1986-01-18,21,Sheena Easton,Do It For Love,25,21,6
1986-01-18,22,Siouxsie & The Banshees,Cities In Dust,31,22,5
1986-01-18,23,a-ha,The Sun Always Shines On T.V. (Remix),46,23,2
1986-01-18,24,James Brown,Living In America,43,24,2
1986-01-18,25,Book Of Love,I Touch Roses,13,8,11
1986-01-18,26,Baltimora,Tarzan Boy,11,6,10
1986-01-18,27,C-Bank,Good To The Last Drop,42,27,4
1986-01-18,28,Simple Minds,Alive & Kicking,33,28,5
1986-01-18,29,"Evelyn ""Champagne"" King",Your Personal Touch,14,5,11
1986-01-18,30,The Weather Girls,No One Can Love You More Than Me,30,30,5
1986-01-18,31,Total Contrast,Takes A Little Time,15,1,13
1986-01-18,32,Kurtis Blow,If I Ruled The World,26,25,8
1986-01-18,33,Subject,"The Magic, The Moment",27,27,7
1986-01-18,34,Tricky Tee,Johnny The Fox,37,34,6
1986-01-18,35,The Jets,Curiosity,29,21,8
1986-01-18,36,Rochelle,My Magic Man,21,17,9
1986-01-18,37,Teen Rock,Set Me Free,35,31,5
1986-01-18,38,Black Ivory,I've Got My Eye On You,39,38,4
1986-01-18,39,INXS,Listen Like Thieves (LP Cuts),36,34,5
1986-01-18,40,New Order,Sub-Culture (Remix),38,35,6
1986-01-18,41,Jimi Tunnell,All Or Nothin',,41,1
1986-01-18,42,Dead Or Alive,My Heart Goes Bang,54,42,1
1986-01-18,43,Natalie Cole,Secrets,48,43,4
1986-01-18,44,Boys Don't Cry,I Wanna Be A Cowboy,45,44,4
1986-01-18,45,Phyllis Nelson,I Like You,24,1,13
1986-01-18,46,Evelyn Thomas,Reflections/Sorry Wrong Number,49,46,2
1986-01-18,47,ZZ Top,Sleeping Bag (Remix),47,47,2
1986-01-18,48,Mark Shreeve,Legion,,48,1
1986-01-18,49,Arcadia,Election Day,32,29,7
1986-01-18,50,The Cult,She Sells Sanctuary,,50,1
1986-01-18,51,Propaganda,P-Machinery,,51,
1986-01-18,52,Falco,Rock Me Amadeus,,52,
1986-01-18,53,Whitney Houston,How Will I Know (Remix),,53,
1986-01-18,55,Princess,After The Love Has Gone,,55,
1986-01-18,56,The Cure,Close To Me (Remix),,56,
1986-01-18,58,Angie St. Phillips,Light Up My Heart,,58,
1986-01-18,59,Roy Ayers,Hot (Remix),,59,
1986-01-18,60,ABC,How To Be A Zillionaire (Remix)/Tower Of London,,60,
1986-01-25,1,Jocelyn Brown,Love's Gonna Get You,2,1,10
1986-01-25,2,Grace Jones,Slave To The Rhythm (LP Cuts),3,2,10
1986-01-25,3,Stevie Wonder,Go Home (Remix),1,1,8
1986-01-25,4,Jennifer Holliday,No Frills Love (Remix),4,4,8
1986-01-25,5,Ready For The World,Digital Display (Remix),5,5,7
1986-01-25,6,Colonel Abrams,Colonel Abrams (LP Cuts),12,6,5
1986-01-25,7,Lisa Lisa And Cult Jam With Full Force,Can You Feel The Beat,6,6,10
1986-01-25,8,Reggie,On The Park/Into The Groove,13,8,7
1986-01-25,9,Stephanie Mills,Stand Back,14,9,5
1986-01-25,10,Five Star,Let Me Be The One (Remix),9,9,10
1986-01-25,11,Third World,One More Time (Remix),8,8,8
1986-01-25,12,Expose,Exposed To Love,15,12,8
1986-01-25,13,James Brown,Living In America,24,13,3
1986-01-25,14,a-ha,The Sun Always Shines On T.V. (Remix),23,14,3
1986-01-25,15,Chip E. Inc. Featuring K. Joy,Like This,17,15,8
1986-01-25,16,Eurythmics & Aretha Franklin,Sisters Are Doin' It For Themselves,10,10,8
1986-01-25,17,Fine Young Cannibals,Johnny Come Home/Blue,18,17,5
1986-01-25,18,Various Artists,Krush Groove (LP Cuts),7,6,9
1986-01-25,19,Blancmange,Lose Your Love/Ave Maria,20,19,5
1986-01-25,20,C-Bank,Good To The Last Drop,27,20,5
1986-01-25,21,Siouxsie & The Banshees,Cities In Dust,22,21,6
1986-01-25,22,Magazine 60,Don Quichotte,16,16,9
1986-01-25,23,Dead Or Alive,My Heart Goes Bang,42,23,2
1986-01-25,24,Evelyn Thomas,Reflections/Sorry Wrong Number,46,24,3
1986-01-25,25,Simple Minds,Alive & Kicking,28,25,6
1986-01-25,26,The Weather Girls,No One Can Love You More Than Me,30,26,6
1986-01-25,27,Alisha,Baby Talk,11,1,14
1986-01-25,28,Black Ivory,I've Got My Eye On You,38,28,5
1986-01-25,29,Propaganda,P-Machinery,51,29,1
1986-01-25,30,Whitney Houston,How Will I Know (Remix),53,30,1
1986-01-25,31,Tricky Tee,Johnny The Fox,34,31,7
1986-01-25,32,ABC,How To Be A Zillionaire (Remix)/Tower Of London,60,32,1
1986-01-25,33,Jimi Tunnell,All Or Nothin',41,33,2
1986-01-25,34,Big Audio,The Bottom Line/Bad,,34,1
1986-01-25,35,Subject,"The Magic, The Moment",33,27,8
1986-01-25,36,Natalie Cole,Secrets,43,36,5
1986-01-25,37,The Cult,She Sells Sanctuary,50,37,2
1986-01-25,38,Baltimora,Tarzan Boy,26,6,11
1986-01-25,39,Kurtis Blow,If I Ruled The World,32,25,9
1986-01-25,40,Warp 9,Skips A Beat,,40,1
1986-01-25,41,ZZ Top,Sleeping Bag (Remix),47,41,3
1986-01-25,42,Mark Shreeve,Legion,48,42,2
1986-01-25,43,INXS,What You Need,,43,1
1986-01-25,44,The Art Of Noise,Legs,,44,1
1986-01-25,45,Freddie Jackson,He'll Never Love You (Like I Do),,45,1
1986-01-25,46,Bronski Beat,Hundreds And Thousands (EP),19,18,9
1986-01-25,47,Rochelle,My Magic Man,36,17,10
1986-01-25,48,The Jets,Curiosity,35,21,9
1986-01-25,49,Fox The Fox,Precious Little Diamond,,49,1
1986-01-25,50,Falco,Rock Me Amadeus,52,50,1
1986-01-25,51,Tramaine,In The Morning Time,,51,
1986-01-25,52,Wham!,I'm Your Man,,52,
1986-01-25,53,Diana Ross,Chain Reaction (Remix),,53,
1986-01-25,54,Billy Ocean,"When The Going Gets Tough, The Tough Get Going",,54,
1986-01-25,55,Val Young,If You Should Ever Be Lonely (Remix),,55,
1986-01-25,56,Quest For Life,Baby Don't Stop Me,,56,
1986-01-25,57,Simply Red,Come To My Aid,,57,
1986-02-01,1,Grace Jones,Slave To The Rhythm (LP Cuts),2,1,11
1986-02-01,2,Jennifer Holliday,No Frills Love (Remix),4,2,9
1986-02-01,3,Jocelyn Brown,Love's Gonna Get You,1,1,11
1986-02-01,4,Ready For The World,Digital Display (Remix),5,4,8
1986-02-01,5,Colonel Abrams,Colonel Abrams (LP Cuts),6,5,6
1986-02-01,6,James Brown,Living In America,13,6,4
1986-02-01,7,Stephanie Mills,Stand Back,9,7,6
1986-02-01,8,Stevie Wonder,Go Home (Remix),3,1,9
1986-02-01,9,a-ha,The Sun Always Shines On T.V. (Remix),14,9,4
1986-02-01,10,Fine Young Cannibals,Johnny Come Home/Blue,17,10,6
1986-02-01,11,Reggie,On The Park/Into The Groove,8,8,8
1986-02-01,12,Expose,Exposed To Love,12,12,9
1986-02-01,13,Blancmange,Lose Your Love/Ave Maria,19,13,6
1986-02-01,14,Lisa Lisa And Cult Jam With Full Force,Can You Feel The Beat,7,6,11
1986-02-01,15,Chip E. Inc. Featuring K. Joy,Like This,15,15,9
1986-02-01,16,C-Bank,Good To The Last Drop,20,16,6
1986-02-01,17,Siouxsie & The Banshees,Cities In Dust,21,17,7
1986-02-01,18,Five Star,Let Me Be The One (Remix),10,9,11
1986-02-01,19,Whitney Houston,How Will I Know (Remix),30,19,2
1986-02-01,20,Third World,One More Time (Remix),11,8,9
1986-02-01,21,Dead Or Alive,My Heart Goes Bang,23,21,3
1986-02-01,22,ABC,How To Be A Zillionaire (Remix)/Tower Of London,32,22,2
1986-02-01,23,Evelyn Thomas,Reflections/Sorry Wrong Number,24,23,4
1986-02-01,24,Propaganda,P-Machinery,29,24,2
1986-02-01,25,Warp 9,Skips A Beat,40,25,2
1986-02-01,26,Black Ivory,I've Got My Eye On You,28,26,6
1986-02-01,27,Val Young,If You Should Ever Be Lonely (Remix),55,27,1
1986-02-01,28,Diana Ross,Chain Reaction (Remix),53,28,1
1986-02-01,29,Jimi Tunnell,All Or Nothin',33,29,3
1986-02-01,30,The Weather Girls,No One Can Love You More Than Me,26,26,7
1986-02-01,31,Magazine 60,Don Quichotte,22,16,10
1986-02-01,32,Tramaine,In The Morning Time,51,32,1
1986-02-01,33,Big Audio,The Bottom Line/Bad,34,33,2
1986-02-01,34,Eurythmics & Aretha Franklin,Sisters Are Doin' It For Themselves,16,10,9
1986-02-01,35,Freddie Jackson,He'll Never Love You (Like I Do),45,35,2
1986-02-01,36,The Cult,She Sells Sanctuary,37,36,3
1986-02-01,37,INXS,What You Need,43,37,2
1986-02-01,38,Fox The Fox,Precious Little Diamond,49,38,2
1986-02-01,39,Roy Ayers,Hot (Remix),,39,1
1986-02-01,40,The Art Of Noise,Legs,44,40,2
1986-02-01,41,Tricky Tee,Johnny The Fox,31,31,8
1986-02-01,42,Mark Shreeve,Legion,42,42,3
1986-02-01,43,Various Artists,Krush Groove (LP Cuts),18,6,10
1986-02-01,44,Billy Ocean,"When The Going Gets Tough, The Tough Get Going",54,44,1
1986-02-01,45,The Cure,Close To Me (Remix),,45,1
1986-02-01,46,Alexis,Don't Give It Away,,46,1
1986-02-01,47,Simple Minds,Alive & Kicking,25,25,7
1986-02-01,48,Falco,Rock Me Amadeus,50,48,2
1986-02-01,49,Alisha,Baby Talk,27,1,15
1986-02-01,50,Wham!,I'm Your Man,52,50,1
1986-02-01,51,Mystery Assignment,Cloud Nine,,51,
1986-02-01,52,Level 42,Something About You (Remix),,52,
1986-02-01,54,Pamala Stanley & Paul Parker,Stranger/Running Around In Circles,,54,
1986-02-01,55,Shady,Get Right Next To You,,55,
1986-02-01,56,Cherrelle With Alexander O'Neal,Saturday Love (Remix),,56,
1986-02-08,1,Jennifer Holliday,No Frills Love (Remix),2,1,10
1986-02-08,2,Colonel Abrams,Colonel Abrams (LP Cuts),5,2,7
1986-02-08,3,Ready For The World,Digital Display (Remix),4,3,9
1986-02-08,4,Grace Jones,Slave To The Rhythm (LP Cuts),1,1,12
1986-02-08,5,James Brown,Living In America,6,5,5
1986-02-08,6,a-ha,The Sun Always Shines On T.V. (Remix),9,6,5
1986-02-08,7,Val Young,If You Should Ever Be Lonely (Remix),27,7,2
1986-02-08,8,Stephanie Mills,Stand Back,7,7,7
1986-02-08,9,Fine Young Cannibals,Johnny Come Home/Blue,10,9,7
1986-02-08,10,Blancmange,Lose Your Love/Ave Maria,13,10,7
1986-02-08,11,Whitney Houston,How Will I Know (Remix),19,11,3
1986-02-08,12,ABC,How To Be A Zillionaire (Remix)/Tower Of London,22,12,3
1986-02-08,13,Jocelyn Brown,Love's Gonna Get You,3,1,12
1986-02-08,14,C-Bank,Good To The Last Drop,16,14,7
1986-02-08,15,Expose,Exposed To Love,12,12,10
1986-02-08,16,Dead Or Alive,My Heart Goes Bang,21,16,4
1986-02-08,17,Siouxsie & The Banshees,Cities In Dust,17,17,8
1986-02-08,18,Warp 9,Skips A Beat,25,18,3
1986-02-08,19,Propaganda,P-Machinery,24,19,3
1986-02-08,20,Chip E. Inc. Featuring K. Joy,Like This,15,15,10
1986-02-08,21,Evelyn Thomas,Reflections/Sorry Wrong Number,23,21,5
1986-02-08,22,Black Ivory,I've Got My Eye On You,26,22,7
1986-02-08,23,Diana Ross,Chain Reaction (Remix),28,23,2
1986-02-08,24,Fox The Fox,Precious Little Diamond,38,24,3
1986-02-08,25,Roy Ayers,Hot (Remix),39,25,2
1986-02-08,26,Jimi Tunnell,All Or Nothin',29,26,4
1986-02-08,27,Lisa Lisa And Cult Jam With Full Force,Can You Feel The Beat,14,6,12
1986-02-08,28,Tramaine,In The Morning Time,32,28,2
1986-02-08,29,INXS,What You Need,37,29,3
1986-02-08,30,Five Star,Let Me Be The One (Remix),18,9,12
1986-02-08,31,Freddie Jackson,He'll Never Love You (Like I Do),35,31,3
1986-02-08,32,Simply Red,Come To My Aid,,32,1
1986-02-08,33,Big Audio,The Bottom Line/Bad,33,33,3
1986-02-08,34,Reggie,On The Park/Into The Groove,11,8,9
1986-02-08,35,The Art Of Noise,Legs,40,35,3
1986-02-08,36,The Cult,She Sells Sanctuary,36,36,4
1986-02-08,37,Stevie Wonder,Go Home (Remix),8,1,10
1986-02-08,38,Third World,One More Time (Remix),20,8,10
1986-02-08,39,The Cure,Close To Me (Remix),45,39,2
1986-02-08,40,Billy Ocean,"When The Going Gets Tough, The Tough Get Going",44,40,2
1986-02-08,41,Alexis,Don't Give It Away,46,41,2
1986-02-08,42,The Flirts,New Toy,,42,1
1986-02-08,43,Mystery Assignment,Cloud Nine,51,43,1
1986-02-08,44,Falco,Rock Me Amadeus,48,44,3
1986-02-08,45,Magazine 60,Don Quichotte,31,16,11
1986-02-08,46,Quest For Life,Baby Don't Stop Me,,46,1
1986-02-08,47,Wham!,I'm Your Man,50,47,2
1986-02-08,48,Princess,After The Love Has Gone,,48,1
1986-02-08,49,The Weather Girls,No One Can Love You More Than Me,30,26,8
1986-02-08,50,Angie St. Phillips,Light Up My Heart,,50,1
1986-02-08,51,Janet Jackson,What Have You Done For Me Lately,,51,
1986-02-08,52,Mantronix,The Album (LP Cuts),,52,
1986-02-08,53,Erasure,Who Needs Love Like That/Heavenly Action,,53,
1986-02-08,54,Nicole,Don't You Want My Love,,54,
1986-02-08,55,Joyce Sims,(You Are My) All And All,,55,
1986-02-08,56,Sam Harris,I'd Do It All Again (Remix),,56,
1986-02-15,1,Colonel Abrams,Colonel Abrams (LP Cuts),2,1,8
1986-02-15,2,Jennifer Holliday,No Frills Love (Remix),1,1,11
1986-02-15,3,James Brown,Living In America,5,3,6
1986-02-15,4,Val Young,If You Should Ever Be Lonely (Remix),7,4,3
1986-02-15,5,Whitney Houston,How Will I Know (Remix),11,5,4
1986-02-15,6,Blancmange,Lose Your Love/Ave Maria,10,6,8
1986-02-15,7,a-ha,The Sun Always Shines On T.V. (Remix),6,6,6
1986-02-15,8,Ready For The World,Digital Display (Remix),3,3,10
1986-02-15,9,ABC,How To Be A Zillionaire (Remix)/Tower Of London,12,9,4
1986-02-15,10,Fine Young Cannibals,Johnny Come Home/Blue,9,9,8
1986-02-15,11,Propaganda,P-Machinery,19,11,4
1986-02-15,12,Diana Ross,Chain Reaction (Remix),23,12,3
1986-02-15,13,Warp 9,Skips A Beat,18,13,4
1986-02-15,14,C-Bank,Good To The Last Drop,14,14,8
1986-02-15,15,Dead Or Alive,My Heart Goes Bang,16,15,5
1986-02-15,16,Grace Jones,Slave To The Rhythm (LP Cuts),4,1,13
1986-02-15,17,Siouxsie & The Banshees,Cities In Dust,17,17,9
1986-02-15,18,Evelyn Thomas,Reflections/Sorry Wrong Number,21,18,6
1986-02-15,19,Black Ivory,I've Got My Eye On You,22,19,8
1986-02-15,20,Roy Ayers,Hot (Remix),25,20,3
1986-02-15,21,The Flirts,New Toy,42,21,2
1986-02-15,22,Tramaine,In The Morning Time,28,22,3
1986-02-15,23,Fox The Fox,Precious Little Diamond,24,23,4
1986-02-15,24,Simply Red,Come To My Aid,32,24,2
1986-02-15,25,Stephanie Mills,Stand Back,8,7,8
1986-02-15,26,Freddie Jackson,He'll Never Love You (Like I Do),31,26,4
1986-02-15,27,INXS,What You Need,29,27,4
1986-02-15,28,Expose,Exposed To Love,15,12,11
1986-02-15,29,Jimi Tunnell,All Or Nothin',26,26,5
1986-02-15,30,The Art Of Noise,Legs,35,30,4
1986-02-15,31,Billy Ocean,"When The Going Gets Tough, The Tough Get Going",40,31,3
1986-02-15,32,Jocelyn Brown,Love's Gonna Get You,13,1,13
1986-02-15,33,Mystery Assignment,Cloud Nine,43,33,2
1986-02-15,34,Nu Shooz,I Can't Wait,,34,1
1986-02-15,35,The Cure,Close To Me (Remix),39,35,3
1986-02-15,36,Big Audio,The Bottom Line/Bad,33,33,4
1986-02-15,37,Janet Jackson,What Have You Done For Me Lately,51,37,1
1986-02-15,38,Falco,Rock Me Amadeus,44,38,4
1986-02-15,39,Quest For Life,Baby Don't Stop Me,46,39,2
1986-02-15,40,Nicole,Don't You Want My Love,54,40,1
1986-02-15,41,Alexis,Don't Give It Away,41,41,3
1986-02-15,42,Level 42,Something About You (Remix),,42,1
1986-02-15,43,The Cult,She Sells Sanctuary,36,36,5
1986-02-15,44,Chip E. Inc. Featuring K. Joy,Like This,20,15,11
1986-02-15,45,Shady,Get Right Next To You,,45,1
1986-02-15,46,Total Contrast,The River/Sunshine,,46,1
1986-02-15,47,Wham!,I'm Your Man,47,47,3
1986-02-15,48,Princess,After The Love Has Gone,48,48,2
1986-02-15,49,Erasure,Who Needs Love Like That/Heavenly Action,53,49,1
1986-02-15,50,Lisa Lisa And Cult Jam With Full Force,Can You Feel The Beat,27,6,13
1986-02-15,51,Jermaine Stewart,We Don't Have To Take Our Clothes Off (Remix),,51,
1986-02-15,52,Whistle,(Nothing Serious) Just Buggin',,52,
1986-02-15,53,New Edition,A Little Bit Of Love (Is All It Takes),,53,
1986-02-15,54,Russ Brown,Gotta Find A Way,,54,
1986-02-15,55,QuESt,Mind Games,,55,
1986-02-22,1,Colonel Abrams,Colonel Abrams (LP Cuts),1,1,9
1986-02-22,2,Val Young,If You Should Ever Be Lonely (Remix),4,2,4
1986-02-22,3,Whitney Houston,How Will I Know (Remix),5,3,5
1986-02-22,4,James Brown,Living In America,3,3,7
1986-02-22,5,Blancmange,Lose Your Love/Ave Maria,6,5,9
1986-02-22,6,ABC,How To Be A Zillionaire (Remix)/Tower Of London,9,6,5
1986-02-22,7,a-ha,The Sun Always Shines On T.V. (Remix),7,6,7
1986-02-22,8,Diana Ross,Chain Reaction (Remix),12,8,4
1986-02-22,9,Jennifer Holliday,No Frills Love (Remix),2,1,12
1986-02-22,10,Propaganda,P-Machinery,11,10,5
1986-02-22,11,The Flirts,New Toy,21,11,3
1986-02-22,12,Warp 9,Skips A Beat,13,12,5
1986-02-22,13,Fine Young Cannibals,Johnny Come Home/Blue,10,9,9
1986-02-22,14,Roy Ayers,Hot (Remix),20,14,4
1986-02-22,15,C-Bank,Good To The Last Drop,14,14,9
1986-02-22,16,Simply Red,Come To My Aid,24,16,3
1986-02-22,17,Nu Shooz,I Can't Wait,34,17,2
1986-02-22,18,Black Ivory,I've Got My Eye On You,19,18,9
1986-02-22,19,Siouxsie & The Banshees,Cities In Dust,17,17,10
1986-02-22,20,Fox The Fox,Precious Little Diamond,23,20,5
1986-02-22,21,Tramaine,In The Morning Time,22,21,4
1986-02-22,22,Freddie Jackson,He'll Never Love You (Like I Do),26,22,5
1986-02-22,23,Dead Or Alive,My Heart Goes Bang,15,15,6
1986-02-22,24,Ready For The World,Digital Display (Remix),8,3,11
1986-02-22,25,Evelyn Thomas,Reflections/Sorry Wrong Number,18,18,7
1986-02-22,26,INXS,What You Need,27,26,5
1986-02-22,27,Janet Jackson,What Have You Done For Me Lately,37,27,2
1986-02-22,28,Total Contrast,The River/Sunshine,46,28,2
1986-02-22,29,The Art Of Noise,Legs,30,29,5
1986-02-22,30,Mystery Assignment,Cloud Nine,33,30,3
1986-02-22,31,Nicole,Don't You Want My Love,40,31,2
1986-02-22,32,Falco,Rock Me Amadeus,38,32,5
1986-02-22,33,Erasure,Who Needs Love Like That/Heavenly Action,49,33,2
