date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1988-01-23,33,Mel & Kim,I'm The One Who Really Loves You,44,33,2
1988-01-23,34,Terry Billy,Don't Lock Me Out,45,34,2
1988-01-23,35,Chena,E.S.P.,32,28,7
1988-01-23,36,Company B,Perfect Lover,47,36,2
1988-01-23,37,Alisha,Let Your Heart Make Up Your Mind,43,37,2
1988-01-23,38,Claudja Barry,Hot To The Touch,40,38,2
1988-01-23,39,Lisa Mitchell,Rescue Me,,39,1
1988-01-23,40,Patrice Rushen,Come Back To Me,37,37,6
1988-01-23,41,Taravhonty,Join Hands,,41,1
1988-01-23,42,Keith Sweat,I Want Her,50,42,3
1988-01-23,43,The Alarm,Rain In The Summertime (Remix),34,27,7
1988-01-23,44,Tina B.,Miracles Explode,51,44,1
1988-01-23,45,TKA,Tears May Fall,,45,1
1988-01-23,46,Eric B. & Rakim,Move The Crowd/Paid In Full (Remix),52,46,1
1988-01-23,47,Bananarama,I Can't Help It(Remix)/Mr.Sleaze,22,7,11
1988-01-23,48,Well Red,Get Lucky,,48,2
1988-01-23,49,Salt-N-Pepa,Chick On The Side/I Am Down,,49,1
1988-01-23,50,Public Image Ltd.,Seattle/The Body,35,30,7
1988-01-23,51,Promise Circle,Easy To Touch,,51,
1988-01-23,52,Sinead O'Connor,Mandinka (Remix),,52,
1988-01-23,54,Kechia Jenkins,I Need Somebody,,54,
1988-01-30,1,Michael Jackson,The Way You Make Me Feel (Remix),3,1,8
1988-01-30,2,Pet Shop Boys & Dusty Springfield,What Have I Done To Deserve This?,1,1,9
1988-01-30,3,The Communards,Never Can Say Goodbye,5,3,8
1988-01-30,4,Madonna,You Can Dance (LP Cuts),6,4,7
1988-01-30,5,Jody Watley,Some Kind Of Lover (Remix),8,5,4
1988-01-30,6,Gladys Knight And The Pips,Love Overboard (Remix),4,4,10
1988-01-30,7,Rick Astley,Never Gonna Give You Up,2,1,10
1988-01-30,8,Prince,I Could Never.../Hot Thing,9,8,6
1988-01-30,9,INXS,Need You Tonight,7,7,11
1988-01-30,10,Stevie Wonder,Characters (LP Cuts),13,10,6
1988-01-30,11,Blue Mercedes,I Want To Be Your Property,23,11,3
1988-01-30,12,Swing Out Sister,Twilight World (Remix),14,12,7
1988-01-30,13,Buster Poindexter & His Banshees Of Blue,Hot Hot Hot,11,11,10
1988-01-30,14,Age Of Chance,Don't Get Mad...Get Even!,17,14,6
1988-01-30,15,Boy George,"Live My Life (From The Film ""Hiding Out"")",20,15,8
1988-01-30,16,Eurythmics,I Need A Man/Beethoven,30,16,3
1988-01-30,17,George Michael,Faith,24,17,4
1988-01-30,18,Ex-Sample,And So It Goes,21,18,7
1988-01-30,19,Ava Cherry,Keep Me Satisfied,18,18,6
1988-01-30,20,Jellybean,Just A Mirage (Remix),32,20,3
1988-01-30,21,Nancy Martinez,Can't Wait,26,21,4
1988-01-30,22,Castle Beat,"Today, Tonight, Forever",25,22,6
1988-01-30,23,The Cookie Crew,Females (Get On Up),16,16,9
1988-01-30,24,Mel & Kim,I'm The One Who Really Loves You,33,24,3
1988-01-30,25,Taste-T-Lips,Hypnotize (Remix),28,25,7
1988-01-30,26,Les Rita Mitsouko,Andy (Remix),12,11,10
1988-01-30,27,Terry Billy,Don't Lock Me Out,34,27,3
1988-01-30,28,Company B,Perfect Lover,36,28,3
1988-01-30,29,Lisa Mitchell,Rescue Me,39,29,2
1988-01-30,30,Supertramp,I'm Beggin' You (Remix),10,1,11
1988-01-30,31,Alisha,Let Your Heart Make Up Your Mind,37,31,3
1988-01-30,32,Judy Torres,Come Into My Arms,19,19,9
1988-01-30,33,Raquel Welch,This Girl's Back In Town,29,29,6
1988-01-30,34,M/A/R/R/S,Pump Up The Volume,15,1,17
1988-01-30,35,Claudja Barry,Hot To The Touch,38,35,3
1988-01-30,36,Tina B.,Miracles Explode,44,36,2
1988-01-30,37,Taravhonty,Join Hands,41,37,2
1988-01-30,38,TKA,Tears May Fall,45,38,2
1988-01-30,39,Eric B. & Rakim,Move The Crowd/Paid In Full (Remix),46,39,2
1988-01-30,40,Keith Sweat,I Want Her,42,40,4
1988-01-30,41,Promise Circle,Easy To Touch,51,41,1
1988-01-30,42,Sinead O'Connor,Mandinka (Remix),52,42,1
1988-01-30,43,Meli'sa Morgan,If You Can Do It; I Can Too!!,,43,1
1988-01-30,44,Well Red,Get Lucky,48,44,3
1988-01-30,45,Fire On Blonde,Bounce Back,,45,1
1988-01-30,46,Whitney Houston,So Emotional (Remix),22,1,12
1988-01-30,47,Elisa Fiorillo,How Can I Forget You (Remix),,47,1
1988-01-30,48,Terence Trent D'Arby,Wishing Well (Remix),,48,1
1988-01-30,49,Total Contrast,Kiss,27,26,6
1988-01-30,50,Ashley Paul,When Boys Cry,,50,1
1988-01-30,51,Shanice Wilson,No 1/2 Steppin',,51,
1988-01-30,52,The Temptations,Look What You Started (Remix),,52,
1988-01-30,53,Atlantic Starr,Let The Sun In (Remix),,53,
1988-01-30,54,Ken Heaven,The Calling (Remix),,54,
1988-02-06,1,Madonna,You Can Dance (LP Cuts),4,1,8
1988-02-06,2,The Communards,Never Can Say Goodbye,3,2,9
1988-02-06,3,Jody Watley,Some Kind Of Lover (Remix),5,3,5
1988-02-06,4,Michael Jackson,The Way You Make Me Feel (Remix),1,1,9
1988-02-06,5,Blue Mercedes,I Want To Be Your Property,11,5,4
1988-02-06,6,Stevie Wonder,Characters (LP Cuts),10,6,7
1988-02-06,7,Prince,I Could Never.../Hot Thing,8,7,7
1988-02-06,8,Pet Shop Boys & Dusty Springfield,What Have I Done To Deserve This?,2,1,10
1988-02-06,9,Swing Out Sister,Twilight World (Remix),12,9,8
1988-02-06,10,Age Of Chance,Don't Get Mad...Get Even!,14,10,7
1988-02-06,11,Eurythmics,I Need A Man/Beethoven,16,11,4
1988-02-06,12,Gladys Knight And The Pips,Love Overboard (Remix),6,4,11
1988-02-06,13,Jellybean,Just A Mirage (Remix),20,13,4
1988-02-06,14,Boy George,"Live My Life (From The Film ""Hiding Out"")",15,14,9
1988-02-06,15,Mel & Kim,I'm The One Who Really Loves You,24,15,4
1988-02-06,16,Taste-T-Lips,Hypnotize (Remix),25,16,8
1988-02-06,17,Nancy Martinez,Can't Wait,21,17,5
1988-02-06,18,Ex-Sample,And So It Goes,18,18,8
1988-02-06,19,Rick Astley,Never Gonna Give You Up,7,1,11
1988-02-06,20,Terry Billy,Don't Lock Me Out,27,20,4
1988-02-06,21,Company B,Perfect Lover,28,21,4
1988-02-06,22,INXS,Need You Tonight,9,7,12
1988-02-06,23,Lisa Mitchell,Rescue Me,29,23,3
1988-02-06,24,Castle Beat,"Today, Tonight, Forever",22,22,7
1988-02-06,25,Tina B.,Miracles Explode,36,25,3
1988-02-06,26,Promise Circle,Easy To Touch,41,26,2
1988-02-06,27,Claudja Barry,Hot To The Touch,35,27,4
1988-02-06,28,Alisha,Let Your Heart Make Up Your Mind,31,28,4
1988-02-06,29,George Michael,Faith,17,17,5
1988-02-06,30,TKA,Tears May Fall,38,30,3
1988-02-06,31,Taravhonty,Join Hands,37,31,3
1988-02-06,32,Eric B. & Rakim,Move The Crowd/Paid In Full (Remix),39,32,3
1988-02-06,33,Sinead O'Connor,Mandinka (Remix),42,33,2
1988-02-06,34,Ava Cherry,Keep Me Satisfied,19,18,7
1988-02-06,35,Meli'sa Morgan,If You Can Do It; I Can Too!!,43,35,2
1988-02-06,36,Terence Trent D'Arby,Wishing Well (Remix),48,36,2
1988-02-06,37,Buster Poindexter & His Banshees Of Blue,Hot Hot Hot,13,11,11
1988-02-06,38,Shanice Wilson,No 1/2 Steppin',51,38,1
1988-02-06,39,Keith Sweat,I Want Her,40,39,5
1988-02-06,40,Kechia Jenkins,I Need Somebody,,40,1
1988-02-06,41,Fire On Blonde,Bounce Back,45,41,2
1988-02-06,42,Flesh For Lulu,Postcards From Paradise,,42,1
1988-02-06,43,Les Rita Mitsouko,Andy (Remix),26,11,11
1988-02-06,44,Ashley Paul,When Boys Cry,50,44,2
1988-02-06,45,The Temptations,Look What You Started (Remix),52,45,1
1988-02-06,46,Judy Torres,Come Into My Arms,32,19,10
1988-02-06,47,M/A/R/R/S,Pump Up The Volume,34,1,18
1988-02-06,48,Elisa Fiorillo,How Can I Forget You (Remix),47,47,2
1988-02-06,49,Well Red,Get Lucky,44,44,4
1988-02-06,50,Salt-N-Pepa,Chick On The Side/I Am Down,,49,2
1988-02-06,51,ABC,King Without A Crown,,51,
1988-02-06,52,Angela Winbush,Run To Me (Remix),,52,
1988-02-06,54,Lady D,Imagination,,54,
1988-02-06,55,Morris Day,Fishnet,,55,
1988-02-06,56,Royal House,Party People,,56,
1988-02-13,1,Jody Watley,Some Kind Of Lover (Remix),3,1,6
1988-02-13,2,The Communards,Never Can Say Goodbye,2,2,10
1988-02-13,3,Blue Mercedes,I Want To Be Your Property,5,3,5
1988-02-13,4,Madonna,You Can Dance (LP Cuts),1,1,9
1988-02-13,5,Stevie Wonder,Characters (LP Cuts),6,5,8
1988-02-13,6,Prince,I Could Never.../Hot Thing,7,6,8
1988-02-13,7,Eurythmics,I Need A Man/Beethoven,11,7,5
1988-02-13,8,Michael Jackson,The Way You Make Me Feel (Remix),4,1,10
1988-02-13,9,Swing Out Sister,Twilight World (Remix),9,9,9
1988-02-13,10,Age Of Chance,Don't Get Mad...Get Even!,10,10,8
1988-02-13,11,Jellybean,Just A Mirage (Remix),13,11,5
1988-02-13,12,Mel & Kim,I'm The One Who Really Loves You,15,12,5
1988-02-13,13,Company B,Perfect Lover,21,13,5
1988-02-13,14,Lisa Mitchell,Rescue Me,23,14,4
1988-02-13,15,Terry Billy,Don't Lock Me Out,20,15,5
1988-02-13,16,Taste-T-Lips,Hypnotize (Remix),16,16,9
1988-02-13,17,Boy George,"Live My Life (From The Film ""Hiding Out"")",14,14,10
1988-02-13,18,Nancy Martinez,Can't Wait,17,17,6
1988-02-13,19,Tina B.,Miracles Explode,25,19,4
1988-02-13,20,Eric B. & Rakim,Move The Crowd/Paid In Full (Remix),32,20,4
1988-02-13,21,Pet Shop Boys & Dusty Springfield,What Have I Done To Deserve This?,8,1,11
1988-02-13,22,TKA,Tears May Fall,30,22,4
1988-02-13,23,Alisha,Let Your Heart Make Up Your Mind,28,23,5
1988-02-13,24,Promise Circle,Easy To Touch,26,24,3
1988-02-13,25,Claudja Barry,Hot To The Touch,27,25,5
1988-02-13,26,Ex-Sample,And So It Goes,18,18,9
1988-02-13,27,Sinead O'Connor,Mandinka (Remix),33,27,3
1988-02-13,28,Gladys Knight And The Pips,Love Overboard (Remix),12,4,12
1988-02-13,29,Terence Trent D'Arby,Wishing Well (Remix),36,29,3
1988-02-13,30,Shanice Wilson,No 1/2 Steppin',38,30,2
1988-02-13,31,Meli'sa Morgan,If You Can Do It; I Can Too!!,35,31,3
1988-02-13,32,Kechia Jenkins,I Need Somebody,40,32,2
1988-02-13,33,Taravhonty,Join Hands,31,31,4
1988-02-13,34,Fire On Blonde,Bounce Back,41,34,3
1988-02-13,35,Castle Beat,"Today, Tonight, Forever",24,22,8
1988-02-13,36,The Temptations,Look What You Started (Remix),45,36,2
1988-02-13,37,"Earth, Wind & Fire",Thinking Of You (Remix),,37,1
1988-02-13,38,Keith Sweat,I Want Her,39,38,6
1988-02-13,39,INXS,Need You Tonight,22,7,13
1988-02-13,40,ABC,King Without A Crown,51,40,1
1988-02-13,41,Flesh For Lulu,Postcards From Paradise,42,41,2
1988-02-13,42,Ashley Paul,When Boys Cry,44,42,3
1988-02-13,43,Eria Fachin,Savin' Myself,,43,1
1988-02-13,44,Rick Astley,Never Gonna Give You Up,19,1,12
1988-02-13,45,Angela Winbush,Run To Me (Remix),52,45,1
1988-02-13,46,Jesse's Gang,Don't U Care/I'm Back Again,,46,1
1988-02-13,47,Ken Heaven,The Calling (Remix),,47,1
1988-02-13,48,Atlantic Starr,Let The Sun In (Remix),,48,1
1988-02-13,49,Salt-N-Pepa,Chick On The Side/I Am Down,50,49,3
1988-02-13,50,Pebbles,Girlfriend,,50,1
1988-02-13,51,Samantha Fox,Naughty Girls (Remix)/I Surrender,,51,
1988-02-13,53,Black Britain,Real Life/Heroin,,53,
1988-02-13,54,Scarlett & Black,You Don't Know (Remix),,54,
1988-02-13,55,For Beauty's Sake,Don't Stop Me Now,,55,
1988-02-13,56,The Cure,Hot Hot Hot (Remix),,56,
1988-02-13,57,George Michael,Father Figure,,57,
1988-02-20,1,Blue Mercedes,I Want To Be Your Property,3,1,6
1988-02-20,2,Jody Watley,Some Kind Of Lover (Remix),1,1,7
1988-02-20,3,Stevie Wonder,Characters (LP Cuts),5,3,9
1988-02-20,4,Prince,I Could Never.../Hot Thing,6,4,9
1988-02-20,5,The Communards,Never Can Say Goodbye,2,2,11
1988-02-20,6,Eurythmics,I Need A Man/Beethoven,7,6,6
1988-02-20,7,Jellybean,Just A Mirage (Remix),11,7,6
1988-02-20,8,Age Of Chance,Don't Get Mad...Get Even!,10,8,9
1988-02-20,9,Eric B. & Rakim,Move The Crowd/Paid In Full (Remix),20,9,5
1988-02-20,10,Taste-T-Lips,Hypnotize (Remix),16,10,10
1988-02-20,11,Tina B.,Miracles Explode,19,11,5
1988-02-20,12,Mel & Kim,I'm The One Who Really Loves You,12,12,6
1988-02-20,13,Company B,Perfect Lover,13,13,6
1988-02-20,14,Terry Billy,Don't Lock Me Out,15,14,6
1988-02-20,15,Lisa Mitchell,Rescue Me,14,14,5
1988-02-20,16,Madonna,You Can Dance (LP Cuts),4,1,10
1988-02-20,17,TKA,Tears May Fall,22,17,5
1988-02-20,18,Nancy Martinez,Can't Wait,18,17,7
1988-02-20,19,Swing Out Sister,Twilight World (Remix),9,9,10
1988-02-20,20,Kechia Jenkins,I Need Somebody,32,20,3
1988-02-20,21,Shanice Wilson,No 1/2 Steppin',30,21,3
1988-02-20,22,Sinead O'Connor,Mandinka (Remix),27,22,4
1988-02-20,23,Terence Trent D'Arby,Wishing Well (Remix),29,23,4
1988-02-20,24,Promise Circle,Easy To Touch,24,24,4
1988-02-20,25,"Earth, Wind & Fire",Thinking Of You (Remix),37,25,2
1988-02-20,26,Fire On Blonde,Bounce Back,34,26,4
1988-02-20,27,Meli'sa Morgan,If You Can Do It; I Can Too!!,31,27,4
