date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1985-01-12,40,The Vels,Look My Way,40,40,4
1985-01-12,41,Robey,One Night In Bangkok,45,41,2
1985-01-12,42,Bonzo Goes To Washington,5 Minutes,36,36,5
1985-01-12,43,Apollonia 6,Sex Shooter (Remix),32,32,9
1985-01-12,44,Sheena Easton,Sugar Walls,,44,1
1985-01-12,45,Murray Head,One Night In Bangkok,49,45,2
1985-01-12,46,Roy Ayers,In The Dark,47,46,2
1985-01-12,47,Samson & Delilah,I Can Feel Your Love Slippin' Away,57,47,1
1985-01-12,48,Daryl Hall John Oates,Method Of Modern Love,60,48,1
1985-01-12,49,Nolan Thomas,Yo' Little Brother,44,39,8
1985-01-12,50,Barry Gibb,Fine Line,52,50,1
1985-01-12,51,Dalbello,Animal,51,51,
1985-01-12,52,"Evelyn ""Champagne"" King",Out Of Control,,52,
1985-01-12,53,Scritti Politti,Hypnotize,53,53,
1985-01-12,54,Lauren Grey,Putting The Night On Hold/Irresistable Love,54,54,
1985-01-12,55,Boney M.,Kalimba De Luna,64,55,
1985-01-12,56,Sam Harris,Hearts On Fire,,56,
1985-01-12,57,Clandestine Featuring Ned Sublette,Radio Rhythm (S-I-G-N-A-L S-M-A-R-T),58,57,
1985-01-12,58,Junie Morrison,Tease Me,41,13,8
1985-01-12,59,Stevie Wonder,Love Light In Flight,65,59,
1985-01-12,60,Claudja Barry,Born To Love/Your Sweet Touch,,60,
1985-01-12,61,Alphaville,Big In Japan,35,1,10
1985-01-12,62,Ollie And Jerry,Electric Boogaloo,,62,
1985-01-12,63,David Bowie,Tonight/Tumble And Twirl,,63,
1985-01-12,64,Ashford & Simpson,Solid,59,15,8
1985-01-12,65,Kool & The Gang,Misled (Remix),,65,
1985-01-12,66,Rock Master Scott And The Dynamic Three,Request Line,66,66,
1985-01-12,67,Depeche Mode,Master & Servant/(Set Me Free) Remotivate Me,,67,
1985-01-12,68,Donna Summer,Supernatural Love,55,39,4
1985-01-12,69,Dazz Band,Let It All Blow,46,3,10
1985-01-12,70,UTFO,"Roxanne, Roxanne",,70,
1985-01-12,71,UB40,If It Happens Again / Nkomo A Go Go,69,69,
1985-01-12,72,The Whispers,Contagious,67,59,
1985-01-12,73,Toni Basil,Suspense,42,8,10
1985-01-12,74,Rita Hart,Pardon Me Mister,63,45,3
1985-01-12,75,Gianni Sirenne,Do Whatcha Wanna Do,56,46,3
1985-01-12,76,Culture Club,The War Song,68,7,10
1985-01-12,77,The Flirts,Helpless (You Took My Love),61,12,9
1985-01-12,78,M+M,Cooling The Medium,72,34,6
1985-01-12,79,Mascara,Baja,70,11,10
1985-01-12,80,Duran Duran,The Wild Boys,62,27,5
1985-01-19,1,Dan Hartman,We Are The Young,1,1,9
1985-01-19,2,Eurythmics,Sexcrime (Nineteen Eighty-Four)/I Did It Just The Same,4,2,8
1985-01-19,3,Nuance Featuring Vikki Love,Loveride,5,3,8
1985-01-19,4,Jellybean,Sidewalk Talk,9,4,5
1985-01-19,5,Billy Ocean,Loverboy,8,5,6
1985-01-19,6,Deodato,"S.O.S., Fire In The Sky",7,6,8
1985-01-19,7,Madonna,Like A Virgin,2,1,9
1985-01-19,8,Double Entente,Sleeping Dogs Lie,6,4,8
1985-01-19,9,Paul Hardcastle,Rain Forest/Sound Chaser,3,2,11
1985-01-19,10,Sade,Hang On To Your Love,12,10,7
1985-01-19,11,The Limit,Say Yeah,13,11,6
1985-01-19,12,The Pointer Sisters,Neutron Dance,18,12,5
1985-01-19,13,Teena Marie,Lover Girl,10,6,12
1985-01-19,14,Fun Fun,Color My Love,11,9,9
1985-01-19,15,New York City Peech Boys,"Come On, Come On",17,15,7
1985-01-19,16,Bronski Beat,Smalltown Boy,16,16,5
1985-01-19,17,Midnight Star,Operator,15,15,8
1985-01-19,18,General Public,Tenderness,20,18,10
1985-01-19,19,Stephanie Mills,Edge Of The Razor,23,19,3
1985-01-19,20,Bronski Beat,The Age Of Consent (all cuts),28,20,3
1985-01-19,21,Clair Hicks And Love Exchange,Push (In The Bush),21,21,5
1985-01-19,22,Klymaxx,The Men All Pause,29,22,3
1985-01-19,23,Fancy,Come Inside/Chinese Eyes,30,23,3
1985-01-19,24,Laura Branigan,Satisfaction,24,24,3
1985-01-19,25,Blancmange,That's Love That It Is/Game Above My Head,25,25,3
1985-01-19,26,Jeffrey Osborne,The Borderlines,36,26,3
1985-01-19,27,Sheena Easton,Sugar Walls,44,27,2
1985-01-19,28,Girltalk,Can The Rhythm,26,26,6
1985-01-19,29,Tina B.,Nothin's Gonna Come Easy,22,18,7
1985-01-19,30,Daryl Hall John Oates,Method Of Modern Love,48,30,2
1985-01-19,31,Samson & Delilah,I Can Feel Your Love Slippin' Away,47,31,2
1985-01-19,32,The Fatback Band,Spread Love,32,32,3
1985-01-19,33,Shakatak,Down On the Street,35,33,3
1985-01-19,34,Serious Intention,You Don't Know,33,33,8
1985-01-19,35,Murray Head,One Night In Bangkok,45,35,3
1985-01-19,36,Robey,One Night In Bangkok,41,36,3
1985-01-19,37,Thelma Houston,You Used To Hold Me So Tight,14,7,10
1985-01-19,38,Melissa Manchester,Thief Of Hearts,19,14,9
1985-01-19,39,Stevie Wonder,Love Light In Flight,59,39,1
1985-01-19,40,Lauren Grey,Putting The Night On Hold/Irresistable Love,54,40,1
1985-01-19,41,David Bowie,Tonight/Tumble And Twirl,63,41,1
1985-01-19,42,"Evelyn ""Champagne"" King",Out Of Control,52,42,1
1985-01-19,43,Scritti Politti,Hypnotize,53,43,1
1985-01-19,44,Sam Harris,Hearts On Fire,56,44,1
1985-01-19,45,Roy Ayers,In The Dark,46,45,3
1985-01-19,46,The Vels,Look My Way,40,40,5
1985-01-19,47,Bonzo Goes To Washington,5 Minutes,42,36,6
1985-01-19,48,Jolo,Last Call,31,31,5
1985-01-19,49,Boney M.,Kalimba De Luna,55,49,1
1985-01-19,50,Barry Gibb,Fine Line,50,50,2
1985-01-19,51,Bronski Beat,Why?,27,27,5
1985-01-19,52,Fred Schneider,Monster / Boonga (The New Jersey Caveman),39,25,7
1985-01-19,53,Sylvester,Rock The Box,34,25,8
1985-01-19,54,Ollie And Jerry,Electric Boogaloo,62,54,
1985-01-19,55,Apollonia 6,Sex Shooter (Remix),43,32,9
1985-01-19,56,Claudja Barry,Born To Love/Your Sweet Touch,60,56,
1985-01-19,57,Clandestine Featuring Ned Sublette,Radio Rhythm (S-I-G-N-A-L S-M-A-R-T),57,57,
1985-01-19,58,Dalbello,Animal,51,51,
1985-01-19,59,Nolan Thomas,Yo' Little Brother,49,39,8
1985-01-19,60,Malcolm McLaren,Madam Butterfly,38,19,8
1985-01-19,61,Depeche Mode,Master & Servant/(Set Me Free) Remotivate Me,67,61,
1985-01-19,62,Angela Bofill,Can't Slow Down,37,15,7
1985-01-19,63,Lorraine McCane,Let The Night Take The Blame,,63,
1985-01-19,64,Kool & The Gang,Misled (Remix),65,64,
1985-01-19,65,UTFO,"Roxanne, Roxanne",70,65,
1985-01-19,66,Rock Master Scott And The Dynamic Three,Request Line,66,66,
1985-01-19,67,Heaven 17,This Is Mine,,67,
1985-01-19,68,ABC,How To Be A Millionaire,,68,
1985-01-19,69,The Temptations,Treat Her Like A Lady,,69,
1985-01-19,70,Prince And The Revolution,I Would Die 4 U,,70,
1985-01-19,71,Time Zone,World Destruction,,71,
1985-01-19,72,Ashford & Simpson,Solid,64,15,8
1985-01-19,73,Junie Morrison,Tease Me,58,13,8
1985-01-19,74,Donna Summer,Supernatural Love,68,39,4
1985-01-19,75,Alphaville,Big In Japan,61,1,10
1985-01-19,76,Rita Hart,Pardon Me Mister,74,45,3
1985-01-19,77,UB40,If It Happens Again / Nkomo A Go Go,71,69,
1985-01-19,78,Gianni Sirenne,Do Whatcha Wanna Do,75,46,3
1985-01-19,79,Dazz Band,Let It All Blow,69,3,10
1985-01-19,80,The Whispers,Contagious,72,59,
1985-01-26,1,Nuance Featuring Vikki Love,Loveride,3,1,9
1985-01-26,2,Billy Ocean,Loverboy,5,2,7
1985-01-26,3,Jellybean,Sidewalk Talk,4,3,6
1985-01-26,4,Eurythmics,Sexcrime (Nineteen Eighty-Four)/I Did It Just The Same,2,2,9
1985-01-26,5,Bronski Beat,Smalltown Boy,16,5,6
1985-01-26,6,Sade,Hang On To Your Love,10,6,8
1985-01-26,7,The Limit,Say Yeah,11,7,7
1985-01-26,8,Deodato,"S.O.S., Fire In The Sky",6,6,9
1985-01-26,9,The Pointer Sisters,Neutron Dance,12,9,6
1985-01-26,10,Fancy,Come Inside/Chinese Eyes,23,10,4
1985-01-26,11,Madonna,Like A Virgin,7,1,10
1985-01-26,12,Jeffrey Osborne,The Borderlines,26,12,4
1985-01-26,13,Dan Hartman,We Are The Young,1,1,10
1985-01-26,14,Stephanie Mills,Edge Of The Razor,19,14,4
1985-01-26,15,General Public,Tenderness,18,15,11
1985-01-26,16,Blancmange,That's Love That It Is/Game Above My Head,25,16,4
1985-01-26,17,Klymaxx,The Men All Pause,22,17,4
1985-01-26,18,Stevie Wonder,Love Light In Flight,39,18,2
1985-01-26,19,New York City Peech Boys,"Come On, Come On",15,15,8
1985-01-26,20,Bronski Beat,The Age Of Consent (all cuts),20,20,4
1985-01-26,21,Clair Hicks And Love Exchange,Push (In The Bush),21,21,6
1985-01-26,22,Sheena Easton,Sugar Walls,27,22,3
1985-01-26,23,"Evelyn ""Champagne"" King",Out Of Control,42,23,2
1985-01-26,24,Murray Head,One Night In Bangkok,35,24,4
1985-01-26,25,Paul Hardcastle,Rain Forest/Sound Chaser,9,2,12
1985-01-26,26,Double Entente,Sleeping Dogs Lie,8,4,9
1985-01-26,27,Shakatak,Down On the Street,33,27,4
1985-01-26,28,Daryl Hall John Oates,Method Of Modern Love,30,28,3
1985-01-26,29,Robey,One Night In Bangkok,36,29,4
1985-01-26,30,Laura Branigan,Satisfaction,24,24,4
1985-01-26,31,Samson & Delilah,I Can Feel Your Love Slippin' Away,31,31,3
1985-01-26,32,The Fatback Band,Spread Love,32,32,4
1985-01-26,33,Sam Harris,Hearts On Fire,44,33,2
1985-01-26,34,David Bowie,Tonight/Tumble And Twirl,41,34,2
1985-01-26,35,Teena Marie,Lover Girl,13,6,13
1985-01-26,36,Serious Intention,You Don't Know,34,33,9
1985-01-26,37,Lauren Grey,Putting The Night On Hold/Irresistable Love,40,37,2
1985-01-26,38,Midnight Star,Operator,17,15,9
1985-01-26,39,The Vels,Look My Way,46,39,6
1985-01-26,40,Fun Fun,Color My Love,14,9,10
1985-01-26,41,The Temptations,Treat Her Like A Lady,69,41,1
1985-01-26,42,Claudja Barry,Born To Love/Your Sweet Touch,56,42,1
1985-01-26,43,Scritti Politti,Hypnotize,43,43,2
1985-01-26,44,Ollie And Jerry,Electric Boogaloo,54,44,1
1985-01-26,45,Roy Ayers,In The Dark,45,45,4
1985-01-26,46,Thelma Houston,"Bad Times, Good Times",,46,1
1985-01-26,47,Chaka Khan,This Is My Night,,47,1
1985-01-26,48,Jolo,Last Call,48,31,6
1985-01-26,49,Boney M.,Kalimba De Luna,49,49,2
1985-01-26,50,UTFO,"Roxanne, Roxanne",65,50,1
1985-01-26,51,Girltalk,Can The Rhythm,28,26,6
1985-01-26,52,Kool & The Gang,Misled (Remix),64,52,
1985-01-26,53,Heaven 17,This Is Mine,67,53,
1985-01-26,54,Danny Elfman,Gratitude,,54,
1985-01-26,55,Depeche Mode,Master & Servant/(Set Me Free) Remotivate Me,61,55,
1985-01-26,56,Rock Master Scott And The Dynamic Three,Request Line,66,56,
1985-01-26,57,Tina B.,Nothin's Gonna Come Easy,29,18,7
1985-01-26,58,Prince And The Revolution,I Would Die 4 U,70,58,
1985-01-26,59,Melissa Manchester,Thief Of Hearts,38,14,9
1985-01-26,60,Bonzo Goes To Washington,5 Minutes,47,36,6
1985-01-26,61,Lorraine McCane,Let The Night Take The Blame,63,61,
1985-01-26,62,Barry Gibb,Fine Line,50,50,2
1985-01-26,63,Nolan Thomas,Yo' Little Brother,59,39,8
1985-01-26,64,Jean Luc Ponty,Open Mind,,64,
1985-01-26,65,Time Zone,World Destruction,71,65,
1985-01-26,66,Bronski Beat,Why?,51,27,5
1985-01-26,67,ABC,How To Be A Millionaire,68,67,
1985-01-26,68,Deodato,Are You For Real/Motion,,68,
1985-01-26,69,Clandestine Featuring Ned Sublette,Radio Rhythm (S-I-G-N-A-L S-M-A-R-T),57,57,
1985-01-26,70,Ashford & Simpson,Outta The World,,70,
1985-01-26,71,Sylvester,Rock The Box,53,25,8
1985-01-26,72,Whodini,Freaks Come Out At Night,,72,
1985-01-26,73,Apollonia 6,Sex Shooter (Remix),55,32,9
1985-01-26,74,Fred Schneider,Monster / Boonga (The New Jersey Caveman),52,25,7
1985-01-26,75,Thelma Houston,You Used To Hold Me So Tight,37,7,10
1985-01-26,76,Dalbello,Animal,58,51,
1985-01-26,77,Junie Morrison,Tease Me,73,13,8
1985-01-26,78,Angela Bofill,Can't Slow Down,62,15,7
1985-01-26,79,Alphaville,Big In Japan,75,1,10
1985-01-26,80,Dazz Band,Let It All Blow,79,3,10
1985-02-02,1,Jellybean,Sidewalk Talk,3,1,7
1985-02-02,2,Billy Ocean,Loverboy,2,2,8
1985-02-02,3,Nuance Featuring Vikki Love,Loveride,1,1,10
1985-02-02,4,Bronski Beat,Smalltown Boy,5,4,7
1985-02-02,5,Sade,Hang On To Your Love,6,5,9
1985-02-02,6,The Pointer Sisters,Neutron Dance,9,6,7
1985-02-02,7,Sheena Easton,Sugar Walls,22,7,4
1985-02-02,8,Fancy,Come Inside/Chinese Eyes,10,8,5
1985-02-02,9,Jeffrey Osborne,The Borderlines,12,9,5
1985-02-02,10,The Limit,Say Yeah,7,7,8
1985-02-02,11,Stevie Wonder,Love Light In Flight,18,11,3
1985-02-02,12,Eurythmics,Sexcrime (Nineteen Eighty-Four)/I Did It Just The Same,4,2,10
1985-02-02,13,Klymaxx,The Men All Pause,17,13,5
1985-02-02,14,Stephanie Mills,Edge Of The Razor,14,14,5
1985-02-02,15,General Public,Tenderness,15,15,12
1985-02-02,16,Blancmange,That's Love That It Is/Game Above My Head,16,16,5
1985-02-02,17,"Evelyn ""Champagne"" King",Out Of Control,23,17,3
1985-02-02,18,Robey,One Night In Bangkok,29,18,5
1985-02-02,19,Daryl Hall John Oates,Method Of Modern Love,28,19,4
1985-02-02,20,Bronski Beat,The Age Of Consent (all cuts),20,20,5
1985-02-02,21,Clair Hicks And Love Exchange,Push (In The Bush),21,21,7
1985-02-02,22,Murray Head,One Night In Bangkok,24,22,5
1985-02-02,23,New York City Peech Boys,"Come On, Come On",19,15,9
1985-02-02,24,Sam Harris,Hearts On Fire,33,24,3
1985-02-02,25,Samson & Delilah,I Can Feel Your Love Slippin' Away,31,25,4
1985-02-02,26,Chaka Khan,This Is My Night,47,26,2
1985-02-02,27,Shakatak,Down On the Street,27,27,5
1985-02-02,28,David Bowie,Tonight/Tumble And Twirl,34,28,3
1985-02-02,29,The Temptations,Treat Her Like A Lady,41,29,2
1985-02-02,30,Deodato,"S.O.S., Fire In The Sky",8,6,10
1985-02-02,31,Dan Hartman,We Are The Young,13,1,11
1985-02-02,32,Madonna,Like A Virgin,11,1,11
1985-02-02,33,Claudja Barry,Born To Love/Your Sweet Touch,42,33,2
1985-02-02,34,Thelma Houston,"Bad Times, Good Times",46,34,2
1985-02-02,35,The Fatback Band,Spread Love,32,32,5
1985-02-02,36,Lauren Grey,Putting The Night On Hold/Irresistable Love,37,36,3
1985-02-02,37,Heaven 17,This Is Mine,53,37,1
1985-02-02,38,Serious Intention,You Don't Know,36,33,10
1985-02-02,39,The Vels,Look My Way,39,39,7
1985-02-02,40,UTFO,"Roxanne, Roxanne",50,40,2
1985-02-02,41,Kool & The Gang,Misled (Remix),52,41,1
1985-02-02,42,Danny Elfman,Gratitude,54,42,1
1985-02-02,43,Ollie And Jerry,Electric Boogaloo,44,43,2
1985-02-02,44,Midnight Star,Operator,38,15,10
1985-02-02,45,Lorraine McCane,Let The Night Take The Blame,61,45,1
1985-02-02,46,Scritti Politti,Hypnotize,43,43,3
1985-02-02,47,Roy Ayers,In The Dark,45,45,5
1985-02-02,48,Jean Luc Ponty,Open Mind,64,48,1
1985-02-02,49,Teena Marie,Lover Girl,35,6,14
1985-02-02,50,Depeche Mode,Master & Servant/(Set Me Free) Remotivate Me,55,50,1
1985-02-02,51,Prince And The Revolution,I Would Die 4 U,58,51,
1985-02-02,52,Patti LaBelle,New Attitude / Axel F,,52,
1985-02-02,53,Deodato,Are You For Real/Motion,68,53,
1985-02-02,54,The Honeydrippers,Rockin' At Midnight,,54,
1985-02-02,55,Paul Hardcastle,Rain Forest/Sound Chaser,25,2,12
1985-02-02,56,Rock Master Scott And The Dynamic Three,Request Line,56,56,
1985-02-02,57,Double Entente,Sleeping Dogs Lie,26,4,9
1985-02-02,58,ABC,How To Be A Millionaire,67,58,
1985-02-02,59,The Rolling Stones,TOO MUCH BLOOD,,59,
1985-02-02,60,Sylvester,Take Me To Heaven/Sex,,60,
1985-02-02,61,Boney M.,Kalimba De Luna,49,49,2
1985-02-02,62,52nd Street,Can't Afford,,62,
1985-02-02,63,Whodini,Freaks Come Out At Night,72,63,
1985-02-02,64,Time Zone,World Destruction,65,64,
1985-02-02,65,Laura Branigan,Satisfaction,30,24,4
1985-02-02,66,Ashford & Simpson,Outta The World,70,66,
1985-02-02,67,Mikki,Dance Lover,,67,
1985-02-02,68,Jolo,Last Call,48,31,6
1985-02-02,69,Magnum Force,Cool Out,,69,
1985-02-02,70,Fun Fun,Color My Love,40,9,10
1985-02-02,71,Elly Brown,Don't Hang Up,,71,
1985-02-02,72,Bronski Beat,Why?,66,27,5
1985-02-02,73,Girltalk,Can The Rhythm,51,26,6
1985-02-02,74,Bonzo Goes To Washington,5 Minutes,60,36,6
1985-02-02,75,Nolan Thomas,Yo' Little Brother,63,39,8
1985-02-02,76,Melissa Manchester,Thief Of Hearts,59,14,9
1985-02-02,77,Barry Gibb,Fine Line,62,50,2
1985-02-02,78,Dalbello,Animal,76,51,
1985-02-02,79,Fred Schneider,Monster / Boonga (The New Jersey Caveman),74,25,7
1985-02-02,80,Junie Morrison,Tease Me,77,13,8
1985-02-09,1,Billy Ocean,Loverboy,2,1,9
1985-02-09,2,Bronski Beat,Smalltown Boy,4,2,8
1985-02-09,3,Jellybean,Sidewalk Talk,1,1,8
1985-02-09,4,Fancy,Come Inside/Chinese Eyes,8,4,6
1985-02-09,5,The Pointer Sisters,Neutron Dance,6,5,8
1985-02-09,6,Sheena Easton,Sugar Walls,7,6,5
1985-02-09,7,Nuance Featuring Vikki Love,Loveride,3,1,11
1985-02-09,8,Sade,Hang On To Your Love,5,5,10
1985-02-09,9,Jeffrey Osborne,The Borderlines,9,9,6
1985-02-09,10,Stevie Wonder,Love Light In Flight,11,10,4
1985-02-09,11,Klymaxx,The Men All Pause,13,11,6
1985-02-09,12,Chaka Khan,This Is My Night,26,12,3
1985-02-09,13,Murray Head,One Night In Bangkok,22,13,6
1985-02-09,14,"Evelyn ""Champagne"" King",Out Of Control,17,14,4
1985-02-09,15,Daryl Hall John Oates,Method Of Modern Love,19,15,5
1985-02-09,16,Blancmange,That's Love That It Is/Game Above My Head,16,16,6
1985-02-09,17,Stephanie Mills,Edge Of The Razor,14,14,6
1985-02-09,18,Robey,One Night In Bangkok,18,18,6
1985-02-09,19,Samson & Delilah,I Can Feel Your Love Slippin' Away,25,19,5
1985-02-09,20,Bronski Beat,The Age Of Consent (all cuts),20,20,6
1985-02-09,21,Thelma Houston,"Bad Times, Good Times",34,21,3
1985-02-09,22,General Public,Tenderness,15,15,13
1985-02-09,23,Sam Harris,Hearts On Fire,24,23,4
1985-02-09,24,Clair Hicks And Love Exchange,Push (In The Bush),21,21,8
1985-02-09,25,Patti LaBelle,New Attitude / Axel F,52,25,1
1985-02-09,26,The Temptations,Treat Her Like A Lady,29,26,3
1985-02-09,27,The Limit,Say Yeah,10,7,9
1985-02-09,28,David Bowie,Tonight/Tumble And Twirl,28,28,4
