date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1997-01-11,45,El Mariachi,Cuba,31,10,13
1997-01-11,46,CB Milton,Time Is Up,46,46,4
1997-01-11,47,The Bomb Squad,Pressure,48,47,3
1997-01-11,48,Celine Dion,It's All Coming Back To Me Now,41,15,13
1997-01-11,49,House Of Glass Featuring Judy Albanese,Take Me Over,52,49,1
1997-01-11,50,Pretty Poison,Let Freedom Ring,,50,1
1997-01-11,51,Livin' Joy,Don't Stop Movin',,51,
1997-01-11,52,Faithless,Insomnia,,52,
1997-01-11,53,The Porn Kings,Up To No Good,,53,
1997-01-11,54,Seiko,Good For You,,54,
1997-01-18,1,Hannah Jones,No One Can Love You More Than Me,2,1,12
1997-01-18,2,BT featuring Tori Amos,Blue Skies,3,2,11
1997-01-18,3,The Braxtons,The Boss,4,3,7
1997-01-18,4,Toni Braxton,Un-Break My Heart,1,1,10
1997-01-18,5,Chaka Khan feat. Me'shell Ndegeocello,Never Miss the Water,7,5,8
1997-01-18,6,Simply Red,Angel,6,6,10
1997-01-18,7,Byron Stingily,Get Up,14,7,5
1997-01-18,8,Fonda Rae,Living In Ecstasy,9,8,8
1997-01-18,9,E.K.O.,De La Casa,12,9,8
1997-01-18,10,C.J. Bolland,Sugar Is Sweeter,5,1,11
1997-01-18,11,Amber,Colour Of Love,16,11,8
1997-01-18,12,Inner Soul Featuring Sonya Rogers,Report To The Floor,8,8,10
1997-01-18,13,Gina G,Ooh Aah...Just a Little Bit,17,13,7
1997-01-18,14,Heller & Farley Project,Ultra Flava,23,14,5
1997-01-18,15,Gisele Jackson,Love Commandments,10,3,14
1997-01-18,16,Urban Soul feat. Sandy B.,Back Together,19,16,6
1997-01-18,17,Hands On Yello,La Habanera,11,11,10
1997-01-18,18,Cher,Paradise Is Here,21,18,6
1997-01-18,19,Deep 6,Set Me Free,24,19,6
1997-01-18,20,Cajmere,Only 4 U,15,15,9
1997-01-18,21,Jamiroquai,Cosmic Girl,27,21,5
1997-01-18,22,Gloria Estefan,Higher,28,22,5
1997-01-18,23,Reign,Indestructible,18,16,9
1997-01-18,24,Stephanie Cooke,Holding On To Your Love,13,4,13
1997-01-18,25,Suzann Rye,Because You Loved Me,22,19,9
1997-01-18,26,NuYorican Soul Featuring George Benson,You Can Do It (Baby),26,26,7
1997-01-18,27,Sheryl Jay,Let the Beat Hit 'Em,29,27,6
1997-01-18,28,Joi Cardwell,Soul To Bare,38,28,2
1997-01-18,29,Staxx Of Joy,Shout,25,8,13
1997-01-18,30,Doc Martin Presents Blakdoktor,Lunatix,32,30,4
1997-01-18,31,Crystal Waters,Say...If You Feel Alright,43,31,2
1997-01-18,32,Robert Miles Featuring Maria Nayler,One And One,20,1,12
1997-01-18,33,Saint Etienne,He's On The Phone,34,33,5
1997-01-18,34,George Morel Featuring Heather Wildman,Let's Groove,33,33,7
1997-01-18,35,Danny Tenaglia,Ohno,30,17,11
1997-01-18,36,House Of Glass Featuring Judy Albanese,Take Me Over,49,36,2
1997-01-18,37,Cevin Fisher,Shine The Light,35,35,8
1997-01-18,38,Tzant featuring Verna Francis,Hot & Wet (Believe It),39,38,6
1997-01-18,39,Proyecto Uno,Pumpin',,39,1
1997-01-18,40,The Bomb Squad,Pressure,47,40,4
1997-01-18,41,Pretty Poison,Let Freedom Ring,50,41,2
1997-01-18,42,Strobe Presents La Casa Grande,Say Yeah,,42,1
1997-01-18,43,Madonna,Don't Cry for Me Argentina,,43,1
1997-01-18,44,Lydia Rhodes,Live It Cool (Just Do It),40,33,8
1997-01-18,45,France Joli,Touch,,45,1
1997-01-18,46,CB Milton,Time Is Up,46,46,5
1997-01-18,47,Livin' Joy,Don't Stop Movin',51,47,1
1997-01-18,48,Way Out West feat. Miss Joanna Law,The Gift,,48,5
1997-01-18,49,Noise Maker,Moments...,,49,1
1997-01-18,50,The Mighty Dub Katz,It's Just Another Groove,,50,1
1997-01-18,51,NuYorican Soul Featuring India,Runaway,,51,
1997-01-18,52,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",,52,
1997-01-18,53,MeShell Ndegeocello,Stay,,53,
1997-01-18,54,Miisa,How Will I Know,,54,
1997-01-18,55,Dajae,Fakes & Phonies,,55,
1997-01-25,1,BT featuring Tori Amos,Blue Skies,2,1,12
1997-01-25,2,The Braxtons,The Boss,3,2,8
1997-01-25,3,Hannah Jones,No One Can Love You More Than Me,1,1,13
1997-01-25,4,Chaka Khan feat. Me'shell Ndegeocello,Never Miss the Water,5,4,9
1997-01-25,5,Byron Stingily,Get Up,7,5,6
1997-01-25,6,Toni Braxton,Un-Break My Heart,4,1,11
1997-01-25,7,Fonda Rae,Living In Ecstasy,8,7,9
1997-01-25,8,Amber,Colour Of Love,11,8,9
1997-01-25,9,E.K.O.,De La Casa,9,9,9
1997-01-25,10,Heller & Farley Project,Ultra Flava,14,10,6
1997-01-25,11,Gina G,Ooh Aah...Just a Little Bit,13,11,8
1997-01-25,12,Urban Soul feat. Sandy B.,Back Together,16,12,7
1997-01-25,13,Cher,Paradise Is Here,18,13,7
1997-01-25,14,Simply Red,Angel,6,6,11
1997-01-25,15,Jamiroquai,Cosmic Girl,21,15,6
1997-01-25,16,Deep 6,Set Me Free,19,16,7
1997-01-25,17,Gloria Estefan,Higher,22,17,6
1997-01-25,18,Joi Cardwell,Soul To Bare,28,18,3
1997-01-25,19,Inner Soul Featuring Sonya Rogers,Report To The Floor,12,8,11
1997-01-25,20,Gisele Jackson,Love Commandments,15,3,15
1997-01-25,21,Cajmere,Only 4 U,20,15,10
1997-01-25,22,C.J. Bolland,Sugar Is Sweeter,10,1,12
1997-01-25,23,Crystal Waters,Say...If You Feel Alright,31,23,3
1997-01-25,24,Madonna,Don't Cry for Me Argentina,43,24,2
1997-01-25,25,Sheryl Jay,Let the Beat Hit 'Em,27,25,7
1997-01-25,26,Doc Martin Presents Blakdoktor,Lunatix,30,26,5
1997-01-25,27,Reign,Indestructible,23,16,10
1997-01-25,28,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",52,28,1
1997-01-25,29,NuYorican Soul Featuring George Benson,You Can Do It (Baby),26,26,8
1997-01-25,30,Hands On Yello,La Habanera,17,11,11
1997-01-25,31,Suzann Rye,Because You Loved Me,25,19,10
1997-01-25,32,Livin' Joy,Don't Stop Movin',47,32,2
1997-01-25,33,Saint Etienne,He's On The Phone,33,33,6
1997-01-25,34,NuYorican Soul Featuring India,Runaway,51,34,1
1997-01-25,35,Proyecto Uno,Pumpin',39,35,2
1997-01-25,36,Stephanie Cooke,Holding On To Your Love,24,4,14
1997-01-25,37,Staxx Of Joy,Shout,29,8,14
1997-01-25,38,House Of Glass Featuring Judy Albanese,Take Me Over,36,36,3
1997-01-25,39,Noise Maker,Moments...,49,39,2
1997-01-25,40,Strobe Presents La Casa Grande,Say Yeah,42,40,2
1997-01-25,41,Pretty Poison,Let Freedom Ring,41,41,3
1997-01-25,42,Way Out West feat. Miss Joanna Law,The Gift,48,42,6
1997-01-25,43,Tzant featuring Verna Francis,Hot & Wet (Believe It),38,38,7
1997-01-25,44,France Joli,Touch,45,44,2
1997-01-25,45,The Mighty Dub Katz,It's Just Another Groove,50,45,2
1997-01-25,46,George Morel Featuring Heather Wildman,Let's Groove,34,33,8
1997-01-25,47,The Bomb Squad,Pressure,40,40,5
1997-01-25,48,Faithless,Insomnia,,48,1
1997-01-25,49,Outta Control,Sinful Wishes,,49,1
1997-01-25,50,Robert Miles Featuring Maria Nayler,One And One,32,1,13
1997-01-25,51,E-Type,Calling Your Name,,51,
1997-01-25,52,Soul S.K.,Son Of A Preacherman,,52,
1997-01-25,53,Cirrus,Break In,,53,
1997-01-25,54,Grace Under Pressure,Make My Day,,54,
1997-02-01,1,The Braxtons,The Boss,2,1,9
1997-02-01,2,Byron Stingily,Get Up,5,2,7
1997-02-01,3,Chaka Khan feat. Me'shell Ndegeocello,Never Miss the Water,4,3,10
1997-02-01,4,Heller & Farley Project,Ultra Flava,10,4,7
1997-02-01,5,Gina G,Ooh Aah...Just a Little Bit,11,5,9
1997-02-01,6,Amber,Colour Of Love,8,6,10
1997-02-01,7,Urban Soul feat. Sandy B.,Back Together,12,7,8
1997-02-01,8,Hannah Jones,No One Can Love You More Than Me,3,1,14
1997-02-01,9,Fonda Rae,Living In Ecstasy,7,7,10
1997-02-01,10,BT featuring Tori Amos,Blue Skies,1,1,13
1997-02-01,11,Cher,Paradise Is Here,13,11,8
1997-02-01,12,Jamiroquai,Cosmic Girl,15,12,7
1997-02-01,13,Toni Braxton,Un-Break My Heart,6,1,12
1997-02-01,14,Joi Cardwell,Soul To Bare,18,14,4
1997-02-01,15,Deep 6,Set Me Free,16,15,8
1997-02-01,16,Madonna,Don't Cry for Me Argentina,24,16,3
1997-02-01,17,Gloria Estefan,Higher,17,17,7
1997-02-01,18,E.K.O.,De La Casa,9,9,10
1997-02-01,19,Crystal Waters,Say...If You Feel Alright,23,19,4
1997-02-01,20,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",28,20,2
1997-02-01,21,Simply Red,Angel,14,6,12
1997-02-01,22,NuYorican Soul Featuring India,Runaway,34,22,2
1997-02-01,23,Livin' Joy,Don't Stop Movin',32,23,3
1997-02-01,24,Doc Martin Presents Blakdoktor,Lunatix,26,24,6
1997-02-01,25,Inner Soul Featuring Sonya Rogers,Report To The Floor,19,8,12
1997-02-01,26,Sheryl Jay,Let the Beat Hit 'Em,25,25,8
1997-02-01,27,Cajmere,Only 4 U,21,15,11
1997-02-01,28,Faithless,Insomnia,48,28,2
1997-02-01,29,Proyecto Uno,Pumpin',35,29,3
1997-02-01,30,Noise Maker,Moments...,39,30,3
1997-02-01,31,Strobe Presents La Casa Grande,Say Yeah,40,31,3
1997-02-01,32,NuYorican Soul Featuring George Benson,You Can Do It (Baby),29,26,9
1997-02-01,33,Saint Etienne,He's On The Phone,33,33,7
1997-02-01,34,Hands On Yello,La Habanera,30,11,12
1997-02-01,35,Gisele Jackson,Love Commandments,20,3,16
1997-02-01,36,C.J. Bolland,Sugar Is Sweeter,22,1,13
1997-02-01,37,Reign,Indestructible,27,16,11
1997-02-01,38,The Mighty Dub Katz,It's Just Another Groove,45,38,3
1997-02-01,39,Pretty Poison,Let Freedom Ring,41,39,4
1997-02-01,40,Suzann Rye,Because You Loved Me,31,19,11
1997-02-01,41,House Of Glass Featuring Judy Albanese,Take Me Over,38,36,4
1997-02-01,42,Way Out West feat. Miss Joanna Law,The Gift,42,42,7
1997-02-01,43,France Joli,Touch,44,43,3
1997-02-01,44,MeShell Ndegeocello,Stay,,44,1
1997-02-01,45,The Porn Kings,Up To No Good,,45,1
1997-02-01,46,Outta Control,Sinful Wishes,49,46,2
1997-02-01,47,Tzant featuring Verna Francis,Hot & Wet (Believe It),43,38,8
1997-02-01,48,U2,Discotheque,,48,1
1997-02-01,49,The Bomb Squad,Pressure,47,40,6
1997-02-01,50,Seiko,Good For You,,50,1
1997-02-01,51,Stretch and Vern Present Maddog,I'm Alive,,51,
1997-02-01,52,Julio Iglesias,El Choclo,,52,
1997-02-01,53,Wink,Are You There...,,53,
1997-02-01,54,Spice Girls,Wannabe,,54,
1997-02-01,55,Cevin Fisher,Mas Groove,,55,
1997-02-08,1,Byron Stingily,Get Up,2,1,8
1997-02-08,2,Chaka Khan feat. Me'shell Ndegeocello,Never Miss the Water,3,2,11
1997-02-08,3,Heller & Farley Project,Ultra Flava,4,3,8
1997-02-08,4,Gina G,Ooh Aah...Just a Little Bit,5,4,10
1997-02-08,5,Amber,Colour Of Love,6,5,11
1997-02-08,6,Urban Soul feat. Sandy B.,Back Together,7,6,9
1997-02-08,7,The Braxtons,The Boss,1,1,10
1997-02-08,8,Jamiroquai,Cosmic Girl,12,8,8
1997-02-08,9,Joi Cardwell,Soul To Bare,14,9,5
1997-02-08,10,Madonna,Don't Cry for Me Argentina,16,10,4
1997-02-08,11,Gloria Estefan,Higher,17,11,8
1997-02-08,12,Cher,Paradise Is Here,11,11,9
1997-02-08,13,NuYorican Soul Featuring India,Runaway,22,13,3
1997-02-08,14,Deep 6,Set Me Free,15,14,9
1997-02-08,15,Crystal Waters,Say...If You Feel Alright,19,15,5
1997-02-08,16,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",20,16,3
1997-02-08,17,Hannah Jones,No One Can Love You More Than Me,8,1,15
1997-02-08,18,Fonda Rae,Living In Ecstasy,9,7,11
1997-02-08,19,Livin' Joy,Don't Stop Movin',23,19,4
1997-02-08,20,BT featuring Tori Amos,Blue Skies,10,1,14
1997-02-08,21,Faithless,Insomnia,28,21,3
1997-02-08,22,E.K.O.,De La Casa,18,9,11
1997-02-08,23,Toni Braxton,Un-Break My Heart,13,1,13
1997-02-08,24,Noise Maker,Moments...,30,24,4
1997-02-08,25,Doc Martin Presents Blakdoktor,Lunatix,24,24,7
1997-02-08,26,Proyecto Uno,Pumpin',29,26,4
1997-02-08,27,Strobe Presents La Casa Grande,Say Yeah,31,27,4
1997-02-08,28,Simply Red,Angel,21,6,13
1997-02-08,29,U2,Discotheque,48,29,2
1997-02-08,30,Cajmere,Only 4 U,27,15,12
1997-02-08,31,The Mighty Dub Katz,It's Just Another Groove,38,31,4
1997-02-08,32,Inner Soul Featuring Sonya Rogers,Report To The Floor,25,8,13
1997-02-08,33,Sheryl Jay,Let the Beat Hit 'Em,26,25,9
1997-02-08,34,Pretty Poison,Let Freedom Ring,39,34,5
1997-02-08,35,MeShell Ndegeocello,Stay,44,35,2
1997-02-08,36,NuYorican Soul Featuring George Benson,You Can Do It (Baby),32,26,10
1997-02-08,37,Saint Etienne,He's On The Phone,33,33,8
1997-02-08,38,Hands On Yello,La Habanera,34,11,13
1997-02-08,39,Way Out West feat. Miss Joanna Law,The Gift,42,39,8
1997-02-08,40,House Of Glass Featuring Judy Albanese,Take Me Over,41,36,5
1997-02-08,41,The Porn Kings,Up To No Good,45,41,2
1997-02-08,42,Stretch and Vern Present Maddog,I'm Alive,51,42,1
1997-02-08,43,Reign,Indestructible,37,16,12
1997-02-08,44,C.J. Bolland,Sugar Is Sweeter,36,1,14
1997-02-08,45,Dajae,Fakes & Phonies,,45,1
1997-02-08,46,France Joli,Touch,43,43,4
1997-02-08,47,Outta Control,Sinful Wishes,46,46,3
1997-02-08,48,Seiko,Good For You,50,48,2
1997-02-08,49,E-Type,Calling Your Name,,49,1
1997-02-08,50,Gisele Jackson,Love Commandments,35,3,17
1997-02-08,51,Victor Calderone,Give It Up,,51,
1997-02-08,53,RuPaul,A Little Bit of Love,,53,
1997-02-08,54,Latin Thing,Latin Thing,,54,
1997-02-08,55,Lisa Stansfield,People Hold On,,55,
1997-02-15,1,Chaka Khan feat. Me'shell Ndegeocello,Never Miss the Water,2,1,12
1997-02-15,2,Byron Stingily,Get Up,1,1,9
1997-02-15,3,Heller & Farley Project,Ultra Flava,3,3,9
1997-02-15,4,Madonna,Don't Cry for Me Argentina,10,4,5
1997-02-15,5,Joi Cardwell,Soul To Bare,9,5,6
1997-02-15,6,Urban Soul feat. Sandy B.,Back Together,6,6,10
1997-02-15,7,Gina G,Ooh Aah...Just a Little Bit,4,4,11
1997-02-15,8,NuYorican Soul Featuring India,Runaway,13,8,4
1997-02-15,9,Jamiroquai,Cosmic Girl,8,8,9
1997-02-15,10,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",16,10,4
1997-02-15,11,Faithless,Insomnia,21,11,4
1997-02-15,12,Livin' Joy,Don't Stop Movin',19,12,5
1997-02-15,13,Crystal Waters,Say...If You Feel Alright,15,13,6
1997-02-15,14,Gloria Estefan,Higher,11,11,9
1997-02-15,15,Amber,Colour Of Love,5,5,12
1997-02-15,16,The Braxtons,The Boss,7,1,11
1997-02-15,17,Deep 6,Set Me Free,14,14,10
1997-02-15,18,Hannah Jones,No One Can Love You More Than Me,17,1,16
1997-02-15,19,Fonda Rae,Living In Ecstasy,18,7,12
1997-02-15,20,BT featuring Tori Amos,Blue Skies,20,1,15
1997-02-15,21,Cher,Paradise Is Here,12,11,10
1997-02-15,22,U2,Discotheque,29,22,3
1997-02-15,23,Noise Maker,Moments...,24,23,5
1997-02-15,24,The Mighty Dub Katz,It's Just Another Groove,31,24,5
1997-02-15,25,E.K.O.,De La Casa,22,9,12
1997-02-15,26,Strobe Presents La Casa Grande,Say Yeah,27,26,5
1997-02-15,27,Proyecto Uno,Pumpin',26,26,5
1997-02-15,28,Doc Martin Presents Blakdoktor,Lunatix,25,24,8
1997-02-15,29,MeShell Ndegeocello,Stay,35,29,3
1997-02-15,30,Stretch and Vern Present Maddog,I'm Alive,42,30,2
1997-02-15,31,Toni Braxton,Un-Break My Heart,23,1,14
1997-02-15,32,The Porn Kings,Up To No Good,41,32,3
1997-02-15,33,Pretty Poison,Let Freedom Ring,34,33,6
1997-02-15,34,France Joli,Touch,46,34,5
1997-02-15,35,Cajmere,Only 4 U,30,15,13
1997-02-15,36,Dajae,Fakes & Phonies,45,36,2
1997-02-15,37,Sheryl Jay,Let the Beat Hit 'Em,33,25,10
1997-02-15,38,E-Type,Calling Your Name,49,38,2
1997-02-15,39,Way Out West feat. Miss Joanna Law,The Gift,39,39,9
1997-02-15,40,House Of Glass Featuring Judy Albanese,Take Me Over,40,36,6
1997-02-15,41,Seiko,Good For You,48,41,3
1997-02-15,42,Soul S.K.,Son Of A Preacherman,,42,1
1997-02-15,43,Lisa Stansfield,People Hold On,55,43,1
1997-02-15,44,Saint Etienne,He's On The Phone,37,33,9
1997-02-15,45,Outta Control,Sinful Wishes,47,45,4
1997-02-15,46,Miisa,How Will I Know,,46,1
1997-02-15,47,Simply Red,Angel,28,6,14
1997-02-15,48,Victor Calderone,Give It Up,51,48,1
1997-02-15,49,Inner Soul Featuring Sonya Rogers,Report To The Floor,32,8,14
1997-02-15,50,C.J. Bolland,Sugar Is Sweeter,44,1,15
1997-02-15,51,Psykosonik,It Has Begun,,51,
1997-02-15,52,Shuffle Inc.,Harmony,,52,
1997-02-15,53,Shay Jones,Only You,,53,
1997-02-15,54,The Sacados,Mas De Lo Que Te Imaginas,,54,
1997-02-15,55,Geoffrey Williams,Drive,,55,
1997-02-22,1,Madonna,Don't Cry for Me Argentina,4,1,6
1997-02-22,2,Joi Cardwell,Soul To Bare,5,2,7
1997-02-22,3,NuYorican Soul Featuring India,Runaway,8,3,5
1997-02-22,4,Faithless,Insomnia,11,4,5
1997-02-22,5,Heller & Farley Project,Ultra Flava,3,3,10
1997-02-22,6,Urban Soul feat. Sandy B.,Back Together,6,6,11
1997-02-22,7,Jamiroquai,Cosmic Girl,9,7,10
1997-02-22,8,Whitney Houston,"Step By Step (From ""The Preacher's Wife"")",10,8,5
1997-02-22,9,Livin' Joy,Don't Stop Movin',12,9,6
1997-02-22,10,Byron Stingily,Get Up,2,1,10
1997-02-22,11,Crystal Waters,Say...If You Feel Alright,13,11,7
1997-02-22,12,Chaka Khan feat. Me'shell Ndegeocello,Never Miss the Water,1,1,13
1997-02-22,13,U2,Discotheque,22,13,4
1997-02-22,14,Gina G,Ooh Aah...Just a Little Bit,7,4,12
1997-02-22,15,The Braxtons,The Boss,16,1,12
1997-02-22,16,The Mighty Dub Katz,It's Just Another Groove,24,16,6
1997-02-22,17,Gloria Estefan,Higher,14,11,10
1997-02-22,18,Noise Maker,Moments...,23,18,6
1997-02-22,19,Amber,Colour Of Love,15,5,13
1997-02-22,20,Deep 6,Set Me Free,17,14,11
1997-02-22,21,Cher,Paradise Is Here,21,11,11
1997-02-22,22,MeShell Ndegeocello,Stay,29,22,4
1997-02-22,23,Strobe Presents La Casa Grande,Say Yeah,26,23,6
1997-02-22,24,Stretch and Vern Present Maddog,I'm Alive,30,24,3
1997-02-22,25,Proyecto Uno,Pumpin',27,25,6
1997-02-22,26,Fonda Rae,Living In Ecstasy,19,7,13
1997-02-22,27,Lisa Stansfield,People Hold On,43,27,2
1997-02-22,28,The Porn Kings,Up To No Good,32,28,4
1997-02-22,29,Doc Martin Presents Blakdoktor,Lunatix,28,24,9
1997-02-22,30,Dajae,Fakes & Phonies,36,30,3
1997-02-22,31,France Joli,Touch,34,31,6
1997-02-22,32,Victor Calderone,Give It Up,48,32,2
1997-02-22,33,Soul S.K.,Son Of A Preacherman,42,33,2
1997-02-22,34,E-Type,Calling Your Name,38,34,3
1997-02-22,35,Hannah Jones,No One Can Love You More Than Me,18,1,17
1997-02-22,36,Pretty Poison,Let Freedom Ring,33,33,7
1997-02-22,37,E.K.O.,De La Casa,25,9,13
1997-02-22,38,Seiko,Good For You,41,38,4
1997-02-22,39,Miisa,How Will I Know,46,39,2
1997-02-22,40,BT featuring Tori Amos,Blue Skies,20,1,16
1997-02-22,41,Way Out West feat. Miss Joanna Law,The Gift,39,39,10
1997-02-22,42,Sheryl Jay,Let the Beat Hit 'Em,37,25,11
1997-02-22,43,Toni Braxton,Un-Break My Heart,31,1,15
1997-02-22,44,Grace Under Pressure,Make My Day,,44,1
1997-02-22,45,Spice Girls,Wannabe,,45,1
1997-02-22,46,House Of Glass Featuring Judy Albanese,Take Me Over,40,36,7
1997-02-22,47,Cirrus,Break In,,47,1
1997-02-22,48,Cajmere,Only 4 U,35,15,14
1997-02-22,49,Outta Control,Sinful Wishes,45,45,5
