date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1996-01-06,47,Lift,Music Takes Me Higher,45,31,8
1996-01-06,48,Tito Puente Jr. & The Latin Rhythm,Everybody Salsa,,48,1
1996-01-06,49,Janet Jackson,Runaway,35,8,13
1996-01-06,50,The Sounds Of Blackness,Children Of The World,51,50,1
1996-01-06,52,Judy Albanese,Happy,,52,
1996-01-06,53,Michael Jackson,Earth Song,,53,
1996-01-06,54,Angela Lewis,Dream Come True,,54,
1996-01-06,55,Cerrone,Love In C Minor,,55,
1996-01-13,1,k.d. lang,If I Were You,3,1,9
1996-01-13,2,Ace Of Base,Beautiful Life,1,1,8
1996-01-13,3,Bette Midler,To Deserve You,2,2,10
1996-01-13,4,The Bucketheads,Got Myself Together,7,4,6
1996-01-13,5,Daphne,I Found It,8,5,7
1996-01-13,6,Soul Solution,Find A Way,4,4,11
1996-01-13,7,Frankie Knuckles Featuring Adeva,Walkin',5,5,9
1996-01-13,8,Dajae,Day By Day,16,8,5
1996-01-13,9,Sunscreem,When,17,9,5
1996-01-13,10,La Bouche,Be My Lover,6,1,10
1996-01-13,11,Dr. Alban,Look Who's Talking,11,11,9
1996-01-13,12,Expose,I Specialize In Love,13,12,6
1996-01-13,13,Plutonic,Addicted,15,13,7
1996-01-13,14,Pulse Featuring Antoinette Roberson,The Lover That You Are,20,14,5
1996-01-13,15,Lil' Mo' Yin Yang,Reach,10,1,13
1996-01-13,16,Cyndi Lauper,Come On Home,19,16,7
1996-01-13,17,D:REAM,Shoot Me With Your Love,23,17,6
1996-01-13,18,Chazz,A Mover La Colita (Move Your Ass),9,5,11
1996-01-13,19,Deeper Featuring Karen Pollard,People,25,19,5
1996-01-13,20,Erasure,Fingers & Thumbs (Cold Summer's Day),26,20,6
1996-01-13,21,Boy George,Same Thing In Reverse,18,18,8
1996-01-13,22,Gloria Estefan,Abriendo Puertas,14,3,12
1996-01-13,23,Tina Turner,Goldeneye,28,23,5
1996-01-13,24,El Cantor,Toma,31,24,4
1996-01-13,25,Black Magic,Freedom (Make It Funky),30,25,4
1996-01-13,26,Raw Stylus,Believe In Me,12,1,15
1996-01-13,27,Temple Of The Groove,Treat Me Right,32,27,4
1996-01-13,28,State Of Grace,Hello,22,8,13
1996-01-13,29,Maydie Myles,I've Been Waiting,21,9,12
1996-01-13,30,Georgie Porgie,Everybody Must Party,27,26,8
1996-01-13,31,Clubzone,Passion Of The Night,36,31,4
1996-01-13,32,95 North Featuring Sabrynaah Pope,My Life,35,32,5
1996-01-13,33,Backstreet Boys,We've Got It Goin' On,38,33,4
1996-01-13,34,Real McCoy,Automatic Lover (Call For Love),24,3,15
1996-01-13,35,Cirrus,Superstar DJ,44,35,2
1996-01-13,36,Keoki,Caterpillar,45,36,2
1996-01-13,37,Tito Puente Jr. & The Latin Rhythm,Everybody Salsa,48,37,2
1996-01-13,38,Psykosonik,Unlearn,,38,1
1996-01-13,39,The Sounds Of Blackness,Children Of The World,50,39,2
1996-01-13,40,The Chemical Brothers,Life Is Sweet,34,31,8
1996-01-13,41,Brooklyn Friends,Philadelphia,40,35,7
1996-01-13,42,Babes In Toyland,We Are Family,39,22,10
1996-01-13,43,Swing 52,The Joy You Bring,46,43,2
1996-01-13,44,Yello,Jingle Bells,,44,1
1996-01-13,45,Devone,Energy,,45,1
1996-01-13,46,Michael Jackson,This Time Around,,46,1
1996-01-13,47,Vanessa-Mae,Toccata & Fugue In D Minor,42,24,10
1996-01-13,48,Artie The 1 Man Party,A Mover La Colita,37,19,11
1996-01-13,49,Erire,Shine,29,16,12
1996-01-13,50,Diana Ross,Take Me Higher,33,1,16
1996-01-13,51,Deborah Cox,Who Do U Love,,51,
1996-01-13,52,Doubleplusgood,The Winding Song,,52,
1996-01-13,53,Sin With Sebastian,Shut Up (And Sleep With Me),,53,
1996-01-13,55,Dreamworld,Movin' Up,,55,
1996-01-20,1,The Bucketheads,Got Myself Together,4,1,7
1996-01-20,2,Daphne,I Found It,5,2,8
1996-01-20,3,k.d. lang,If I Were You,1,1,10
1996-01-20,4,Sunscreem,When,9,4,6
1996-01-20,5,Ace Of Base,Beautiful Life,2,1,9
1996-01-20,6,Dajae,Day By Day,8,6,6
1996-01-20,7,Pulse Featuring Antoinette Roberson,The Lover That You Are,14,7,6
1996-01-20,8,Expose,I Specialize In Love,12,8,7
1996-01-20,9,Bette Midler,To Deserve You,3,2,11
1996-01-20,10,Plutonic,Addicted,13,10,8
1996-01-20,11,D:REAM,Shoot Me With Your Love,17,11,7
1996-01-20,12,Cyndi Lauper,Come On Home,16,12,8
1996-01-20,13,Frankie Knuckles Featuring Adeva,Walkin',7,5,10
1996-01-20,14,Deeper Featuring Karen Pollard,People,19,14,6
1996-01-20,15,Soul Solution,Find A Way,6,4,12
1996-01-20,16,Erasure,Fingers & Thumbs (Cold Summer's Day),20,16,7
1996-01-20,17,Dr. Alban,Look Who's Talking,11,11,10
1996-01-20,18,La Bouche,Be My Lover,10,1,11
1996-01-20,19,Chazz,A Mover La Colita (Move Your Ass),18,5,12
1996-01-20,20,El Cantor,Toma,24,20,5
1996-01-20,21,Temple Of The Groove,Treat Me Right,27,21,5
1996-01-20,22,Black Magic,Freedom (Make It Funky),25,22,5
1996-01-20,23,Tina Turner,Goldeneye,23,23,6
1996-01-20,24,Lil' Mo' Yin Yang,Reach,15,1,14
1996-01-20,25,Clubzone,Passion Of The Night,31,25,5
1996-01-20,26,Keoki,Caterpillar,36,26,3
1996-01-20,27,Boy George,Same Thing In Reverse,21,18,9
1996-01-20,28,Cirrus,Superstar DJ,35,28,3
1996-01-20,29,95 North Featuring Sabrynaah Pope,My Life,32,29,6
1996-01-20,30,Georgie Porgie,Everybody Must Party,30,26,9
1996-01-20,31,Backstreet Boys,We've Got It Goin' On,33,31,5
1996-01-20,32,The Sounds Of Blackness,Children Of The World,39,32,3
1996-01-20,33,Psykosonik,Unlearn,38,33,2
1996-01-20,34,Devone,Energy,45,34,2
1996-01-20,35,Tito Puente Jr. & The Latin Rhythm,Everybody Salsa,37,35,3
1996-01-20,36,Gloria Estefan,Abriendo Puertas,22,3,13
1996-01-20,37,Michael Jackson,This Time Around,46,37,2
1996-01-20,38,Swing 52,The Joy You Bring,43,38,3
1996-01-20,39,State Of Grace,Hello,28,8,14
1996-01-20,40,Angel Moraes Feat. Sally Cortez & Octavia Lambertis,Time To Get Down,,40,1
1996-01-20,41,Sin With Sebastian,Shut Up (And Sleep With Me),53,41,1
1996-01-20,42,Angela Lewis,Dream Come True,,42,1
1996-01-20,43,Cerrone,Love In C Minor,,43,1
1996-01-20,44,Judy Albanese,Happy,,44,1
1996-01-20,45,Maydie Myles,I've Been Waiting,29,9,13
1996-01-20,46,Michael Jackson,Earth Song,,46,1
1996-01-20,47,Brooklyn Friends,Philadelphia,41,35,8
1996-01-20,48,A-Men,Sunrise Service,,48,1
1996-01-20,49,Raw Stylus,Believe In Me,26,1,16
1996-01-20,50,Real McCoy,Automatic Lover (Call For Love),34,3,16
1996-01-20,51,C+C Music Factory,Musica Es Mi Vida (Robi-Rob's Boriqua Anthem Pt.II),,51,
1996-01-20,52,N-Joi Featuring Mark Franklin And Nigel Champion,The New Anthem,,52,
1996-01-20,53,Mike Oldfield,Let There Be Light,,53,
1996-01-20,54,2 In A Room,Carnival,,54,
1996-01-20,55,Bel Canto,Rumour,,55,
1996-01-27,1,The Bucketheads,Got Myself Together,1,1,8
1996-01-27,2,Daphne,I Found It,2,2,9
1996-01-27,3,Sunscreem,When,4,3,7
1996-01-27,4,Pulse Featuring Antoinette Roberson,The Lover That You Are,7,4,7
1996-01-27,5,Dajae,Day By Day,6,5,7
1996-01-27,6,Expose,I Specialize In Love,8,6,8
1996-01-27,7,D:REAM,Shoot Me With Your Love,11,7,8
1996-01-27,8,Ace Of Base,Beautiful Life,5,1,10
1996-01-27,9,k.d. lang,If I Were You,3,1,11
1996-01-27,10,Plutonic,Addicted,10,10,9
1996-01-27,11,Cyndi Lauper,Come On Home,12,11,9
1996-01-27,12,Erasure,Fingers & Thumbs (Cold Summer's Day),16,12,8
1996-01-27,13,Temple Of The Groove,Treat Me Right,21,13,6
1996-01-27,14,Deeper Featuring Karen Pollard,People,14,14,7
1996-01-27,15,Bette Midler,To Deserve You,9,2,12
1996-01-27,16,El Cantor,Toma,20,16,6
1996-01-27,17,Black Magic,Freedom (Make It Funky),22,17,6
1996-01-27,18,Soul Solution,Find A Way,15,4,13
1996-01-27,19,Keoki,Caterpillar,26,19,4
1996-01-27,20,Clubzone,Passion Of The Night,25,20,6
1996-01-27,21,Frankie Knuckles Featuring Adeva,Walkin',13,5,11
1996-01-27,22,Tina Turner,Goldeneye,23,22,7
1996-01-27,23,La Bouche,Be My Lover,18,1,12
1996-01-27,24,Devone,Energy,34,24,3
1996-01-27,25,Dr. Alban,Look Who's Talking,17,11,11
1996-01-27,26,Cirrus,Superstar DJ,28,26,4
1996-01-27,27,Psykosonik,Unlearn,33,27,3
1996-01-27,28,The Sounds Of Blackness,Children Of The World,32,28,4
1996-01-27,29,Boy George,Same Thing In Reverse,27,18,10
1996-01-27,30,Chazz,A Mover La Colita (Move Your Ass),19,5,13
1996-01-27,31,Michael Jackson,This Time Around,37,31,3
1996-01-27,32,95 North Featuring Sabrynaah Pope,My Life,29,29,7
1996-01-27,33,Tito Puente Jr. & The Latin Rhythm,Everybody Salsa,35,33,4
1996-01-27,34,Backstreet Boys,We've Got It Goin' On,31,31,6
1996-01-27,35,Lil' Mo' Yin Yang,Reach,24,1,15
1996-01-27,36,Angela Lewis,Dream Come True,42,36,2
1996-01-27,37,Sin With Sebastian,Shut Up (And Sleep With Me),41,37,2
1996-01-27,38,Cerrone,Love In C Minor,43,38,2
1996-01-27,39,Doubleplusgood,The Winding Song,,39,1
1996-01-27,40,Swing 52,The Joy You Bring,38,38,4
1996-01-27,41,Angel Moraes Feat. Sally Cortez & Octavia Lambertis,Time To Get Down,40,40,2
1996-01-27,42,Judy Albanese,Happy,44,42,2
1996-01-27,43,Deborah Cox,Who Do U Love,,43,1
1996-01-27,44,Michael Jackson,Earth Song,46,44,2
1996-01-27,45,Georgie Porgie,Everybody Must Party,30,26,10
1996-01-27,46,N-Joi Featuring Mark Franklin And Nigel Champion,The New Anthem,52,46,1
1996-01-27,47,A-Men,Sunrise Service,48,47,2
1996-01-27,48,Pizzicato Five,Happy Sad,,48,1
1996-01-27,49,State Of Grace,Hello,39,8,15
1996-01-27,50,Gloria Estefan,Abriendo Puertas,36,3,14
1996-01-27,51,Miisa,Set Me Free,,51,
1996-01-27,52,Billie Ray Martin,Imitation Of Life,,52,
1996-01-27,53,J'Son,Take A Look,,53,
1996-01-27,54,Diana King,Ain't Nobody,,54,
1996-01-27,55,3*D,Georgy Porgy,,55,
1996-02-03,1,Daphne,I Found It,2,1,10
1996-02-03,2,Sunscreem,When,3,2,8
1996-02-03,3,Pulse Featuring Antoinette Roberson,The Lover That You Are,4,3,8
1996-02-03,4,Dajae,Day By Day,5,4,8
1996-02-03,5,The Bucketheads,Got Myself Together,1,1,9
1996-02-03,6,D:REAM,Shoot Me With Your Love,7,6,9
1996-02-03,7,Temple Of The Groove,Treat Me Right,13,7,7
1996-02-03,8,Expose,I Specialize In Love,6,6,9
1996-02-03,9,El Cantor,Toma,16,9,7
1996-02-03,10,Erasure,Fingers & Thumbs (Cold Summer's Day),12,10,9
1996-02-03,11,Black Magic,Freedom (Make It Funky),17,11,7
1996-02-03,12,Keoki,Caterpillar,19,12,5
1996-02-03,13,k.d. lang,If I Were You,9,1,12
1996-02-03,14,Devone,Energy,24,14,4
1996-02-03,15,Deeper Featuring Karen Pollard,People,14,14,8
1996-02-03,16,Ace Of Base,Beautiful Life,8,1,11
1996-02-03,17,Plutonic,Addicted,10,10,10
1996-02-03,18,Clubzone,Passion Of The Night,20,18,7
1996-02-03,19,Psykosonik,Unlearn,27,19,4
1996-02-03,20,Bette Midler,To Deserve You,15,2,13
1996-02-03,21,Cyndi Lauper,Come On Home,11,11,10
1996-02-03,22,The Sounds Of Blackness,Children Of The World,28,22,5
1996-02-03,23,Doubleplusgood,The Winding Song,39,23,2
1996-02-03,24,Michael Jackson,This Time Around,31,24,4
1996-02-03,25,Deborah Cox,Who Do U Love,43,25,2
1996-02-03,26,Cirrus,Superstar DJ,26,26,5
1996-02-03,27,Angela Lewis,Dream Come True,36,27,3
1996-02-03,28,Tina Turner,Goldeneye,22,22,8
1996-02-03,29,N-Joi Featuring Mark Franklin And Nigel Champion,The New Anthem,46,29,2
1996-02-03,30,Soul Solution,Find A Way,18,4,14
1996-02-03,31,Cerrone,Love In C Minor,38,31,3
1996-02-03,32,Sin With Sebastian,Shut Up (And Sleep With Me),37,32,3
1996-02-03,33,Frankie Knuckles Featuring Adeva,Walkin',21,5,12
1996-02-03,34,Dr. Alban,Look Who's Talking,25,11,12
1996-02-03,35,Michael Jackson,Earth Song,44,35,3
1996-02-03,36,Tito Puente Jr. & The Latin Rhythm,Everybody Salsa,33,33,5
1996-02-03,37,Judy Albanese,Happy,42,37,3
1996-02-03,38,Angel Moraes Feat. Sally Cortez & Octavia Lambertis,Time To Get Down,41,38,3
1996-02-03,39,95 North Featuring Sabrynaah Pope,My Life,32,29,8
1996-02-03,40,Swing 52,The Joy You Bring,40,38,5
1996-02-03,41,Backstreet Boys,We've Got It Goin' On,34,31,7
1996-02-03,42,C+C Music Factory,Musica Es Mi Vida (Robi-Rob's Boriqua Anthem Pt.II),,42,1
1996-02-03,43,Boy George,Same Thing In Reverse,29,18,11
1996-02-03,44,La Bouche,Be My Lover,23,1,13
1996-02-03,45,A-Men,Sunrise Service,47,45,3
1996-02-03,46,Mike Oldfield,Let There Be Light,,46,1
1996-02-03,47,Pizzicato Five,Happy Sad,48,47,2
1996-02-03,48,Miisa,Set Me Free,51,48,1
1996-02-03,49,Alcatraz,Giv Me Luv,,49,1
1996-02-03,50,Chazz,A Mover La Colita (Move Your Ass),30,5,14
1996-02-03,51,Gloria Estefan,Tres Deseos (Three Wishes),,51,
1996-02-03,52,Jamiroquai,Light Years,,52,
1996-02-03,53,E-Type,This Is The Way,,53,
1996-02-03,54,Urban Soul,Until We Meet Again,,54,
1996-02-03,55,Ace Of Base,Lucky Love,,55,
1996-02-10,1,Sunscreem,When,2,1,9
1996-02-10,2,Pulse Featuring Antoinette Roberson,The Lover That You Are,3,2,9
1996-02-10,3,Dajae,Day By Day,4,3,9
1996-02-10,4,D:REAM,Shoot Me With Your Love,6,4,10
1996-02-10,5,The Bucketheads,Got Myself Together,5,1,10
1996-02-10,6,Daphne,I Found It,1,1,11
1996-02-10,7,Temple Of The Groove,Treat Me Right,7,7,8
1996-02-10,8,Devone,Energy,14,8,5
1996-02-10,9,El Cantor,Toma,9,9,8
1996-02-10,10,Black Magic,Freedom (Make It Funky),11,10,8
1996-02-10,11,Keoki,Caterpillar,12,11,6
1996-02-10,12,Deborah Cox,Who Do U Love,25,12,3
1996-02-10,13,Erasure,Fingers & Thumbs (Cold Summer's Day),10,10,10
1996-02-10,14,Doubleplusgood,The Winding Song,23,14,3
1996-02-10,15,Psykosonik,Unlearn,19,15,5
1996-02-10,16,Clubzone,Passion Of The Night,18,16,8
1996-02-10,17,N-Joi Featuring Mark Franklin And Nigel Champion,The New Anthem,29,17,3
1996-02-10,18,Expose,I Specialize In Love,8,6,10
1996-02-10,19,Deeper Featuring Karen Pollard,People,15,14,9
1996-02-10,20,The Sounds Of Blackness,Children Of The World,22,20,6
1996-02-10,21,Angela Lewis,Dream Come True,27,21,4
1996-02-10,22,Michael Jackson,This Time Around,24,22,5
1996-02-10,23,Plutonic,Addicted,17,10,11
1996-02-10,24,k.d. lang,If I Were You,13,1,13
1996-02-10,25,Ace Of Base,Beautiful Life,16,1,12
1996-02-10,26,Sin With Sebastian,Shut Up (And Sleep With Me),32,26,4
1996-02-10,27,C+C Music Factory,Musica Es Mi Vida (Robi-Rob's Boriqua Anthem Pt.II),42,27,2
1996-02-10,28,Cyndi Lauper,Come On Home,21,11,11
1996-02-10,29,Cerrone,Love In C Minor,31,29,4
1996-02-10,30,Cirrus,Superstar DJ,26,26,6
1996-02-10,31,Miisa,Set Me Free,48,31,2
1996-02-10,32,Michael Jackson,Earth Song,35,32,4
1996-02-10,33,Bette Midler,To Deserve You,20,2,14
1996-02-10,34,Tina Turner,Goldeneye,28,22,9
1996-02-10,35,Judy Albanese,Happy,37,35,4
1996-02-10,36,Angel Moraes Feat. Sally Cortez & Octavia Lambertis,Time To Get Down,38,36,4
1996-02-10,37,Mike Oldfield,Let There Be Light,46,37,2
1996-02-10,38,Alcatraz,Giv Me Luv,49,38,2
1996-02-10,39,Gloria Estefan,Tres Deseos (Three Wishes),51,39,1
1996-02-10,40,Billie Ray Martin,Imitation Of Life,,40,1
1996-02-10,41,Tito Puente Jr. & The Latin Rhythm,Everybody Salsa,36,33,6
1996-02-10,42,Swing 52,The Joy You Bring,40,38,6
1996-02-10,43,Diana King,Ain't Nobody,,43,1
1996-02-10,44,Jamiroquai,Light Years,52,44,1
1996-02-10,45,A-Men,Sunrise Service,45,45,4
1996-02-10,46,Frankie Knuckles Featuring Adeva,Walkin',33,5,13
1996-02-10,47,95 North Featuring Sabrynaah Pope,My Life,39,29,9
1996-02-10,48,J'Son,Take A Look,,48,1
1996-02-10,49,Soul Solution,Find A Way,30,4,15
1996-02-10,50,Pizzicato Five,Happy Sad,47,47,3
1996-02-10,51,Faithless,Salva Mea (Save Me),,51,
1996-02-10,52,Connie & Junior,Lift Me Up,,52,
1996-02-10,53,Geoffrey Williams,I Don't Want To Talk About It,,53,
1996-02-10,54,Joni Mitchell,Big Yellow Taxi,,54,
1996-02-10,55,Byron Stingily,Don't Fall In Love,,55,
1996-02-17,1,Pulse Featuring Antoinette Roberson,The Lover That You Are,2,1,10
1996-02-17,2,Dajae,Day By Day,3,2,10
1996-02-17,3,Devone,Energy,8,3,6
1996-02-17,4,Sunscreem,When,1,1,10
1996-02-17,5,Temple Of The Groove,Treat Me Right,7,5,9
1996-02-17,6,Black Magic,Freedom (Make It Funky),10,6,9
1996-02-17,7,Keoki,Caterpillar,11,7,7
1996-02-17,8,Deborah Cox,Who Do U Love,12,8,4
1996-02-17,9,D:REAM,Shoot Me With Your Love,4,4,11
1996-02-17,10,El Cantor,Toma,9,9,9
1996-02-17,11,N-Joi Featuring Mark Franklin And Nigel Champion,The New Anthem,17,11,4
1996-02-17,12,The Bucketheads,Got Myself Together,5,1,11
1996-02-17,13,Doubleplusgood,The Winding Song,14,13,4
1996-02-17,14,Daphne,I Found It,6,1,12
1996-02-17,15,Psykosonik,Unlearn,15,15,6
1996-02-17,16,Angela Lewis,Dream Come True,21,16,5
1996-02-17,17,Clubzone,Passion Of The Night,16,16,9
1996-02-17,18,Michael Jackson,This Time Around,22,18,6
1996-02-17,19,The Sounds Of Blackness,Children Of The World,20,19,7
1996-02-17,20,C+C Music Factory,Musica Es Mi Vida (Robi-Rob's Boriqua Anthem Pt.II),27,20,3
1996-02-17,21,Deeper Featuring Karen Pollard,People,19,14,10
1996-02-17,22,Erasure,Fingers & Thumbs (Cold Summer's Day),13,10,11
1996-02-17,23,Expose,I Specialize In Love,18,6,11
1996-02-17,24,Cerrone,Love In C Minor,29,24,5
1996-02-17,25,Miisa,Set Me Free,31,25,3
1996-02-17,26,Sin With Sebastian,Shut Up (And Sleep With Me),26,26,5
1996-02-17,27,Gloria Estefan,Tres Deseos (Three Wishes),39,27,2
1996-02-17,28,Plutonic,Addicted,23,10,12
1996-02-17,29,Ace Of Base,Lucky Love,,29,1
1996-02-17,30,Mike Oldfield,Let There Be Light,37,30,3
1996-02-17,31,Alcatraz,Giv Me Luv,38,31,3
1996-02-17,32,Diana King,Ain't Nobody,43,32,2
1996-02-17,33,Billie Ray Martin,Imitation Of Life,40,33,2
1996-02-17,34,Cyndi Lauper,Come On Home,28,11,12
1996-02-17,35,Judy Albanese,Happy,35,35,5
1996-02-17,36,Jamiroquai,Light Years,44,36,2
1996-02-17,37,Faithless,Salva Mea (Save Me),51,37,1
1996-02-17,38,Michael Jackson,Earth Song,32,32,5
1996-02-17,39,Cirrus,Superstar DJ,30,26,7
1996-02-17,40,Angel Moraes Feat. Sally Cortez & Octavia Lambertis,Time To Get Down,36,36,5
1996-02-17,41,2 In A Room,Carnival,,41,1
1996-02-17,42,Bel Canto,Rumour,,42,1
1996-02-17,43,J'Son,Take A Look,48,43,2
1996-02-17,44,Ace Of Base,Beautiful Life,25,1,13
1996-02-17,45,Dreamworld,Movin' Up,,45,1
1996-02-17,46,Tito Puente Jr. & The Latin Rhythm,Everybody Salsa,41,33,7
1996-02-17,47,Swing 52,The Joy You Bring,42,38,7
1996-02-17,48,3*D,Georgy Porgy,,48,1
1996-02-17,49,k.d. lang,If I Were You,24,1,14
1996-02-17,50,Tina Turner,Goldeneye,34,22,10
1996-02-17,51,The Outhere Brothers,Don't Stop (Wiggle Wiggle),,51,
1996-02-17,52,The Girl Next Door,Justify,,52,
1996-02-17,53,Ke,Strange World,,53,
1996-02-17,54,Randy Crawford,Give Me The Night,,54,
1996-02-17,55,Culture Beat,Inside Out,,55,
1996-02-24,1,Dajae,Day By Day,2,1,11
1996-02-24,2,Devone,Energy,3,2,7
1996-02-24,3,Deborah Cox,Who Do U Love,8,3,5
1996-02-24,4,N-Joi Featuring Mark Franklin And Nigel Champion,The New Anthem,11,4,5
1996-02-24,5,Black Magic,Freedom (Make It Funky),6,5,10
1996-02-24,6,Pulse Featuring Antoinette Roberson,The Lover That You Are,1,1,11
1996-02-24,7,Keoki,Caterpillar,7,7,8
1996-02-24,8,Doubleplusgood,The Winding Song,13,8,5
1996-02-24,9,Sunscreem,When,4,1,11
1996-02-24,10,Temple Of The Groove,Treat Me Right,5,5,10
1996-02-24,11,Psykosonik,Unlearn,15,11,7
1996-02-24,12,C+C Music Factory,Musica Es Mi Vida (Robi-Rob's Boriqua Anthem Pt.II),20,12,4
1996-02-24,13,Angela Lewis,Dream Come True,16,13,6
1996-02-24,14,Daphne,I Found It,14,1,13
1996-02-24,15,D:REAM,Shoot Me With Your Love,9,4,12
1996-02-24,16,El Cantor,Toma,10,9,10
1996-02-24,17,The Bucketheads,Got Myself Together,12,1,12
1996-02-24,18,Gloria Estefan,Tres Deseos (Three Wishes),27,18,3
1996-02-24,19,Miisa,Set Me Free,25,19,4
1996-02-24,20,Michael Jackson,This Time Around,18,18,7
1996-02-24,21,Ace Of Base,Lucky Love,29,21,2
1996-02-24,22,The Sounds Of Blackness,Children Of The World,19,19,8
1996-02-24,23,Diana King,Ain't Nobody,32,23,3
1996-02-24,24,Alcatraz,Giv Me Luv,31,24,4
1996-02-24,25,Clubzone,Passion Of The Night,17,16,10
1996-02-24,26,Billie Ray Martin,Imitation Of Life,33,26,3
1996-02-24,27,Mike Oldfield,Let There Be Light,30,27,4
1996-02-24,28,Faithless,Salva Mea (Save Me),37,28,2
1996-02-24,29,Cerrone,Love In C Minor,24,24,6
1996-02-24,30,Jamiroquai,Light Years,36,30,3
1996-02-24,31,Sin With Sebastian,Shut Up (And Sleep With Me),26,26,6
1996-02-24,32,Deeper Featuring Karen Pollard,People,21,14,11
1996-02-24,33,Erasure,Fingers & Thumbs (Cold Summer's Day),22,10,12
1996-02-24,34,Bel Canto,Rumour,42,34,2
1996-02-24,35,2 In A Room,Carnival,41,35,2
1996-02-24,36,Expose,I Specialize In Love,23,6,12
1996-02-24,37,Judy Albanese,Happy,35,35,6
1996-02-24,38,J'Son,Take A Look,43,38,3
1996-02-24,39,Dreamworld,Movin' Up,45,39,2
1996-02-24,40,3*D,Georgy Porgy,48,40,2
1996-02-24,41,Michael Jackson,Earth Song,38,32,6
1996-02-24,42,Cirrus,Superstar DJ,39,26,8
1996-02-24,43,E-Type,This Is The Way,,43,1
1996-02-24,44,Joni Mitchell,Big Yellow Taxi,,44,1
1996-02-24,45,Urban Soul,Until We Meet Again,,45,1
1996-02-24,46,Angel Moraes Feat. Sally Cortez & Octavia Lambertis,Time To Get Down,40,36,6
1996-02-24,47,Byron Stingily,Don't Fall In Love,,47,1
1996-02-24,48,Plutonic,Addicted,28,10,13
1996-02-24,49,The Outhere Brothers,Don't Stop (Wiggle Wiggle),51,49,1
1996-02-24,50,Cyndi Lauper,Come On Home,34,11,13
1996-02-24,51,Lina Santiago,Feels So Good (Show Me Your Love),,51,
1996-02-24,52,Instinct,Reachin',,52,
1996-02-24,53,Vernessa Mitchell,Reap (What You Sow),,53,
1996-02-24,54,Babble,Love Has No Name,,54,
1996-03-02,1,Deborah Cox,Who Do U Love,3,1,6
1996-03-02,2,N-Joi Featuring Mark Franklin And Nigel Champion,The New Anthem,4,2,6
1996-03-02,3,Devone,Energy,2,2,8
