date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1989-01-07,1,Rob Base & D.J. E-Z Rock,Get On The Dance Floor,3,1,5
1989-01-07,2,Samantha Fox,I Wanna Have Some Fun,2,2,7
1989-01-07,3,Sheena Easton,The Lover In Me,4,3,7
1989-01-07,4,Erasure,A Little Respect,9,4,5
1989-01-07,5,Information Society,Walking Away,10,5,6
1989-01-07,6,Taylor Dayne,Don't Rush Me,7,6,8
1989-01-07,7,OMD,Brides Of Frankenstein,8,7,6
1989-01-07,8,Wee Papa Girl Rappers,Heat It Up,6,6,8
1989-01-07,9,Tone-Loc,Wild Thing,21,9,4
1989-01-07,10,Michael Jackson,Smooth Criminal,11,10,6
1989-01-07,11,Inner City,Good Life,30,11,3
1989-01-07,12,Camouflage,The Great Commandment,1,1,13
1989-01-07,13,Eighth Wonder,Cross My Heart,17,13,4
1989-01-07,14,Stevie Wonder,My Eyes Don't Cry,19,14,5
1989-01-07,15,Front 242,Headhunter,13,13,8
1989-01-07,16,Morris Day,Are You Ready,33,16,3
1989-01-07,17,Simon Harris,Here Comes That Sound,31,17,4
1989-01-07,18,Marc Almond,Tears Run Rings,12,9,11
1989-01-07,19,Michael Rogers,I Like It Like That,26,19,6
1989-01-07,20,The Beat Club,Security,14,14,8
1989-01-07,21,The Art Of Noise Featuring Tom Jones,Kiss,29,21,4
1989-01-07,22,TKA,Don't Be Afraid,36,22,4
1989-01-07,23,The Boys,Dial My Heart,40,23,3
1989-01-07,24,Adeva,Respect,41,24,3
1989-01-07,25,Kon Kan,I Beg Your Pardon,,25,1
1989-01-07,26,Martika,More Than You Know,,26,1
1989-01-07,27,Denise Lopez,If You Feel It,22,22,8
1989-01-07,28,Jermaine Stewart,Don't Talk Dirty To Me,20,13,9
1989-01-07,29,Annie Lennox & Al Green,Put A Little Love In Your Heart,42,29,4
1989-01-07,30,Kariya,Let Me Love You For Tonight,15,15,7
1989-01-07,31,The Funky Worm,Hustle! (To The Music),5,1,10
1989-01-07,32,Sandee,Notice Me,52,32,1
1989-01-07,33,Moev,Yeah Whatever,32,32,7
1989-01-07,34,Red Flag,Russian Radio,50,34,3
1989-01-07,35,Seduction,Seduction,51,35,1
1989-01-07,36,Ofra Haza,Im Nin'Alu/Galbi,16,15,8
1989-01-07,37,Glenn Medeiros,Never Get Enough Of You,45,37,4
1989-01-07,38,Kym Mazelle,Useless,23,13,9
1989-01-07,39,Apollonia,Since I Fell For You,18,6,10
1989-01-07,40,New Order,Fine Time,,40,1
1989-01-07,41,Bananarama,"Love,Truth & Honesty",28,26,7
1989-01-07,42,Siouxsie & The Banshees,The Killing Jar,47,42,3
1989-01-07,43,Richie Rich,Turn It Up/Salsa House,,43,1
1989-01-07,44,Today,Him Or Me,,44,1
1989-01-07,45,Hazell Dean,Turn It Into Love,38,38,7
