date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1993-01-02,1,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,1,1,7
1993-01-02,2,Bizarre Inc Featuring Angie Brown,I'm Gonna Get You,2,2,6
1993-01-02,3,Prefab Sprout,If You Don't Love Me,3,3,8
1993-01-02,4,The Sugarcubes,Leash Called Love,4,1,8
1993-01-02,5,EMF,They're Here,5,5,8
1993-01-02,6,Reel 2 Real Featuring Erick Moore,The New Anthem,6,1,9
1993-01-02,7,Donell Rush,Symphony,7,7,8
1993-01-02,8,Celine Dion,Love Can Move Mountains,8,8,8
1993-01-02,9,Definition Of Sound,What Are You Under,9,4,9
1993-01-02,10,Space Master,I Need You,10,10,7
1993-01-02,11,Wreckx-N-Effect,Rump Shaker,11,11,9
1993-01-02,12,Felix Featuring Jomanda,Don't You Want Me,12,12,5
1993-01-02,13,Martha Wash,Carry On,13,1,11
1993-01-02,14,Praise,Easy Way Out,14,14,6
1993-01-02,15,MAW & Co. Featuring Xaviera Gold,Gonna Get Back To You,15,15,4
1993-01-02,16,Madonna,Deeper And Deeper,16,16,3
1993-01-02,17,Ten City,Only Time Will Tell,17,17,6
1993-01-02,18,"Pood, Bhud 'N' Pflug",Duelling Techno,18,18,6
1993-01-02,19,Deee-Lite,Pussycat Meow,19,19,4
1993-01-02,20,Mr. Fingers,What About This Love?,20,2,11
1993-01-02,21,Ya Kid K,Let This Housebeat Drop,21,21,6
1993-01-02,22,Uncanny Alliance,I Got My Education,22,22,3
1993-01-02,23,Degrees Of Motion Featuring Biti,Soul Freedom (Free Your Soul),23,4,11
1993-01-02,24,Sofia Shinas,The Message,24,24,5
1993-01-02,25,Transformer 2,Fruit Of Love,25,25,5
1993-01-02,26,Super Cat,Dem No Worry We,26,26,5
1993-01-02,27,Malaika,So Much Love,27,5,13
1993-01-02,28,Trilogy,Good Time,28,28,5
1993-01-02,29,Rozalla,Are You Ready To Fly?,29,1,12
1993-01-02,30,RuPaul,Supermodel (You Better Work),30,30,4
1993-01-02,31,Lords Of Acid,I Must Increase My Bust,31,31,4
1993-01-02,32,Prince And The N.P.G.,My Name Is Prince,32,9,10
1993-01-02,33,MK Featuring Alana,Always,33,33,3
1993-01-02,34,The Sounds Of Blackness,Joy,34,34,4
1993-01-02,35,The Farm,Rising Sun,35,14,9
1993-01-02,36,Orbital,Halcyon,36,36,4
1993-01-02,37,Moby,Next Is The E,37,37,3
1993-01-02,38,Sound Factory,Understand This Groove,38,13,11
1993-01-02,39,House Of Pain,Shamrocks And Shenanigans,39,39,2
1993-01-02,40,Madonna,Erotica,40,1,10
1993-01-02,41,Inner City,Follow Your Heart,41,2,12
1993-01-02,42,The Prodigy,Fire,42,28,8
1993-01-02,43,BKS,Living In Ecstasy,43,43,2
1993-01-02,44,49-ers,The Message,44,32,6
1993-01-02,45,Nymphomania,I Want Your Body,45,36,7
1993-01-02,46,The Movement,Bingo,46,46,2
1993-01-02,47,AB Logic,Get Up (Move Boy Move),47,47,2
1993-01-02,48,Joey Washington Featuring The Mens Club,Just Us,48,48,2
1993-01-02,49,Channel X,A Million Colours,49,23,9
1993-01-02,50,House Of Gypsies,Samba,50,2,14
1993-01-02,51,Altern 8,Brutal-8-E,51,51,
1993-01-02,52,Betty Boo,Thing Goin' On,52,52,
1993-01-02,53,Happy Mondays,Sunshine And Love,53,53,
1993-01-02,54,Jazzy,Lonely,54,54,
1993-01-02,55,Fargetta,The Music Is Movin',55,55,
1993-01-09,1,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,1,1,8
1993-01-09,2,Bizarre Inc Featuring Angie Brown,I'm Gonna Get You,2,2,7
1993-01-09,3,Felix Featuring Jomanda,Don't You Want Me,12,3,6
1993-01-09,4,Madonna,Deeper And Deeper,16,4,4
1993-01-09,5,Celine Dion,Love Can Move Mountains,8,5,9
1993-01-09,6,MAW & Co. Featuring Xaviera Gold,Gonna Get Back To You,15,6,5
1993-01-09,7,Space Master,I Need You,10,7,8
1993-01-09,8,Praise,Easy Way Out,14,8,7
1993-01-09,9,Wreckx-N-Effect,Rump Shaker,11,9,10
1993-01-09,10,EMF,They're Here,5,5,9
1993-01-09,11,Uncanny Alliance,I Got My Education,22,11,4
1993-01-09,12,Deee-Lite,Pussycat Meow,19,12,5
1993-01-09,13,Donell Rush,Symphony,7,7,9
1993-01-09,14,Prefab Sprout,If You Don't Love Me,3,3,9
1993-01-09,15,Reel 2 Real Featuring Erick Moore,The New Anthem,6,1,10
1993-01-09,16,The Sugarcubes,Leash Called Love,4,1,9
1993-01-09,17,"Pood, Bhud 'N' Pflug",Duelling Techno,18,17,7
1993-01-09,18,Definition Of Sound,What Are You Under,9,4,10
1993-01-09,19,MK Featuring Alana,Always,33,19,4
1993-01-09,20,Sofia Shinas,The Message,24,20,6
1993-01-09,21,Martha Wash,Carry On,13,1,12
1993-01-09,22,Transformer 2,Fruit Of Love,25,22,6
1993-01-09,23,Super Cat,Dem No Worry We,26,23,6
1993-01-09,24,Mr. Fingers,What About This Love?,20,2,12
1993-01-09,25,RuPaul,Supermodel (You Better Work),30,25,5
1993-01-09,26,Ten City,Only Time Will Tell,17,17,7
1993-01-09,27,Lords Of Acid,I Must Increase My Bust,31,27,5
1993-01-09,28,Trilogy,Good Time,28,28,6
1993-01-09,29,Ya Kid K,Let This Housebeat Drop,21,21,7
1993-01-09,30,The Sounds Of Blackness,Joy,34,30,5
1993-01-09,31,Moby,Next Is The E,37,31,4
1993-01-09,32,Degrees Of Motion Featuring Biti,Soul Freedom (Free Your Soul),23,4,12
1993-01-09,33,House Of Pain,Shamrocks And Shenanigans,39,33,3
1993-01-09,34,Orbital,Halcyon,36,34,5
1993-01-09,35,Prince And The N.P.G.,My Name Is Prince,32,9,11
1993-01-09,36,The Farm,Rising Sun,35,14,10
1993-01-09,37,Joey Washington Featuring The Mens Club,Just Us,48,37,3
1993-01-09,38,BKS,Living In Ecstasy,43,38,3
1993-01-09,39,AB Logic,Get Up (Move Boy Move),47,39,3
1993-01-09,40,The Movement,Bingo,46,40,3
1993-01-09,41,Happy Mondays,Sunshine And Love,53,41,1
1993-01-09,42,Altern 8,Brutal-8-E,51,42,1
1993-01-09,43,Electroset,How Does It Feel?,,43,1
1993-01-09,44,Fargetta,The Music Is Movin',55,44,1
1993-01-09,45,LaTour,Blue,,45,1
1993-01-09,46,Portrait,Here We Go Again!,,46,1
1993-01-09,47,G.T.O.,Love Is Everywhere,,47,1
1993-01-09,48,49-ers,The Message,44,32,7
1993-01-09,49,The Prodigy,Fire,42,28,9
1993-01-09,50,Malaika,So Much Love,27,5,14
1993-01-09,51,Arrested Development,Mr. Wendal,,51,
1993-01-09,52,Club 69,Let Me Be Your Underwear,,52,
1993-01-09,53,Nush,Nush,,53,
1993-01-09,54,Meat Beat Manifesto,Mindstream,,54,
1993-01-09,55,Yothu Yindi,Djapana,,55,
1993-01-16,1,Bizarre Inc Featuring Angie Brown,I'm Gonna Get You,2,1,8
1993-01-16,2,Madonna,Deeper And Deeper,4,2,5
1993-01-16,3,Felix Featuring Jomanda,Don't You Want Me,3,3,7
1993-01-16,4,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,1,1,9
1993-01-16,5,MAW & Co. Featuring Xaviera Gold,Gonna Get Back To You,6,5,6
1993-01-16,6,Uncanny Alliance,I Got My Education,11,6,5
1993-01-16,7,Deee-Lite,Pussycat Meow,12,7,6
1993-01-16,8,MK Featuring Alana,Always,19,8,5
1993-01-16,9,Space Master,I Need You,7,7,9
1993-01-16,10,Praise,Easy Way Out,8,8,8
1993-01-16,11,Wreckx-N-Effect,Rump Shaker,9,9,11
1993-01-16,12,RuPaul,Supermodel (You Better Work),25,12,6
1993-01-16,13,Celine Dion,Love Can Move Mountains,5,5,10
1993-01-16,14,The Sugarcubes,Leash Called Love,16,1,10
1993-01-16,15,EMF,They're Here,10,5,10
1993-01-16,16,"Pood, Bhud 'N' Pflug",Duelling Techno,17,16,8
1993-01-16,17,Transformer 2,Fruit Of Love,22,17,7
1993-01-16,18,Moby,Next Is The E,31,18,5
1993-01-16,19,Prefab Sprout,If You Don't Love Me,14,3,10
1993-01-16,20,Definition Of Sound,What Are You Under,18,4,11
1993-01-16,21,Super Cat,Dem No Worry We,23,21,7
1993-01-16,22,Sofia Shinas,The Message,20,20,7
1993-01-16,23,Lords Of Acid,I Must Increase My Bust,27,23,6
1993-01-16,24,Donell Rush,Symphony,13,7,10
1993-01-16,25,Reel 2 Real Featuring Erick Moore,The New Anthem,15,1,11
1993-01-16,26,House Of Pain,Shamrocks And Shenanigans,33,26,4
1993-01-16,27,The Sounds Of Blackness,Joy,30,27,6
1993-01-16,28,Happy Mondays,Sunshine And Love,41,28,2
1993-01-16,29,Trilogy,Good Time,28,28,7
1993-01-16,30,Ya Kid K,Let This Housebeat Drop,29,21,8
1993-01-16,31,Ten City,Only Time Will Tell,26,17,8
1993-01-16,32,Joey Washington Featuring The Mens Club,Just Us,37,32,4
1993-01-16,33,Orbital,Halcyon,34,33,6
1993-01-16,34,Altern 8,Brutal-8-E,42,34,2
1993-01-16,35,AB Logic,Get Up (Move Boy Move),39,35,4
1993-01-16,36,BKS,Living In Ecstasy,38,36,4
1993-01-16,37,Electroset,How Does It Feel?,43,37,2
1993-01-16,38,The Movement,Bingo,40,38,4
1993-01-16,39,Fargetta,The Music Is Movin',44,39,2
1993-01-16,40,G.T.O.,Love Is Everywhere,47,40,2
1993-01-16,41,Portrait,Here We Go Again!,46,41,2
1993-01-16,42,Betty Boo,Thing Goin' On,,42,1
1993-01-16,43,LaTour,Blue,45,43,2
1993-01-16,44,Mr. Fingers,What About This Love?,24,2,13
1993-01-16,45,Martha Wash,Carry On,21,1,13
1993-01-16,46,The Orb,Blue Room,,46,1
1993-01-16,47,Arrested Development,Mr. Wendal,51,47,1
1993-01-16,48,Club 69,Let Me Be Your Underwear,52,48,1
1993-01-16,49,Jazzy,Lonely,,49,1
1993-01-16,50,Degrees Of Motion Featuring Biti,Soul Freedom (Free Your Soul),32,4,13
1993-01-16,51,Whitney Houston,I'm Every Woman,,51,
1993-01-16,52,The Cover Girls,If You Want My Love (Here It Is),,52,
1993-01-16,53,Sandy B,Feel Like Singin',,53,
1993-01-16,54,Nightcrawlers,Push The Feeling On,,54,
1993-01-16,55,Sunscreem,Love U More,,55,
1993-01-23,1,Bizarre Inc Featuring Angie Brown,I'm Gonna Get You,1,1,9
1993-01-23,2,Madonna,Deeper And Deeper,2,2,6
1993-01-23,3,Felix Featuring Jomanda,Don't You Want Me,3,3,8
1993-01-23,4,MAW & Co. Featuring Xaviera Gold,Gonna Get Back To You,5,4,7
1993-01-23,5,Uncanny Alliance,I Got My Education,6,5,6
1993-01-23,6,Deee-Lite,Pussycat Meow,7,6,7
1993-01-23,7,MK Featuring Alana,Always,8,7,6
1993-01-23,8,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,4,1,10
1993-01-23,9,RuPaul,Supermodel (You Better Work),12,9,7
1993-01-23,10,Moby,Next Is The E,18,10,6
1993-01-23,11,Happy Mondays,Sunshine And Love,28,11,3
1993-01-23,12,Space Master,I Need You,9,7,10
1993-01-23,13,Transformer 2,Fruit Of Love,17,13,8
1993-01-23,14,Celine Dion,Love Can Move Mountains,13,5,11
1993-01-23,15,House Of Pain,Shamrocks And Shenanigans,26,15,5
1993-01-23,16,EMF,They're Here,15,5,11
1993-01-23,17,Wreckx-N-Effect,Rump Shaker,11,9,12
1993-01-23,18,Praise,Easy Way Out,10,8,9
1993-01-23,19,"Pood, Bhud 'N' Pflug",Duelling Techno,16,16,9
1993-01-23,20,Lords Of Acid,I Must Increase My Bust,23,20,7
1993-01-23,21,Altern 8,Brutal-8-E,34,21,3
1993-01-23,22,AB Logic,Get Up (Move Boy Move),35,22,5
1993-01-23,23,Joey Washington Featuring The Mens Club,Just Us,32,23,5
1993-01-23,24,Electroset,How Does It Feel?,37,24,3
1993-01-23,25,Donell Rush,Symphony,24,7,11
1993-01-23,26,Prefab Sprout,If You Don't Love Me,19,3,11
1993-01-23,27,Fargetta,The Music Is Movin',39,27,3
1993-01-23,28,Super Cat,Dem No Worry We,21,21,8
1993-01-23,29,BKS,Living In Ecstasy,36,29,5
1993-01-23,30,The Sounds Of Blackness,Joy,27,27,7
1993-01-23,31,Arrested Development,Mr. Wendal,47,31,2
1993-01-23,32,Ten City,Only Time Will Tell,31,17,9
1993-01-23,33,The Movement,Bingo,38,33,5
1993-01-23,34,G.T.O.,Love Is Everywhere,40,34,3
1993-01-23,35,Betty Boo,Thing Goin' On,42,35,2
1993-01-23,36,The Sugarcubes,Leash Called Love,14,1,11
1993-01-23,37,Sofia Shinas,The Message,22,20,8
1993-01-23,38,Portrait,Here We Go Again!,41,38,3
1993-01-23,39,Club 69,Let Me Be Your Underwear,48,39,2
1993-01-23,40,Definition Of Sound,What Are You Under,20,4,12
1993-01-23,41,Ya Kid K,Let This Housebeat Drop,30,21,9
1993-01-23,42,Orbital,Halcyon,33,33,7
1993-01-23,43,Reel 2 Real Featuring Erick Moore,The New Anthem,25,1,12
1993-01-23,44,Trilogy,Good Time,29,28,8
1993-01-23,45,Nightcrawlers,Push The Feeling On,54,45,1
1993-01-23,46,Jazzy,Lonely,49,46,2
1993-01-23,47,The Orb,Blue Room,46,46,2
1993-01-23,48,Whitney Houston,I'm Every Woman,51,48,1
1993-01-23,49,Yothu Yindi,Djapana,,49,1
1993-01-23,50,LaTour,Blue,43,43,3
1993-01-23,51,Trey Lorenz,Photograph Of Mary,,51,
1993-01-23,52,Bobby Brown,Get Away,,52,
1993-01-23,53,Outer Mind,I Still Want Ya,,53,
1993-01-23,54,Franke,Understand This Groove,,54,
1993-01-23,55,Sole Fusion,We Can Make It,,55,
1993-01-30,1,Madonna,Deeper And Deeper,2,1,7
1993-01-30,2,Felix Featuring Jomanda,Don't You Want Me,3,2,9
1993-01-30,3,MAW & Co. Featuring Xaviera Gold,Gonna Get Back To You,4,3,8
1993-01-30,4,Uncanny Alliance,I Got My Education,5,4,7
1993-01-30,5,MK Featuring Alana,Always,7,5,7
1993-01-30,6,Bizarre Inc Featuring Angie Brown,I'm Gonna Get You,1,1,10
1993-01-30,7,RuPaul,Supermodel (You Better Work),9,7,8
1993-01-30,8,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,8,1,11
1993-01-30,9,Deee-Lite,Pussycat Meow,6,6,8
1993-01-30,10,Moby,Next Is The E,10,10,7
1993-01-30,11,Happy Mondays,Sunshine And Love,11,11,4
1993-01-30,12,Arrested Development,Mr. Wendal,31,12,3
1993-01-30,13,Altern 8,Brutal-8-E,21,13,4
1993-01-30,14,House Of Pain,Shamrocks And Shenanigans,15,14,6
1993-01-30,15,AB Logic,Get Up (Move Boy Move),22,15,6
1993-01-30,16,Transformer 2,Fruit Of Love,13,13,9
1993-01-30,17,Electroset,How Does It Feel?,24,17,4
1993-01-30,18,G.T.O.,Love Is Everywhere,34,18,4
1993-01-30,19,Fargetta,The Music Is Movin',27,19,4
1993-01-30,20,Joey Washington Featuring The Mens Club,Just Us,23,20,6
1993-01-30,21,Betty Boo,Thing Goin' On,35,21,3
1993-01-30,22,Space Master,I Need You,12,7,11
1993-01-30,23,Club 69,Let Me Be Your Underwear,39,23,3
1993-01-30,24,BKS,Living In Ecstasy,29,24,6
1993-01-30,25,Praise,Easy Way Out,18,8,10
1993-01-30,26,Celine Dion,Love Can Move Mountains,14,5,12
1993-01-30,27,Nightcrawlers,Push The Feeling On,45,27,2
1993-01-30,28,The Movement,Bingo,33,28,6
1993-01-30,29,Whitney Houston,I'm Every Woman,48,29,2
1993-01-30,30,Portrait,Here We Go Again!,38,30,4
1993-01-30,31,Wreckx-N-Effect,Rump Shaker,17,9,13
1993-01-30,32,"Pood, Bhud 'N' Pflug",Duelling Techno,19,16,10
1993-01-30,33,Sunscreem,Love U More,,33,1
1993-01-30,34,Bobby Brown,Get Away,52,34,1
1993-01-30,35,The Cover Girls,If You Want My Love (Here It Is),,35,1
1993-01-30,36,Jazzy,Lonely,46,36,3
1993-01-30,37,Sandy B,Feel Like Singin',,37,1
1993-01-30,38,EMF,They're Here,16,5,12
1993-01-30,39,The Sounds Of Blackness,Joy,30,27,8
1993-01-30,40,Lords Of Acid,I Must Increase My Bust,20,20,8
1993-01-30,41,Yothu Yindi,Djapana,49,41,2
1993-01-30,42,Sofia Shinas,The Message,37,20,9
1993-01-30,43,Super Cat,Dem No Worry We,28,21,9
1993-01-30,44,Donell Rush,Symphony,25,7,12
1993-01-30,45,Outer Mind,I Still Want Ya,53,45,1
1993-01-30,46,Prefab Sprout,If You Don't Love Me,26,3,12
1993-01-30,47,Nush,Nush,,47,1
1993-01-30,48,Trilogy,Good Time,44,28,9
1993-01-30,49,The Orb,Blue Room,47,46,3
1993-01-30,50,Ten City,Only Time Will Tell,32,17,10
1993-01-30,51,Dr. Alban,It's My Life,,51,
1993-01-30,52,Danube Dance,Unique,,52,
1993-01-30,53,Snow,Informer,,53,
1993-01-30,54,Clubland Featuring Zemya Hamilton,Come Rain Come Shine,,54,
1993-01-30,55,Digable Planets,Rebirth Of Slick (Cool Like Dat),,55,
1993-02-06,1,Felix Featuring Jomanda,Don't You Want Me,2,1,10
1993-02-06,2,MAW & Co. Featuring Xaviera Gold,Gonna Get Back To You,3,2,9
1993-02-06,3,Uncanny Alliance,I Got My Education,4,3,8
1993-02-06,4,MK Featuring Alana,Always,5,4,8
1993-02-06,5,Madonna,Deeper And Deeper,1,1,8
1993-02-06,6,RuPaul,Supermodel (You Better Work),7,6,9
1993-02-06,7,Happy Mondays,Sunshine And Love,11,7,5
1993-02-06,8,Moby,Next Is The E,10,8,8
1993-02-06,9,Bizarre Inc Featuring Angie Brown,I'm Gonna Get You,6,1,11
1993-02-06,10,Arrested Development,Mr. Wendal,12,10,4
1993-02-06,11,Altern 8,Brutal-8-E,13,11,5
1993-02-06,12,G.T.O.,Love Is Everywhere,18,12,5
1993-02-06,13,Whitney Houston,I'm Every Woman,29,13,3
1993-02-06,14,Betty Boo,Thing Goin' On,21,14,4
1993-02-06,15,Electroset,How Does It Feel?,17,15,5
1993-02-06,16,Deee-Lite,Pussycat Meow,9,6,9
1993-02-06,17,AB Logic,Get Up (Move Boy Move),15,15,7
1993-02-06,18,Club 69,Let Me Be Your Underwear,23,18,4
1993-02-06,19,Sunscreem,Love U More,33,19,2
1993-02-06,20,Fargetta,The Music Is Movin',19,19,5
1993-02-06,21,Nightcrawlers,Push The Feeling On,27,21,3
1993-02-06,22,Bobby Brown,Get Away,34,22,2
1993-02-06,23,The S.O.U.L. S.Y.S.T.E.M.,It's Gonna Be A Lovely Day,8,1,12
1993-02-06,24,House Of Pain,Shamrocks And Shenanigans,14,14,7
1993-02-06,25,BKS,Living In Ecstasy,24,24,7
1993-02-06,26,Joey Washington Featuring The Mens Club,Just Us,20,20,7
1993-02-06,27,The Cover Girls,If You Want My Love (Here It Is),35,27,2
1993-02-06,28,Sandy B,Feel Like Singin',37,28,2
1993-02-06,29,The Movement,Bingo,28,28,7
1993-02-06,30,Jazzy,Lonely,36,30,4
1993-02-06,31,Yothu Yindi,Djapana,41,31,3
1993-02-06,32,Outer Mind,I Still Want Ya,45,32,2
1993-02-06,33,Transformer 2,Fruit Of Love,16,13,10
1993-02-06,34,Space Master,I Need You,22,7,12
1993-02-06,35,Praise,Easy Way Out,25,8,11
1993-02-06,36,Portrait,Here We Go Again!,30,30,5
1993-02-06,37,Nush,Nush,47,37,2
1993-02-06,38,"Pood, Bhud 'N' Pflug",Duelling Techno,32,16,11
1993-02-06,39,The Sounds Of Blackness,Joy,39,27,9
1993-02-06,40,Wreckx-N-Effect,Rump Shaker,31,9,14
1993-02-06,41,Trey Lorenz,Photograph Of Mary,,41,1
1993-02-06,42,Super Cat,Dem No Worry We,43,21,10
1993-02-06,43,Lords Of Acid,I Must Increase My Bust,40,20,9
1993-02-06,44,Young Black Teenagers,Tap The Bottle,,44,1
1993-02-06,45,Celine Dion,Love Can Move Mountains,26,5,13
1993-02-06,46,Meat Beat Manifesto,Mindstream,,46,1
1993-02-06,47,Danube Dance,Unique,52,47,1
1993-02-06,48,Sofia Shinas,The Message,42,20,10
1993-02-06,49,Digable Planets,Rebirth Of Slick (Cool Like Dat),55,49,1
1993-02-06,50,EMF,They're Here,38,5,13
1993-02-06,51,Martha Wash,Give It To You,,51,
1993-02-06,52,Finitribe,Forevergreen,,52,
1993-02-06,53,D.O.,Guilty Of Love,,53,
1993-02-06,54,Naughty By Nature,Hip Hop Hooray,,54,
1993-02-13,1,MAW & Co. Featuring Xaviera Gold,Gonna Get Back To You,2,1,10
1993-02-13,2,Uncanny Alliance,I Got My Education,3,2,9
1993-02-13,3,MK Featuring Alana,Always,4,3,9
1993-02-13,4,RuPaul,Supermodel (You Better Work),6,4,10
1993-02-13,5,Arrested Development,Mr. Wendal,10,5,5
1993-02-13,6,Happy Mondays,Sunshine And Love,7,6,6
1993-02-13,7,Felix Featuring Jomanda,Don't You Want Me,1,1,11
