date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1980-01-05,71,Sly Stone,SING A SIMPLE SONG/DANCE TO THE MUSIC,61,36,6
1980-01-05,72,Free Life,DANCE FANTASY,91,72,
1980-01-05,73,Northend,KIND OF LOVE(KIND OF LIFE),92,73,
1980-01-05,74,USA-European Connection,USA EUROPEAN CONNECTION,58,43,3
1980-01-05,75,Yvonne Elliman,LOVE PAINS,76,75,
1980-01-05,76,Bruni Pagan,LOVERS/LATE FOR LOVE,95,76,
1980-01-05,77,Daryl Hall John Oates,RUNNING FROM PARADISE/PORTABLE RADIO,96,77,
1980-01-05,78,Nightlife Unlimited,LOVE IS IN YOU/DANCE FREAK AND BOOGIE,97,78,
1980-01-05,79,Bonnie Pointer,"I Can't Help Myself (Sugar Pie, Honey Bunch)",,79,
1980-01-05,80,Jean Cairn,Was That All Their Was/What's On Your Mind/Give It,85,80,
1980-01-05,81,Arpeggio,Saturday Night - Breakout,,81,
1980-01-05,82,Jessica Williams,QUEEN OF FOOLS,,82,
1980-01-05,83,Gino Soccio,THE VISITORS,,83,
1980-01-05,84,Tony Rollo,BURNIN' ALIVE,,84,
1980-01-05,85,Narada Michael Walden,I Shoulda Loved Ya / Tonight I'm Alright,99,85,
1980-01-05,86,Pamala Stanley,THIS IS HOT,57,16,11
1980-01-05,87,The Destination,Move On Up/Up Up Up / Destination's Theme,59,1,16
1980-01-05,88,Anita Ward,Don't Drop My Love,60,26,6
1980-01-05,89,Carol Lloyd,"SHAKE ME,WAKE ME",94,89,
1980-01-05,90,Claudja Barry,YOU MAKE ME FEEL THE FIRE,,90,
1980-01-05,91,Deodato,SHAZAM/SPACE DUST,87,71,
1980-01-05,92,Jackie Moore,HOW's YOUR LOVE LIFE BABY,98,92,
1980-01-05,93,Linda Clifford,Here's My Love (all cuts),73,73,
1980-01-05,94,Norma Jean,High Society,,94,
1980-01-05,95,Captain Sky,Moon Child,,95,
1980-01-05,96,M,Pop Muzik,65,4,14
1980-01-05,97,Dynasty,I Don't Want To Be A Freak (But I Can't Help Myself),68,38,7
1980-01-05,98,Frisky,You Got Me Dancing In My Sleep / Tutty Fruitty Booty,,98,
1980-01-05,99,Debbie Jacobs,High On Your Love / Hot Hot (Give It All You Got),,99,
1980-01-05,100,Martha High,SHOWDOWN,,100,
1980-01-12,1,Dan Hartman,VERTIGO/RELIGHT MY FIRE/FREE RIDE,2,1,7
1980-01-12,2,Shalamar,The Second Time Around,1,1,11
1980-01-12,3,Sylvester,CAN't STOP DANCING/IN MY FANTASY,5,3,7
1980-01-12,4,Prince,I Wanna Be Your Lover / Sexy Dancer,6,4,9
1980-01-12,5,Rufus And Chaka Khan,Do You Love What You Feel,12,5,6
1980-01-12,6,Janice McClaine,Smack Dab In The Middle,14,6,6
1980-01-12,7,Stargard,Wear It Out,4,4,13
1980-01-12,8,Don Armando And The 2nd Avenue Rumba Band,DEPUTY OF LOVE,3,1,15
1980-01-12,9,Inner Life,I'm Caught Up / You Don't Have Dancing On Your Mind / I Hope It's The Right,7,7,10
1980-01-12,10,Phyllis Hyman,YOU KNOW HOW TO LOVE ME,16,10,6
1980-01-12,11,Barbra Streisand/Donna Summer,No More Tears (Enough Is Enough),11,1,12
1980-01-12,12,Jean Shy,NIGHTDANCER,9,9,11
1980-01-12,13,Isaac Hayes,Don't Let Go,13,3,14
1980-01-12,14,Festival,Evita (all cuts),24,14,5
1980-01-12,15,Busta Jones,(YOU)KEEP ON MAKING ME HOT/(EVERYBODY's)DANCING AL,15,15,7
1980-01-12,16,Donna Summer,On The Radio,8,8,7
1980-01-12,17,Tjm,TJM-ALL CUTS,17,17,14
1980-01-12,18,Peaches & Herb,ROLLER SKATIN' MATE,18,18,8
1980-01-12,19,Patrice Rushen,Haven't You Heard,31,19,4
1980-01-12,20,Sergio Mendes,I'll Tell You,10,9,14
1980-01-12,21,Loose Change,Straight From The Heart,21,21,6
1980-01-12,22,The Spinners,"Working My Way Back To You/Forgive Me, Girl",22,17,9
1980-01-12,23,Scott Allen,I Think We're Alone Now/Will You Love Me Tomorrow,23,23,7
1980-01-12,24,Rinder And Lewis,Willie And The Hand Jive / Love Potion #9,32,24,4
1980-01-12,25,Trussel,Love Injection,43,25,2
1980-01-12,26,Village People,Ready For The 80's/Sleazy,26,26,7
1980-01-12,27,Giorgio Moroder,E=MC2 (all cuts),19,4,18
1980-01-12,28,Deborah Washington,ROCK IT,29,24,9
1980-01-12,29,Liquid Gold,DANCE YOURSELF DIZZY,30,29,5
1980-01-12,30,One Way Featuring Al Hudson,MUSIC,33,30,4
1980-01-12,31,Instant Funk,"BODY SHINE/SLAP,SLAP,LICKEDY LAP",38,31,4
1980-01-12,32,Rick James,Love Gun,39,32,4
1980-01-12,33,T.H.P. Orchestra,Good To Me (all cuts),40,33,4
1980-01-12,34,U.N.,U.N.-ALL CUTS,41,34,4
1980-01-12,35,Celi Bee,Blow My Mind,42,35,4
1980-01-12,36,Paul Sabu,Loose Lucy / We're Gonna Rock / Rockin' And Rollin',45,36,2
1980-01-12,37,The Flying Lizards,MONEY,46,37,2
1980-01-12,38,Barbara Law,TAKE ALL OF ME,37,37,4
1980-01-12,39,Theo Vaness,I CAN't DANCE WITHOUT YOU/THANK GOD THERE's MUSIC,48,39,2
1980-01-12,40,Michael Jackson,Don't Stop 'til You Get Enough,34,2,20
1980-01-12,41,Fever,BEAT OF THE NIGHT/PUMP IT UP,20,1,17
1980-01-12,42,Musique,LOVE MASSAGE,27,15,11
1980-01-12,43,Kool & The Gang,Ladies Night (all cuts),28,5,17
1980-01-12,44,Telex,Moskow Discow / Rock Around The Clock,44,44,4
1980-01-12,45,Bonnie Pointer,"I Can't Help Myself (Sugar Pie, Honey Bunch)",79,45,1
1980-01-12,46,La Flavour,MANDOLAY,60,46,1
1980-01-12,47,Roy Ayers,Don't Stop The Feeling,58,47,1
1980-01-12,48,George Duke,I Want You For Myself,59,48,1
1980-01-12,49,Ann Margaret,LOVE RUSH,25,8,11
1980-01-12,50,Debbie Jacobs,High On Your Love / Hot Hot (Give It All You Got),99,50,1
1980-01-12,51,The B-52s,Planet Claire / Rock Lobster / Dance This Mess Around,61,51,
1980-01-12,52,Janis Ian,FLY TOO HIGH,62,52,
1980-01-12,53,Gregg Diamond Bionic Boogie,Tiger Tiger (Feel Good For A While),65,53,
1980-01-12,54,The Controllers,I CAN't TURN THE BOOGIE LOOSE,52,42,4
1980-01-12,55,The Three Degrees,JUMP THE GUN,69,55,
1980-01-12,56,Diva Gray And Oyster,SAINT TROPEZ/HOTEL PARADISE,66,56,
1980-01-12,57,Tempest Trio,Tempest Trio (all cuts),35,23,8
1980-01-12,58,Freddie James,Get Up An Boogie,36,5,26
1980-01-12,59,The Duncan Sisters,SADNESS IN MY EYES/BOYS WILL BE BOYS,47,8,15
1980-01-12,60,Herb Alpert,Rotation,63,60,
1980-01-12,61,Elton John,Victim Of Love (all cuts),64,55,
1980-01-12,62,Free Life,DANCE FANTASY,72,62,
1980-01-12,63,Northend,KIND OF LOVE(KIND OF LIFE),73,63,
1980-01-12,64,Stephanie Mills,Put Your Body In It / You Can Get Over,68,8,18
1980-01-12,65,Gary's Gang,Do You Wanna Go Dancin',55,54,
1980-01-12,66,Bruni Pagan,LOVERS/LATE FOR LOVE,76,66,
1980-01-12,67,Daryl Hall John Oates,RUNNING FROM PARADISE/PORTABLE RADIO,77,67,
1980-01-12,68,Nightlife Unlimited,LOVE IS IN YOU/DANCE FREAK AND BOOGIE,78,68,
1980-01-12,69,Hydro,Keep It Coming / Stop Your Teasing,57,50,1
1980-01-12,70,Jean Cairn,Was That All Their Was/What's On Your Mind/Give It,80,70,
1980-01-12,71,Arpeggio,Saturday Night - Breakout,81,71,
1980-01-12,72,Jessica Williams,QUEEN OF FOOLS,82,72,
1980-01-12,73,Gino Soccio,THE VISITORS,83,73,
1980-01-12,74,Tony Rollo,BURNIN' ALIVE,84,74,
1980-01-12,75,Narada Michael Walden,I Shoulda Loved Ya / Tonight I'm Alright,85,75,
1980-01-12,76,Sugarhill Gang,Rapper's Delight,49,14,12
1980-01-12,77,The Whispers,And The Beat Goes On / Can You Do The Boogie / Out The Box,,77,
1980-01-12,78,Billy Moore,GO DANCE,50,27,10
1980-01-12,79,Unyque,Keep On Making Me High / Party Down,51,15,9
1980-01-12,80,Claudja Barry,YOU MAKE ME FEEL THE FIRE,90,80,
1980-01-12,81,Charlie Calello Orchestra,"SING,SING,SING",56,50,1
1980-01-12,82,Jackie Moore,HOW's YOUR LOVE LIFE BABY,92,82,
1980-01-12,83,The Salsoul Orchestra,HOW HIGH,53,21,13
1980-01-12,84,Suzi Lane,Harmony/Oooh La La,54,1,20
1980-01-12,85,Captain Sky,Moon Child,95,85,
1980-01-12,86,Slave,Just A Touch Of Love,,86,
1980-01-12,87,Jet Brown,ONLY LOVE CAN MAKE IT RIGHT/DANCE THE NIGHT AWAY,,87,
1980-01-12,88,Chuck Cissel,Cisslin Hot,,88,
1980-01-12,89,The Positive Force,WE GOT THE FUNK,,89,
1980-01-12,90,Sly Stone,SING A SIMPLE SONG/DANCE TO THE MUSIC,71,36,6
1980-01-12,91,USA-European Connection,USA EUROPEAN CONNECTION,74,43,3
1980-01-12,92,Pamala Stanley,THIS IS HOT,86,16,11
1980-01-12,93,Paradise Express,You Set Me On Fire / Let's Fly,,93,
1980-01-12,94,Norma Jean,High Society,94,94,
1980-01-12,95,Deodato,SHAZAM/SPACE DUST,91,71,
1980-01-12,96,Carol Lloyd,"SHAKE ME,WAKE ME",89,89,
1980-01-12,97,M,Pop Muzik,96,4,14
1980-01-12,98,Frisky,You Got Me Dancing In My Sleep / Tutty Fruitty Booty,98,98,
1980-01-12,99,Martha High,SHOWDOWN,100,99,
1980-01-12,100,Anita Ward,Don't Drop My Love,88,26,6
1980-01-19,1,Dan Hartman,VERTIGO/RELIGHT MY FIRE/FREE RIDE,1,1,8
1980-01-19,2,Sylvester,CAN't STOP DANCING/IN MY FANTASY,3,2,8
1980-01-19,3,Prince,I Wanna Be Your Lover / Sexy Dancer,4,3,10
1980-01-19,4,Shalamar,The Second Time Around,2,1,12
1980-01-19,5,Rufus And Chaka Khan,Do You Love What You Feel,5,5,7
1980-01-19,6,Janice McClaine,Smack Dab In The Middle,6,6,7
1980-01-19,7,Stargard,Wear It Out,7,4,14
1980-01-19,8,Inner Life,I'm Caught Up / You Don't Have Dancing On Your Mind / I Hope It's The Right,9,7,11
1980-01-19,9,Phyllis Hyman,YOU KNOW HOW TO LOVE ME,10,9,7
1980-01-19,10,Don Armando And The 2nd Avenue Rumba Band,DEPUTY OF LOVE,8,1,16
1980-01-19,11,Barbra Streisand/Donna Summer,No More Tears (Enough Is Enough),11,1,13
1980-01-19,12,Festival,Evita (all cuts),14,12,6
1980-01-19,13,Isaac Hayes,Don't Let Go,13,3,15
1980-01-19,14,Patrice Rushen,Haven't You Heard,19,14,5
1980-01-19,15,Busta Jones,(YOU)KEEP ON MAKING ME HOT/(EVERYBODY's)DANCING AL,15,15,8
1980-01-19,16,Jean Shy,NIGHTDANCER,12,9,12
1980-01-19,17,Donna Summer,On The Radio,16,8,8
1980-01-19,18,Trussel,Love Injection,25,18,3
1980-01-19,19,Debbie Jacobs,High On Your Love / Hot Hot (Give It All You Got),50,19,2
1980-01-19,20,Bonnie Pointer,"I Can't Help Myself (Sugar Pie, Honey Bunch)",45,20,2
1980-01-19,21,The Whispers,And The Beat Goes On / Can You Do The Boogie / Out The Box,77,21,1
1980-01-19,22,Sergio Mendes,I'll Tell You,20,9,15
1980-01-19,23,Scott Allen,I Think We're Alone Now/Will You Love Me Tomorrow,23,23,8
1980-01-19,24,Rinder And Lewis,Willie And The Hand Jive / Love Potion #9,24,24,5
1980-01-19,25,The Spinners,"Working My Way Back To You/Forgive Me, Girl",22,17,10
1980-01-19,26,Liquid Gold,DANCE YOURSELF DIZZY,29,26,6
1980-01-19,27,Tjm,TJM-ALL CUTS,17,17,15
1980-01-19,28,Paul Sabu,Loose Lucy / We're Gonna Rock / Rockin' And Rollin',36,28,3
1980-01-19,29,The Flying Lizards,MONEY,37,29,3
1980-01-19,30,T.H.P. Orchestra,Good To Me (all cuts),33,30,5
1980-01-19,31,Instant Funk,"BODY SHINE/SLAP,SLAP,LICKEDY LAP",31,31,5
1980-01-19,32,Rick James,Love Gun,32,32,5
1980-01-19,33,Loose Change,Straight From The Heart,21,21,7
1980-01-19,34,U.N.,U.N.-ALL CUTS,34,34,5
1980-01-19,35,Celi Bee,Blow My Mind,35,35,5
1980-01-19,36,Theo Vaness,I CAN't DANCE WITHOUT YOU/THANK GOD THERE's MUSIC,39,36,3
1980-01-19,37,Village People,Ready For The 80's/Sleazy,26,26,8
1980-01-19,38,Giorgio Moroder,E=MC2 (all cuts),27,4,19
1980-01-19,39,Peaches & Herb,ROLLER SKATIN' MATE,18,18,9
1980-01-19,40,La Flavour,MANDOLAY,46,40,2
1980-01-19,41,Michael Jackson,Don't Stop 'til You Get Enough,40,2,21
1980-01-19,42,George Duke,I Want You For Myself,48,42,2
1980-01-19,43,Telex,Moskow Discow / Rock Around The Clock,44,43,5
1980-01-19,44,Musique,LOVE MASSAGE,42,15,12
1980-01-19,45,The B-52s,Planet Claire / Rock Lobster / Dance This Mess Around,51,45,1
1980-01-19,46,Roy Ayers,Don't Stop The Feeling,47,46,2
1980-01-19,47,Deborah Washington,ROCK IT,28,24,10
1980-01-19,48,Janis Ian,FLY TOO HIGH,52,48,1
1980-01-19,49,Herb Alpert,Rotation,60,49,1
1980-01-19,50,Diva Gray And Oyster,SAINT TROPEZ/HOTEL PARADISE,56,50,1
1980-01-19,51,Gregg Diamond Bionic Boogie,Tiger Tiger (Feel Good For A While),53,51,
1980-01-19,52,The Three Degrees,JUMP THE GUN,55,52,
1980-01-19,53,Barbara Law,TAKE ALL OF ME,38,37,4
1980-01-19,54,One Way Featuring Al Hudson,MUSIC,30,30,4
1980-01-19,55,The Controllers,I CAN't TURN THE BOOGIE LOOSE,54,42,4
1980-01-19,56,Narada Michael Walden,I Shoulda Loved Ya / Tonight I'm Alright,75,56,
1980-01-19,57,Northend,KIND OF LOVE(KIND OF LIFE),63,57,
1980-01-19,58,Freddie James,Get Up An Boogie,58,5,26
1980-01-19,59,Ann Margaret,LOVE RUSH,49,8,11
1980-01-19,60,The Duncan Sisters,SADNESS IN MY EYES/BOYS WILL BE BOYS,59,8,15
1980-01-19,61,Arpeggio,Saturday Night - Breakout,71,61,
1980-01-19,62,Free Life,DANCE FANTASY,62,62,
1980-01-19,63,Gary's Gang,Do You Wanna Go Dancin',65,54,
1980-01-19,64,Bruni Pagan,LOVERS/LATE FOR LOVE,66,64,
1980-01-19,65,Daryl Hall John Oates,RUNNING FROM PARADISE/PORTABLE RADIO,67,65,
1980-01-19,66,Nightlife Unlimited,LOVE IS IN YOU/DANCE FREAK AND BOOGIE,68,66,
1980-01-19,67,Gino Soccio,THE VISITORS,73,67,
1980-01-19,68,Elton John,Victim Of Love (all cuts),61,55,
1980-01-19,69,Stephanie Mills,Put Your Body In It / You Can Get Over,64,8,18
1980-01-19,70,Jean Cairn,Was That All Their Was/What's On Your Mind/Give It,70,70,
1980-01-19,71,Jessica Williams,QUEEN OF FOOLS,72,71,
1980-01-19,72,Tony Rollo,BURNIN' ALIVE,74,72,
1980-01-19,73,Claudja Barry,YOU MAKE ME FEEL THE FIRE,80,73,
1980-01-19,74,Sugarhill Gang,Rapper's Delight,76,14,12
1980-01-19,75,Charlie Calello Orchestra,"SING,SING,SING",81,50,1
1980-01-19,76,Slave,Just A Touch Of Love,86,76,
1980-01-19,77,Suzi Lane,Harmony/Oooh La La,84,1,20
1980-01-19,78,The Salsoul Orchestra,HOW HIGH,83,21,13
1980-01-19,79,Unyque,Keep On Making Me High / Party Down,79,15,9
1980-01-19,80,Captain Sky,Moon Child,85,80,
1980-01-19,81,Jackie Moore,HOW's YOUR LOVE LIFE BABY,82,81,
1980-01-19,82,Hydro,Keep It Coming / Stop Your Teasing,69,50,1
1980-01-19,83,Kool & The Gang,Ladies Night (all cuts),43,5,17
1980-01-19,84,The Positive Force,WE GOT THE FUNK,89,84,
1980-01-19,85,Jet Brown,ONLY LOVE CAN MAKE IT RIGHT/DANCE THE NIGHT AWAY,87,85,
1980-01-19,86,Fever,BEAT OF THE NIGHT/PUMP IT UP,41,1,17
1980-01-19,87,Persia,INCH BY INCH,,87,
1980-01-19,88,Chuck Cissel,Cisslin Hot,88,88,
1980-01-19,89,Dynasty,It's Still A Thrill / Satisfied,,89,
1980-01-19,90,The Manhattan Transfer,Twilight Zone/Twilight Tone,,90,
1980-01-19,91,USA-European Connection,USA EUROPEAN CONNECTION,91,43,3
1980-01-19,92,Norma Jean,High Society,94,92,
1980-01-19,93,Paradise Express,You Set Me On Fire / Let's Fly,93,93,
1980-01-19,94,Carol Lloyd,"SHAKE ME,WAKE ME",96,89,
1980-01-19,95,Deodato,SHAZAM/SPACE DUST,95,71,
1980-01-19,96,C.O.D.,Yes I Will/Putting My (Heart On The Line),,96,
1980-01-19,97,M,Pop Muzik,97,4,14
1980-01-19,98,Frisky,You Got Me Dancing In My Sleep / Tutty Fruitty Booty,98,98,
1980-01-19,99,Tempest Trio,Tempest Trio (all cuts),57,23,8
1980-01-19,100,Billy Moore,GO DANCE,78,27,10
1980-01-26,1,Dan Hartman,VERTIGO/RELIGHT MY FIRE/FREE RIDE,1,1,9
1980-01-26,2,Prince,I Wanna Be Your Lover / Sexy Dancer,3,2,11
1980-01-26,3,Sylvester,CAN't STOP DANCING/IN MY FANTASY,2,2,9
1980-01-26,4,Shalamar,The Second Time Around,4,1,13
1980-01-26,5,Rufus And Chaka Khan,Do You Love What You Feel,5,5,8
1980-01-26,6,Janice McClaine,Smack Dab In The Middle,6,6,8
1980-01-26,7,Inner Life,I'm Caught Up / You Don't Have Dancing On Your Mind / I Hope It's The Right,8,7,12
1980-01-26,8,Patrice Rushen,Haven't You Heard,14,8,6
1980-01-26,9,Phyllis Hyman,YOU KNOW HOW TO LOVE ME,9,9,8
1980-01-26,10,Festival,Evita (all cuts),12,10,7
1980-01-26,11,Bonnie Pointer,"I Can't Help Myself (Sugar Pie, Honey Bunch)",20,11,3
1980-01-26,12,Debbie Jacobs,High On Your Love / Hot Hot (Give It All You Got),19,12,3
1980-01-26,13,The Whispers,And The Beat Goes On / Can You Do The Boogie / Out The Box,21,13,2
1980-01-26,14,Trussel,Love Injection,18,14,4
1980-01-26,15,Busta Jones,(YOU)KEEP ON MAKING ME HOT/(EVERYBODY's)DANCING AL,15,15,9
1980-01-26,16,Stargard,Wear It Out,7,4,15
1980-01-26,17,Don Armando And The 2nd Avenue Rumba Band,DEPUTY OF LOVE,10,1,17
1980-01-26,18,Paul Sabu,Loose Lucy / We're Gonna Rock / Rockin' And Rollin',28,18,4
1980-01-26,19,Narada Michael Walden,I Shoulda Loved Ya / Tonight I'm Alright,56,19,1
1980-01-26,20,La Flavour,MANDOLAY,40,20,3
1980-01-26,21,Rinder And Lewis,Willie And The Hand Jive / Love Potion #9,24,21,6
1980-01-26,22,Scott Allen,I Think We're Alone Now/Will You Love Me Tomorrow,23,22,9
1980-01-26,23,The Spinners,"Working My Way Back To You/Forgive Me, Girl",25,17,11
1980-01-26,24,The Flying Lizards,MONEY,29,24,4
1980-01-26,25,Barbra Streisand/Donna Summer,No More Tears (Enough Is Enough),11,1,14
1980-01-26,26,T.H.P. Orchestra,Good To Me (all cuts),30,26,6
1980-01-26,27,Isaac Hayes,Don't Let Go,13,3,16
1980-01-26,28,Jean Shy,NIGHTDANCER,16,9,13
1980-01-26,29,Donna Summer,On The Radio,17,8,9
1980-01-26,30,Instant Funk,"BODY SHINE/SLAP,SLAP,LICKEDY LAP",31,30,6
1980-01-26,31,Loose Change,Straight From The Heart,33,21,8
1980-01-26,32,Theo Vaness,I CAN't DANCE WITHOUT YOU/THANK GOD THERE's MUSIC,36,32,4
1980-01-26,33,Celi Bee,Blow My Mind,35,33,6
1980-01-26,34,Sergio Mendes,I'll Tell You,22,9,16
1980-01-26,35,U.N.,U.N.-ALL CUTS,34,34,6
1980-01-26,36,Liquid Gold,DANCE YOURSELF DIZZY,26,26,7
1980-01-26,37,Village People,Ready For The 80's/Sleazy,37,26,9
1980-01-26,38,Tjm,TJM-ALL CUTS,27,17,16
1980-01-26,39,The B-52s,Planet Claire / Rock Lobster / Dance This Mess Around,45,39,2
1980-01-26,40,Michael Jackson,Don't Stop 'til You Get Enough,41,2,22
1980-01-26,41,George Duke,I Want You For Myself,42,41,3
1980-01-26,42,Rick James,Love Gun,32,32,6
1980-01-26,43,Janis Ian,FLY TOO HIGH,48,43,2
1980-01-26,44,Diva Gray And Oyster,SAINT TROPEZ/HOTEL PARADISE,50,44,2
1980-01-26,45,Telex,Moskow Discow / Rock Around The Clock,43,43,6
1980-01-26,46,Giorgio Moroder,E=MC2 (all cuts),38,4,20
1980-01-26,47,The Three Degrees,JUMP THE GUN,52,47,1
1980-01-26,48,Northend,KIND OF LOVE(KIND OF LIFE),57,48,1
1980-01-26,49,Herb Alpert,Rotation,49,49,2
1980-01-26,50,Roy Ayers,Don't Stop The Feeling,46,46,3
1980-01-26,51,Arpeggio,Saturday Night - Breakout,61,51,
1980-01-26,52,Gino Soccio,THE VISITORS,67,52,
1980-01-26,53,Barbara Law,TAKE ALL OF ME,53,37,4
1980-01-26,54,One Way Featuring Al Hudson,MUSIC,54,30,4
1980-01-26,55,The Controllers,I CAN't TURN THE BOOGIE LOOSE,55,42,4
1980-01-26,56,Nightlife Unlimited,LOVE IS IN YOU/DANCE FREAK AND BOOGIE,66,56,
1980-01-26,57,Claudja Barry,YOU MAKE ME FEEL THE FIRE,73,57,
1980-01-26,58,Ann Margaret,LOVE RUSH,59,8,11
1980-01-26,59,Peaches & Herb,ROLLER SKATIN' MATE,39,18,9
1980-01-26,60,Deborah Washington,ROCK IT,47,24,10
1980-01-26,61,Freddie James,Get Up An Boogie,58,5,26
1980-01-26,62,Free Life,DANCE FANTASY,62,62,
1980-01-26,63,Gary's Gang,Do You Wanna Go Dancin',63,54,
1980-01-26,64,Musique,LOVE MASSAGE,44,15,12
1980-01-26,65,Bruni Pagan,LOVERS/LATE FOR LOVE,64,64,
1980-01-26,66,The Duncan Sisters,SADNESS IN MY EYES/BOYS WILL BE BOYS,60,8,15
1980-01-26,67,Jessica Williams,QUEEN OF FOOLS,71,67,
