date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1999-01-02,1,Cher,Believe,1,1,8
1999-01-02,2,Gloria Estefan,Don't Let This Moment End,2,2,9
1999-01-02,3,Black Connection,I'm Gonna Get Ya Baby,3,3,10
1999-01-02,4,Deni Hines,I Like The Way,4,4,8
1999-01-02,5,Vernessa Mitchell,This Joy,5,5,9
1999-01-02,6,Pure Sugar,These Are The Times,6,6,7
1999-01-02,7,Vengaboys,Up & Down,7,7,5
1999-01-02,8,Kevin Aviance,Join In The Chant,8,8,8
1999-01-02,9,Reina,Find Another Woman,9,2,12
1999-01-02,10,George Michael,Outside,10,10,4
1999-01-02,11,Chicane Featuring Mason,Strong In Love,11,5,10
1999-01-02,12,Orgy,Blue Monday,12,12,4
1999-01-02,13,Aether,Give Away My Fear,13,9,11
1999-01-02,14,Mount Rushmore,You Better,14,2,12
1999-01-02,15,Monica,The First Night,15,1,13
1999-01-02,16,Anggun,Snow On The Sahara,16,16,8
1999-01-02,17,Ultra Nate,Pressure,17,17,4
1999-01-02,18,Club 69 Featuring Suzanne Palmer,Muscles,18,18,6
1999-01-02,19,Randy Crawford,Wishing On A Star,19,19,6
1999-01-02,20,Pepstar,To The Rhythm,20,13,10
1999-01-02,21,So Pure! Featuring Sheleen Thomas,Changes,21,1,14
1999-01-02,22,808 State,Cubik:98,22,3,12
1999-01-02,23,Joi Cardwell,Power,23,23,5
1999-01-02,24,Engelbert Humperdinck,Release Me,24,24,5
1999-01-02,25,Dimitri From Paris,Une Very Stylish Fille,25,25,5
1999-01-02,26,Kimara Lovelace,When Can Our Love Begin,26,18,11
1999-01-02,27,Roger Sanchez Presents Twilight,I Want Your Love,27,5,13
1999-01-02,28,Mass Syndicate Featuring Su Su Bobien,You Don't Know,28,21,8
1999-01-02,29,Matt Bianco,Sunshine Day,29,29,6
1999-01-02,30,Whitney Houston,It's Not Right But It's Okay,30,30,2
1999-01-02,31,Proyecto Uno,No Nos Tenemos (NNT),31,31,4
1999-01-02,32,Brooklyn Bounce,Contact,32,32,4
1999-01-02,33,Eddie Baez Featuring Syren,Cold World,33,28,7
1999-01-02,34,95 North Presents Laura Harris,Bring Back The Love,34,21,11
1999-01-02,35,Bette Midler,I'm Beautiful,35,35,2
1999-01-02,36,DJ Jean,U Got My Love,36,36,3
1999-01-02,37,Taana Gardner,I'm Comin',37,37,5
1999-01-02,38,DJ Dan Presents Needle Damage,That Zipper Track,38,38,3
1999-01-02,39,Kenny Lattimore,Days Like This,39,26,8
1999-01-02,40,Plasmic Honey,Take Me To The Top,40,40,2
1999-01-02,41,Lighthouse Family,High,41,41,3
1999-01-02,42,Afrika Bambaataa & Soul Sonic Force,Looking For The Perfect Beat,42,18,12
1999-01-02,43,P.I.M.P. Project,In My House,43,41,4
1999-01-02,44,Sylk 130,The Reason,44,44,2
1999-01-02,45,Brenda Durmann,Love Is All Around,45,28,11
1999-01-02,46,Debelah Morgan,Yesterday,46,46,3
1999-01-02,47,Donna Lewis,Love Him,47,1,14
1999-01-02,48,Ozomatli,Cut Chemist Suite,48,48,2
1999-01-02,49,Tiko Presents The Groove Featuring Dawn Tallman,Feel It,49,13,14
1999-01-02,50,Island Groove,Deep Love,50,47,3
1999-01-02,51,Jonathan Peters Presents Luminaire,Flower Duet '99,51,51,
1999-01-02,52,Regina Belle,I've Had Enough,52,52,
1999-01-02,53,Garbage,Special,53,53,
1999-01-02,54,Jocelyn Brown,Ain't No Mountain High Enough,54,54,
1999-01-02,55,Luther Vandross,Are You Using Me?,55,55,
1999-01-09,1,Cher,Believe,1,1,9
1999-01-09,2,Gloria Estefan,Don't Let This Moment End,2,2,10
1999-01-09,3,Vengaboys,Up & Down,7,3,6
1999-01-09,4,Black Connection,I'm Gonna Get Ya Baby,3,3,11
1999-01-09,5,Deni Hines,I Like The Way,4,4,9
1999-01-09,6,Pure Sugar,These Are The Times,6,6,8
1999-01-09,7,Vernessa Mitchell,This Joy,5,5,10
1999-01-09,8,George Michael,Outside,10,8,5
1999-01-09,9,Orgy,Blue Monday,12,9,5
1999-01-09,10,Kevin Aviance,Join In The Chant,8,8,9
1999-01-09,11,Ultra Nate,Pressure,17,11,5
1999-01-09,12,Whitney Houston,It's Not Right But It's Okay,30,12,3
1999-01-09,13,Reina,Find Another Woman,9,2,13
1999-01-09,14,Randy Crawford,Wishing On A Star,19,14,7
1999-01-09,15,Engelbert Humperdinck,Release Me,24,15,6
1999-01-09,16,Joi Cardwell,Power,23,16,6
1999-01-09,17,Mount Rushmore,You Better,14,2,13
1999-01-09,18,Chicane Featuring Mason,Strong In Love,11,5,11
1999-01-09,19,Club 69 Featuring Suzanne Palmer,Muscles,18,18,7
1999-01-09,20,Dimitri From Paris,Une Very Stylish Fille,25,20,6
1999-01-09,21,Anggun,Snow On The Sahara,16,16,9
1999-01-09,22,Aether,Give Away My Fear,13,9,12
1999-01-09,23,Brooklyn Bounce,Contact,32,23,5
1999-01-09,24,Bette Midler,I'm Beautiful,35,24,3
1999-01-09,25,Matt Bianco,Sunshine Day,29,25,7
1999-01-09,26,Proyecto Uno,No Nos Tenemos (NNT),31,26,5
1999-01-09,27,Pepstar,To The Rhythm,20,13,11
1999-01-09,28,Plasmic Honey,Take Me To The Top,40,28,3
1999-01-09,29,DJ Jean,U Got My Love,36,29,4
1999-01-09,30,Kimara Lovelace,When Can Our Love Begin,26,18,12
1999-01-09,31,DJ Dan Presents Needle Damage,That Zipper Track,38,31,4
1999-01-09,32,Monica,The First Night,15,1,14
1999-01-09,33,Mass Syndicate Featuring Su Su Bobien,You Don't Know,28,21,9
1999-01-09,34,Sylk 130,The Reason,44,34,3
1999-01-09,35,Lighthouse Family,High,41,35,4
1999-01-09,36,Eddie Baez Featuring Syren,Cold World,33,28,8
1999-01-09,37,Taana Gardner,I'm Comin',37,37,6
1999-01-09,38,808 State,Cubik:98,22,3,13
1999-01-09,39,95 North Presents Laura Harris,Bring Back The Love,34,21,12
1999-01-09,40,So Pure! Featuring Sheleen Thomas,Changes,21,1,15
1999-01-09,41,BT,Godspeed,,41,1
1999-01-09,42,Roger Sanchez Presents Twilight,I Want Your Love,27,5,14
1999-01-09,43,Kenny Lattimore,Days Like This,39,26,9
1999-01-09,44,Garbage,Special,53,44,1
1999-01-09,45,Debelah Morgan,Yesterday,46,45,4
1999-01-09,46,Afrika Bambaataa & Soul Sonic Force,Looking For The Perfect Beat,42,18,13
1999-01-09,47,Ozomatli,Cut Chemist Suite,48,47,3
1999-01-09,48,P.I.M.P. Project,In My House,43,41,5
1999-01-09,49,That Kid Chris & DJ Mada Pres. Hardfeelings,Activate,,49,1
1999-01-09,50,Island Groove,Deep Love,50,47,4
1999-01-09,51,Faithless,Take The Long Way Home,,51,
1999-01-09,52,Ascension,Someone,,52,
1999-01-09,53,Francisco Paz,Zulu,,53,
1999-01-09,54,Charlotte,Skin,,54,
1999-01-09,55,Veronica,Someone To Hold,,55,
1999-01-16,1,Vengaboys,Up & Down,3,1,7
1999-01-16,2,Cher,Believe,1,1,10
1999-01-16,3,Pure Sugar,These Are The Times,6,3,9
1999-01-16,4,George Michael,Outside,8,4,6
1999-01-16,5,Orgy,Blue Monday,9,5,6
1999-01-16,6,Gloria Estefan,Don't Let This Moment End,2,2,11
1999-01-16,7,Whitney Houston,It's Not Right But It's Okay,12,7,4
1999-01-16,8,Deni Hines,I Like The Way,5,4,10
1999-01-16,9,Ultra Nate,Pressure,11,9,6
1999-01-16,10,Vernessa Mitchell,This Joy,7,5,11
1999-01-16,11,Joi Cardwell,Power,16,11,7
1999-01-16,12,Kevin Aviance,Join In The Chant,10,8,10
1999-01-16,13,Black Connection,I'm Gonna Get Ya Baby,4,3,12
1999-01-16,14,Engelbert Humperdinck,Release Me,15,14,7
1999-01-16,15,Randy Crawford,Wishing On A Star,14,14,8
1999-01-16,16,Bette Midler,I'm Beautiful,24,16,4
1999-01-16,17,Reina,Find Another Woman,13,2,14
1999-01-16,18,Dimitri From Paris,Une Very Stylish Fille,20,18,7
