date,this_week,artist,song,last_week,peak_position,weeks_on_chart
1992-01-04,40,Deja Vu,Move Your Waistline,29,29,7
1992-01-04,41,Jamie Principle,You're All I've Waited 4,50,41,3
1992-01-04,42,Salt-N-Pepa,Let's Talk About Sex,34,6,12
1992-01-04,43,Brother Makes 3,I Wanna?,,43,1
1992-01-04,44,MC 900 Ft. Jesus,Killer Inside Me,42,10,11
1992-01-04,45,Helen Bruner,Gimme Real Love,38,19,10
1992-01-04,46,Cathy Dennis,Everybody Move,41,41,5
1992-01-04,47,Patti LaBelle,Feels Like Another One,46,17,9
1992-01-04,48,Bananarama,Tripping On Your Love,39,14,10
1992-01-04,49,The Shamen,Move Any Mountain (Progen 91),24,1,12
1992-01-04,50,Cookie Watkins,I'm Attracted To You,30,4,15
1992-01-04,51,Keith Sweat,Keep It Comin',,51,
1992-01-04,52,Kraftwerk,Radioactivity,,52,
1992-01-04,53,Susan Clark,Deeper,,53,
1992-01-04,54,Clivilles & Cole,Pride (In The Name Of Love),,54,
1992-01-04,55,Diana Ross,You're Gonna Love It,,55,
1992-01-11,1,Robert Owens,I'll Be Your Friend,1,1,8
1992-01-11,2,Clubland Featuring Zemya Hamilton,Hold On (Tighter To Love),3,2,7
1992-01-11,3,C+C Music Factory,Just A Touch Of Love,4,3,7
1992-01-11,4,Lords Of Acid,Take Control,5,4,9
1992-01-11,5,J.T.,Let Me Groove U,9,5,7
1992-01-11,6,Right Said Fred,I'm Too Sexy,16,6,6
1992-01-11,7,Seal,The Beginning,6,6,7
1992-01-11,8,N-Joi,Mindflux,24,8,4
1992-01-11,9,Adeva,It Should Have Been Me,2,1,10
1992-01-11,10,B.G. The Prince Of Rap,Take Control Of The Party,12,10,5
1992-01-11,11,Simone,My Family Depends On Me,8,8,8
1992-01-11,12,Fortran 5,Heart On The Line,11,11,9
1992-01-11,13,L.A. Style,James Brown Is Dead,23,13,5
1992-01-11,14,Cut 'N' Move,Spread Love,15,14,7
1992-01-11,15,Simply Red,Something Got Me Started,13,13,6
1992-01-11,16,The Orb,Little Fluffy Clouds,20,16,7
1992-01-11,17,Erasure,Love To Hate You,17,17,8
1992-01-11,18,Nirvana,Smells Like Teen Spirit,19,18,7
1992-01-11,19,Lisa Stansfield,Change,7,1,11
1992-01-11,20,P.M. Dawn,Set Adrift On Memory Bliss,14,6,9
1992-01-11,21,2 Unlimited,Get Ready For This,26,21,6
1992-01-11,22,M.C. Hammer,2 Legit 2 Quit,22,18,8
1992-01-11,23,R.A.F.,We Gonna Get,30,23,4
1992-01-11,24,ABC,Say It,21,3,11
1992-01-11,25,Overweight Pooch Featuring Ce Ce Peniston,I Like It,31,25,4
1992-01-11,26,Clivilles & Cole,A Deeper Love,,26,1
1992-01-11,27,Quadrophonia,The Wave Of The Future,18,13,9
1992-01-11,28,Frankie Knuckles,It's Hard Sometime,10,10,9
1992-01-11,29,St. Etienne,Only Love Can Break Your Heart,38,29,2
1992-01-11,30,Electronic,Feel Every Beat,32,30,4
1992-01-11,31,Tito Puente,"Ran Kan Kan (From ""The Mambo Kings"")",36,31,2
1992-01-11,32,Utah Saints,What Can You Do For Me?,33,32,6
1992-01-11,33,Public Enemy,Can't Truss It,25,5,11
1992-01-11,34,Jamie Principle,You're All I've Waited 4,41,34,4
1992-01-11,35,Brother Makes 3,I Wanna?,43,35,2
1992-01-11,36,Crystal Waters,Surprise,39,36,4
1992-01-11,37,T99,Nocturne,,37,1
1992-01-11,38,Turntable Terror,Break,27,6,12
1992-01-11,39,Blur,There's No Other Way,35,15,10
1992-01-11,40,The Reese Project/Rachel Kapp,Direct Me,,40,1
1992-01-11,41,Excessive Force,Conquer Your House,29,29,6
1992-01-11,42,Big Audio,The Globe,,42,1
1992-01-11,43,Consolidated,This Is Fascism,34,20,9
1992-01-11,44,Michael Jackson,Black Or White,,44,1
1992-01-11,45,Vanessa Williams,The Comfort Zone,,45,1
1992-01-11,46,Deja Vu,Move Your Waistline,40,29,8
1992-01-11,47,Jody Watley,I Want You,,47,1
1992-01-11,48,Nomad,Something Special,37,37,7
1992-01-11,49,Kraftwerk,Radioactivity,52,49,1
1992-01-11,50,Susan Clark,Deeper,53,50,1
1992-01-11,51,Fierce Ruling Diva,Rubb It In,,51,
1992-01-11,52,Desiya,Comin' On Strong,,52,
1992-01-11,53,Degrees Of Motion Featuring Biti,Do You Want It Right Now,,53,
1992-01-11,54,Radioactive Goldfish,L.S.D. Is The Bomb,,54,
1992-01-11,55,U2,Mysterious Ways,,55,
1992-01-18,1,Clubland Featuring Zemya Hamilton,Hold On (Tighter To Love),2,1,8
1992-01-18,2,C+C Music Factory,Just A Touch Of Love,3,2,8
1992-01-18,3,N-Joi,Mindflux,8,3,5
1992-01-18,4,Right Said Fred,I'm Too Sexy,6,4,7
1992-01-18,5,B.G. The Prince Of Rap,Take Control Of The Party,10,5,6
1992-01-18,6,L.A. Style,James Brown Is Dead,13,6,6
1992-01-18,7,J.T.,Let Me Groove U,5,5,8
1992-01-18,8,Robert Owens,I'll Be Your Friend,1,1,9
1992-01-18,9,Cut 'N' Move,Spread Love,14,9,8
1992-01-18,10,Clivilles & Cole,A Deeper Love,26,10,2
1992-01-18,11,Lords Of Acid,Take Control,4,4,10
1992-01-18,12,Adeva,It Should Have Been Me,9,1,11
1992-01-18,13,The Orb,Little Fluffy Clouds,16,13,8
1992-01-18,14,Nirvana,Smells Like Teen Spirit,18,14,8
1992-01-18,15,St. Etienne,Only Love Can Break Your Heart,29,15,3
1992-01-18,16,Simone,My Family Depends On Me,11,8,9
1992-01-18,17,2 Unlimited,Get Ready For This,21,17,7
1992-01-18,18,R.A.F.,We Gonna Get,23,18,5
1992-01-18,19,Fortran 5,Heart On The Line,12,11,10
1992-01-18,20,Erasure,Love To Hate You,17,17,9
1992-01-18,21,Overweight Pooch Featuring Ce Ce Peniston,I Like It,25,21,5
1992-01-18,22,Tito Puente,"Ran Kan Kan (From ""The Mambo Kings"")",31,22,3
1992-01-18,23,Michael Jackson,Black Or White,44,23,2
1992-01-18,24,T99,Nocturne,37,24,2
1992-01-18,25,Simply Red,Something Got Me Started,15,13,7
1992-01-18,26,Seal,The Beginning,7,6,8
1992-01-18,27,Brother Makes 3,I Wanna?,35,27,3
1992-01-18,28,Electronic,Feel Every Beat,30,28,5
1992-01-18,29,M.C. Hammer,2 Legit 2 Quit,22,18,9
1992-01-18,30,Jamie Principle,You're All I've Waited 4,34,30,5
1992-01-18,31,Frankie Knuckles,It's Hard Sometime,28,10,10
1992-01-18,32,The Reese Project/Rachel Kapp,Direct Me,40,32,2
1992-01-18,33,Quadrophonia,The Wave Of The Future,27,13,10
1992-01-18,34,ABC,Say It,24,3,12
1992-01-18,35,Crystal Waters,Surprise,36,35,5
1992-01-18,36,Big Audio,The Globe,42,36,2
1992-01-18,37,P.M. Dawn,Set Adrift On Memory Bliss,20,6,10
1992-01-18,38,Vanessa Williams,The Comfort Zone,45,38,2
1992-01-18,39,Siouxsie & The Banshees,Fear (Of The Unknown),,39,1
1992-01-18,40,Susan Clark,Deeper,50,40,2
1992-01-18,41,Keith Sweat,Keep It Comin',,41,1
1992-01-18,42,Utah Saints,What Can You Do For Me?,32,32,7
1992-01-18,43,Jody Watley,I Want You,47,43,2
1992-01-18,44,En Vogue,Strange,,44,1
1992-01-18,45,Excessive Force,Conquer Your House,41,29,7
1992-01-18,46,Kraftwerk,Radioactivity,49,46,2
1992-01-18,47,Consolidated,This Is Fascism,43,20,10
1992-01-18,48,Diana Ross,You're Gonna Love It,,48,1
1992-01-18,49,Shirley Murdock,Let There Be Love,,49,1
1992-01-18,50,Lisa Stansfield,Change,19,1,12
1992-01-18,51,CeCe Peniston,We Got A Love Thang,,51,
1992-01-18,52,The Party,In My Dreams,,52,
1992-01-18,53,Anticapella,"2-231 (Ooh Ooh, I Love You, Baby)",,53,
1992-01-18,54,Chic,Chic Mystique,,54,
1992-01-18,55,LaTour,Cold,,55,
1992-01-25,1,C+C Music Factory,Just A Touch Of Love,2,1,9
1992-01-25,2,Clubland Featuring Zemya Hamilton,Hold On (Tighter To Love),1,1,9
1992-01-25,3,N-Joi,Mindflux,3,3,6
1992-01-25,4,Right Said Fred,I'm Too Sexy,4,4,8
1992-01-25,5,B.G. The Prince Of Rap,Take Control Of The Party,5,5,7
1992-01-25,6,L.A. Style,James Brown Is Dead,6,6,7
1992-01-25,7,Clivilles & Cole,A Deeper Love,10,7,3
1992-01-25,8,St. Etienne,Only Love Can Break Your Heart,15,8,4
1992-01-25,9,Michael Jackson,Black Or White,23,9,3
1992-01-25,10,Robert Owens,I'll Be Your Friend,8,1,10
1992-01-25,11,R.A.F.,We Gonna Get,18,11,6
1992-01-25,12,T99,Nocturne,24,12,3
1992-01-25,13,Tito Puente,"Ran Kan Kan (From ""The Mambo Kings"")",22,13,4
1992-01-25,14,2 Unlimited,Get Ready For This,17,14,8
1992-01-25,15,The Orb,Little Fluffy Clouds,13,13,9
1992-01-25,16,Overweight Pooch Featuring Ce Ce Peniston,I Like It,21,16,6
1992-01-25,17,Brother Makes 3,I Wanna?,27,17,4
1992-01-25,18,Cut 'N' Move,Spread Love,9,9,9
1992-01-25,19,J.T.,Let Me Groove U,7,5,9
1992-01-25,20,The Reese Project/Rachel Kapp,Direct Me,32,20,3
1992-01-25,21,Lords Of Acid,Take Control,11,4,11
1992-01-25,22,Nirvana,Smells Like Teen Spirit,14,14,9
1992-01-25,23,Adeva,It Should Have Been Me,12,1,12
1992-01-25,24,Simone,My Family Depends On Me,16,8,10
1992-01-25,25,Vanessa Williams,The Comfort Zone,38,25,3
1992-01-25,26,Jamie Principle,You're All I've Waited 4,30,26,6
1992-01-25,27,Susan Clark,Deeper,40,27,3
1992-01-25,28,Siouxsie & The Banshees,Fear (Of The Unknown),39,28,2
1992-01-25,29,Seal,The Beginning,26,6,9
1992-01-25,30,Fortran 5,Heart On The Line,19,11,11
1992-01-25,31,Big Audio,The Globe,36,31,3
1992-01-25,32,Jody Watley,I Want You,43,32,3
1992-01-25,33,Electronic,Feel Every Beat,28,28,6
1992-01-25,34,Erasure,Love To Hate You,20,17,10
1992-01-25,35,Keith Sweat,Keep It Comin',41,35,2
1992-01-25,36,Simply Red,Something Got Me Started,25,13,8
1992-01-25,37,Kraftwerk,Radioactivity,46,37,3
1992-01-25,38,M.C. Hammer,2 Legit 2 Quit,29,18,10
1992-01-25,39,Quadrophonia,The Wave Of The Future,33,13,11
1992-01-25,40,Crystal Waters,Surprise,35,35,6
1992-01-25,41,Fierce Ruling Diva,Rubb It In,,41,1
1992-01-25,42,Frankie Knuckles,It's Hard Sometime,31,10,11
1992-01-25,43,Desiya,Comin' On Strong,,43,1
1992-01-25,44,Diana Ross,You're Gonna Love It,48,44,2
1992-01-25,45,Degrees Of Motion Featuring Biti,Do You Want It Right Now,,45,1
1992-01-25,46,En Vogue,Strange,44,44,2
1992-01-25,47,U2,Mysterious Ways,,47,1
1992-01-25,48,Clivilles & Cole,Pride (In The Name Of Love),,48,1
1992-01-25,49,Shirley Murdock,Let There Be Love,49,49,2
1992-01-25,50,Excessive Force,Conquer Your House,45,29,8
1992-01-25,51,Charm,Butt Naked,,51,
1992-01-25,52,Supereal,Body Medusa,,52,
1992-01-25,53,The Dylans,Planet Love,,53,
1992-01-25,54,Sabrina Johnston,Friendship,,54,
1992-01-25,55,Musto & Bones Featuring Dina and I.C.O.,The Music Is Right,,55,
1992-02-01,1,N-Joi,Mindflux,3,1,7
1992-02-01,2,Clivilles & Cole,A Deeper Love,7,2,4
1992-02-01,3,B.G. The Prince Of Rap,Take Control Of The Party,5,3,8
1992-02-01,4,L.A. Style,James Brown Is Dead,6,4,8
1992-02-01,5,Right Said Fred,I'm Too Sexy,4,4,9
1992-02-01,6,St. Etienne,Only Love Can Break Your Heart,8,6,5
1992-02-01,7,Michael Jackson,Black Or White,9,7,4
1992-02-01,8,C+C Music Factory,Just A Touch Of Love,1,1,10
1992-02-01,9,Clubland Featuring Zemya Hamilton,Hold On (Tighter To Love),2,1,10
1992-02-01,10,R.A.F.,We Gonna Get,11,10,7
1992-02-01,11,T99,Nocturne,12,11,4
1992-02-01,12,Tito Puente,"Ran Kan Kan (From ""The Mambo Kings"")",13,12,5
1992-02-01,13,Brother Makes 3,I Wanna?,17,13,5
1992-02-01,14,The Reese Project/Rachel Kapp,Direct Me,20,14,4
1992-02-01,15,Robert Owens,I'll Be Your Friend,10,1,11
1992-02-01,16,2 Unlimited,Get Ready For This,14,14,9
1992-02-01,17,Overweight Pooch Featuring Ce Ce Peniston,I Like It,16,16,7
1992-02-01,18,Jamie Principle,You're All I've Waited 4,26,18,7
1992-02-01,19,Susan Clark,Deeper,27,19,4
1992-02-01,20,Desiya,Comin' On Strong,43,20,2
1992-02-01,21,Siouxsie & The Banshees,Fear (Of The Unknown),28,21,3
1992-02-01,22,Cut 'N' Move,Spread Love,18,9,10
1992-02-01,23,J.T.,Let Me Groove U,19,5,10
1992-02-01,24,Jody Watley,I Want You,32,24,4
1992-02-01,25,Vanessa Williams,The Comfort Zone,25,25,4
1992-02-01,26,The Orb,Little Fluffy Clouds,15,13,10
1992-02-01,27,Keith Sweat,Keep It Comin',35,27,3
1992-02-01,28,Big Audio,The Globe,31,28,4
1992-02-01,29,Kraftwerk,Radioactivity,37,29,4
1992-02-01,30,CeCe Peniston,We Got A Love Thang,,30,1
1992-02-01,31,Fierce Ruling Diva,Rubb It In,41,31,2
1992-02-01,32,Lords Of Acid,Take Control,21,4,12
1992-02-01,33,Seal,The Beginning,29,6,10
1992-02-01,34,Nirvana,Smells Like Teen Spirit,22,14,10
1992-02-01,35,Degrees Of Motion Featuring Biti,Do You Want It Right Now,45,35,2
1992-02-01,36,Diana Ross,You're Gonna Love It,44,36,3
1992-02-01,37,Simply Red,Something Got Me Started,36,13,9
1992-02-01,38,Clivilles & Cole,Pride (In The Name Of Love),48,38,2
1992-02-01,39,Fortran 5,Heart On The Line,30,11,12
1992-02-01,40,Erasure,Love To Hate You,34,17,11
1992-02-01,41,Simone,My Family Depends On Me,24,8,11
1992-02-01,42,U2,Mysterious Ways,47,42,2
1992-02-01,43,Radioactive Goldfish,L.S.D. Is The Bomb,,43,1
1992-02-01,44,Shay Jones,When Love Calls,,44,1
1992-02-01,45,Electronic,Feel Every Beat,33,28,7
1992-02-01,46,The Party,In My Dreams,,46,1
1992-02-01,47,Adeva,It Should Have Been Me,23,1,13
1992-02-01,48,Shirley Murdock,Let There Be Love,49,48,3
1992-02-01,49,Crystal Waters,Surprise,40,35,7
1992-02-01,50,En Vogue,Strange,46,44,3
1992-02-01,51,Moby,Go,,51,
1992-02-01,52,Jomanda,The True Meaning Of Love,,52,
1992-02-01,53,James Howard,We Can Do It (Wake Up),,53,
1992-02-01,54,D'Bora,Love Desire,,54,
1992-02-01,55,The Brand New Heavies,Stay This Way,,55,
1992-02-08,1,Clivilles & Cole,A Deeper Love,2,1,5
1992-02-08,2,B.G. The Prince Of Rap,Take Control Of The Party,3,2,9
1992-02-08,3,St. Etienne,Only Love Can Break Your Heart,6,3,6
1992-02-08,4,Michael Jackson,Black Or White,7,4,5
1992-02-08,5,N-Joi,Mindflux,1,1,8
1992-02-08,6,T99,Nocturne,11,6,5
1992-02-08,7,L.A. Style,James Brown Is Dead,4,4,9
1992-02-08,8,Tito Puente,"Ran Kan Kan (From ""The Mambo Kings"")",12,8,6
1992-02-08,9,Clubland Featuring Zemya Hamilton,Hold On (Tighter To Love),9,1,11
1992-02-08,10,Brother Makes 3,I Wanna?,13,10,6
1992-02-08,11,C+C Music Factory,Just A Touch Of Love,8,1,11
1992-02-08,12,The Reese Project/Rachel Kapp,Direct Me,14,12,5
1992-02-08,13,Right Said Fred,I'm Too Sexy,5,4,10
1992-02-08,14,R.A.F.,We Gonna Get,10,10,8
1992-02-08,15,Susan Clark,Deeper,19,15,5
1992-02-08,16,Desiya,Comin' On Strong,20,16,3
1992-02-08,17,Siouxsie & The Banshees,Fear (Of The Unknown),21,17,4
1992-02-08,18,CeCe Peniston,We Got A Love Thang,30,18,2
1992-02-08,19,Jamie Principle,You're All I've Waited 4,18,18,8
1992-02-08,20,Jody Watley,I Want You,24,20,5
1992-02-08,21,Kraftwerk,Radioactivity,29,21,5
1992-02-08,22,Fierce Ruling Diva,Rubb It In,31,22,3
1992-02-08,23,Clivilles & Cole,Pride (In The Name Of Love),38,23,3
1992-02-08,24,2 Unlimited,Get Ready For This,16,14,10
1992-02-08,25,Keith Sweat,Keep It Comin',27,25,4
1992-02-08,26,Degrees Of Motion Featuring Biti,Do You Want It Right Now,35,26,3
1992-02-08,27,Diana Ross,You're Gonna Love It,36,27,4
1992-02-08,28,Chic,Chic Mystique,,28,1
1992-02-08,29,Cut 'N' Move,Spread Love,22,9,11
1992-02-08,30,Big Audio,The Globe,28,28,5
1992-02-08,31,Overweight Pooch Featuring Ce Ce Peniston,I Like It,17,16,8
1992-02-08,32,The Orb,Little Fluffy Clouds,26,13,11
1992-02-08,33,Radioactive Goldfish,L.S.D. Is The Bomb,43,33,2
1992-02-08,34,J.T.,Let Me Groove U,23,5,11
1992-02-08,35,Shay Jones,When Love Calls,44,35,2
1992-02-08,36,The Party,In My Dreams,46,36,2
1992-02-08,37,Robert Owens,I'll Be Your Friend,15,1,12
1992-02-08,38,Musto & Bones Featuring Dina and I.C.O.,The Music Is Right,,38,1
1992-02-08,39,Charm,Butt Naked,,39,1
1992-02-08,40,Nirvana,Smells Like Teen Spirit,34,14,11
1992-02-08,41,The Brand New Heavies,Stay This Way,55,41,1
1992-02-08,42,U2,Mysterious Ways,42,42,3
1992-02-08,43,Lords Of Acid,Take Control,32,4,13
1992-02-08,44,James Howard,We Can Do It (Wake Up),53,44,1
1992-02-08,45,LaTour,Cold,,45,1
1992-02-08,46,Vanessa Williams,The Comfort Zone,25,25,5
1992-02-08,47,Shirley Murdock,Let There Be Love,48,47,4
1992-02-08,48,Erasure,Love To Hate You,40,17,12
1992-02-08,49,Simply Red,Something Got Me Started,37,13,10
1992-02-08,50,Seal,The Beginning,33,6,11
1992-02-08,51,The KLF Featuring Tammy Wynette,Justified And Ancient,,51,
1992-02-08,52,Mocca Soul,Losing You,,52,
1992-02-08,53,Definition Of Sound,Moira Jane's Cafe,,53,
1992-02-08,54,Public Enemy,Shut Em Down,,54,
1992-02-08,55,Holy Noise,James Brown Is Still Alive,,55,
1992-02-15,1,St. Etienne,Only Love Can Break Your Heart,3,1,7
1992-02-15,2,Clivilles & Cole,A Deeper Love,1,1,6
1992-02-15,3,B.G. The Prince Of Rap,Take Control Of The Party,2,2,10
1992-02-15,4,Michael Jackson,Black Or White,4,4,6
1992-02-15,5,T99,Nocturne,6,5,6
1992-02-15,6,CeCe Peniston,We Got A Love Thang,18,6,3
1992-02-15,7,Tito Puente,"Ran Kan Kan (From ""The Mambo Kings"")",8,7,7
1992-02-15,8,Siouxsie & The Banshees,Fear (Of The Unknown),17,8,5
1992-02-15,9,Desiya,Comin' On Strong,16,9,4
1992-02-15,10,Susan Clark,Deeper,15,10,6
1992-02-15,11,The Reese Project/Rachel Kapp,Direct Me,12,11,6
1992-02-15,12,N-Joi,Mindflux,5,1,9
1992-02-15,13,Brother Makes 3,I Wanna?,10,10,7
1992-02-15,14,C+C Music Factory,Just A Touch Of Love,11,1,12
1992-02-15,15,L.A. Style,James Brown Is Dead,7,4,10
1992-02-15,16,Clubland Featuring Zemya Hamilton,Hold On (Tighter To Love),9,1,12
1992-02-15,17,Chic,Chic Mystique,28,17,2
1992-02-15,18,Jody Watley,I Want You,20,18,6
1992-02-15,19,Jamie Principle,You're All I've Waited 4,19,18,9
1992-02-15,20,Fierce Ruling Diva,Rubb It In,22,20,4
1992-02-15,21,Clivilles & Cole,Pride (In The Name Of Love),23,21,4
1992-02-15,22,R.A.F.,We Gonna Get,14,10,9
1992-02-15,23,Right Said Fred,I'm Too Sexy,13,4,11
1992-02-15,24,Degrees Of Motion Featuring Biti,Do You Want It Right Now,26,24,4
1992-02-15,25,Diana Ross,You're Gonna Love It,27,25,5
1992-02-15,26,Radioactive Goldfish,L.S.D. Is The Bomb,33,26,3
1992-02-15,27,Kraftwerk,Radioactivity,21,21,6
1992-02-15,28,Shay Jones,When Love Calls,35,28,3
1992-02-15,29,Charm,Butt Naked,39,29,2
1992-02-15,30,The KLF Featuring Tammy Wynette,Justified And Ancient,51,30,1
1992-02-15,31,Musto & Bones Featuring Dina and I.C.O.,The Music Is Right,38,31,2
1992-02-15,32,2 Unlimited,Get Ready For This,24,14,11
1992-02-15,33,Keith Sweat,Keep It Comin',25,25,5
1992-02-15,34,Moby,Go,,34,1
1992-02-15,35,The Party,In My Dreams,36,35,3
1992-02-15,36,Overweight Pooch Featuring Ce Ce Peniston,I Like It,31,16,9
1992-02-15,37,Jomanda,The True Meaning Of Love,,37,1
1992-02-15,38,The Brand New Heavies,Stay This Way,41,38,2
1992-02-15,39,James Howard,We Can Do It (Wake Up),44,39,2
1992-02-15,40,LaTour,Cold,45,40,2
1992-02-15,41,D'Bora,Love Desire,,41,1
1992-02-15,42,Supereal,Body Medusa,,42,1
1992-02-15,43,Big Audio,The Globe,30,28,6
1992-02-15,44,The Orb,Little Fluffy Clouds,32,13,12
1992-02-15,45,Anticapella,"2-231 (Ooh Ooh, I Love You, Baby)",,45,1
1992-02-15,46,U2,Mysterious Ways,42,42,4
1992-02-15,47,Vanessa Williams,The Comfort Zone,46,25,6
1992-02-15,48,Cut 'N' Move,Spread Love,29,9,12
1992-02-15,49,J.T.,Let Me Groove U,34,5,12
1992-02-15,50,Shirley Murdock,Let There Be Love,47,47,5
1992-02-15,51,The Sounds Of Blackness,Testify,,51,
1992-02-15,52,P.M. Dawn,Paper Doll,,52,
1992-02-15,54,Euphoria,Euphoria,,54,
1992-02-15,55,Middle Finger,Raving Madd,,55,
1992-02-22,1,St. Etienne,Only Love Can Break Your Heart,1,1,8
1992-02-22,2,Clivilles & Cole,A Deeper Love,2,1,7
1992-02-22,3,Michael Jackson,Black Or White,4,3,7
1992-02-22,4,CeCe Peniston,We Got A Love Thang,6,4,4
1992-02-22,5,Desiya,Comin' On Strong,9,5,5
1992-02-22,6,Susan Clark,Deeper,10,6,7
1992-02-22,7,T99,Nocturne,5,5,7
1992-02-22,8,Siouxsie & The Banshees,Fear (Of The Unknown),8,8,6
1992-02-22,9,The Reese Project/Rachel Kapp,Direct Me,11,9,7
1992-02-22,10,Tito Puente,"Ran Kan Kan (From ""The Mambo Kings"")",7,7,8
1992-02-22,11,B.G. The Prince Of Rap,Take Control Of The Party,3,2,11
1992-02-22,12,Chic,Chic Mystique,17,12,3
1992-02-22,13,Fierce Ruling Diva,Rubb It In,20,13,5
1992-02-22,14,N-Joi,Mindflux,12,1,10
1992-02-22,15,Degrees Of Motion Featuring Biti,Do You Want It Right Now,24,15,5
1992-02-22,16,Clivilles & Cole,Pride (In The Name Of Love),21,16,5
1992-02-22,17,Jody Watley,I Want You,18,17,7
1992-02-22,18,Radioactive Goldfish,L.S.D. Is The Bomb,26,18,4
1992-02-22,19,The KLF Featuring Tammy Wynette,Justified And Ancient,30,19,2
1992-02-22,20,L.A. Style,James Brown Is Dead,15,4,11
1992-02-22,21,Jamie Principle,You're All I've Waited 4,19,18,10
1992-02-22,22,Brother Makes 3,I Wanna?,13,10,8
1992-02-22,23,Charm,Butt Naked,29,23,3
1992-02-22,24,Diana Ross,You're Gonna Love It,25,24,6
1992-02-22,25,R.A.F.,We Gonna Get,22,10,10
1992-02-22,26,Right Said Fred,I'm Too Sexy,23,4,12
1992-02-22,27,Musto & Bones Featuring Dina and I.C.O.,The Music Is Right,31,27,3
1992-02-22,28,James Howard,We Can Do It (Wake Up),39,28,3
1992-02-22,29,Moby,Go,34,29,2
1992-02-22,30,Shay Jones,When Love Calls,28,28,4
1992-02-22,31,Jomanda,The True Meaning Of Love,37,31,2
1992-02-22,32,D'Bora,Love Desire,41,32,2
1992-02-22,33,LaTour,Cold,40,33,3
1992-02-22,34,Supereal,Body Medusa,42,34,2
1992-02-22,35,The Sounds Of Blackness,Testify,51,35,1
1992-02-22,36,Kraftwerk,Radioactivity,27,21,7
1992-02-22,37,Anticapella,"2-231 (Ooh Ooh, I Love You, Baby)",45,37,2
1992-02-22,38,C+C Music Factory,Just A Touch Of Love,14,1,13
1992-02-22,39,Clubland Featuring Zemya Hamilton,Hold On (Tighter To Love),16,1,13
1992-02-22,40,Definition Of Sound,Moira Jane's Cafe,,40,1
1992-02-22,41,The Brand New Heavies,Stay This Way,38,38,3
1992-02-22,42,Keith Sweat,Keep It Comin',33,25,6
1992-02-22,43,2 Unlimited,Get Ready For This,32,14,12
1992-02-22,44,Sabrina Johnston,Friendship,,44,1
1992-02-22,45,The Dylans,Planet Love,,45,1
1992-02-22,46,Mocca Soul,Losing You,,46,1
1992-02-22,47,Overweight Pooch Featuring Ce Ce Peniston,I Like It,36,16,10
1992-02-22,48,The Party,In My Dreams,35,35,4
1992-02-22,49,U2,Mysterious Ways,46,42,5
1992-02-22,50,Big Audio,The Globe,43,28,7
1992-02-22,51,The Shamen,Make It Mine,,51,
1992-02-22,52,Shawn Christopher,Don't Lose The Magic,,52,
1992-02-22,53,Seal,Killer,,53,
